Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.27718086006947973,0.1397464149447245,0.0,0.004619681001157995,0.0023291069157454084,0.0,0.08654804773993727,0.1906328123295425,0.0,0.0,0.0,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,22016.38108,Off,0.0,0,65.67940391972222,51.666666666666686,46.10666666666668,0.0,48.728325869860846,0.0,0.0,0.0,102.62406862456596,47.72982889637091,48.728325869860846,47.23058040962595,12.43753247303448,23.28734561756601,-0.1015432713229032,10.02391065871891,2.8,9.236100170605994,-2093.928859688411,-6440.275691866753,-2505.98200865864,-0.0,-30.2310408715016,532.6431732146679,0.0,4.0,0.09385871472904224,0.0,0.0011322693584057556,0.692775917883205,263.9984568888889,-90.35898337293722,0.16678466249356205,10.86140528215989,0.0029018801140536575,42.48391232049854,1.2048386822673325,0.696434071439289,-6556.469239082288,116.19354721553552
2025-01-01 00:01:00,0.27718086006947973,0.1397464149447245,0.0,0.004619681001157995,0.0023291069157454084,0.0,0.08654804773993727,0.1906328123295425,0.0,0.0,0.0,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,Off,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0,0.0,22016.38108,Off,0.0,0,65.95423281704244,51.666666666666686,46.10666666666668,0.0,48.71690467755776,0.0,0.0,0.0,103.05348877662881,47.719595592082925,48.71690467755776,47.220941049345505,12.43753247303448,23.17465124436782,-0.21423764452109495,9.936554749636757,2.8,9.236100170605994,-2065.623613513396,-6353.952748816647,-2485.5575995773356,-0.0,-23.521070083969914,532.6431732146679,0.0,4.0,0.09360865307781645,0.0,0.000885827666952379,0.6891548841370972,263.9984568888889,-89.18811706675811,0.16842151406742245,10.837773167805844,0.0029019965504964826,43.31132401321707,1.208817634386663,0.695921838157745,-6472.420411297765,118.4676624811182
2025-01-01 00:02:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,66.22129075778,51.666666666666686,46.10666666666668,0.0,48.705438307881465,0.0,0.0,0.0,103.47076680903123,47.70931946755653,48.705438307881465,47.21126004739407,12.43753247303448,23.06480996867185,-0.3240789202170653,9.854525812091069,2.8,9.236100170605994,14487.831619006844,312.5614714176536,-2465.714519401296,-0.0,-16.99416961705048,532.6431732146679,0.0,4.0,0.09336467828542055,0.0,0.0006434869756978374,0.6856081511623489,263.9984568888889,-88.42661072735083,0.169550902484348,10.790362618168981,0.00290211486391446,44.1208392363147,1.2092657973390317,0.6954404974289122,-6393.599909159883,120.56029611540873
2025-01-01 00:03:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,65.85319758654921,51.666666666666686,46.10666666666668,0.0,48.69392805575696,0.0,0.0,0.0,102.89562122898315,47.69900173356041,48.69392805575696,47.20153857246213,12.43753247303448,23.191628455983405,-0.19726043290550876,9.96275437126393,2.8,9.236100170605994,14441.092139573162,205.329403548526,-2488.6302329640876,-0.0,-24.53103895605224,532.6431732146679,0.0,4.0,0.0936463406410947,0.0,0.0009230949620114105,0.6897015351828072,263.9984568888889,-104.71350725924009,0.16826254607582075,10.845595520069779,0.002902235344015439,43.10931467552211,1.2087482079087015,0.6960755057831217,-6497.616304491838,117.3446235782356
2025-01-01 00:04:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,65.4962960618338,51.666666666666686,46.10666666666668,0.0,48.68247966781596,0.0,0.0,0.0,102.33796259661531,47.68874135102002,48.68247966781596,47.19187219262206,12.43753247303448,23.3143336640929,-0.07455522479601484,10.063771588074426,2.8,9.236100170605994,14399.100989799383,105.4995882451667,-2510.8831423128836,-0.0,-31.83997693220452,532.6431732146679,0.0,4.0,0.09391856190809193,0.0,0.0011909613770017646,0.6936404325762894,263.9984568888889,-117.14280970807181,0.16702654685654436,10.898539361086332,0.002902353112368929,42.13500481775667,1.208247826807079,0.6966676808581268,-6594.8586976513025,114.75720143434208
2025-01-01 00:05:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,65.14969934415421,51.666666666666686,46.10666666666668,0.0,48.67109127857717,0.0,0.0,0.0,101.79640522524096,47.67853657619965,48.67109127857717,47.18225922501089,12.43753247303448,23.433254343106945,0.0,10.158234858779275,2.8,9.236100170605994,14360.692905550979,11.955280808728276,-2532.525097558885,-0.0,-38.93896933067854,532.6431732146679,0.0,4.0,0.09418210098820148,0.0,0.001448101716904377,0.6974377841522006,263.9984568888889,-126.80994631200024,0.16583849113951066,10.950982835348334,0.002902468266720171,41.19483239276388,1.2077632730284864,0.697220980845861,-6685.928760876139,112.28295722273914
2025-01-01 00:06:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,64.81271811356488,51.666666666666686,46.10666666666668,0.0,48.659761170267394,0.0,0.0,0.0,101.26987205244514,47.66838580353924,48.659761170267394,47.17269812017517,12.43753247303448,23.54864577214091,0.0,10.246684096909249,2.8,9.236100170605994,14324.221924862086,-75.74769054500211,-2553.595594168735,-0.0,-45.8418248353175,532.6431732146679,0.0,4.0,0.0944375501067661,0.0,0.0016953309442406682,0.7011038526304565,263.9984568888889,-135.30757488640486,0.16469484969542608,11.00066154987022,0.0029025808967629136,40.28635696983056,1.2072934701794744,0.697738657073469,-6771.320457057884,109.97168205075313
2025-01-01 00:07:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,64.48482468582507,51.666666666666686,46.10666666666668,0.0,48.648487739932115,0.0,0.0,0.0,100.75753857160167,47.65828753487958,48.648487739932115,47.16318743235331,12.43753247303448,23.660703101267064,0.0,10.329585722210467,2.8,9.236100170605994,14288.944965674102,-158.04254756786213,-2574.1239381903383,-0.0,-52.55891748835212,532.6431732146679,0.0,4.0,0.09468536537591564,0.0,0.001933302523749438,0.7046467302330829,263.9984568888889,-143.33909739975044,0.16359280695737663,11.049295830381837,0.002902691085821496,39.40765428088243,1.2068375907522866,0.6982235157396105,-6851.461243304368,107.8176112743773
2025-01-01 00:08:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,64.16558409947902,51.666666666666686,46.10666666666668,0.0,48.63726947252135,0.0,0.0,0.0,100.25872515543597,47.648240354278265,48.63726947252135,47.153725795156724,12.43753247303448,23.76958700799926,0.0,10.407349330307383,2.8,9.236100170605994,14254.692703510256,-235.3097798897934,-2594.133748130838,-0.0,-59.098683900183126,532.6431732146679,0.0,4.0,0.09492592428540456,0.0,0.0021625705294948784,0.7080732109204297,263.9984568888889,-151.04178321126415,0.16252997966897836,11.096169354283669,0.0029027989122158713,38.5571084351236,1.2063949507297942,0.6986780183439021,-6926.727318269848,105.81645391792676
2025-01-01 00:09:00,1.3727246100694797,0.1397464149447245,0.9390375000000001,0.022878743501157994,0.0023291069157454084,0.015650625,0.08654804773993727,0.1906328123295425,1.09554375,0.0,0.9390375000000001,0.0,0.1397464149447245,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.027264309210526312,0.0,On,0.05928373852941096,0,On,0.00430425906990973,0,On,0.12194491062429641,0.09145868296822228,On,On,16526.323745537873,23.888888888888914,0.8,6585.601084462128,27.52047635,1.09554375,1,22016.38108,22016.38108,Off,0.0,0,63.854611983464885,51.666666666666686,46.10666666666668,0.0,48.626104925449596,0.0,0.0,0.0,99.77283122416388,47.63824291356292,48.626104925449596,47.14431190761958,12.43753247303448,23.875439384343935,0.0,10.4803403471442,2.8,9.236100170605994,14221.444928268369,-307.89232349340364,-2613.645719719168,-0.0,-65.4685411852333,532.6431732146679,0.0,4.0,0.09515956080756928,0.0,0.002383627428498022,0.7113893219727696,263.9984568888889,-158.40772957977146,0.16150424609305564,11.142178845182197,0.002902904450073439,37.73328529064798,1.2059649452088712,0.6991043578923438,-6997.455206634357,103.96179867882434
