Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.7904866124404134,0.33587597783317763,0.19986187500000002,0.7904866124404134,0.33587597783317763,0.19986187500000005,0.018824278296595696,0.4884901466438177,0.23317218750000002,0.05,0.0,0.19986187500000002,0.0,0.3212926444998443,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004021034356725146,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.04247415888593561,0.0,0.0,0.0,3233.0811040858666,20.000000000000057,0.36,1685.9904254141334,5.857374177500001,0.23317218750000002,0.45,4685.899342000001,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,47.83770913773578,51.66666666666668,46.10666666666668,0.0,51.25874314252735,0.0,0.0,0.0,74.74642052771215,51.29467565105132,51.31264190531331,51.25874314252735,12.43753247303448,19.6811068661716,-0.06061585446864382,7.106180280745063,2.8,9.236100170605994,3048.5032969926615,495.8794538107094,-697.675306494742,0.0,0.0,571.1075585643014,0.0,2.0,0.03170687218784616,0.0,0.0,0.2967449533819673,131.99922844444444,-58.01005916276475,0.19849500488288788,9.116910385855629,0.00276005759447761,69.3986680291318,1.2232859729193626,0.21747338182655998,-1220.438692097071,30.327720493647004
2025-01-01 01:00:00,0.7338494717386216,0.33473614456031214,0.17025270833333336,0.7338494717386216,0.3347361445603121,0.17025270833333336,0.01852270071984131,0.46669861129655804,0.19862815972222223,0.05,0.0,0.17025270833333336,0.0,0.32015281122697875,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0037194567799707597,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.02220240123582998,0.0,0.0,0.0,2754.1061257027754,20.000000000000057,0.30666666666666664,1436.214066093521,4.989615040092593,0.19862815972222223,0.38333333333333336,3991.692032074074,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,47.225355921971975,51.66666666666668,46.10666666666668,0.0,50.81639508839398,0.0,0.0,0.0,73.7896186280812,50.85085017326507,50.86807771570063,50.81639508839398,12.43753247303448,19.641990131547765,-0.056069475991288205,7.8651519009067075,2.5,9.236100170605994,2584.2953914628783,-59.31199129950166,-680.4025042801264,0.0,0.0,569.2862032903929,0.0,2.0,0.030442787587809834,0.0,0.0,0.2849143721916716,131.99922844444444,-58.69443325016398,0.20001261242772905,9.115826638910127,0.002774483983610593,71.08574300391543,1.2234977472580415,0.21747338182655998,-1522.2917125492102,26.76565515618745
2025-01-01 02:00:00,0.7025603860366856,0.3335963112874466,0.14804583333333335,0.7025603860366856,0.3335963112874466,0.14804583333333338,0.01852270071984131,0.46131754642795536,0.17272013888888887,0.05,0.0,0.14804583333333335,0.0,0.31901297795411326,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0037194567799707597,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.018341114064381287,0.0,0.0,0.0,2394.8748919154564,20.000000000000057,0.26666666666666666,1248.8817966030617,4.338795687037037,0.17272013888888887,0.3333333333333333,3471.0365496296295,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,46.50766749839935,51.66666666666668,46.10666666666668,0.0,50.38461657871434,0.0,0.0,0.0,72.668230466249,50.413095327298194,50.427334701590134,50.38461657871434,12.43753247303448,19.678706363104705,-0.05797748992506335,7.9040513982775655,1.6500000000000001,9.236100170605994,2203.04912101217,-505.64233440355633,-700.9438323324233,0.0,0.0,567.7664255932389,0.0,2.0,0.029691011702980906,0.0,0.0,0.2778784937052796,131.99922844444444,-58.64836416410227,0.20066376420595794,9.150075394914891,0.0027897855912166047,76.86400244006367,1.2233333344086872,0.21747338182655998,-1779.9580128375046,25.433881830886527
2025-01-01 03:00:00,0.7228862902835799,0.33245647801458106,0.17025270833333336,0.72288629028358,0.33245647801458106,0.17025270833333336,0.018321649002005055,0.4559364815593527,0.19862815972222223,0.05,0.0,0.17025270833333336,0.0,0.3178731446812477,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.003518405062134503,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.014479826892932595,0.0,0.0,0.0,2754.1061257027754,20.000000000000057,0.30666666666666664,1436.214066093521,4.989615040092593,0.19862815972222223,0.38333333333333336,3991.692032074074,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,45.7587136673266,51.66666666666668,46.10666666666668,0.0,49.935315839572304,0.0,0.0,0.0,71.49799010519783,49.981478531223495,50.0045598770491,49.935315839572304,12.43753247303448,19.741410464872224,-0.031966023966694714,7.865883709196283,1.6500000000000001,9.236100170605994,2537.305345710147,-308.01032402131284,-720.9107806283622,0.0,0.0,566.0455961782486,0.0,2.0,0.03044972398643939,0.0,0.0,0.2849792900200771,131.99922844444444,-61.935595542514776,0.20099341605892207,9.196685552759988,0.0028054568579988846,63.7252028131155,1.2230596411060979,0.21747338182655998,-1769.3866497403826,25.162259625548597
2025-01-01 04:00:00,0.7655118691015104,0.33131664474171557,0.2072641666666667,0.7655118691015103,0.33131664474171557,0.2072641666666667,0.018321649002005055,0.4553820256550608,0.24180819444444446,0.05,0.0,0.2072641666666667,0.0,0.31673331140838223,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003518405062134503,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.015445148685794769,0.0,0.0,0.0,3352.8248486816397,20.000000000000057,0.3733333333333333,1748.4345152442866,6.0743139618518525,0.24180819444444446,0.4666666666666667,4859.451169481482,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,45.12880602927985,51.66666666666668,46.10666666666668,0.0,49.53698026149733,0.0,0.0,0.0,70.51375942074976,49.55601787940556,49.565536688359686,49.53698026149733,12.43753247303448,19.733138214213543,-0.04933089853816135,7.880523161548,0.55,9.236100170605994,3066.954716866808,-321.89270619098824,-792.6217367295064,0.0,0.0,564.5258184810945,0.0,2.0,0.03138782651087331,0.0,0.0,0.29375900150443335,131.99922844444444,-57.774213566419704,0.20187735459407213,9.202816264830034,0.0028176526521920464,76.3997558474476,1.2225114969808146,0.21747338182655998,-2095.3486542882806,25.021432853005717
2025-01-01 05:00:00,0.7678446161229072,0.33131664474171557,0.2072641666666667,0.7678446161229071,0.33131664474171557,0.2072641666666667,0.018723752437677568,0.4573126692407852,0.24180819444444446,0.05,0.0,0.2072641666666667,0.0,0.31673331140838223,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0039205084978070175,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.017375792271519117,0.0,0.0,0.0,3352.8248486816397,20.000000000000057,0.3733333333333333,1748.4345152442866,6.0743139618518525,0.24180819444444446,0.4666666666666667,4859.451169481482,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,44.60325232600948,51.66666666666668,46.10666666666668,0.0,49.089396695568574,0.0,0.0,0.0,69.69258175938982,49.13660050727006,49.16020241312081,49.089396695568574,12.43753247303448,19.660054074034782,-0.061033231320156096,7.097004803645527,-0.25000000000000006,9.236100170605994,3037.808316791263,-327.3686054242709,-829.1314808559648,0.0,0.0,564.9279219167672,0.0,2.0,0.03161252989027691,0.0,0.0,0.29586200281755093,131.99922844444444,-50.81297295117845,0.20405621948787092,9.186827678608498,0.002836694430477295,79.6001472650098,1.2221888923585946,0.21747338182655998,-2103.578478391074,27.775357722516375
2025-01-01 06:00:00,0.735929340432481,0.3335963112874466,0.17025270833333336,0.735929340432481,0.3335963112874466,0.17025270833333336,0.019226381732268212,0.4680747989779906,0.19862815972222223,0.05,0.0,0.17025270833333336,0.0,0.31901297795411326,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.00442313779239766,0.0,0.000501392006083502,0.0,0.014301851933787049,0.0,0.01762579509142294,0.0,0.3675990847802989,0.2756993135852241,0.025098366614416497,0.0,0.0,0.0,2754.1061257027754,20.000000000000057,0.30666666666666664,1436.214066093521,4.989615040092593,0.19862815972222223,0.38333333333333336,3991.692032074074,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,44.01192601043585,51.66666666666668,46.10666666666668,0.0,48.70056084174044,0.0,0.0,0.0,68.76863439130601,48.72285374833073,48.734000201625875,48.70056084174044,12.43753247303448,19.637924320673715,-0.06171050081308677,7.2526150350660155,0.3,9.236100170605994,2473.519997098395,-522.7032197380897,-796.1917722518011,0.0,0.0,568.4701066056658,0.0,2.0,0.03132821162601163,0.0,0.0,0.29320106516418687,131.99922844444444,-52.86446295824544,0.20525377066322503,9.191273504171445,0.0028495296440817766,57.934456273067916,1.2222716096176163,0.21747338182655998,-1986.7445718899603,27.827286058349483
2025-01-01 07:00:00,0.8361446191265939,0.3696025397708719,0.15544812500000002,0.8361446191265939,0.3696025397708719,0.15544812500000002,0.05376347308296779,0.5510250002102927,0.18135614583333334,0.05,0.0,0.15544812500000002,0.0,0.35501920643753854,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004121560215643275,0.0,0.0016813921583317439,0.0,0.04796052070899278,0.0,0.04581043912912282,0.0,0.41256783403055786,0.30942587552291834,0.03185561916445171,0.0,0.0,0.0,2514.61863651123,20.000000000000057,0.27999999999999997,1311.325886433215,4.555735471388889,0.18135614583333334,0.35,3644.588377111111,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,0.0,0.0,43.28128777900084,51.66666666666668,46.10666666666668,0.0,48.2797602678944,0.0,0.0,0.0,67.62701215468881,48.315064260662346,48.33271625704632,48.2797602678944,12.43753247303448,19.71251252808866,-0.052127741176706564,7.129525285484985,-0.55,9.236100170605994,2276.2332817182028,-861.1587143575479,-861.5614394383405,0.0,0.0,676.0523341911141,5.794646014310157,2.0,0.03224158127541938,0.0,0.0,0.3017493014086279,131.99922844444444,-52.87624954580073,0.20526101750435757,9.240495565676474,0.0028627940589066787,74.6357254285571,1.2219507733828425,0.21747338182655998,-2200.8110125306252,28.326411739862337
2025-01-01 08:00:00,0.9621104652339869,0.3977236225938927,0.26877060510426876,0.9621104652339869,0.3977236225938927,0.26877060510426876,0.08006014056341591,0.6161501510594599,0.21590017361111113,0.05,0.08371331343760205,0.1850572916666667,0.0,0.3831402892605594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0031163016264619883,0.0,0.0026061197070770263,0.0,0.0743377192298769,0.0,0.07344081288092891,0.0,0.44854283343076506,0.3364071250730737,0.03185561916445171,0.0,0.0,0.0,2993.593614894321,20.000000000000057,0.3333333333333333,1561.1022457538272,5.423494608796298,0.21590017361111113,0.4166666666666667,4338.795687037037,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,1934.2693333333332,0.0,44.670520671182544,51.66666666666668,46.10666666666668,0.0,50.630505714643405,0.5568060255799332,1479.135270006995,1934.2693333333332,69.79768854872273,49.1911837675074,50.631731800919496,48.470296707663316,12.43753247303448,19.742682220229646,-0.03291521744290673,6.6804795411995945,-1.4,9.236100170605994,2849.9850443310834,-731.8370846493092,-930.0040295953714,0.0,0.0,759.4449347751595,373.518249491688,1.9164999999999999,0.033270424109323606,0.0,0.0,0.3113782524125465,126.48826065688887,26.950524256973907,0.2062618601373196,9.278739838528262,0.002881021125603974,99.33387294981135,1.2223851067394096,0.21747338182655998,-2322.7957810996236,29.856450696487173
2025-01-01 09:00:00,0.9791836316351806,0.3998085373318592,0.22310879777466763,0.9791836316351806,0.3998085373318592,0.22310879777466763,0.08245967180744682,0.6308237862166226,0.21590017361111113,0.05,0.038051506108000926,0.1850572916666667,0.0,0.3852252039985259,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0025131464729532165,0.0,0.0027078219395483254,0.0,0.07723870339494528,0.0,0.08629988351366512,0.0,0.45132271974805377,0.3384920398110402,0.030890297371589538,0.0,0.0,0.0,2993.593614894321,20.000000000000057,0.3333333333333333,1561.1022457538272,5.423494608796298,0.21590017361111113,0.4166666666666667,4338.795687037037,10413.109648888889,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8749.93109333333,879.2133333333333,0.0,45.967767155667154,51.66666666666668,46.10666666666668,0.0,51.47262512822235,0.3780127501583916,1026.9935181958226,879.2133333333333,71.82463618072991,50.01023703607701,51.473994532628545,49.27767358559815,12.43753247303448,19.676358965560414,-0.06521945139597563,6.25235575738975,-0.85,9.236100170605994,2987.6128019331786,-446.97457200930086,-885.7799986322265,0.0,0.0,716.8001844923384,957.8888450355606,1.0,0.03266466655329217,0.0,0.0,0.30570896101538925,65.99961422222222,162.9990011787457,0.20857295642218635,9.273659515210433,0.0028998302954870506,84.63302415902923,1.2232620750340752,0.21747338182655998,-2038.230999757701,30.154181994573026
