Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.26601084703887296,0.15928495011486798,0.0,0.26601084703887296,0.15928495011486798,0.0,0.03130581602273566,0.001,0.23370503101613732,0.0,0.0,0.0002506236243534685,0.1590343264905145,0.0,1.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.016151451845754863,0.0,0.015149013157894735,0.0,0.01615680286484093,0.0,0.005507810516363015,0.0,0.16590312049946407,0.124427340374598,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,775.7592311111111,0.0,0.0,27.699283481249964,51.66666666666668,43.496666666666684,2023.2752092550384,0.0,4.490151539571131,0.0,49.78821234421539,0.0,0.0,0.0,35.93237797499996,44.86263840521669,49.89389787028725,22.041980830627477,12.43753247303448,24.621220855653903,0.0,2.8,-34.296507728838534,-328.471353409826,0.0,-31.96761482342492,313.9278842938844,0.0,1.0,0.011550126715123466,0.0,0.0011232959355508309,0.6254688313916377,65.99961422222222,12.21457621052795,0.17794886202891586,11.92449273012316,0.003347015445345819,17.382392243394055,1.2025645785206154
2025-01-01 01:00:00,0.24756965300241213,0.15841977546197009,0.0,0.2475696530024121,0.15841977546197009,0.0,0.030169640035893557,0.001,0.21640001296651856,0.0,0.0,0.0002506236243534685,0.15816915183761662,0.0,1.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.014012837171052629,0.0,0.01615680286484093,0.0,0.005507810516363015,0.0,0.16590312049946407,0.124427340374598,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,775.7592311111111,0.0,0.0,28.389096038511177,51.66666666666668,43.496666666666684,2007.2759845234468,0.0,4.472502431687312,0.0,49.550781731316036,0.0,0.0,0.0,36.85212805134824,44.678761201175476,49.65494032082002,22.520294941464343,12.43753247303448,23.997848203043954,0.0,2.5,-12.27512522921733,-303.3288739266924,0.0,-18.624724120134903,301.33104878967185,0.0,1.0,0.01082028844407838,0.0,0.0006654184805411409,0.5668517405174984,65.99961422222222,8.347424027938048,0.18572193907394435,11.681166347051471,0.003365095760056096,18.36911686702116,1.205132637268752
2025-01-01 02:00:00,0.24641608679854823,0.15755460080907216,0.0,0.24641608679854823,0.15755460080907216,0.0,0.030169640035893557,0.001,0.21524644676265467,0.0,0.0,0.0002506236243534685,0.1573039771847187,0.0,1.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.014012837171052629,0.0,0.01615680286484093,0.0,0.005507810516363015,0.0,0.16590312049946407,0.124427340374598,0.0,0.0,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,775.7592311111111,0.0,0.0,28.936539781425193,51.66666666666668,43.496666666666684,1994.5603026435226,0.0,4.46018084455795,0.0,49.30399507146903,0.0,0.0,0.0,37.58205304190026,44.490741644781586,49.438030053376444,22.958716132372317,12.43753247303448,23.46727941452434,0.0,1.6500000000000001,6.499967937795664,-291.34524300656835,0.0,-8.636504515367774,300.177482585808,0.0,1.0,0.010203680106604605,0.0,0.00030388129874701236,0.5185775251195835,65.99961422222222,6.30423287392378,0.19306684186482193,11.480340387472177,0.003388345017930077,22.823900104660247,1.2072713652230773
2025-01-01 03:00:00,0.528950121344197,0.15668942615617426,0.0,0.528950121344197,0.15668942615617426,0.0,0.029412189377998825,0.001,0.21409288055879078,0.2844450514074074,0.0,0.0002506236243534685,0.1564388025318208,0.0,1.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.013255386513157894,0.0,0.01615680286484093,0.0,0.005507810516363015,0.0,0.16590312049946407,0.124427340374598,0.0,0.0,284.44505140740745,23.888888888888914,0.36666666666666664,0.0,0.2844450514074074,0.0,0.36666666666666664,284.44505140740745,775.7592311111111,0.0,0.0,28.588838536688062,51.66666666666668,43.496666666666684,2002.7909863472196,0.0,4.483758722400877,0.0,49.06791243028133,0.0,0.0,0.0,37.118451382250754,44.301182408569346,49.149603973582195,23.36418966069967,12.43753247303448,23.562283940208292,-0.057699034538155364,1.6500000000000001,270.517652192796,-301.91454349495507,0.0,-11.013116251726276,298.26646572404934,0.0,1.0,0.010531559023209206,0.0,0.0003849936978366933,0.53876238972386,65.99961422222222,0.7337948080205373,0.19335529294330703,11.546015692991029,0.003412693858986122,16.75214378615482,1.2068680376553083
2025-01-01 04:00:00,0.6074955479234347,0.1825030673665131,0.0,0.6074955479234346,0.1825030673665131,0.0,0.031001651728799602,0.001,0.2522608832316721,0.323233012962963,0.0,0.0002506236243534685,0.18225244374215963,0.0,1.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.013255386513157894,0.0,0.01774626521564171,0.0,0.009257624908792552,0.0,0.20147487498377975,0.15110615623783477,0.0,0.0,323.23301296296296,23.888888888888914,0.4166666666666667,0.0,0.323233012962963,0.0,0.4166666666666667,323.23301296296296,775.7592311111111,0.0,0.0,28.408122333029027,51.66666666666668,43.496666666666684,2005.9238102594595,0.0,4.498115790661931,0.0,48.81004882427507,0.0,0.0,0.0,36.8774964440387,44.11389582110727,48.90289618562949,23.745308486396972,12.43753247303448,23.53857784812771,-0.08054334020938304,0.55,324.4062808706269,-325.5540572379056,0.0,-9.673844589939286,335.53390793382937,0.0,1.0,0.01076861375404415,0.0,0.0003142070553999642,0.5469681846235213,65.99961422222222,0.8672618016794379,0.19448785248573,11.549235543432292,0.0034293763407763802,21.771169764109636,1.2063868342175943
2025-01-01 05:00:00,0.6221177861671889,0.18659898515464488,0.0,0.6221177861671889,0.18659898515464488,0.0,0.0600371924071655,0.001,0.2637062218340976,0.2973743719259259,0.0,0.0002506236243534685,0.1863483615302914,0.0,1.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.014770287828947369,0.0,0.04526690457821813,0.0,0.015241739793708969,0.0,0.2069360987012888,0.15520207402596656,0.0,0.0,297.3743719259259,23.888888888888914,0.38333333333333336,0.0,0.2973743719259259,0.0,0.38333333333333336,297.3743719259259,775.7592311111111,0.0,0.0,27.55549273696382,51.66666666666668,43.496666666666684,2022.9835751392282,0.0,4.578648971473558,0.0,48.563481121018484,0.08861267754346598,222.95412888393383,0.0,35.74065698261843,43.51620927111865,48.66701648316296,22.727213988996407,12.43753247303448,23.524194838195495,-0.06852888748313823,-0.25000000000000006,328.09739649153255,-336.921825406689,0.0,-9.737761235981983,375.63250155439516,0.0,1.0,0.010766890855835622,0.0,0.0003138846927387468,0.5468672452828749,65.99961422222222,1.750109653882479,0.1962465122971042,11.570136469942769,0.003459380669109687,22.470443793561188,1.205817249696453
2025-01-01 06:00:00,0.4356639464746896,0.19580161691176218,0.0,0.4356639464746896,0.19580161691176218,0.0,0.12350200238318003,0.001,0.28530330305447255,0.02585864103703704,0.0,0.0002506236243534685,0.19555099328740871,0.0,1.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.01666391447368421,0.0,0.10683808790949581,0.0,0.024568645337927474,0.0,0.21689914196971746,0.16267435647728803,0.0,0.0,25.85864103703704,23.888888888888914,0.03333333333333333,0.0,0.02585864103703704,0.0,0.03333333333333333,25.85864103703704,775.7592311111111,0.0,0.0,26.200649061050065,51.66666666666668,43.496666666666684,2048.3333887847307,0.0,4.724708594772981,0.0,48.31474610361818,0.13433662604570626,334.9449125168776,0.0,33.934198748066756,42.43088079499488,48.42540665553232,20.355129595385186,12.43753247303448,23.352939052171305,-0.1030370270441989,0.3,157.16980902965514,-323.8388307234658,0.0,-7.808449795748063,459.9969797219946,0.0,1.0,0.010691460475971939,0.0,0.00025811892201020175,0.5403923485437815,65.99961422222222,2.9614687898374643,0.1992921720551073,11.516511627375426,0.003477342543515915,15.470118148726476,1.206499857533916
2025-01-01 07:00:00,0.7635522181722483,0.22113919824347275,0.0,0.7635522181722483,0.22113919824347275,0.0,0.15792390166682962,0.04616525004663917,0.31380597660692755,0.24565708985185183,0.0,0.011570102285872842,0.20956909595759993,0.0,1.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.015527738486842106,0.0,0.14239616317998752,0.0,0.03438051533012762,0.0,0.2332828131222446,0.17496210984168342,0.0,0.0,245.65708985185185,23.888888888888914,0.31666666666666665,0.0,0.24565708985185183,0.0,0.31666666666666665,245.65708985185185,775.7592311111111,209.81100129244763,0.4635269499794118,-85.01646460370225,51.66666666666668,43.496666666666684,2104.4594285203802,0.1,5.003769946557944,0.0,48.07980608897569,0.09000459819354577,222.95412888393383,209.81100129244766,30.124974958041786,40.687312051572306,48.169233408070994,17.33458849562504,12.43753247303448,23.64555663598795,-0.020783434048462012,-0.55,350.7778610093807,-351.1678313417704,0.0,-11.872426452196112,467.5945976663055,1.0939270330513453,1.0,0.011010580853002513,0.0,0.00037260760861017046,0.5617921678179685,65.99961422222222,0.5664312851897098,0.1968436436253262,11.659677790748807,0.003495693660026272,4.9117270023364785,1.205297393826803
2025-01-01 08:00:00,1.7637081541616944,0.33907606006620894,0.0,1.7637081541616944,0.33907606006620894,0.0,0.1661805125818773,0.49120176015039513,0.33056665031831095,0.7757592311111111,0.0,0.12310676541769518,0.21596929464851378,0.0,1.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.01174048519736842,0.0,0.1544400273845089,0.0,0.04260759078695917,0.0,0.2406628451729325,0.18049713387969932,0.0,0.0,775.7592311111111,23.888888888888914,1.0,0.0,0.7757592311111111,0.0,1.0,775.7592311111111,775.7592311111111,1949.5032934900423,3.97759615476628,-930.8775390660091,51.66666666666668,43.496666666666684,1949.5032934900423,1.0,4.283889784833685,0.0,49.18808232702612,0.1715127022852427,446.93569614982135,1949.5032934900423,37.935297250877376,44.78897042597726,49.31070691171837,18.337009164054727,12.43753247303448,23.241030817366156,-0.14785807152275954,-1.4,483.17161697930567,-365.0744375334532,0.0,-6.5986510215691965,66.23587195822154,101.57240777113444,1.0,0.01120742267325888,0.0,0.00020242368511183128,0.563107809534669,65.99961422222222,12.849602464995362,0.1981561547198078,11.426119056840339,0.003432630515819215,-101.22540655354582,1.2075542958702146
2025-01-01 09:00:00,0.8153119897285503,0.2189646040372824,0.0,0.8153119897285503,0.2189646040372824,0.0,0.16906981669584512,0.009522074188908634,0.3393457269178708,0.2973743719259259,0.0,0.0023864567445868955,0.2165781472926955,0.0,1.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.00946813322368421,0.0,0.15960168347216092,0.0,0.050574863860943405,0.0,0.24147464869850815,0.18110598652388107,0.0,0.0,297.3743719259259,23.888888888888914,0.38333333333333336,0.0,0.2973743719259259,0.0,0.38333333333333336,297.3743719259259,775.7592311111111,30.935612192170673,0.06038285331021908,18.037235777323083,51.66666666666668,43.496666666666684,1870.3935713334479,0.016666666666666666,3.9060745978703397,0.0,51.527840322714646,0.0,0.0,30.935612192170673,42.70556114596804,48.077998899843486,51.72895371356493,19.222533564427483,12.43753247303448,23.71765603823981,-0.004941054349040108,-0.85,524.0115390056235,-362.86012221332754,0.0,-13.353962495629586,550.5159648859661,335.5727793121783,1.0,0.011186049473041979,0.0,0.0004113766783202074,0.5723653966245164,65.99961422222222,52.335286902688594,0.19088274288210497,11.599945842214474,0.003401025282048574,44.06394126520183,1.206244071929953
