Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.3144652025761375,0.15928495011486798,0.0,0.005241086709602292,0.002654749168581133,0.0,0.03130581602273566,0.001,0.2821593865534019,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.06460580738301945,0,On,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.47013700038238,51.666666666666686,43.496666666666684,2028.5535932695152,0,4.4959751018367236,0.0,49.86252413050033,0.0,0.0,0.0,35.626849333843175,44.9215350652969,49.97253924072705,21.87906309947478,12.43753247303448,24.825800147870318,0.0,2.8,-10.258274825025524,-333.05077602626363,-0.0,-35.57440966667185,344.84916423440416,0.0,1.0,0.011602754512917014,0.0,0.0012393339755250594,0.6337929619246543,65.99961422222222,13.517746633505759,0.17547314854458917,12.004674812105304,0.003341112254211508,24.931514245411137,1.2018010805462849
2025-01-01 00:11:00,0.3144652025761375,0.15928495011486798,0.0,0.005241086709602292,0.002654749168581133,0.0,0.03130581602273566,0.001,0.2821593865534019,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.06460580738301945,0,On,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.47543721325355,51.666666666666686,43.496666666666684,2028.4240354309504,0,4.495916461602702,0.0,49.8555869487505,0.0,0.0,0.0,35.63391628433806,44.918535107401425,49.96848661656797,21.887621684721598,12.43753247303448,24.81964037816463,0.0,2.8,-10.204013713116296,-332.9122307943755,-0.0,-35.46547866359188,344.84916423440416,0.0,1.0,0.01160117230457597,0.0,0.001235884689063047,0.6335446435925538,65.99961422222222,13.324531510446988,0.17556190807972274,12.00235757861152,0.0033415758193334976,24.92836141575858,1.201825589026957
2025-01-01 00:12:00,0.3144652025761375,0.15928495011486798,0.0,0.005241086709602292,0.002654749168581133,0.0,0.03130581602273566,0.001,0.2821593865534019,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.06460580738301945,0,On,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.481048192621934,51.666666666666686,43.496666666666684,2028.285681258072,0,4.495842870595858,0.0,49.84865316406302,0.0,0.0,0.0,35.641397590162576,44.91553455443358,49.964433594805634,21.89616909136094,12.43753247303448,24.813261323225298,0.0,2.8,-10.049606141764116,-332.76877767485524,-0.0,-35.35268195699885,344.84916423440416,0.0,1.0,0.011599533682779092,0.0,0.0012323109998542722,0.6332874014754544,65.99961422222222,13.22268925568584,0.1756530080872249,11.999928588515157,0.0033420393163810674,24.925793269170242,1.2018509830689894
2025-01-01 00:13:00,0.3144652025761375,0.15928495011486798,0.0,0.005241086709602292,0.002654749168581133,0.0,0.03130581602273566,0.001,0.2821593865534019,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.06460580738301945,0,On,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.486939894227817,51.666666666666686,43.496666666666684,2028.201812173068,0,4.495861324964082,0.0,49.84172270829816,0.0,0.0,0.0,35.64925319230375,44.912533371502576,49.96038014468177,21.904705271931093,12.43753247303448,24.806684040356103,0.0,2.8,-9.965272836507381,-332.6208926307049,-0.0,-35.23639310751131,344.84916423440416,0.0,1.0,0.011597844047887985,0.0,0.001228624542610185,0.633022076301826,65.99961422222222,13.04284866730468,0.17574623210936322,11.99819410428388,0.003342502755886402,24.92375672153529,1.2018771778381896
2025-01-01 00:14:00,0.3144652025761375,0.15928495011486798,0.0,0.005241086709602292,0.002654749168581133,0.0,0.03130581602273566,0.001,0.2821593865534019,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.06460580738301945,0,On,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.493106759315058,51.666666666666686,43.496666666666684,2028.0476865900957,0,4.495760915347287,0.0,49.834795519225906,0.0,0.0,0.0,35.657475679086744,44.909531527090785,49.95632623831808,21.913230184841755,12.43753247303448,24.79991239809459,0.0,2.8,-9.788007163307384,-332.46866499493933,-0.0,-35.11668169443887,344.84916423440416,0.0,1.0,0.011596104385205962,0.0,0.0012248273280038673,0.6327488159314784,65.99961422222222,12.948175291666704,0.1758415436788835,11.995564785821028,0.003342966147426894,24.922242698618142,1.2019041578275855
2025-01-01 00:15:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.499521596193283,51.666666666666686,43.496666666666684,2027.8865253387607,0,4.4956485279550655,0.0,49.827871535747995,0.0,0.0,0.0,35.66602879492438,44.906528990304736,49.9522718483726,21.92174378959605,12.43753247303448,24.79296545522753,0.0,2.8,-50.905319295125025,-332.31252549105636,-0.0,-34.9938857908922,303.6207909803778,0.0,1.0,0.011594319582793685,0.0,0.001220929890330922,0.6324683815007998,65.99961422222222,12.780301006445669,0.17593874673542215,11.9928461290617,0.003343429500416678,14.464930436734967,1.2019318462516344
2025-01-01 00:16:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.511785769341778,51.666666666666686,43.496666666666684,2027.5968511807491,0,4.495318718072227,0.0,49.820950702115596,0.0,0.0,0.0,35.682381025789034,44.90352573330379,49.94821695011043,21.93024605100836,12.43753247303448,24.781910189447856,0.0,2.8,-50.51131002780585,-332.0641077083817,-0.0,-34.798500495688195,303.6207909803778,0.0,1.0,0.011591479055888561,0.0,0.0012147235437632213,0.6320218930079304,65.99961422222222,12.73050719588618,0.17606901094989505,11.988490417882046,0.0033436984254266028,14.482394976918343,1.2019762511759868
2025-01-01 00:17:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.524067246833546,51.666666666666686,43.496666666666684,2027.306582736245,0,4.494987817448045,0.0,49.81403187035215,0.0,0.0,0.0,35.6987563291114,44.90052109936368,49.94416098264447,21.93873584162723,12.43753247303448,24.770840827902347,0.0,2.8,-50.16563718726263,-331.8154475168446,-0.0,-34.60290343615168,303.6207909803778,0.0,1.0,0.01158863463916917,0.0,0.0012085043308770502,0.6315745775530753,65.99961422222222,12.631922785355783,0.17619954508038055,11.98412732101627,0.003343967665181873,14.499914834537336,1.2020207160402496
2025-01-01 00:18:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.536371116013935,51.666666666666686,43.496666666666684,2027.015577395725,0,4.494655584829952,0.0,49.80711503038116,0.0,0.0,0.0,35.71516148801858,44.897515086541596,49.94010394330579,21.94721317186322,12.43753247303448,24.759753796881924,0.0,2.8,-49.77666860738566,-331.5664649677842,-0.0,-34.40703163076826,303.6207909803778,0.0,1.0,0.011585785413123566,0.0,0.0012022702151599323,0.6311262892481667,65.99961422222222,12.576037010788943,0.17633038730598766,11.979755020602884,0.0033442372206741507,14.517499330858023,1.2020652552766067
2025-01-01 00:19:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.548689739028664,51.666666666666686,43.496666666666684,2026.7240493233303,0,4.4943223824485,0.0,49.800200171151886,0.0,0.0,0.0,35.731586318704885,44.89450769232353,49.93604582894377,21.95567805111471,12.43753247303448,24.748654457072686,0.0,2.8,-49.433241008415564,-331.3172807596432,-0.0,-34.21097994302324,303.6207909803778,0.0,1.0,0.01158293275424235,0.0,0.0011960241833091842,0.630677243428724,65.99961422222222,12.474228713873071,0.17646148177409646,11.97537624422785,0.0033445070930649794,14.535134778645848,1.20210984726848
2025-01-01 00:20:00,0.24985939519311812,0.15928495011486798,0.0,0.0041643232532186355,0.002654749168581133,0.0,0.03130581602273566,0.001,0.21755357917038246,0.0,0.0,0.0002506236243534685,0.15903432649051452,0.0,1,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.015149013157894735,0.0,On,0.01615680286484093,0,On,0.005507810516363015,0,On,0.16590312049946407,0.12442734037459802,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,775.7592311111111,Off,0.0,0.0,27.561027712544007,51.666666666666686,43.496666666666684,2026.4318696605344,0,4.493987992290476,0.0,49.793287283121316,0.0,0.0,0.0,35.748036950058676,44.891498915053056,49.93198663714409,21.964130490249953,12.43753247303448,24.73753957959979,0.0,2.8,-49.04190029169041,-331.067822694945,-0.0,-34.014691487129134,303.6207909803778,0.0,1.0,0.01158007583160562,0.0,0.0011897643920912517,0.6302273081177996,65.99961422222222,12.419822910005848,0.17659286304076185,11.970989349285745,0.0033447772832661433,14.552829617855465,1.2021545050570766
