Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.19113925424902606,0.07070938117721089,0.055232432432432435,0.0031856542374837675,0.0011784896862868481,0.0009205405405405406,0.009032984784484305,0.07622658196454175,0.055879687500000004,0.05,0.0,0.055232432432432435,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,On,1553.1799941666668,19.500000000000057,0.9250000000000002,0.0,1.6187030342342341,0.055879687500000004,1,1497.3003066666668,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.57735146117142,51.666666666666686,46.10666666666668,0.0,51.850268177839276,0.0,0.0,0.0,135.27711165808034,51.8811374053494,51.89657201910447,51.850268177839276,12.43753247303448,19.613216023028972,0.0,2.8,1237.1807077899948,-465.102848762508,-0.0,-0.0,148.35255574624125,0.0,1.0,0.021226605798575632,0.0,0,1.0475923268083913,65.99961422222222,0.7510066395947561,0.22725740627717753,9.512376944026538,0.0031584384594054377,-2.080758275044192,1.219770462129089
2025-01-01 00:01:00,0.19113925424902606,0.07070938117721089,0.055232432432432435,0.0031856542374837675,0.0011784896862868481,0.0009205405405405406,0.009032984784484305,0.07622658196454175,0.055879687500000004,0.05,0.0,0.055232432432432435,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,On,1553.1799941666668,19.500000000000057,0.9250000000000002,0.0,1.6187030342342341,0.055879687500000004,1,1497.3003066666668,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.365770009921,51.666666666666686,46.10666666666668,0.0,51.83121400360752,0.0,0.0,0.0,134.94651564050156,51.86315160708133,51.87912040881823,51.83121400360752,12.43753247303448,19.674053368208007,0.0,2.8,1232.0837538206295,-467.4264096018936,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02125573740569787,0.0,0,1.0490300530458525,65.99961422222222,-2.022386490385067,0.22705885793786185,9.56431309551761,0.0031584003406946093,-2.1525418354810837,1.2230794370202205
2025-01-01 00:02:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.16009298056198,51.666666666666686,46.10666666666668,0.0,51.812207114066304,0.0,0.0,0.0,134.6251452821281,51.845209763279804,51.86171108788656,51.812207114066304,12.43753247303448,19.732734217183534,0.0,2.8,-326.0801341245294,-469.6718082194057,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02128382842002313,0.0,0,1.0504164231202135,65.99961422222222,-4.7608816513650645,0.22623032089310363,9.59084499530563,0.0031583610136217788,-2.22158068202405,1.2228344145596328
2025-01-01 00:03:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.35799467946424,51.666666666666686,46.10666666666668,0.0,51.79324620633666,0.0,0.0,0.0,134.93436668666288,51.827310647345286,51.844342867849605,51.79324620633666,12.43753247303448,19.641045923048,0.0,2.8,-323.2169412476097,-466.16520578895927,-0.0,-0.0,148.35255574624125,0.0,1.0,0.021239933024230443,0.0,0,1.0482500626454871,65.99961422222222,-5.404291204891692,0.22751908659260092,9.549239337447938,0.003158320417072135,-2.1068059433931934,1.2232173783444789
2025-01-01 00:04:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.54683497839856,51.666666666666686,46.10666666666668,0.0,51.7742423672021,0.0,0.0,0.0,135.22942965374776,51.80937041881061,51.82693444461487,51.7742423672021,12.43753247303448,19.552693604148576,0.0,2.8,-319.91534518874073,-462.79571826481083,-0.0,-0.0,148.35255574624125,0.0,1.0,0.021197616692576998,0.0,0,1.0461616333996864,65.99961422222222,-5.472182670171161,0.22876882700948387,9.508697062692196,0.0031582819299375447,-1.9962144979786869,1.223586634946573
2025-01-01 00:05:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.72694257044766,51.666666666666686,46.10666666666668,0.0,51.755197594095094,0.0,0.0,0.0,135.51084776632447,51.79139096011395,51.80948764312339,51.755197594095094,12.43753247303448,19.467556643997153,0.0,2.8,-315.84878236495115,-459.5577134400606,-0.0,-0.0,148.35255574624125,0.0,1.0,0.021156823756802664,0.0,0,1.0441483879985753,65.99961422222222,-4.643624671131793,0.2299804427087944,9.46981813276453,0.0031582454740927135,-1.8896575994730709,1.223942663885331
2025-01-01 00:06:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,86.89854056700447,51.666666666666686,46.10666666666668,0.0,51.7361138119625,0.0,0.0,0.0,135.7789696359445,51.77337408540997,51.792004222133706,51.7361138119625,12.43753247303448,19.385553707450107,0.0,2.8,-311.735869943628,-456.4471327111747,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02111751719031649,0.0,0,1.0422084990763971,65.99961422222222,-3.6412929786945334,0.23115433066949848,9.432561980174668,0.003158210974280508,-1.7870343909402093,1.224285782321902
2025-01-01 00:07:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.06201853856004,51.666666666666686,46.10666666666668,0.0,51.71699289652848,0.0,0.0,0.0,136.03440396650007,51.75532156250356,51.77448589549111,51.71699289652848,12.43753247303448,19.306541374454973,0.0,2.8,-307.70854807258024,-453.45763767734593,-0.0,-0.0,148.35255574624125,0.0,1.0,0.0210796300394992,0.0,0,1.040338662284898,65.99961422222222,-2.603466141475561,0.2322918327438289,9.396854816305009,0.00315817835722215,-1.6881678935924596,1.224616568968561
2025-01-01 00:08:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.21777681915577,51.666666666666686,46.10666666666668,0.0,51.69783663762432,0.0,0.0,0.0,136.2777762799309,51.73723507826931,51.75693429859181,51.69783663762432,12.43753247303448,19.230372132277378,0.0,2.8,-303.875799009963,-450.58282188355656,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02104309320291719,0.0,0,1.0385354672751836,65.99961422222222,-1.6455328726477205,0.2333944150043431,9.361974470990319,0.0031581475530039153,-1.5928759889176005,1.224935621737417
2025-01-01 00:09:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.36622100228095,51.666666666666686,46.10666666666668,0.0,51.678646736820184,0.0,0.0,0.0,136.50972031606398,51.719116236415346,51.73935098621294,51.678646736820184,12.43753247303448,19.15689642474566,0.0,2.8,-300.2191795326437,-447.81628491887403,-0.0,-0.0,148.35255574624125,0.0,1.0,0.021007836424132613,0.0,0,1.036795446695672,65.99961422222222,-0.7554503600108724,0.23446363651339194,9.328494042346893,0.00315811849515993,-1.5009739493258278,1.225243549079476
2025-01-01 00:10:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.50772977204186,51.666666666666686,46.10666666666668,0.0,51.65942480626968,0.0,0.0,0.0,136.7308277688154,51.700966556390824,51.7217374314514,51.65942480626968,12.43753247303448,19.085974640265384,0.0,2.8,-296.72346199336994,-445.15207842635516,-0.0,-0.0,148.35255574624125,0.0,1.0,0.020973794057396446,0.0,0,1.0351153607451617,65.99961422222222,0.07606068674400213,0.2355009710995822,9.295699400832955,0.003158091120709037,-1.4122891431604527,1.2255409196196538
2025-01-01 00:11:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.6426574191377,51.666666666666686,46.10666666666668,0.0,51.64017237464141,0.0,0.0,0.0,136.94165221740266,51.68278747897607,51.7040950311434,51.64017237464141,12.43753247303448,19.017476179692743,0.0,2.8,-293.3770447526432,-442.5846625857811,-0.0,-0.0,148.35255574624125,0.0,1.0,0.020940904638761092,0.0,0,1.0334921760060407,65.99961422222222,0.8550620868966412,0.23650781477329058,9.264168518170546,0.0031580653699230027,-1.3266599148605236,1.2258282658622692
2025-01-01 00:12:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.77133628441747,51.666666666666686,46.10666666666668,0.0,51.62089089249601,0.0,0.0,0.0,137.1427129444023,51.66458037135017,51.68642511077726,51.62089089249601,12.43753247303448,18.95127855082462,-0.04872144917543508,2.8,-290.1710429409411,-440.1088646825762,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02090911046753747,0.0,0,1.031923044788023,65.99961422222222,1.5852659953938453,0.23748549352403078,9.23383755217597,0.0031580411861163527,-1.2439344941103796,1.2261060878108447
2025-01-01 00:13:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,87.89407881598785,51.666666666666686,46.10666666666668,0.0,51.601581737124704,0.0,0.0,0.0,137.33449814998102,51.64634653165089,51.66872892891399,51.601581737124704,12.43753247303448,18.887266606187076,-0.11273339381298086,2.8,-287.0976887853068,-437.7198439983113,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02087835725444556,0.0,0,1.0304052877633956,65.99961422222222,2.2695994667633066,0.23843526968927514,9.204646476266895,0.0031580185154571534,-1.1639700775543842,1.2263748560094854
2025-01-01 00:14:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,88.01117908600445,51.666666666666686,46.10666666666668,0.0,51.58224621693451,0.0,0.0,0.0,137.51746732188195,51.628087193107234,51.651007681193605,51.58224621693451,12.43753247303448,18.825331981922265,-0.1746680180777922,2.8,-284.1497664342613,-435.4130650091303,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02084859386459592,0.0,0,1.0289363812824366,65.99961422222222,2.910742828627736,0.23935834591049399,9.175905103490088,0.0031579973067954654,-1.086632154495244,1.2266350137590891
2025-01-01 00:15:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,88.12291405811104,51.666666666666686,46.10666666666668,0.0,51.56288557549901,0.0,0.0,0.0,137.6920532157985,51.6098035278569,51.633262504035855,51.56288557549901,12.43753247303448,18.76537262921555,-0.23462737078450857,2.8,-281.3204882035418,-433.1842746852418,-0.0,-0.0,148.35255574624125,0.0,1.0,0.02081977210347513,0.0,0,1.0275139468112,65.99961422222222,3.5112307354587085,0.2402558681738653,9.148829408085945,0.0031579775115048946,-1.0117939439197512,1.226886978960467
2025-01-01 00:16:00,0.13525956674902606,0.07070938117721089,0.0,0.0022543261124837676,0.0011784896862868481,0.0,0.009032984784484305,0.07622658196454175,0.0,0.05,0.0,0.0,0.0,0.05612604784387754,0,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.0037872532894736837,0.0,On,0.005245731495010621,0,On,0.0013918515060383468,0,On,0.04152321750010069,0.03114241312507551,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1497.3003066666668,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2114.2149955555556,Off,0.0,0,88.22954473333304,51.666666666666686,46.10666666666668,0.0,51.543500995329886,0.0,0.0,0.0,137.85866364583288,51.591496650500474,51.61549447808577,51.543500995329886,12.43753247303448,18.707292390824875,-0.29270760917518146,2.8,-278.60347487226454,-431.0294820306511,-0.0,-0.0,148.35255574624125,0.0,1.0,0.020791846523348447,0.0,0,1.026135741376945,65.99961422222222,4.0734514121452445,0.24112892857734364,9.122103574381697,0.0031579590833351236,-0.9393358849982957,1.2271311457813827
