Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:46:00,1.3125595475713072,0.18639784782843843,0.9924216216216215,0.021875992459521786,0.0031066307971406404,0.016540360360360357,0.023073216484532623,0.23543476858677456,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,78.65530223971214,51.666666666666686,46.10666666666668,0.0,49.39251002196104,0.0,0.0,0.0,122.89890974955021,49.41469627836801,49.425789406571496,49.39251002196104,12.43753247303448,20.1015032110687,0.0,9.413197008556113,1.1932547098583015,2.2,9.236100170605994,19544.04727732912,1652.94239143892,19.344082925845782,-2202.6099007103953,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09421222956328933,0.0,0,0.5590676137610799,65.99961422222222,-200.6252256884389,0.18450447803479278,9.166351061934458,0.0026331756854913236,-18.54741586721138,1.2216836968489615,0.4998315487632678,-4708.605042332627,89.9661747693097,0.2074443093328237,272.7482274324913,-253.40414450664554
2025-01-01 01:47:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,78.25417008584391,51.666666666666686,46.10666666666668,0.0,49.37942560339924,0.0,0.0,0.0,122.2721407591311,49.402441239594104,49.41394905769154,49.37942560339924,12.43753247303448,20.23870946300386,0.0,9.508339126891427,1.199249092811188,2.2,9.236100170605994,-2129.7602441281047,-4694.65580150275,16.935946958061834,-2229.8391294998564,-0.0,-0.0,311.17717134129873,0.0,1.0,0.0946514483397589,0.0,0,0.561673995060176,65.99961422222222,-211.09828596954674,0.18294221388576543,9.229569944650496,0.002633134894466488,-18.879057612180258,1.2211123939554123,0.5010038591354479,-4781.900854365027,87.24505286227703,0.2072412351863327,270.8588119414,-253.92286498333817
2025-01-01 01:48:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,78.53120066572171,51.666666666666686,46.10666666666668,0.0,49.366408372776974,0.0,0.0,0.0,122.70500104019017,49.3902486999774,49.402168863577614,49.366408372776974,12.43753247303448,20.123247804624228,0.0,9.45511949466926,1.205142108217809,2.2,9.236100170605994,-2096.465720797713,-4652.045426807075,14.566572723362185,-2206.9163416563015,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09428190663123756,0.0,0,0.5594810865373029,65.99961422222222,-200.72655048271028,0.18425060518193306,9.17662199857742,0.0026330933546419456,-18.577249234052427,1.221593176459538,0.5003484425593402,-4740.868691584265,88.82326477719002,0.2070414009504879,269.004194381366,-254.43762165800382
2025-01-01 01:49:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,78.79874086660777,51.666666666666686,46.10666666666668,0.0,49.35334542133409,0.0,0.0,0.0,123.12303260407465,49.378012997084966,49.39034678496041,49.35334542133409,12.43753247303448,20.011279670122367,0.0,9.40516238198901,1.2109342287957117,2.2,9.236100170605994,-2065.3803135053527,-4610.873308277255,12.23734386351805,-2184.777209922733,-0.0,-0.0,311.17717134129873,0.0,1.0,0.0939228428534477,0.0,0,0.55735035541707,65.99961422222222,-191.78027492391817,0.18552943334863906,9.124756943827315,0.0026330524949775918,-18.28394306628037,1.2220597740488728,0.4997324227693746,-4702.427462664731,91.55415438747619,0.20684479996259303,267.18408427650826,-254.9467404129902
2025-01-01 01:50:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.05751382651917,51.666666666666686,46.10666666666668,0.0,49.34023833035771,0.0,0.0,0.0,123.52736535393619,49.36573560958333,49.37848424919615,49.34023833035771,12.43753247303448,19.902537050236294,0.0,9.358175961017707,1.2166262138048558,2.2,9.236100170605994,-2035.0061626062702,-4573.18493732333,9.9492631824902,-2163.360931750842,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09357345514247023,0.0,0,0.555277043334774,65.99961422222222,-182.82240219672684,0.1867809532232665,9.07530636872473,0.0026330122957788546,-17.998499308565325,1.2225132718321379,0.49915234071650394,-4666.339004375728,93.15406705239826,0.2066514156428378,265.3981043301057,-255.4488411476155
2025-01-01 01:51:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.3080479694401,51.666666666666686,46.10666666666668,0.0,49.327088560690605,0.0,0.0,0.0,123.91882495225015,49.353417903469136,49.3665825748584,49.327088560690605,12.43753247303448,19.796824386661168,0.0,9.313877859520854,1.2222190612962582,2.2,9.236100170605994,-2005.5700237069123,-4537.551024091117,7.703010493845994,-2142.6219211579205,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09323316753471673,0.0,0,0.5532577324476305,65.99961422222222,-174.1252738902903,0.18800668041186688,9.02597028395455,0.0026329727388379625,-17.720455978683145,1.2229544566445278,0.49860482989351246,-4632.374797319863,94.82377322874622,0.20646122307426543,263.64580600699145,-255.94279551314546
2025-01-01 01:52:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.55078349081958,51.666666666666686,46.10666666666668,0.0,49.31389748515271,0.0,0.0,0.0,124.2980992044056,49.341061162406895,49.35464300103399,49.31389748515271,12.43753247303448,19.693978918734736,0.0,9.272059920331527,1.2277139666423176,2.2,9.236100170605994,-1977.0964584140197,-4503.946769998547,5.498989735332771,-2122.521754859427,-0.0,-0.0,311.17717134129873,0.0,1.0,0.0929015043922461,0.0,0,0.5512896002582847,65.99961422222222,-165.7518748958914,0.1892078227749009,8.978859244142395,0.0026329338070280616,-17.449430384147472,1.2233839814178966,0.498087420871251,-4600.365207240455,96.41843724190778,0.20627419037972036,261.92668299095067,-256.4276932556179
2025-01-01 01:53:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.78609810156564,51.666666666666686,46.10666666666668,0.0,49.30066640323293,0.0,0.0,0.0,124.66577828369631,49.32866660147566,49.342666700597036,49.30066640323293,12.43753247303448,19.593861103078712,0.0,9.2325421644852,1.2331122865328903,2.2,9.236100170605994,-1949.5870724284068,-4472.246905605602,3.3373709283724224,-2103.0271566818833,-0.0,-0.0,311.17717134129873,0.0,1.0,0.0925780605666308,0.0,0,0.5493702425633155,65.99961422222222,-157.7370870878221,0.19038537765114574,8.932445025081345,0.002632895484120635,-17.185095647473755,1.2238024046090876,0.49759797734588856,-4570.163692124702,97.91678651910014,0.2060902799217709,260.2401827992148,-256.90281187084236
2025-01-01 01:54:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.01432616726393,51.666666666666686,46.10666666666668,0.0,49.287396551494446,0.0,0.0,0.0,125.02238463634988,49.316235376904515,49.33065478960956,49.287396551494446,12.43753247303448,19.49634749081114,-0.0036525091889174632,9.195167527075736,1.2384155077803538,2.2,9.236100170605994,-1923.0233119774734,-4442.312623687099,1.2181273992811725,-2084.1085085507866,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09226247913758362,0.0,0,0.5474975413513544,65.99961422222222,-150.09197476798562,0.19154020529377289,8.88667182387795,0.002632857754656528,-16.92716319765942,1.224210219551879,0.4971346338358394,-4541.642493371467,99.32986968436806,0.20590944934644403,258.58571678236876,-257.3675893830876
2025-01-01 01:55:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.23577045633121,51.666666666666686,46.10666666666668,0.0,49.274089110793184,0.0,0.0,0.0,125.3683913380175,49.30376859282607,49.31860833384252,49.274089110793184,12.43753247303448,19.401326356153493,-0.09867364384656341,9.159796878458828,1.2436252203517968,2.2,9.236100170605994,-1897.3765285822524,-4414.029401221916,-0.8589320318948239,-2065.738928741944,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09195443780098861,0.0,0,0.5456695840278919,65.99961422222222,-142.81477118160694,0.19267307327127908,8.842923380261933,0.0026328206038568913,-16.675372056064983,1.2246078724379563,0.49669573622966384,-4514.688612498922,100.65921127700699,0.20573165248927763,256.9626687112292,-257.821600743124
2025-01-01 01:56:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.45070964358587,51.666666666666686,46.10666666666668,0.0,49.260745211540176,0.0,0.0,0.0,125.7042338181029,49.29126730619953,49.3065283535292,49.260745211540176,12.43753247303448,19.30869490496411,-0.19130509503594695,9.126304839137628,1.2487430940995319,2.2,9.236100170605994,-1872.6129570603903,-4387.292627964273,-2.8941353852639224,-2047.8936763151046,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09165364022148341,0.0,0,0.5438846121003769,65.99961422222222,-135.8964520865843,0.1937846842201813,8.799708992044405,0.0026327840175586056,-16.42948202288053,1.2249957737702688,0.4962797916210697,-4489.200447882808,101.90781991853456,0.20555684016057926,255.3704021327317,-258.2645375179956
2025-01-01 01:57:00,0.30850798507130717,0.18639784782843843,0.0,0.0051417997511884524,0.0031066307971406404,0.0,0.023073216484532623,0.23543476858677456,0.0,0.05,0.0,0.0,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.65940317959122,51.666666666666686,46.10666666666668,0.0,49.24736593771445,0.0,0.0,0.0,126.03031746811129,49.278732530564625,49.29441582698971,49.24736593771445,12.43753247303448,19.218357463892662,-0.28164253610739465,9.094577077914884,1.2537708587230123,2.2,9.236100170605994,-1848.6967393665582,-4362.333307878429,-4.887923644431851,-2030.5497578981174,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09135981046823655,0.0,0,0.542140988159396,65.99961422222222,-129.32415280973953,0.194875693233313,8.757698065270965,0.0026327479821653082,-16.189269286113156,1.22537430576454,0.4958854361426607,-4465.085601780614,102.75229390218425,0.20538496082484453,253.80826665493865,-258.6961902993705
2025-01-01 01:58:00,1.3125595475713072,0.18639784782843843,0.9924216216216215,0.021875992459521786,0.0031066307971406404,0.016540360360360357,0.023073216484532623,0.23543476858677456,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.86209453850067,51.666666666666686,46.10666666666668,0.0,49.233952330065115,0.0,0.0,0.0,126.3470227164073,49.26616523903692,49.28227169352283,49.233952330065115,12.43753247303448,19.13022427296804,-0.36977572703201744,9.06450041751927,1.2587102865553046,2.2,9.236100170605994,19810.513547123337,1933.5785837176236,-6.840830126040856,-2013.6856592951942,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09107268934661787,0.0,0,0.5404371741103301,65.99961422222222,-123.08319730942367,0.19594671888508702,8.716843376431477,0.0026327124846085162,-15.954523520543814,1.2257438272587675,0.49551131299988443,-4442.253259795885,104.25058451127198,0.20521596118738614,252.27560330029203,-259.1164334263329
2025-01-01 01:59:00,1.3125595475713072,0.18639784782843843,0.9924216216216215,0.021875992459521786,0.0031066307971406404,0.016540360360360357,0.023073216484532623,0.23543476858677456,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1718145144951051,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03865133429493931,0.028988500721204475,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,80.39022144011243,51.666666666666686,46.10666666666668,0.0,49.22050538877264,0.0,0.0,0.0,125.60972100017567,49.25356636679703,49.27009685580923,49.22050538877264,12.43753247303448,19.293449043565552,-0.20655095643450494,9.179616264317676,1.2635631778326326,2.2,9.236100170605994,19764.863877372027,1842.1379265652058,-8.753463435662695,-2044.962500834908,-0.0,-0.0,311.17717134129873,0.0,1.0,0.09160408526034858,0.0,0,0.5435905465209919,65.99961422222222,-137.45602552101695,0.19396095873853805,8.792524756210076,0.0026326775123154582,-16.35965694618788,1.2250597148544276,0.496941713339191,-4529.787235576544,100.3439031395129,0.20504978669912272,250.77174904394917,-259.52521247961187
2025-01-01 02:00:00,1.3115684877175908,0.18565455293815114,0.9924216216216215,0.02185947479529318,0.0030942425489691857,0.016540360360360357,0.023073216484532623,0.23444370873305817,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1710712196048178,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.93122363028,51.666666666666686,46.10666666666668,0.0,49.207137422094675,0.0,0.0,0.0,124.8925369223125,49.241041015641564,49.25799281241502,49.207137422094675,12.43753247303448,19.4519492947434,-0.048050705256656556,9.288488104598237,1.2683313484818846,2.2,9.236100170605994,19720.549275149366,1755.8026104291448,-10.626500660051704,-2075.517350834354,-0.0,-0.0,310.1861114875823,0.0,1.0,0.09211861306848253,0.0,0,0.5466438214009153,65.99961422222222,-150.2247178905175,0.1920541584565706,8.866123372658283,0.002632641631944943,-16.751225102077665,1.2243961358433524,0.49829074916391464,-4612.934033106544,97.15538453345238,0.20488638197768583,249.29604053591027,-259.92254119596197
2025-01-01 02:01:00,1.3115684877175908,0.18565455293815114,0.9924216216216215,0.02185947479529318,0.0030942425489691857,0.016540360360360357,0.023073216484532623,0.23444370873305817,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1710712196048178,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.48427467245234,51.666666666666686,46.10666666666668,0.0,49.193846283784225,0.0,0.0,0.0,124.1941791757068,49.22858717951175,49.24595762737552,49.193846283784225,12.43753247303448,19.606031003397295,0.0,9.391602194790444,1.273016620601666,2.2,9.236100170605994,19678.067298941507,1673.6759753996776,-12.460684473377654,-2105.3930158815974,-0.0,-0.0,310.1861114875823,0.0,1.0,0.09261740755545199,0.0,0,0.5496037327083944,65.99961422222222,-162.83102905113128,0.19022055479745004,8.937830244523045,0.002632604872866953,-17.130124532276437,1.2237517457086007,0.49956508139381023,-4692.005746938013,94.10046333545316,0.20472569113820407,247.84781696173005,-260.3085014351077
2025-01-01 02:02:00,1.3115684877175908,0.18565455293815114,0.9924216216216215,0.02185947479529318,0.0030942425489691857,0.016540360360360357,0.023073216484532623,0.23444370873305817,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1710712196048178,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,79.04868982455633,51.666666666666686,46.10666666666668,0.0,49.18062996525497,0.0,0.0,0.0,123.51357785086927,49.216202981113305,49.23398948904247,49.18062996525497,12.43753247303448,19.755947470190232,0.0,9.489358588985825,1.2776208146831012,2.2,9.236100170605994,19636.657757108947,1595.5556873281203,-14.256811775847098,-2134.623892395091,-0.0,-0.0,310.1861114875823,0.0,1.0,0.09310141651660726,0.0,0,0.5524759047842106,65.99961422222222,-175.00969437019594,0.18845525457247864,9.007078228676182,0.0026325672625337393,-17.497105076636768,1.223125427243556,0.5007702062308327,-4767.257406027952,91.2318343538353,0.20456765806590016,246.42642234503933,-260.6832341208864
2025-01-01 02:03:00,1.3115684877175908,0.18565455293815114,0.9924216216216215,0.02185947479529318,0.0030942425489691857,0.016540360360360357,0.023073216484532623,0.23444370873305817,1.0040515625,0.05,0.0,0.9924216216216215,0.0,0.1710712196048178,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.0047051430007309936,0.0,On,0.01836807348380163,0,On,0.006348749259967731,0,On,0.19043468503186753,0.1428260137739006,On,0,0,Off,On,21636.105232386653,20.000000000000057,0.9250000000000003,6271.581259002237,29.085010733933927,1.0040515625,1,26903.63492888889,26903.63492888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,12871.6832,Off,0.0,0,78.62391155303395,51.666666666666686,46.10666666666668,0.0,49.16748657198641,0.0,0.0,0.0,122.84986180161555,49.20388664983949,49.22208668876603,49.16748657198641,12.43753247303448,19.901904696039054,0.0,9.58210621879543,1.2821457430848031,2.2,9.236100170605994,19596.349854674325,1521.2124906841163,-16.01572046034991,-2163.2366384979578,-0.0,-0.0,310.1861114875823,0.0,1.0,0.093571421468841,0.0,0,0.5552649752511681,65.99961422222222,-186.70485070195187,0.18675412206920627,9.07398726569979,0.002632528826798733,-17.85278619586739,1.2225162666193927,0.5019109088452076,-4838.912059688792,88.54329137067208,0.20441222664678,245.0312074474103,-261.0469279077602
