occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.0205,0.264,0.0514,0.0514,0.0,0.0,0.0,0.0,0.14,0,0,0,0
1.0,0.617,0.0209,0.253,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
1.0,0.617,0.0209,0.253,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0209,0.253,0.0515,0.0515,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0276,0.253,0.0873,0.0873,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.617,0.0281,0.253,0.0898,0.0898,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
1.0,0.643,0.0338,0.174,0.109,0.109,0.0,0.0,0.0,0.0,0.178,0,0,0,0
1.0,0.645,0.0342,0.168,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.667,0.0501,0.168,0.224,0.224,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.668,0.0512,0.168,0.232,0.232,0.0,0.0,0.0,0.0,0.601,0,0,0,0
0.813,0.635,0.0402,0.247,0.175,0.175,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.8,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.519,0,0,0,0
0.8,0.655,0.05,0.253,0.206,0.206,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.613,0.612,0.0345,0.331,0.134,0.134,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.6,0.609,0.0333,0.337,0.129,0.129,0.0,0.0,0.0,0.0,0.111,0,0,0,0
0.6,0.609,0.0333,0.337,0.129,0.129,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.6,0.613,0.0376,0.337,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.038,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.19,0,0,0,0
0.6,0.613,0.038,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.038,0.337,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.0423,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.787,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.613,0.0426,0.337,0.137,0.137,0.0,0.0,0.0,0.0,0.4,0,0,0,0
0.613,0.708,0.103,0.18,0.294,0.294,0.0,0.0,0.0,0.0,0.0785,0,0,0,0
0.6,0.715,0.107,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.413,0.667,0.0786,0.247,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.0833,0.253,0.213,0.213,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.4,0.664,0.0876,0.253,0.207,0.207,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.616,0.0543,0.331,0.133,0.133,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.613,0.0519,0.337,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.613,0.0519,0.337,0.128,0.128,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.613,0.0567,0.337,0.127,0.127,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.613,0.057,0.337,0.127,0.127,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.565,0.0186,0.415,0.0545,0.0545,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.062,0.342,0.133,0.133,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.4,0.621,0.0653,0.337,0.139,0.139,0.0,0.0,0.0,1.0,0.2,0,0,0,0
0.4,0.621,0.0653,0.337,0.139,0.139,0.0,0.0,0.0,1.0,0.133,0,0,0,0
0.4,0.621,0.0653,0.337,0.139,0.139,0.0,0.0,0.0,0.133,0.0,0,0,0,0
0.4,0.631,0.0773,0.337,0.161,0.161,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.4,0.632,0.0782,0.337,0.163,0.163,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.4,0.632,0.0782,0.337,0.163,0.163,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.632,0.0782,0.337,0.163,0.163,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.643,0.0921,0.337,0.2,0.2,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.4,0.644,0.0931,0.337,0.203,0.203,0.0,0.0,0.0,0.0,0.4,0,0,0,0
0.587,0.721,0.165,0.258,0.346,0.346,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.726,0.17,0.253,0.356,0.356,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.6,0.814,0.32,0.174,0.595,0.595,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.787,0.901,0.429,0.0898,0.786,0.786,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.987,0.987,0.534,0.00561,0.974,0.974,0.0,0.0,0.0,1.0,0.21,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.986,0.0,0.0,0.0,0.133,0.0,0,0,0,0
1.0,0.975,0.743,0.0,0.978,0.978,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.977,0.0,0.0,0.0,0.0,0.269,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.0,0.977,0.977,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.937,0.924,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.22,0,0,0,0
1.0,0.934,0.936,0.0,0.798,0.798,0.0,0.0,0.0,0.0,0.0315,0,0,0,0
1.0,0.934,0.936,0.0,0.798,0.798,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.865,0.764,0.0786,0.659,0.659,0.0,0.0,0.0,0.0,0.152,0,0,0,0
1.0,0.802,0.715,0.0842,0.502,0.502,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.798,0.712,0.0842,0.491,0.491,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.742,0.55,0.163,0.388,0.388,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.538,0.168,0.381,0.381,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.813,0.614,0.148,0.326,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.605,0.12,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.605,0.12,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0769,0,0,0,0
0.8,0.605,0.12,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.594,0.0631,0.337,0.0928,0.0928,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.593,0.0591,0.337,0.0892,0.0892,0.0,0.0,0.0,0.0,0.0924,0,0,0,0
0.8,0.564,0.0187,0.415,0.052,0.052,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.588,0.0216,0.342,0.0539,0.0539,0.0,0.0,0.0,0.0,0.146,0,0,0,0
0.8,0.589,0.022,0.337,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.022,0.337,0.0543,0.0543,0.0,0.0,0.0,0.0,0.114,0,0,0,0
0.8,0.589,0.022,0.337,0.0543,0.0543,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.613,0.563,0.0163,0.415,0.0497,0.0497,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.787,0.588,0.0163,0.342,0.0493,0.0493,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.8,0.589,0.0163,0.337,0.0493,0.0493,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.8,0.563,0.0159,0.415,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.987,0.588,0.0182,0.342,0.0504,0.0504,0.0,0.0,0.0,0.0,0.288,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.813,0.563,0.016,0.415,0.0494,0.0494,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.595,0.0269,0.342,0.106,0.106,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.597,0.0276,0.337,0.11,0.11,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.8,0.63,0.0386,0.258,0.167,0.167,0.0,0.0,0.0,1.0,0.0667,0,0,0,0
0.613,0.61,0.0337,0.331,0.132,0.132,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.6,0.609,0.0333,0.337,0.129,0.129,0.0,0.0,0.0,0.133,0.0,0,0,0,0
0.6,0.609,0.0333,0.337,0.129,0.129,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.6,0.609,0.0333,0.337,0.129,0.129,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.6,0.66,0.0583,0.258,0.214,0.214,0.0,0.0,0.0,0.0,0.237,0,0,0,0
0.6,0.664,0.06,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.664,0.06,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.6,0.664,0.06,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.168,0,0,0,0
0.6,0.712,0.0936,0.174,0.307,0.307,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,1.0,0.105,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,1.0,0.03,0,0,0,0
0.6,0.715,0.096,0.168,0.313,0.313,0.0,0.0,0.0,1.0,0.2,0,0,0,0
0.413,0.667,0.0778,0.247,0.226,0.226,0.0,0.0,0.0,0.2,0.333,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0833,0.253,0.213,0.213,0.0,0.0,0.0,0.0,0.116,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.202,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.212,0.0,0.0,0.0,0.933,0.0667,0,0,0,0
0.4,0.664,0.0876,0.253,0.207,0.207,0.0,0.0,0.0,1.0,0.133,0,0,0,0
0.587,0.712,0.121,0.174,0.281,0.281,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.227,0.62,0.0567,0.326,0.139,0.139,0.0,0.0,0.0,0.133,0.133,0,0,0,0
0.0133,0.565,0.0183,0.415,0.0546,0.0546,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.187,0.609,0.0543,0.342,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.573,0.708,0.134,0.18,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.413,0.667,0.106,0.247,0.214,0.214,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.664,0.103,0.253,0.209,0.209,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.679,0.114,0.253,0.227,0.227,0.0,0.0,0.0,0.0,0.0667,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.933,0.0,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.228,0.0,0.0,0.0,0.0667,0.0,0,0,0,0
0.4,0.701,0.139,0.253,0.273,0.273,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.4,0.703,0.14,0.253,0.276,0.276,0.0,0.0,0.0,0.0,0.533,0,0,0,0
0.587,0.769,0.199,0.174,0.382,0.382,0.0,0.0,0.0,0.0,0.133,0,0,0,0
