Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 05:07:00,0.3451076756126233,0.21463586977067442,0.0,0.005751794593543721,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,0.0,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.946561218202596,51.666666666666686,46.10666666666668,0.0,50.15545873499932,0.0,0.0,0.0,37.946561218202596,48.522268513867544,50.15545873499932,47.70567340330166,12.43753247303448,15.968632841629487,-0.19803382503719824,8.149266535252297,0.19209884217481052,-1.1,9.236100170605994,-821.8545746255068,-2555.359685038043,-1235.5147125297078,-1316.0887194010734,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.05842554677761124,0.0,0,0.5468053124926016,268.2884318133333,-64.02828896501029,0.2987695938177336,7.989205226236494,0.0032945472335018174,116.35925460569369,1.237450513738263,0.21413959980939687,-2613.893724426557,58.534039388513804,0.7249112727551998,-1236.1302526697914,0.6155401400835734
2025-01-01 05:08:00,0.3451076756126233,0.21463586977067442,0.0,0.005751794593543721,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,0.0,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,38.01939326678633,51.666666666666686,46.10666666666668,0.0,50.15177154558226,0.0,0.0,0.0,38.01939326678633,48.51907322469488,50.15177154558226,47.70272406425119,12.43753247303448,15.902822632466284,-0.26384403420040137,8.121718943860284,0.17838816750849318,-1.1,9.236100170605994,-810.613277693446,-2543.119671926258,-1222.4190696161081,-1307.7265520611072,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.058279024345000034,0.0,0,0.5454340074904231,268.2884318133333,-61.149159372915676,0.3000653827739481,7.958447092039943,0.0032949456946318122,116.52813736990844,1.2377319535160483,0.2138204702288319,-2602.224771951098,59.105100024840084,0.7249112727551998,-1223.0134699699313,0.5944003538232074
2025-01-01 05:09:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,38.09027542948884,51.666666666666686,46.10666666666668,0.0,50.14807784839469,0.0,0.0,0.0,38.09027542948884,48.51587180270151,50.14807784839469,47.69976877985492,12.43753247303448,15.838682140424975,-0.3279845262417105,8.095521383426991,0.16544546883649,-1.1,9.236100170605994,13299.350391615979,1519.7661494084573,-1210.0517952975501,-1299.5967656270852,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.05813602831220929,0.0,0,0.5440957061015981,268.2884318133333,-58.42488738422688,0.3013352909022442,7.928034917955731,0.003295344643349696,116.69143195917424,1.2380063681261135,0.2135165378112292,-2591.1438387403264,59.489481257719035,0.7249112727551998,-1210.631397594784,0.5796022972338379
2025-01-01 05:10:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.86154300705267,51.666666666666686,46.10666666666668,0.0,50.14437781979072,0.0,0.0,0.0,37.86154300705267,48.51266441207753,50.14437781979072,47.69680770822093,12.43753247303448,16.032044698662524,-0.13462196800416137,8.216777772460416,0.15321918763097037,-1.1,9.236100170605994,13264.30338399001,1465.7941314758914,-1198.372047257178,-1324.1659907902151,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.058566542488895215,0.0,0,0.5481248928512109,268.2884318133333,-68.90266984706562,0.29766894844656494,8.02075110009965,0.0032957440625728343,115.89915023776597,1.2371782731452017,0.2149196911104284,-2642.5644553099364,56.93807989476353,0.7249112727551998,-1198.93471032715,0.562663069971796
2025-01-01 05:11:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.63971835758545,51.666666666666686,46.10666666666668,0.0,50.14069854891479,0.0,0.0,0.0,37.63971835758545,48.509476281861055,50.14069854891479,47.69386514833419,12.43753247303448,16.219489565412804,0.0,8.331426379861606,0.14166097898955532,-1.1,9.236100170605994,13230.949260872949,1414.5465415142962,-1187.3261756915092,-1348.1559954034583,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.05898226067841346,0.0,0,0.5520156037998587,268.2884318133333,-78.26678835088383,0.2941635061003895,8.110520729079436,0.003296141035453969,115.13090502395374,1.2363765704133278,0.21623800648976071,-2691.4917484527505,54.61778307598221,0.7249112727551998,-1187.8771573737906,0.5509816822813258
2025-01-01 05:12:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.42435973848435,51.666666666666686,46.10666666666668,0.0,50.13703941097865,0.0,0.0,0.0,37.42435973848435,48.50630683038327,50.13703941097865,47.69094054008557,12.43753247303448,16.401395820837017,0.0,8.43996720402523,0.13072634162504904,-1.1,9.236100170605994,13198.291415967578,1365.741121863207,-1176.8764648320912,-1371.5990802432516,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.059384192226420655,0.0,0,0.5557772854242561,268.2884318133333,-87.48154841646084,0.2908068032930326,8.197033719011941,0.003296535632676576,114.38506452911426,1.2355995418205574,0.21747872601397042,-2738.0873995804345,52.408014552576674,0.7249112727551998,-1177.4161650665076,0.5397002344163466
2025-01-01 05:13:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.215120053106,51.666666666666686,46.10666666666668,0.0,50.13339982114014,0.0,0.0,0.0,37.215120053106,48.50315551317223,50.13339982114014,47.68803335918828,12.43753247303448,16.578061237188773,0.0,8.54282113690886,0.1203736760644843,-1.1,9.236100170605994,13166.489146450822,1319.2555058216672,-1166.9805708498118,-1394.5188769145038,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.0597731466089314,0.0,0,0.5594175136190165,268.2884318133333,-96.36402126196639,0.28758879123276926,8.281012230827129,0.003296927920163157,113.66032561104049,1.2348458271480593,0.2186479425193903,-2782.4870443308546,50.3220432614573,0.7249112727551998,-1167.5119358562663,0.531365006454438
2025-01-01 05:14:00,18.495637793390404,0.21463586977067442,0.0,0.30826062988984004,0.003577264496177907,0.0,0.016123411750990847,0.0,0.3189842638616324,18.15053011777778,0.010000000000000002,0.0,0.0,0.21171920310400774,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004133173895538896,0.0,On,0.011789585863629938,0,On,0.009109699046883659,0,On,0.2507339953710675,0.18805049652830055,On,0.02758229400940502,0,On,0,0,Off,On,14099.109610886715,16.666666666666686,0.9999999999999999,4051.4205068910646,17.49751761777778,0.6530125000000001,1,17497.51761777778,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.01169778115312,51.666666666666686,46.10666666666668,0.0,50.12977922594549,0.0,0.0,0.0,37.01169778115312,48.50002181498331,50.12977922594549,47.68514310950223,12.43753247303448,16.749744444943953,0.0,8.64035579779888,0.11056447683927162,-1.1,9.236100170605994,13135.560565409993,1274.9699629797292,-1157.6024918927012,-1416.9354170811375,-0.0,-0.0,558.2624337405769,0.0,4.0649999999999995,0.0601498305841126,0.0,0,0.5629429029413264,268.2884318133333,-104.8760621361615,0.2845006299894926,8.362622303299784,0.0032973179600568636,112.95555256105224,1.2341142418489346,0.21975094430222217,-2824.8098300479096,48.35928613657418,0.7249112727551998,-1158.1276321784292,0.5251402857278791
2025-01-01 05:15:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,36.81382494558735,51.666666666666686,46.10666666666668,0.0,50.12617709920836,0.0,0.0,0.0,36.81382494558735,48.496905245961365,50.12617709920836,47.68226931933787,12.43753247303448,16.916675270392602,0.0,8.732898486570328,0.101262922112801,-1.1,9.236100170605994,-998.8676949626985,-2818.6453908809735,-1148.7090763502017,-1438.8662486658407,-0.0,-0.0,552.9977654078677,0.0,4.0,0.0605148735080191,0.0,0,0.566359343541184,263.9984568888889,-112.9992117047256,0.2815344234452147,8.441452847961623,0.003297705811214721,108.9305090174022,1.233403731634562,0.22079239843926385,-2865.1628900747705,46.51749919379699,0.7249112727551998,-1149.2289838560596,0.5199075058579252
2025-01-01 05:16:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,36.919112321020364,51.666666666666686,46.10666666666668,0.0,50.12259293897673,0.0,0.0,0.0,36.919112321020364,48.493805338816244,50.12259293897673,47.679411538736005,12.43753247303448,16.823066422859142,0.0,8.67455966858412,0.09243566958183874,-1.1,9.236100170605994,-981.0318097334538,-2792.1740750345675,-1140.2721250475643,-1426.5518785165748,-0.0,-0.0,552.9977654078677,0.0,4.0,0.06031031697265213,0.0,0,0.5644448967552687,263.9984568888889,-107.47769662474641,0.2832440073893859,8.398388091374223,0.003298080057197312,109.20006810384209,1.2338016196533519,0.22013644079235234,-2839.7021303111715,47.52805527660411,0.7249112727551998,-1140.7840928420624,0.5119677944981653
2025-01-01 05:17:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.02074159629616,51.666666666666686,46.10666666666668,0.0,50.11899933538725,0.0,0.0,0.0,37.02074159629616,48.49069656595049,50.11899933538725,47.676545181232115,12.43753247303448,16.732592706857446,0.0,8.619667967167995,0.08405148217657762,-1.1,9.236100170605994,-964.865725036837,-2766.526194680822,-1132.2442900137805,-1414.6895995330624,-0.0,-0.0,552.9977654078677,0.0,4.0,0.06011225576023561,0.0,0,0.5625912397657961,263.9984568888889,-103.17389091164243,0.28490851669040773,8.355835906168775,0.00329845510829876,109.45908201500991,1.2341864159594653,0.2195174524814638,-2815.8150642456612,49.288869564839274,0.7249112727551998,-1132.763075132417,0.5187851186366075
2025-01-01 05:18:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.11902671444952,51.666666666666686,46.10666666666668,0.0,50.115396619270804,0.0,0.0,0.0,37.11902671444952,48.48757923539433,50.115396619270804,47.6736705434561,12.43753247303448,16.644984607473862,0.0,8.567925088989373,0.07608236928069134,-1.1,9.236100170605994,-948.8244875372269,-2743.0336905919494,-1124.6213793119564,-1403.240258318983,-0.0,-0.0,552.9977654078677,0.0,4.0,0.05992013238933204,0.0,0,0.5607931550980747,263.9984568888889,-98.58199462611164,0.28653182401883515,8.315325474985755,0.0032988309317804145,109.70846975999592,1.2345592439897208,0.2189323696383747,-2793.3599304736454,50.32623988169589,0.7249112727551998,-1125.1391525531155,0.5177732411592144
2025-01-01 05:19:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.21418421982935,51.666666666666686,46.10666666666668,0.0,50.11178509307012,0.0,0.0,0.0,37.21418421982935,48.48445362874243,50.11178509307012,47.67078789657858,12.43753247303448,16.560056294306566,0.0,8.51904106791986,0.06850103276372414,-1.1,9.236100170605994,-933.2961886506006,-2720.7919703718985,-1117.3708295873287,-1392.176150042,-0.0,-0.0,552.9977654078677,0.0,4.0,0.05973356859246089,0.0,0,0.5590471025427389,263.9984568888889,-94.11780401646818,0.2881164125140796,8.275653260601604,0.003299207497770569,109.94885163098351,1.2349208739674353,0.2183781732978692,-2772.2005956479516,51.40862527605323,0.7249112727551998,-1117.8862094202823,0.5153798329535597
2025-01-01 05:20:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.30639739572892,51.666666666666686,46.10666666666668,0.0,50.108165039646224,0.0,0.0,0.0,37.30639739572892,48.48132000935532,50.108165039646224,47.667897494209875,12.43753247303448,16.47765050513854,0.0,8.472800384862873,0.061282376829954514,-1.1,9.236100170605994,-918.2815928986919,-2699.790438310858,-1110.4618294195222,-1381.4736732276044,-0.0,-0.0,552.9977654078677,0.0,4.0,0.05955224567486246,0.0,0,0.5573500994321497,263.9984568888889,-89.80568507895526,0.28966433937510777,8.23674468533915,0.003299584778339333,110.18074920267445,1.235271956752975,0.21785264685427644,-2752.234842162456,52.444403851598274,0.7249112727551998,-1110.9802369883841,0.5184075688619831
2025-01-01 05:21:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.395822046331986,51.666666666666686,46.10666666666668,0.0,50.104536725285854,0.0,0.0,0.0,37.395822046331986,48.47817862516021,50.104536725285854,47.66499957509739,12.43753247303448,16.39763358016909,0.0,8.429015902831061,0.05440347721200227,-1.1,9.236100170605994,-903.7907418364865,-2679.9556216364376,-1103.8738346953887,-1371.1126118010982,-0.0,-0.0,552.9977654078677,0.0,4.0,0.059375894207215375,0.0,0,0.5556996241744283,263.9984568888889,-85.67589544325602,0.2911773084354618,8.199625157933008,0.003299962747190863,110.4046023671108,1.2356130445632383,0.21735386400564224,-2733.37401659321,53.418394956772424,0.7249112727551998,-1104.399303978246,0.5254692828572898
2025-01-01 05:22:00,0.34410180746248303,0.21430185467914997,0.0,0.0057350301243747175,0.003571697577985833,0.0,0.015786447953072553,0.0,0.3183153595094104,0.0,0.010000000000000002,0.0,0.0,0.2113851880124833,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0.0,0,Off,0.0039205084978070175,0.0,On,0.0004019042860948078,0.0,On,0.011464035169170729,0,On,0.008886148150027619,0,On,0.25028864191570155,0.1877164814367761,On,0.02758229400940502,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,17497.51761777778,Off,0.0,21.111111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1327.3190622222223,Off,0.0,0.0,37.4825953466946,51.666666666666686,46.10666666666668,0.0,50.10090040218614,0.0,0.0,0.0,37.4825953466946,48.47502971096478,50.10090040218614,47.66209436535411,12.43753247303448,16.31988785713581,0.0,8.387523596765853,0.047842923938848016,-1.1,9.236100170605994,-889.8170301965769,-2661.203296947601,-1097.588999607695,-1361.0750937536088,-0.0,-0.0,552.9977654078677,0.0,4.0,0.05920427774488201,0.0,0,0.5540934638817013,263.9984568888889,-81.73970185083576,0.2926567963012538,8.163142733562195,0.0033003413794087466,110.62079647392592,1.2359446230640003,0.21688013450783947,-2715.5405210786544,54.337224131053624,0.7249112727551998,-1098.122927813751,0.5339282060559425
