Metric,Value
Total Electric Energy (kWh),21.11427765863927
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.8797615691099696
Peak Electric Power (kW),6.344980524760386
Lighting Electric Energy (kWh),1.5974809572996562
Water Heating Electric Energy (kWh),9.457942052592594
Other Electric Energy (kWh),7.211789205054714
HVAC Heating Electric Energy (kWh),1.6470654436923076
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),18.355169047963596
Unmet Heating Load (C-hours),0.309646952784903
Unmet Cooling Load (C-hours),0.14836887889628733
Total HVAC Heating Delivered (kWh),1.6470654436923076
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
