Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.18600159786262,51.666666666666686,46.10666666666668,0.0,49.756750233578,0.0,0.0,0.0,36.18600159786262,48.69756720420788,49.756750233578,48.16797568952282,12.43753247303448,17.627137659983536,0.0,2.8,-84.47904733201693,-662.130077306295,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03426638929732149,0.0,0.0,0.4785129639742193,263.9984568888889,100.05179276076021,0.26301635778832166,8.67869464932912,0.003228357581699794,112.7872346704199,1.2280500277706363
2025-01-01 00:01:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.184862598719036,51.666666666666686,46.10666666666668,0.0,49.751135181867376,0.0,0.0,0.0,36.184862598719036,48.692488802046356,49.751135181867376,48.16316561213585,12.43753247303448,17.623022372759976,0.0,2.8,-95.95865990579591,-661.8696099651132,-0.0,-0.0,477.5992372135178,0.0,4.0,0.034262419226465515,0.0,0.0,0.4784575239231536,263.9984568888889,88.3117128457995,0.263900380118205,8.700729445795703,0.003228938282180208,112.73500027783986,1.2316543210859838
2025-01-01 00:02:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.18430836938675,51.666666666666686,46.10666666666668,0.0,49.74552041935963,0.0,0.0,0.0,36.18430836938675,48.68741055973382,49.74552041935963,48.15835562992092,12.43753247303448,17.618404642087583,0.0,2.8,-107.48554284597924,-661.5773893834822,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03425796428788396,0.0,0.0,0.4783953129371496,263.9984568888889,76.49260932398516,0.2640243523588272,8.699235471960101,0.0032295170151592193,112.68434202204274,1.2316734514858667
2025-01-01 00:03:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.18431400264526,51.666666666666686,46.10666666666668,0.0,49.73990585911059,0.0,0.0,0.0,36.18431400264526,48.68233239520273,49.73990585911059,48.1535456632488,12.43753247303448,17.613305793413925,0.0,2.8,-119.0158782391307,-661.2547811891733,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03425304500329325,0.0,0.0,0.4783266175916988,263.9984568888889,64.63966573652473,0.26415637464649927,8.69748220630487,0.003230095479095681,112.63502049108212,1.2316946207415795
2025-01-01 00:04:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.1848547674479,51.666666666666686,46.10666666666668,0.0,49.73429141787919,0.0,0.0,0.0,36.1848547674479,48.67725422988106,49.73429141787919,48.14873563588199,12.43753247303448,17.607747004193627,0.0,2.8,-125.08698858726223,-660.9031423154357,-0.0,-0.0,477.5992372135178,0.0,4.0,0.0342476817494964,0.0,0.0,0.4782517224386492,263.9984568888889,58.216916514655665,0.26429610724834995,8.6954810451294,0.0032306736799027954,112.58698089856063,1.2317177393484287
2025-01-01 00:05:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.18573656580212,51.666666666666686,46.10666666666668,0.0,49.728677016101216,0.0,0.0,0.0,36.18573656580212,48.67217598866757,49.728677016101216,48.143925474950755,12.43753247303448,17.601895025644783,0.0,2.8,-126.29859684109493,-660.5330358641414,-0.0,-0.0,477.5992372135178,0.0,4.0,0.034242035364664164,0.0,0.0,0.4781728735024988,263.9984568888889,56.63520180952867,0.26444078104037133,8.693321651097293,0.0032312516232555276,112.53977728697997,1.231742101098011
2025-01-01 00:06:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.186792431157635,51.666666666666686,46.10666666666668,0.0,49.72306260306253,0.0,0.0,0.0,36.186792431157635,48.66709762370108,49.72306260306253,48.13911513402036,12.43753247303448,17.59589331681926,0.0,2.8,-126.65652087341937,-660.1535439923316,-0.0,-0.0,477.5992372135178,0.0,4.0,0.034236244238412775,0.0,0.0,0.4780920033249246,263.9984568888889,55.897785905394414,0.2645880095391403,8.69108116064431,0.00323182931287177,112.493025266698,1.2317670983608413
2025-01-01 00:07:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.187987588636496,51.666666666666686,46.10666666666668,0.0,49.71744815286615,0.0,0.0,0.0,36.187987588636496,48.662019110552734,49.71744815286615,48.134304589396024,12.43753247303448,17.589771742093273,0.0,2.8,-126.60564492718555,-659.7665607883472,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03423033716883107,0.0,0.0,0.47800951405681347,263.9984568888889,55.56167864764382,0.2647372984700068,8.689363138995681,0.0032324067507817026,112.44664512041362,1.231792604685389
2025-01-01 00:08:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.18930257342036,51.666666666666686,46.10666666666668,0.0,49.71183364478405,0.0,0.0,0.0,36.18930257342036,48.65694042967404,49.71183364478405,48.12949382211904,12.43753247303448,17.583547011844317,0.0,2.8,-126.48281133195673,-659.3731474731517,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03422433026520293,0.0,0.0,0.4779256306562467,263.9984568888889,55.291098927677105,0.2648883722904476,8.687001308313084,0.0032329839386658348,112.40059235255202,1.2318185493333556
2025-01-01 00:09:00,0.2734491132918621,0.1498329821651805,0.0,0.004557485221531035,0.002497216369419675,0.0,0.0239723745649742,0.0,0.19947673872688793,0.0,0.05,0.0,0.0,0.13524964883184717,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.005118174342105263,0.0,On,0.018854200222868937,0,On,0.0191438736177583,0,On,0.1406904709604739,0.1055178532203554,On,0,0,Off,Off,0.0,13.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3423.65672,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3822.2334311111113,Off,0.0,0.0,36.19072939445138,51.666666666666686,46.10666666666668,0.0,49.70621906098157,0.0,0.0,0.0,36.19072939445138,48.65186156424825,49.70621906098157,48.1246828158816,12.43753247303448,17.577225977477575,0.0,2.8,-126.40486813486206,-658.9737414843495,-0.0,-0.0,477.5992372135178,0.0,4.0,0.03421823012504259,0.0,0.0,0.4778404452542057,263.9984568888889,54.969636135969616,0.2650411197278336,8.684587112199715,0.003233560878009622,112.35484892080107,1.2318449033292114
