Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8377262734356736,0.18799442159055502,0.3704233333333334,0.8377262734356736,0.18799442159055502,0.3704233333333334,0.029587702247553447,0.3759780156325645,0.43216055555555566,0.0,0.3704233333333334,0.0,0.18799442159055502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.007629961622807017,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,7262.515207724085,20.000000000000057,0.21333333333333335,1854.4755783499893,10.856037788148148,0.43216055555555566,0.26666666666666666,8684.830230518519,32568.113364444445,0.0,0.0,42.98989232313685,51.66666666666668,46.10666666666668,0.0,49.82783633429096,0.0,0.0,0.0,67.17170675490134,48.19046672311708,49.82783633429096,47.37178191753014,12.43753247303448,19.723585471358938,-0.04817092050985679,9.669153413316275,4.77726126205674,3.201238064125387,2.8,9.236100170605994,6145.298085702349,-1512.6006826689525,-241.7501741217788,-81.09717936172702,-1004.8628816776506,0.0,0.0,404.3245263545635,0.0,2.0,0.045552033332279085,0.0,0.0,0.2703116855963439,131.99922844444444,-516.6787666986488,0.19249606527487534,9.049128405910979,0.002683374571108763,59.41089633359114,1.2231651804012147,0.38079217286070305,-3409.4109819315145,42.33472091257294,0.10873669091327999,-280.19334900920694,38.44317488742818,0.20291359589649505,-118.71801272530435,37.62083336357734
2025-01-01 01:00:00,0.9688841973377369,0.18725112670026772,0.46302916666666677,0.968884197337737,0.18725112670026772,0.4630291666666667,0.029015455125842922,0.39966804776744946,0.5402006944444445,0.0,0.46302916666666677,0.0,0.18725112670026772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00705771450109649,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,9078.144009655107,20.000000000000057,0.26666666666666666,2318.094472937487,13.570047235185184,0.5402006944444445,0.3333333333333333,10856.037788148149,32568.113364444445,0.0,0.0,42.40257056821726,51.66666666666668,46.10666666666668,0.0,49.372214884427116,0.0,0.0,0.0,66.25401651283947,47.791009555397515,49.372214884427116,47.00040689088271,12.43753247303448,19.711880193512204,-0.05871674965750593,9.938035757641357,5.44234674362483,4.655446251830713,2.5,9.236100170605994,7978.283832523793,-536.795948184131,-380.3986466410064,-417.2529375826368,-1010.9134878467311,0.0,0.0,402.76121937913655,0.0,2.0,0.045018613394429835,0.0,0.0,0.2671463023635267,131.99922844444444,-491.70790866371857,0.19320919229350791,9.053039682433823,0.002691223633446068,61.05399840443478,1.223267717623159,0.30407640795605473,-2893.896990538943,39.00656941732526,0.10873669091327999,-417.44216166893136,37.04351502792493,0.17220437595275587,-458.7098434841195,41.45690590148281
2025-01-01 02:00:00,0.9432120454954191,0.1865078318099804,0.46302916666666677,0.9432120454954191,0.18650783180998043,0.4630291666666667,0.029015455125842922,0.37399589592513166,0.5402006944444445,0.0,0.46302916666666677,0.0,0.1865078318099804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00705771450109649,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,9078.144009655107,20.000000000000057,0.26666666666666666,2318.094472937487,13.570047235185184,0.5402006944444445,0.3333333333333333,10856.037788148149,32568.113364444445,0.0,0.0,41.858022640629876,51.66666666666668,46.10666666666668,0.0,48.923659540361534,0.0,0.0,0.0,65.40316037598419,47.397236894118166,48.923659540361534,46.634025570996485,12.43753247303448,19.677527127628743,-0.05898656119584012,10.714245288750119,5.298679386628824,5.0807961249278755,1.6500000000000001,9.236100170605994,7940.109334184778,-259.31631263531534,-482.2796860835663,-571.3003373754113,-1068.304671974471,0.0,0.0,401.7701595254202,0.0,2.0,0.04525016946254629,0.0,0.0,0.2685203861640464,131.99922844444444,-471.50016302127784,0.19422312679626186,9.046880019254623,0.002699671307538119,69.15533555062488,1.2234048508827784,0.22052967623738182,-2609.443104643893,32.032319071091145,0.10873669091327999,-519.2697308120429,36.990044728476626,0.13624855596881882,-611.6504822853395,40.35014490992804
2025-01-01 03:00:00,0.8314704059380527,0.18576453691969314,0.363347736917795,0.8314704059380528,0.18576453691969314,0.363347736917795,0.028633957044702573,0.3976859280600167,0.4051505208333334,0.016075861917794913,0.34727187500000006,0.0,0.18576453691969314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.006676216419956141,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.07458847691390558,0.0,0.06856185661998215,0.0,0.0,0.0,6808.60800724133,20.000000000000057,0.2,1738.570854703115,10.17753542638889,0.4051505208333334,0.25,8142.028341111111,32568.113364444445,371.2234074074074,0.0,41.27682753526366,51.66666666666668,46.10666666666668,0.0,48.48195868936841,0.0,0.0,371.2234074074074,64.49504302384948,47.02747942914189,48.48195868936841,46.300239799028645,12.43753247303448,19.70879037180183,-0.05360625142243549,10.6284970891289,5.090241798129234,4.843099576804845,1.6500000000000001,9.236100170605994,5647.676654403588,-1276.567148085562,-452.5299892953996,-598.9759691549483,-1081.647336751885,0.0,0.0,400.3976015905634,0.0,2.0,0.04574625182485779,0.0,0.0,0.2714642033713458,131.99922844444444,-479.6816176764203,0.19448720989849716,9.071469391267904,0.002708602448510446,51.580777961928725,1.223267719523137,0.2637622405769838,-3051.8503087641884,36.71230597551156,0.10873669091327999,-489.69477455834317,37.16478526294359,0.15688894919755814,-637.8036453015924,38.82767614664403
2025-01-01 04:00:00,1.054381450854412,0.18502124202940584,0.4871429595433591,1.054381450854412,0.18502124202940584,0.4871429595433591,0.028633957044702573,0.48554679936526507,0.5402006944444445,0.024113792876692366,0.46302916666666677,0.0,0.18502124202940584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.006676216419956141,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.12088477292943316,0.0,0.11111749176341935,0.0,0.0,0.0,9078.144009655107,20.000000000000057,0.26666666666666666,2318.094472937487,13.570047235185184,0.5402006944444445,0.3333333333333333,10856.037788148149,32568.113364444445,556.8351111111111,0.0,48.74699032581179,51.66666666666668,46.10666666666668,0.0,52.016475457618746,0.0,0.0,556.8351111111111,76.16717238408091,52.030302093818925,52.037215411919014,52.016475457618746,12.43753247303448,19.713895697830296,-0.05565250189248652,10.310390598332427,5.061173197052761,4.721298627868233,0.55,9.236100170605994,7806.926684251005,-564.6799454905722,-608.073418596703,-767.8943877349196,-1197.302532269658,0.0,0.0,399.40654173684703,0.0,2.0,0.047372634421872256,0.0,0.0,0.28111536906172585,131.99922844444444,-473.3213348712903,0.1947585803784618,9.076814245655843,0.0027145495943545184,72.48191231136994,1.222668000242505,0.24173426342443988,-2923.253889067078,40.479470639019446,0.10873669091327999,-645.1284790401262,37.055060443423116,0.1559893420845901,-806.7853146542388,38.890926919319114
2025-01-01 05:00:00,1.1538688149710983,0.18502124202940584,0.46302916666666677,1.1538688149710983,0.18502124202940584,0.4630291666666667,0.029396953206983274,0.5842711673196704,0.5402006944444445,0.0,0.46302916666666677,0.0,0.18502124202940584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.007439212582236843,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.17232510183557495,0.0,0.15840153081168293,0.0,0.0,0.0,9078.144009655107,20.000000000000057,0.26666666666666666,2318.094472937487,13.570047235185184,0.5402006944444445,0.3333333333333333,10856.037788148149,32568.113364444445,0.0,0.0,48.258021796142835,51.66666666666668,46.10666666666668,0.0,51.64290467266529,0.0,0.0,0.0,75.40315905647317,51.68729574350056,51.70949127891821,51.64290467266529,12.43753247303448,19.667451250984627,-0.0663659839132574,10.641245573508764,4.340182881769293,3.9849129102652308,-0.25000000000000006,9.236100170605994,7734.692621306617,-701.1971520519963,-618.5410822455451,-727.062428780386,-1266.254488813856,0.0,0.0,400.1695378991277,0.0,2.0,0.04824156548476473,0.0,0.0,0.2862717189125467,131.99922844444444,-477.36643743376084,0.19612440819051416,9.065701363757693,0.002727139922319414,77.52399079743105,1.2222389398597806,0.21758261460534675,-3056.2123657042375,36.92074071475469,0.10873669091327999,-657.2319891077533,38.69090686220814,0.14027357226179896,-763.8925723066798,36.83014352629375
2025-01-01 06:00:00,1.080432461181957,0.1865078318099804,0.4398777083333334,1.080432461181957,0.18650783180998043,0.4398777083333334,0.030350698409834145,0.5368911030499005,0.5131906597222223,0.0,0.4398777083333334,0.0,0.1865078318099804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.008392957785087718,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.14660493738250405,0.0,0.13475951128755115,0.0,0.0,0.0,8624.236809172351,20.000000000000057,0.25333333333333335,2202.1897492906123,12.891544873425925,0.5131906597222223,0.31666666666666665,10313.23589874074,32568.113364444445,0.0,0.0,47.56206910879009,51.66666666666668,46.10666666666668,0.0,51.21546237335219,0.0,0.0,0.0,74.3157329824845,51.23958057928237,51.251639682247465,51.21546237335219,12.43753247303448,19.682183081826235,-0.061990472977583796,10.156887542805839,4.531401393784037,3.8612116881644747,0.3,9.236100170605994,7323.503125799248,-997.8809142001523,-566.1321555542734,-665.4433336314869,-1212.4259846774423,0.0,0.0,403.1054028094114,0.0,2.0,0.047593444169058266,0.0,0.0,0.2824256827972854,131.99922844444444,-491.4131015050727,0.19642587434364342,9.080076592590132,0.002733819850267589,45.18827570001289,1.2221725995663741,0.25067963815866856,-3243.065294941169,42.99463145040489,0.10873669091327999,-604.5830593169924,38.45090376271898,0.15074276052424324,-703.8790602969506,38.43572666546366
2025-01-01 07:00:00,0.8919370919206883,0.18799442159055502,0.4167262500000001,0.8919370919206884,0.18799442159055502,0.4167262500000001,0.029778451288123623,0.3759780156325645,0.4861806250000001,0.0,0.4167262500000001,0.0,0.18799442159055502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.007820710663377193,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,8170.329608689596,20.000000000000057,0.24000000000000002,2086.285025643738,12.213042511666666,0.4861806250000001,0.3,9770.434009333334,32568.113364444445,0.0,0.0,46.84271858216405,51.66666666666668,46.10666666666668,0.0,50.76118473866258,0.0,0.0,0.0,73.19174778463133,50.7983718861467,50.81696545988877,50.76118473866258,12.43753247303448,19.71780238799352,-0.053759141321284135,10.026287770483579,4.285846247388863,3.667590229354009,-0.55,9.236100170605994,6776.701959439493,-1418.2526539380824,-653.8163969433829,-839.3537176391661,-1308.5143473297949,0.0,0.0,404.51527539513364,10.288568425186064,2.0,0.04896335115860059,0.0,0.0,0.29055488890214215,131.99922844444444,-489.6285773154412,0.19650119733934937,9.10461785095576,0.0027409639097775674,70.56676828988877,1.2220186531911452,0.25403244405321856,-3548.079366772073,43.54168719025276,0.10873669091327999,-692.9718370520976,39.155440108714764,0.1569190003321578,-878.2585433756333,38.904825736467096
2025-01-01 08:00:00,0.9720507655353695,0.1887377164808423,0.4861806250000001,0.9720507655353695,0.1887377164808423,0.4861806250000001,0.02787096088242187,0.3769690754862809,0.5672107291666667,0.0,0.4861806250000001,0.0,0.1887377164808423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0059132202576754386,0.0,0.0005989302328525332,0.0,0.021358810391893898,0.0,0.006849545299871382,0.0,0.21101683463875104,0.15826262597906324,0.06172839468737013,0.0,0.05674084685791626,0.0,0.0,0.0,9532.051210137863,20.000000000000057,0.28,2433.9991965843606,14.248549596944446,0.5672107291666667,0.35,11398.839677555556,32568.113364444445,0.0,0.0,46.182242137836106,51.66666666666668,46.10666666666668,0.0,50.32918826943235,0.0,0.0,0.0,72.15975334036892,50.36311541075309,50.38007898141347,50.32918826943235,12.43753247303448,19.72087182146578,-0.05769451106487118,9.438663560873172,3.86060700978719,3.08492259943022,-1.4,9.236100170605994,8175.790997001983,-1366.5025701323966,-715.7950457823573,-946.18857136835,-1406.7861872635447,0.0,0.0,403.59884484314824,597.6359625074838,2.0,0.05037407227540891,0.0,0.0,0.29892629134227405,131.99922844444444,-353.0728707154828,0.19741517120920443,9.123488390679176,0.002752986716071356,115.21437211146917,1.2225709585631683,0.26860862680432623,-3849.3924318208096,48.89066510405204,0.10873669091327999,-756.1218958275692,40.32685004521184,0.16618896879442213,-985.7012287022973,39.51265733394716
2025-01-01 09:00:00,1.0065600063223445,0.20676050662792422,0.46302916666666677,1.0065600063223445,0.20676050662792422,0.4630291666666667,0.07565258849758896,0.3907067233803111,0.5402006944444445,0.0,0.46302916666666677,0.0,0.20676050662792422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.004768726014254386,0.0,0.0019334634190361188,0.0,0.06895039906429846,0.0,0.02123789831972699,0.0,0.23504722150152693,0.17628541612614515,0.04886831246083468,0.0,0.04491983709585038,0.0,0.0,0.0,9078.144009655107,20.000000000000057,0.26666666666666666,2318.094472937487,13.570047235185184,0.5402006944444445,0.3333333333333333,10856.037788148149,32568.113364444445,0.0,0.0,45.34818124713679,51.66666666666668,46.10666666666668,0.0,49.880789158047975,0.09217369719836702,239.03393763786104,0.0,70.85653319865123,49.767539036716656,49.90958778655622,49.682115347542755,12.43753247303448,19.67215436738453,-0.06177661045329194,9.143814514554002,3.711984893117235,3.226732316516438,-0.85,9.236100170605994,8180.650745830703,-1126.5581174282806,-614.0318993830024,-834.5293979581181,-1340.726613305497,0.0,0.0,488.1170852605526,1786.7635850963186,2.0,0.049454058935255056,0.0,0.0,0.29346681261968804,131.99922844444444,-44.88373577945878,0.19942542268217126,9.126053023025626,0.0027713631863346597,164.07118678819086,1.2233744003901028,0.26469570012412647,-3494.992054116538,50.33946375077034,0.10873669091327999,-654.6912050451488,40.65930566214647,0.16230520349037697,-878.2919081156095,43.76251015749153
