Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:09:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,47.41645666299784,51.666666666666686,46.10666666666668,0.0,50.92123759859523,0.0,0.0,0.0,74.08821353593412,50.9483579699574,50.961918155638486,50.92123759859523,12.43753247303448,19.487468769164238,-0.012531230835818974,9.919530162454176,4.409191373857702,3.812019282510758,0.0,9.236100170605994,-1282.6316196274856,-3052.4500604181894,-591.7695426569112,-695.0646621309958,-1221.384055372775,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04765232259734334,0.0,0,0.2827750750423891,131.99922844444444,-465.76283964984407,0.19907542301495124,8.99544374597789,0.0027380431145754103,51.09765058077234,1.2229811204018852,0.23746989185280482,-3098.221030372779,45.77096995458927,0.10873669091327998,-630.591049605083,38.82150694817164,0.14639728699015048,-734.008109403988,38.9434472729922
2025-01-01 07:10:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,47.5510559601777,51.666666666666686,46.10666666666668,0.0,50.91335132386267,0.0,0.0,0.0,74.29852493777766,50.94097015885783,50.95477957635542,50.91335132386267,12.43753247303448,19.39075967582293,-0.10924032417712581,9.82065078311332,4.40680683230048,3.810048805619412,0.0,9.236100170605994,-1262.8462727657388,-3013.508724969974,-591.4212747403119,-694.6192171257287,-1211.4602456310517,-0.0,-0.0,404.51527539513364,0.0,2.0,0.047500874222079784,0.0,0,0.2818763607018086,131.99922844444444,-455.9013025298206,0.20028496703009643,8.950557619721836,0.002738155373574243,51.25785790913412,1.2233853346637218,0.23695811276894596,-3060.7269750520995,47.218250082125444,0.10873669091327998,-630.2500186912714,38.828743950959456,0.146376784153963,-733.5259479381868,38.90673081245818
2025-01-01 07:11:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,47.68256536508562,51.666666666666686,46.10666666666668,0.0,50.905442788240656,0.0,0.0,0.0,74.50400838294628,50.9335613762591,50.94762067026832,50.905442788240656,12.43753247303448,19.296079654251905,-0.203920345748152,9.727242801539175,4.4044792636662935,3.8079808946503784,0.0,9.236100170605994,-1243.8042203101218,-2976.8496347591185,-591.0813254453134,-694.1627545248778,-1201.7756571852055,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04735235455818989,0.0,0,0.2809950257151258,131.99922844444444,-446.54383852004986,0.2014773269163474,8.907416698919775,0.002738267947333238,51.41469546600001,1.2237813250423057,0.23647363514092362,-3025.4168733733286,48.56723861420994,0.10873669091327998,-629.9171358963079,38.83581045099448,0.14635526442622576,-733.0200438736133,38.857289348735534
2025-01-01 07:12:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,47.811106934452376,51.666666666666686,46.10666666666668,0.0,50.89751250654882,0.0,0.0,0.0,74.70485458508183,50.92613210358772,50.940441902107175,50.89751250654882,12.43753247303448,19.203348204674796,-0.29665179532526054,9.638956676870455,4.4022061804033275,3.805792100141948,0.0,9.236100170605994,-1225.4645459348399,-2942.317876332534,-590.749367467064,-693.6882256292889,-1192.3201727045537,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04720665132472004,0.0,0,0.28013040379257015,131.99922844444444,-437.65964862542,0.2026530700349211,8.864576252617631,0.002738380829004702,51.56829314533151,1.2241694123837186,0.2360148087600357,-2992.140776734528,49.8229004019941,0.10873669091327998,-629.5920454570195,38.842677989955476,0.14633248327561368,-732.4846765242576,38.79645089496867
2025-01-01 07:13:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,47.93679484452055,51.666666666666686,46.10666666666668,0.0,50.88956097327568,0.0,0.0,0.0,74.90124194456335,50.91868280325296,50.933243718241606,50.88956097327568,12.43753247303448,19.112490036663083,-0.3875099633369743,9.555471140393974,4.399985135860959,3.8034625735004886,0.0,9.236100170605994,26026.64341291684,4044.5120051990502,-590.4250785639792,-693.1895812062081,-1183.0843400770245,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04706365947138111,0.0,0,0.27928187155207407,131.99922844444444,-429.2195513665875,0.2038127276114781,8.822005527901837,0.0027384940120092236,51.71877245726404,1.2245498968669413,0.2355801091571091,-2960.761771335241,50.99035772183137,0.10873669091327998,-629.2743974598163,38.849318895837115,0.14630823347694324,-731.9150114481516,38.7254302419435
2025-01-01 07:14:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,47.58595531738966,51.666666666666686,46.10666666666668,0.0,50.88158866389098,0.0,0.0,0.0,74.35305518342135,50.911213919874626,50.92602654786645,50.88158866389098,12.43753247303448,19.337779560972212,-0.16222043902784478,9.83282158185142,4.397813723767981,3.8009801495862674,0.0,9.236100170605994,25973.910020256917,3935.38719403311,-590.1081393127931,-692.6562546569073,-1206.0372550674128,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04741779749200789,0.0,0,0.28138337258916485,131.99922844444444,-459.00002903612256,0.2009796285171982,8.926682310952561,0.002738607490018272,51.286371126819176,1.2236066001058161,0.23702116592689376,-3065.3356053922053,46.43938061285547,0.10873669091327998,-628.9638477660664,38.855708453273216,0.1462823876308996,-731.3080981312332,38.65184347432593
2025-01-01 07:15:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,47.243419050226315,51.666666666666686,46.10666666666668,0.0,50.873674915696554,0.0,0.0,0.0,73.81784226597861,50.903799699715236,50.91886209172459,50.873674915696554,12.43753247303448,19.55761481970206,0.0,10.09349541230181,4.395689595822357,3.798377406335319,0.0,9.236100170605994,25926.14371677422,3832.4043007814685,-589.798216781146,-692.0701547861327,-1228.6020937155372,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04776201291547416,0.0,0,0.28342599164519483,131.99922844444444,-484.20149387069523,0.19825789667129795,9.028716566867061,0.002738720106030594,50.8654829787793,1.2226875389503589,0.23836763259504906,-3164.47459868105,42.595480650059045,0.10873669091327998,-628.6600605277378,38.861843746591774,0.1462552841709082,-730.6719253830383,38.60177059690574
2025-01-01 07:16:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,46.908671632231744,51.666666666666686,46.10666666666668,0.0,50.86581834512312,0.0,0.0,0.0,73.2947994253621,50.896438849069625,50.911749101042886,50.86581834512312,12.43753247303448,19.772335818213875,0.0,10.338827671276848,4.393610516884114,3.7957327032162063,0.0,9.236100170605994,25879.751280134584,3734.665748647432,-589.4949581726821,-691.434769428952,-1250.8011832119998,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04809695304957166,0.0,0,0.28541356992872235,131.99922844444444,-508.394841013868,0.19563958434481094,9.127612413936973,0.0027388318818009592,50.455358761248476,1.221791189301344,0.23962794409064336,-3258.528313758717,38.91064359368906,0.10873669091327998,-628.3627160809415,38.86775790825934,0.14622773861937535,-730.0256610266242,38.59089159767218
2025-01-01 07:17:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,46.581335096644025,51.666666666666686,46.10666666666668,0.0,50.858017654272274,0.0,0.0,0.0,72.78333608850629,50.889130154381334,50.90468640443587,50.858017654272274,12.43753247303448,19.982192114256286,0.0,10.569932743435311,4.391574415793064,3.793130829842604,0.0,9.236100170605994,25834.933114219544,3641.9385792919074,-589.1980094871966,-690.7710100026303,-1272.6487761824828,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04842311162389457,0.0,0,0.2873490372953229,131.99922844444444,-531.3654139584253,0.19311825546764835,9.224238713161885,0.0027389428376739713,50.05542851720679,1.22091641489245,0.24080913494825737,-3347.7877991085975,35.44295958804531,0.10873669091327998,-628.0715182137499,38.8735087265533,0.14620063409088058,-729.3900243599984,38.61901435736807
2025-01-01 07:18:00,2.026358550254022,0.18799442159055502,1.3890875000000003,0.0337726425042337,0.0031332403598425835,0.023151458333333336,0.029778451288123623,0.3759780156325645,1.6206020833333337,0.0,1.3890875000000003,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,27234.43202896532,20.000000000000057,0.8,6954.28341881246,40.71014170555556,1.6206020833333337,1,32568.113364444445,32568.113364444445,Off,0.0,0,46.26107448994989,51.666666666666686,46.10666666666668,0.0,50.85027160819838,0.0,0.0,0.0,72.2829288905467,50.88187246098376,50.89767288737645,50.85027160819838,12.43753247303448,20.18740478593032,0.0,10.787787722503747,4.389579413783819,3.7906496395913343,0.0,9.236100170605994,25791.597873362374,3553.959567162924,-588.9070339143242,-690.1029984779199,-1294.1571793935582,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04874092802225758,0.0,0,0.2892350011056538,131.99922844444444,-553.1922516045194,0.19068814542425613,9.318018990494444,0.0027390529929330314,49.66518532911431,1.2200622063635627,0.24191732310550523,-3432.512290943181,32.18843929364567,0.10873669091327998,-627.7861982300375,38.879164315713304,0.14617478207460396,-728.7840199968668,38.681021518947006
2025-01-01 07:19:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,45.947589332357204,51.666666666666686,46.10666666666668,0.0,50.84257902774605,0.0,0.0,0.0,71.79310833180813,50.87466466639835,50.89070748572451,50.84257902774605,12.43753247303448,20.388172091029855,0.0,10.993263178403282,4.387623837072009,3.788357651010127,0.0,9.236100170605994,-1484.7543824481231,-3483.79411515873,-588.6217204298799,-689.4516127006088,-1315.3372035266286,-0.0,-0.0,404.51527539513364,0.0,2.0,0.049050797473816056,0.0,0,0.29107380670088573,131.99922844444444,-573.9324543166282,0.18834404787745837,9.409804690925913,0.0027391623659196412,49.28417345080014,1.2192276565531597,0.2429579069322567,-3512.9373398574376,29.143224698707357,0.10873669091327998,-627.5065167495294,38.88479631964944,0.1461508973251787,-728.2243558094034,38.772743108794586
2025-01-01 07:20:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.11438603024121,51.666666666666686,46.10666666666668,0.0,50.83493878380953,0.0,0.0,0.0,72.05372817225188,50.86750571496341,50.88378918054035,50.83493878380953,12.43753247303448,20.270330054299862,0.0,10.830814241522864,4.385706218837672,3.786309817766395,0.0,9.236100170605994,-1454.0931673316868,-3417.350949467834,-588.3417883722965,-688.8397633158222,-1302.888949692209,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04886904360277019,0.0,0,0.2899952556099237,131.99922844444444,-555.7194930346116,0.18972789370482573,9.356241356885029,0.0027392709741299146,49.48059478596144,1.2197172368450924,0.2421355913170649,-3449.311996365784,31.961046897950013,0.10873669091327998,-627.232263991461,38.89047561916447,0.14612955360946464,-727.7244155215745,38.884652205752374
2025-01-01 07:21:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.27645571442427,51.666666666666686,46.10666666666668,0.0,50.827270913329365,0.0,0.0,0.0,72.30696205378793,50.86032077545211,50.87684570651348,50.827270913329365,12.43753247303448,20.15559826121013,0.0,10.678696134754935,4.383825277811001,3.78451084869128,0.0,9.236100170605994,-1427.8213740008819,-3355.8393566756963,-588.0670046081138,-688.2962873019235,-1290.8142081905953,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04869174095579819,0.0,0,0.2889431186610834,131.99922844444444,-541.5224412054204,0.19108642557526517,9.30426924887998,0.0027393799714287696,49.67185142227646,1.2201942710476483,0.24136303030228945,-3390.0157757398943,34.17641906419803,0.10873669091327998,-626.9632567119661,38.89625210385221,0.14611080112912092,-727.2853128395064,38.98902553758296
2025-01-01 07:22:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.43417387866658,51.666666666666686,46.10666666666668,0.0,50.8195762037932,0.0,0.0,0.0,72.55339668541653,50.85311058436581,50.86987777465211,50.8195762037932,12.43753247303448,20.043728316739582,0.0,10.53591256870179,4.381979855952,3.7829146262002857,0.0,9.236100170605994,-1402.3694576018365,-3298.27070093832,-587.7971901260437,-687.8271702422671,-1279.083455498587,-0.0,-0.0,404.51527539513364,0.0,2.0,0.048518529891859265,0.0,0,0.287915261697691,131.99922844444444,-527.8012774983832,0.19242181810426293,9.253034547035515,0.0027394893472561907,49.858363734417225,1.2206597634062357,0.240635619879029,-3334.6081909271766,36.33748998885697,0.10873669091327998,-626.6993292911852,38.90213916514155,0.14609416006676282,-726.8957619807519,39.06859173848473
2025-01-01 07:23:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.587788946879876,51.666666666666686,46.10666666666668,0.0,50.811855380157596,0.0,0.0,0.0,72.7934202294998,50.84587581970133,50.8628860394732,50.811855380157596,12.43753247303448,19.934556075740172,0.0,10.401669580752724,4.380168858460966,3.7814640320407564,0.0,9.236100170605994,-1377.9641886325462,-3244.354955359273,-587.5322009400206,-687.4197343746682,-1267.6764065551831,-0.0,-0.0,404.51527539513364,0.0,2.0,0.048349178341361924,0.0,0,0.28691030758863145,131.99922844444444,-514.8030574724966,0.1937353344962414,9.203180759810795,0.0027395990919112266,50.04040241657421,1.2211143709733017,0.2399497081653329,-3282.7364750218003,38.38151966252724,0.10873669091327998,-626.4403251537203,38.908124213699686,0.14607903557598553,-726.5418034810035,39.12206910633529
2025-01-01 07:24:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.737514407270496,51.666666666666686,46.10666666666668,0.0,50.8041091260051,0.0,0.0,0.0,73.02736626136014,50.83861712074936,50.85587111812149,50.8041091260051,12.43753247303448,19.827940533400746,0.0,10.275294151118912,4.37839121500884,3.780104776131119,0.0,9.236100170605994,-1354.5396236740999,-3193.793836607591,-587.2719087006537,-687.056937036654,-1256.5754899283957,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04818348805568096,0.0,0,0.28592707990079913,131.99922844444444,-502.4794091408379,0.19502802476536418,9.153918253296933,0.0027397091962508445,50.21819857585584,1.2215586569427928,0.23930219901096972,-3234.1018553723025,40.30801876471132,0.10873669091327998,-626.1860912239014,38.91418252324763,0.1460648619940582,-726.2101776754429,39.15324063878896
2025-01-01 07:25:00,0.4057564669206881,0.18799442159055502,0.0,0.006762607782011469,0.0031332403598425835,0.0,0.029778451288123623,0.3759780156325645,0.0,0.0,0.0,0.0,0.18799442159055502,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.007820710663377193,0.0,On,0.0005989302328525332,0.0,On,0.021358810391893898,0,On,0.006849545299871382,0,On,0.21101683463875104,0.15826262597906324,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,32568.113364444445,Off,0.0,0,46.8835363635662,51.666666666666686,46.10666666666668,0.0,50.79633808936145,0.0,0.0,0.0,73.25552556807219,50.83133509353762,50.84883359562571,50.79633808936145,12.43753247303448,19.723758820788607,0.0,10.156204986381399,4.376645856187291,3.778788213391758,0.0,9.236100170605994,-1332.051678404679,-3146.330590059825,-587.0161907948411,-686.7239486787383,-1245.765275583582,-0.0,-0.0,404.51527539513364,0.0,2.0,0.04802128719801592,0.0,0,0.28496455893228856,131.99922844444444,-490.8016782162306,0.1963007746772944,9.10661816368087,0.002739819651609233,50.39195240697913,1.2219931110743838,0.2386904149176315,-3188.446821403178,42.11623134335293,0.10873669091327998,-625.9364745577382,38.92028376289703,0.14605113228195413,-725.8890097766023,39.16506109786398
