Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.1393403517002172,0.325307201361008,0.5344331542650772,1.1393403517002172,0.325307201361008,0.5344331542650772,0.06600184661602858,0.4449999634175219,0.5783385416666668,0.05,0.03871440426507711,0.4957187500000001,0.0,0.31072386802767465,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.024126206140350874,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.01905772431679208,0.0,0.0,0.0,8888.141302157032,20.000000000000057,0.38666666666666666,3312.6648283985237,14.528084486111114,0.5783385416666668,0.48333333333333334,11622.467588888889,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,879.2133333333333,0.0,82.44778920437368,51.66666666666668,46.10666666666668,0.0,51.034597720275436,0.0,0.0,879.2133333333333,128.82467063183384,50.3782669069325,51.04996136665027,50.034737853886206,12.43753247303448,19.717324784775933,-0.056130124613438484,5.898739478472271,2.8,5387.256278550537,1961.0541169511387,-3958.3399597795196,0.0,0.0,599.1977973639845,0.0,2.0,0.17951402460432878,0.0,0.0,1.6800736618555585,131.99922844444444,-141.742861190961,0.19948504572875517,9.156300413808745,0.0027800917528285943,-132.42187816716125,1.2231201578856559,0.24127829955387037,-978.8964411300343,-372.7142703173509
2025-01-01 01:00:00,1.2157819418758702,0.32416736808814245,0.5640937500000001,1.2157819418758702,0.32416736808814245,0.5640937500000002,0.06419238115550226,0.4434801857203679,0.658109375,0.05,0.0,0.5640937500000001,0.0,0.3095840347548091,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.022316740679824556,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.01905772431679208,0.0,0.0,0.0,10114.091826592487,20.000000000000057,0.44,3769.584115074182,16.531958208333336,0.658109375,0.55,13225.566566666668,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,85.114022821924,51.66666666666668,46.10666666666668,0.0,51.38680528687692,0.0,0.0,0.0,132.99066065925624,51.42150377404673,51.43885301763164,51.38680528687692,12.43753247303448,19.700913596293915,-0.06186908989826936,7.311958317758055,2.5,6900.763423099492,2075.199695741488,-3668.5678154350053,0.0,0.0,595.8685542063041,0.0,2.0,0.1637740658781053,0.0,0.0,1.5327632210534647,131.99922844444444,-140.62914226429172,0.19793878893670352,9.121155003005828,0.0027554659436367945,-91.26295492503723,1.223266181386801,0.21974876788369754,-1357.3676734195121,-337.01674591318175
2025-01-01 02:00:00,1.1145486225120496,0.32302753481527696,0.47862500000000013,1.1145486225120493,0.32302753481527696,0.47862500000000013,0.06419238115550226,0.4419604080232139,0.5583958333333333,0.05,0.0,0.47862500000000013,0.0,0.3084442014819436,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.022316740679824556,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.01905772431679208,0.0,0.0,0.0,8581.65367104817,20.000000000000057,0.3733333333333333,3198.435006729609,14.027116055555558,0.5583958333333333,0.4666666666666667,11221.692844444446,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,82.99595332733192,51.66666666666668,46.10666666666668,0.0,50.59589218802305,0.0,0.0,0.0,129.6811770739561,50.63554072527794,50.6553649939054,50.59589218802305,12.43753247303448,19.704120773672273,-0.06718614408046483,7.730148464864998,1.6500000000000001,5517.18801466386,1326.5161779643568,-3527.056967345519,0.0,0.0,594.3487765091502,0.0,2.0,0.14922747315870566,0.0,0.0,1.3966215053770958,131.99922844444444,-131.75746554794216,0.19698002802861947,9.107996243465356,0.0027425858461838392,-35.22839899379751,1.2232623529280027,0.19100220109851496,-1521.7069748223537,-350.2118539428989
2025-01-01 03:00:00,1.1381178176134754,0.3218877015424115,0.4957187500000001,1.1381178176134752,0.3218877015424115,0.49571875000000015,0.06298607084848472,0.4467932050983239,0.5783385416666668,0.05,0.0,0.4957187500000001,0.0,0.3073043682090782,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.021110430372807017,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.025410299089056104,0.0,0.0,0.0,8888.141302157032,20.000000000000057,0.38666666666666666,3312.6648283985237,14.528084486111114,0.5783385416666668,0.48333333333333334,11622.467588888889,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,80.94954469467821,51.66666666666668,46.10666666666668,0.0,49.838474404075775,0.0,0.0,0.0,126.48366358543468,49.868988032398526,49.884244846559916,49.838474404075775,12.43753247303448,19.70051530987964,-0.0655563873772771,7.520970293934215,1.6500000000000001,5643.750879009655,1360.940416197507,-3709.6858694337925,0.0,0.0,591.6226885049787,0.0,2.0,0.15721580002038277,0.0,0.0,1.471384341273503,131.99922844444444,-126.32724221856458,0.19645416580699368,9.09713475798147,0.0027345894706595356,-97.10267056927296,1.223283377237627,0.20846370746569778,-1588.7981792359874,-362.9262329650294
2025-01-01 04:00:00,1.2218364640053774,0.32074786826954593,0.5470000000000002,1.2218364640053772,0.32074786826954593,0.5470000000000002,0.06298607084848472,0.470683726490226,0.6381666666666667,0.05,0.0,0.5470000000000002,0.0,0.3061645349362126,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.021110430372807017,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.05082059817811221,0.0,0.0,0.0,9807.604195483622,20.000000000000057,0.42666666666666664,3655.3542934052675,16.03098977777778,0.6381666666666667,0.5333333333333333,12824.791822222223,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,78.9413658691321,51.66666666666668,46.10666666666668,0.0,49.09377257130448,0.0,0.0,0.0,123.3458841705189,49.12210256922625,49.136267568187144,49.09377257130448,12.43753247303448,19.702091708367217,-0.06663921146027801,7.423856094934902,0.55,6244.239825864113,1426.4060846670575,-4033.1298642531374,0.0,0.0,590.1029108078245,0.0,2.0,0.16059310874430574,0.0,0.0,1.5029926094716257,131.99922844444444,-120.3374161741978,0.19459781676387883,9.06626500078579,0.002710167970719778,-14.345087432925542,1.2227207924555836,0.2107407995602554,-1872.0677160525152,-356.8804926856949
2025-01-01 05:00:00,1.2487743996919274,0.32074786826954593,0.5299062500000001,1.2487743996919274,0.32074786826954593,0.5299062500000001,0.06539869146251981,0.5151517498960742,0.6182239583333333,0.05,0.0,0.5299062500000001,0.0,0.3061645349362126,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.023523050986842105,0.0,0.041875640475677704,0.0,0.011643748397163494,0.0,0.35350738281740607,0.26513053711305445,0.0952886215839604,0.0,0.0,0.0,9501.116564374759,20.000000000000057,0.4133333333333333,3541.124471736353,15.530021347222226,0.6182239583333333,0.5166666666666667,12424.017077777777,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,76.93558180309103,51.66666666666668,46.10666666666668,0.0,48.35804708273442,0.0,0.0,0.0,120.21184656732972,48.392925687322276,48.410364989616205,48.35804708273442,12.43753247303448,19.72018490033613,-0.05602819679707173,6.784999652116789,-0.25000000000000006,5807.2282744563945,1317.732759962922,-4168.464387266057,0.0,0.0,592.5155314218597,0.0,2.0,0.15861069014396476,0.0,0.0,1.484439132747194,131.99922844444444,-117.93943407416799,0.1953079951477058,9.08711474967053,0.0027246401921965733,10.811189376134333,1.2220207616518288,0.1985566681637746,-1828.7941864335965,-394.5975253398343
2025-01-01 06:00:00,1.3291640280699135,0.32385311922799553,0.5299062500000001,1.3291640280699133,0.32385311922799553,0.5299062500000001,0.07123873709987356,0.5897013326367063,0.6182239583333333,0.05,0.0,0.5299062500000001,0.0,0.3092697858946622,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.02653882675438596,0.0,0.04469991034548761,0.0,0.012174674031625348,0.0,0.3546081620343642,0.265956121525773,0.16516694407886467,0.0,0.0,0.0,9501.116564374759,20.000000000000057,0.4133333333333333,3541.124471736353,15.530021347222226,0.6182239583333333,0.5166666666666667,12424.017077777777,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,75.20114398207077,51.66666666666668,46.10666666666668,0.0,47.638040306754114,0.0,0.0,0.0,117.50178747198558,47.68162892628524,47.7034232360508,47.638040306754114,12.43753247303448,19.65496165108589,-0.08026760813406941,6.620713405024975,0.3,5937.031909950388,1465.9084311782412,-4047.129187781907,0.0,0.0,602.9497827597544,0.0,2.0,0.15912025240095534,0.0,0.0,1.4892081313194923,131.99922844444444,-119.9052494022185,0.19500232365719172,9.039444944623598,0.0027092430885741706,-84.08726538235891,1.2223045132887131,0.20450200217643075,-1698.5785387484718,-376.6375018096399
2025-01-01 07:00:00,1.7556153812441049,0.38109311953470676,0.6105510351180926,1.7556153812441049,0.38109311953470676,0.6105510351180927,0.2355940214984639,0.8119119847456411,0.658109375,0.05,0.04645728511809253,0.5640937500000001,0.0,0.3665097862013734,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.024729361293859647,0.0,0.21086466020460426,0.0,0.04371897983085914,0.0,0.42788860704900444,0.3209164552867533,0.27951328997961716,0.0,0.0,0.0,10114.091826592487,20.000000000000057,0.44,3769.584115074182,16.531958208333336,0.658109375,0.55,13225.566566666668,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,1055.056,0.0,79.39991125009179,51.66666666666668,46.10666666666668,0.0,49.51727518473775,0.10547703010114255,271.0910695533017,1055.056,124.06236132826844,49.28049607949552,49.51963339513993,49.15974831647223,12.43753247303448,19.73636729437485,-0.04946907869144924,6.480036911368876,-0.55,6489.454852740082,1415.679577679267,-4373.903184424203,0.0,0.0,870.039742215502,4.8163523713125524,2.0,0.16345188855456685,0.0,0.0,1.52974796006248,131.99922844444444,-120.7735316437022,0.19331890406464394,9.065958238862754,0.0026995087317013616,12.74306415762165,1.2219717792762483,0.21191682683455032,-1970.7364369859579,-383.1681004089573
2025-01-01 08:00:00,2.0117832755047096,0.3868326373927186,0.5470000000000002,2.0117832755047096,0.3868326373927186,0.5470000000000002,0.24145413257310214,1.0821624762649409,0.6381666666666667,0.05,0.0,0.5470000000000002,0.0,0.3722493040593852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.01869780975877193,0.0,0.22275632281433022,0.0,0.05221378998224886,0.0,0.43402151982919956,0.3255161398718996,0.5336162808701782,0.0,0.0,0.0,9807.604195483622,20.000000000000057,0.42666666666666664,3655.3542934052675,16.03098977777778,0.6381666666666667,0.5333333333333333,12824.791822222223,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,80.66275341523608,51.66666666666668,46.10666666666668,0.0,51.19487770993647,0.09962360731474386,271.0910695533017,0.0,126.03555221130637,49.69540334196545,51.19487770993647,48.94566615797996,12.43753247303448,19.673132544403305,-0.06512790385618701,5.900033634724043,-1.4,5935.265622342686,1149.835172371663,-4710.6225014904285,0.0,0.0,891.6180500242652,310.0314993409367,2.0,0.1690690797558166,0.0,0.0,1.5823193121427839,131.99922844444444,-53.334121674773606,0.19537843039294195,9.059784161068242,0.002716378928456294,159.3243251552667,1.2227972317475981,0.2203713363765967,-2127.880205909028,-377.6389151245764
2025-01-01 09:00:00,2.2771316431499526,0.3868326373927186,0.5640937500000001,2.277131643149953,0.3868326373927186,0.5640937500000002,0.24335633072085086,1.325665937429102,0.658109375,0.05,0.0,0.5640937500000001,0.0,0.3722493040593852,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.015078878837719297,0.0,0.22827745188313156,0.0,0.060671984572641204,0.0,0.43402151982919956,0.3255161398718996,0.7686615474439471,0.0,0.0,0.0,10114.091826592487,20.000000000000057,0.44,3769.584115074182,16.531958208333336,0.658109375,0.55,13225.566566666668,24046.484666666667,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,14993.224973333334,0.0,0.0,77.52037898296386,51.66666666666668,46.10666666666668,0.0,50.294571961332174,0.0,0.0,0.0,121.12559216088104,48.54041802038577,50.294571961332174,47.663341049912574,12.43753247303448,19.711067730543846,-0.06311972211740008,6.043680499908356,-0.85,6541.411853088378,1489.8983744183545,-4526.8821086538355,0.0,0.0,901.9784427624064,807.779487121532,2.0,0.16669792320671004,0.0,0.0,1.5601276328293106,131.99922844444444,52.22369238732156,0.1984959859150263,9.13662492594273,0.002764953985276109,306.5501001839549,1.223216819124571,0.2160901347616827,-1972.3888131221147,-307.29692753371273
