Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 04:43:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,79.29728359182667,51.666666666666686,46.10666666666668,0.0,48.93030005335248,0.0,0.0,0.0,123.90200561222916,48.95545827181327,48.96803738104367,48.93030005335248,12.43753247303448,19.402916455471956,-0.09708354452810042,7.128736515676606,-1.1,14664.051767109795,4409.564935042216,-4211.584844792749,-0.0,-0.0,590.1029108078246,0.0,2.0,0.1556489758634559,0.0,0,1.456720417356617,131.99922844444444,-103.72416543707197,0.19797607091655187,8.922493440003734,0.0027085097028906493,144.7158831118807,1.2233563873619728,0.19235719302567283,-2088.936469929103,-355.28789516355704
2025-01-01 04:44:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.81726537512944,51.666666666666686,46.10666666666668,0.0,48.91711019957645,0.0,0.0,0.0,123.15197714863974,48.943103207915335,48.956099712084786,48.91711019957645,12.43753247303448,19.56942092679517,0.0,7.24480492275683,-1.1,14600.593282264743,4359.641732965352,-4268.167511679292,-0.0,-0.0,590.1029108078246,0.0,2.0,0.1564694303271842,0.0,0,1.4643990593919674,131.99922844444444,-110.59998339558209,0.1959727028430017,9.000426846521016,0.0027090109779272548,144.64699997459167,1.2226601486425164,0.19370906598904522,-2133.289424402051,-360.8581427674733
2025-01-01 04:45:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.35110757243112,51.666666666666686,46.10666666666668,0.0,48.904000670018114,0.0,0.0,0.0,122.42360558192361,48.930822934167466,48.944234066242146,48.904000670018114,12.43753247303448,19.73083502436773,0.0,7.356394208362113,-1.1,14538.957670964537,4311.347792665925,-4323.30391200938,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15726259646298718,0.0,0,1.471822309676593,131.99922844444444,-117.09919436569976,0.19405349494330038,9.075377880060113,0.002709512299675672,144.56942605926972,1.221985939690947,0.19499993331252571,-2176.2226577900165,-366.21884967893504
2025-01-01 04:46:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.89818162306472,51.666666666666686,46.10666666666668,0.0,48.890969154378936,0.0,0.0,0.0,121.71590878603863,48.918615291021524,48.932438359342825,48.890969154378936,12.43753247303448,19.88739082883222,0.0,7.46367745023389,-1.1,14479.066338494671,4264.606036640044,-4377.046772435736,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15802983718862715,0.0,0,1.4790029237722984,131.99922844444444,-123.24766640920944,0.1922133648465349,9.14748246583414,0.0027100136290131717,144.4836114585009,1.2213327217212462,0.19623298195187544,-2217.767165813953,-371.41609768087943
2025-01-01 04:47:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.45791559155774,51.666666666666686,46.10666666666668,0.0,48.87801344708209,0.0,0.0,0.0,121.02799311180897,48.906478216863476,48.92071060175417,48.87801344708209,12.43753247303448,20.039299416564923,0.0,7.566820817841676,-1.1,14420.853442880107,4219.389486818722,-4429.444032127971,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15877239053119935,0.0,0,1.4859524883878101,131.99922844444444,-129.0633023315409,0.19044770947023024,9.218317043067419,0.002710514928739833,144.3899697361633,1.220699549840968,0.1974111878403665,-2257.954697755006,-376.4451155611493
2025-01-01 04:48:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.02978198154302,51.666666666666686,46.10666666666668,0.0,48.86513143784168,0.0,0.0,0.0,120.35903434616097,48.89440973919076,48.90904888986531,48.86513143784168,12.43753247303448,20.186755392158076,0.0,7.665985528100806,-1.1,14364.256273174095,4175.665061668274,-4480.540113108074,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15949139455061787,0.0,0,1.492681654637945,131.99922844444444,-134.5643910574491,0.18875232254919558,9.285830544705748,0.002711016163421172,144.28888433914452,1.2200855534134047,0.19853735304826164,-2296.8182034196207,-381.30603504698206
2025-01-01 04:49:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,76.61328966545119,51.666666666666686,46.10666666666668,0.0,48.85232110426117,0.0,0.0,0.0,119.70826510226748,48.882407967688415,48.897451399402044,48.85232110426117,12.43753247303448,20.32993988903243,0.0,7.761327650424267,-1.1,-4080.0420572863477,-2720.3919070340185,-4530.3767210523965,-0.0,-0.0,590.1029108078246,0.0,2.0,0.1601879042377008,0.0,0,1.4992002961929685,131.99922844444444,-139.7682470417762,0.18712333584620547,9.352320909697157,0.0027115172992601116,144.1807130412595,1.219489922953942,0.19961411623218117,-2334.3914830573026,-386.00042397671587
2025-01-01 04:50:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.1049800586398,51.666666666666686,46.10666666666668,0.0,48.83958050577555,0.0,0.0,0.0,120.47653134162468,48.870471088562525,48.88591637995601,48.83958050577555,12.43753247303448,20.134737443680024,0.0,7.592545896416292,-1.1,-4002.6371144093937,-2649.908656136073,-4462.488628952137,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15923795157991175,0.0,0,1.4903096791847497,131.99922844444444,-130.25139626508104,0.18943044054870145,9.263847455706948,0.002712018303988955,143.720477692689,1.2203012136821374,0.1977039512154929,-2268.0153321685575,-381.8933239675156
2025-01-01 04:51:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.57987970682491,51.666666666666686,46.10666666666668,0.0,48.82675843780788,0.0,0.0,0.0,121.21856204191393,48.85845760068093,48.874307182117455,48.82675843780788,12.43753247303448,19.945715621584668,0.0,7.428948253200807,-1.1,-3929.392520279557,-2583.2295398519145,-4397.135472355309,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15831515980953734,0.0,0,1.4816732612101637,131.99922844444444,-122.35995873207361,0.1916959013401612,9.177742011076788,0.002712517377455297,143.2700190240405,1.2210878364035083,0.19583467541862679,-2204.2899303078407,-378.93960954407373
2025-01-01 04:52:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.03895850189949,51.666666666666686,46.10666666666668,0.0,48.81385769819595,0.0,0.0,0.0,121.93587265921794,48.84637012015756,48.86262633113837,48.81385769819595,12.43753247303448,19.762515595949395,0.0,7.270261928504703,-1.1,-3858.837950105435,-2519.158883543606,-4334.158181736929,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15741801742910652,0.0,0,1.473276896148334,131.99922844444444,-114.78267917633127,0.19392155751680126,9.09383864125894,0.002713014566196428,142.82884896835208,1.2218511903363862,0.1940043094193457,-2143.0587165287134,-376.10016701489235
2025-01-01 04:53:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.48301104554204,51.666666666666686,46.10666666666668,0.0,48.800880923212944,0.0,0.0,0.0,122.62970475865944,48.8342111119905,48.850876206379276,48.800880923212944,12.43753247303448,19.584843713838858,0.0,7.116268994764462,-1.1,-3790.941442018733,-2457.571987995616,-4273.423631393506,-0.0,-0.0,590.1029108078246,0.0,2.0,0.1565453091729582,0.0,0,1.465109210315038,131.99922844444444,-107.62072143305213,0.19610869036442224,9.012717035559882,0.0027135099142856734,142.39655340428425,1.222592412643632,0.19221141569962263,-2084.1907853960406,-373.3812025995754
2025-01-01 04:54:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.91275633823484,51.666666666666686,46.10666666666668,0.0,48.78783061675635,0.0,0.0,0.0,123.30118177849194,48.821982917373376,48.83905906768189,48.78783061675635,12.43753247303448,19.41243437244449,-0.0875656275555663,6.96676425540384,-1.1,-3725.554258535404,-2398.3436209875126,-4214.81126762925,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15569593829968828,0.0,0,1.4571599392958332,131.99922844444444,-100.84590171397889,0.19825842715234068,8.93353583209124,0.002714003463714289,141.9727528213352,1.2233125315387505,0.19045463020491685,-2027.5638774280903,-370.77974355942206
2025-01-01 04:55:00,0.5836697973387107,0.32074786826954593,0.0,0.009727829955645178,0.005345797804492432,0.0,0.06298607084848472,0.470683726490226,0.0,0.05,0.0,0.0,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,79.3288494894898,51.666666666666686,46.10666666666668,0.0,48.77470916293894,0.0,0.0,0.0,123.95132732732782,48.80968776547461,48.82717706674244,48.77470916293894,12.43753247303448,19.245045666941593,-0.25495433305846404,6.821554610102703,-1.1,-3662.5463663363444,-2341.35024752359,-4158.21124674465,-0.0,-0.0,590.1029108078246,0.0,2.0,0.1548689076056667,0.0,0,1.4494197502513597,131.99922844444444,-94.43803039951877,0.20037177106665952,8.856188166500448,0.002714495254571604,141.5570972757318,1.224012483430889,0.1887326609339092,-1973.063798506647,-368.2864490169429
2025-01-01 04:56:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,79.7318946271574,51.666666666666686,46.10666666666668,0.0,48.76151883672963,0.0,0.0,0.0,124.58108535493344,48.79732778339202,48.81523225672323,48.76151883672963,12.43753247303448,19.082454589463836,-0.41754541053622063,6.680458392511607,-1.1,14787.461602789253,4567.311788071453,-4103.522494208996,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15406329773487287,0.0,0,1.4418800389188617,131.99922844444444,-88.37668034136786,0.20244964142932123,8.781272513678747,0.002714985325198804,141.14926100858588,1.2246931321458316,0.18704428581351726,-1920.5838578195094,-365.89365424391457
2025-01-01 04:57:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,79.22545168482519,51.666666666666686,46.10666666666668,0.0,48.748261812444824,0.0,0.0,0.0,123.78976825753935,48.784905004096174,48.80322659992185,48.748261812444824,12.43753247303448,19.25873905348006,-0.24126094651999708,6.8037566558255955,-1.1,14719.48429067284,4514.871668583309,-4162.830137312131,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15493665282439745,0.0,0,1.4500537784725922,131.99922844444444,-97.04634935464497,0.20027274719325258,8.863502789359742,0.002715473712314724,141.0829122221231,1.2239544405694542,0.1885205217567791,-1966.4179880152585,-372.4996435363093
2025-01-01 04:58:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.73437318424725,51.666666666666686,46.10666666666668,0.0,48.73508951153229,0.0,0.0,0.0,123.02245810038633,48.772561132104954,48.79129694239129,48.73508951153229,12.43753247303448,19.429376765284406,-0.0706232347156508,6.922354997346092,-1.1,14654.66348172415,4465.565355595067,-4220.556878016087,-0.0,-0.0,590.1029108078246,0.0,2.0,0.155779515039755,0.0,0,1.4579421348933044,131.99922844444444,-104.14041759937942,0.19819184584196264,8.943115701803922,0.0027159621644758914,141.0076917310635,1.223240247035717,0.18992966000565278,-2010.8436849075363,-377.3802596322734
2025-01-01 04:59:00,1.7802322973387106,0.32074786826954593,1.0256250000000002,0.029670538288978508,0.005345797804492432,0.017093750000000005,0.06298607084848472,0.470683726490226,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.021110430372807017,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.05082059817811221,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,78.25779819207582,51.666666666666686,46.10666666666668,0.0,48.72199937315241,0.0,0.0,0.0,122.27780967511848,48.76029377353234,48.77944097372231,48.72199937315241,12.43753247303448,19.594686168854313,0.0,7.036505297257782,-1.1,14591.614882103893,4417.542521031744,-4276.779293614078,-0.0,-0.0,590.1029108078246,0.0,2.0,0.15659372289276957,0.0,0,1.4655623148326757,131.99922844444444,-110.96660162164659,0.19620025943930997,9.020311552316873,0.0027164506412440193,140.92412770155505,1.2225491375322193,0.19127614419402975,-2053.9145183462438,-382.3322607568889
2025-01-01 05:00:00,1.827112941358594,0.32074786826954593,1.0256250000000002,0.030451882355976567,0.005345797804492432,0.017093750000000005,0.06539869146251981,0.5151517498960742,1.1965625,0.05,0.0,1.0256250000000002,0.0,0.3061645349362126,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.054711997097544214,0.04103399782315815,On,0,0,Off,0.023523050986842105,0.0,On,0.041875640475677704,0,On,0.011643748397163492,0,On,0.35350738281740607,0.26513053711305445,On,0.0952886215839604,0,On,0,0,Off,On,18389.257866531792,20.000000000000057,0.7999999999999999,6853.789300134877,30.05810583333334,1.1965625,1,24046.484666666667,24046.484666666667,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,14993.224973333334,Off,0.0,0,77.7950316014532,51.666666666666686,46.10666666666668,0.0,48.708988979882626,0.0,0.0,0.0,121.55473687727063,48.74810066863165,48.767656513006166,48.708988979882626,12.43753247303448,19.754924044181678,0.0,7.146381163454215,-1.1,14532.796514382071,4371.086185368224,-4331.556218121728,-0.0,-0.0,592.5155314218597,0.0,2.0,0.1573807817449292,0.0,0,1.472928406984853,131.99922844444444,-117.42066544985349,0.19429237206773095,9.094538460656956,0.0027169391045041296,140.83267048471745,1.221879964103716,0.19256331564275148,-2095.6589418059775,-387.04417296067504
