Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,4.8210660984289255,3.1167155957573436,0.0,4.8210660984289255,3.116715595757344,0.0,0.01815283046270266,0.001,0.5433292407604262,4.208584027205797,0.05,0.0,0.0002506236243534685,0.38340491173108887,2.7184767270685684,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004021034356725146,0.0,0.0004786497897298752,0.0,0.013653146316247639,0.0,0.032122691785640915,0.0,0.4743885609681297,0.35579142072609715,0.0,0.0,5651.674005873566,18.33333333333337,1.6440603081002867,2469.1387148045696,3.708270693872463,0.5003133333333334,0.8,7620.499387344802,9521.753099793676,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,40.962948682875826,51.66666666666668,43.496666666666684,1637.5609156517207,0.0,3.534167861433531,0.0,51.31167831372792,0.0,0.0,0.0,53.61726491050111,48.1448356756957,51.398162617570314,20.15870634875518,12.43753247303448,18.08037526076657,-0.03534966098000337,2.079947742506716,2.2989595155496345,2.8,9.236100170605994,4254.554022601852,520.2882715028006,2317.6910522905428,-2062.529827560047,0.0,0.0,792.6483288442487,0.0,4.0,0.10355870084825533,0.0,0.0,0.9692069805388186,263.9984568888889,-127.23848455591616,0.2395560059265641,8.667321065194756,0.003015324502123982,-2.3439830148292042,1.229819889546468,0.5436834545663999,509.7414971367904,10.546774366010306,0.25555804960745326,188.47905527870307,-339.9267177927305
2025-01-01 01:00:00,3.6488250194467415,2.368057202839055,0.0,3.6488250194467415,2.368057202839055,0.0,0.015427891652565818,0.001,0.5317727698751107,3.0506243579190646,0.05,0.0,0.0002506236243534685,0.3827145744559641,1.9705086714254043,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0037194567799707597,0.0,0.0003965695406165011,0.0,0.011311865331978558,0.0,0.02148667060049181,0.0,0.4743885609681297,0.35579142072609715,0.0,0.0,4076.0560187290407,18.33333333333337,1.1928386917204874,1780.7728664279944,2.685812552363509,0.36481180555555565,0.5833333333333334,5492.01707960148,9402.758233734452,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,34.15700112080016,51.66666666666668,43.496666666666684,1833.913951925086,0.0,4.406244332331513,0.0,51.017428551976494,0.44756679839685276,1207.0191411908866,0.0,44.54266816106688,43.04332437062029,51.0914410865845,14.751433576729557,12.43753247303448,18.041234669606535,-0.06175397580125637,2.7829251022419124,3.7343602511756684,2.5,9.236100170605994,2791.519559052254,-189.97086093332817,1186.5645845996494,-1949.09436344326,0.0,0.0,778.3669191487965,0.0,4.0,0.09627467545489422,0.0,0.0,0.9010357095607072,263.9984568888889,-113.8090153823234,0.24021498697053306,8.649911920266533,0.003015817303669161,17.134842644732938,1.2300450659686508,0.5436834545663999,-200.82011682600532,10.84925589267719,0.2097016003518779,-304.6896682070112,-289.51861362133366
2025-01-01 02:00:00,1.8084607667342476,1.1817499893392736,0.0,1.8084607667342478,1.1817499893392736,0.0,0.014315617206201807,0.001,0.5069971005011354,1.2361480490269108,0.05,0.0,0.0002506236243534685,0.3684432727152039,0.798472759666383,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0037194567799707597,0.0,0.00035889634423852233,0.0,0.010237264081992525,0.0,0.01573940354753007,0.0,0.45628060834728246,0.34221045626046176,0.0,0.0,1663.0240978405723,16.666666666666686,0.5170696436209149,726.5523771122763,1.079800132360244,0.1563479166666667,0.25,2233.228558286182,9165.224813327064,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,34.382840929478704,51.66666666666668,43.496666666666684,1822.1378349677511,0.0,4.515441779765785,0.0,50.66582430178199,0.0,0.0,0.0,44.84378790597161,41.573096147489615,50.7759177470056,14.093010846920363,12.43753247303448,16.60243032256674,-0.034655911253514096,2.3172291823509634,3.0461567225596733,1.6500000000000001,9.236100170605994,687.9392698797039,-464.2342849461265,205.2144858171499,-1669.622704295091,0.0,0.0,753.7465320119164,0.0,4.0,0.08528860791729,0.0,0.0,0.7982169868565749,263.9984568888889,-59.208655677693905,0.2638395237286544,7.97925555344853,0.0030235802890375067,55.01267520237219,1.2361487754158262,0.5436834545663999,-475.0543392555604,10.82005430943398,0.1467211682637499,-270.25940468055836,-251.07848661456802
2025-01-01 03:00:00,3.0694205843621103,1.9957215081771669,0.0,3.06942058436211,1.9957215081771669,0.0,0.01411456548836555,0.001,0.496549826788532,2.5077561920852123,0.05,0.0,0.0002506236243534685,0.36103707389113854,1.6198504773283415,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.003518405062134503,0.0,0.00035889634423852233,0.0,0.010237264081992525,0.0,0.015167061600347158,0.0,0.4473261262820284,0.3354945947115212,0.0,0.0,3421.347207826958,16.666666666666686,1.0483623666205675,1494.7395831491,2.195060358751879,0.3126958333333334,0.5,4603.390957642725,9060.279099452006,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,34.51796266153976,51.66666666666668,43.496666666666684,1813.2493170892844,0.0,4.50337178961183,0.0,50.31776409364576,0.0,0.0,0.0,45.02395021538634,41.345212031792904,50.39256282369952,14.412776268989857,12.43753247303448,16.311180958057893,-0.05849143634997131,2.007408198549368,2.799637648093848,1.6500000000000001,9.236100170605994,2390.40630741381,-306.4315484724549,976.9998406458377,-1692.468911945124,0.0,0.0,743.7250203260445,0.0,4.0,0.08829446339342877,0.0,0.0,0.8263488201656215,263.9984568888889,-82.19700879406872,0.2696157934074747,7.852742316873362,0.0030340176616253886,14.06744261244931,1.2373828195860967,0.5436834545663999,-316.479534741661,10.047986269206124,0.17434175784985084,-242.62392870731725,-275.11581379594526
2025-01-01 04:00:00,2.68238450012301,1.7456251094651993,0.0,2.6823845001230104,1.7456251094651996,0.0,0.01411456548836555,0.001,0.49562937708836563,2.1216405575462787,0.05,0.0,0.0002506236243534685,0.36034673661601374,1.370444415891499,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003518405062134503,0.0,0.00035889634423852233,0.0,0.010237264081992525,0.0,0.015167061600347158,0.0,0.4473261262820284,0.3354945947115212,0.0,0.0,2824.93873621131,16.666666666666686,0.8855447076083351,1234.1769170128034,1.850637501990723,0.27100305555555565,0.43333333333333335,3788.1125976685576,8785.285202033818,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,34.182532439006174,51.66666666666668,43.496666666666684,1815.6866405319247,0.0,4.513640428918616,0.0,49.97034611628712,0.0,0.0,0.0,44.576709918674894,41.11930521440396,50.05634482290592,14.720413117936998,12.43753247303448,16.351168343045263,-0.06416229316018379,1.7377058349202794,2.9677503925033095,0.55,9.236100170605994,1578.788949089841,-840.5663764325691,419.3375149724639,-1893.7259459872796,0.0,0.0,742.8045706258781,0.0,4.0,0.0912028923116346,0.0,0.0,0.8535688372847677,263.9984568888889,-95.22841176006743,0.2687779511229158,7.867610213044652,0.0030335034254824213,51.23024785408093,1.2366321310957056,0.5436834545663999,-850.8885000551261,10.322123622557088,0.18414679855355723,-538.7545730251713,-276.0848290151682
2025-01-01 05:00:00,3.8709618184551475,2.513110479484114,0.0,3.870961818455147,2.513110479484114,0.0,0.014516668924038063,0.001,0.49562937708836563,3.3098157724427435,0.05,0.0,0.0002506236243534685,0.36034673661601374,2.1379297859104134,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0039205084978070175,0.0,0.00035889634423852233,0.0,0.010237264081992525,0.0,0.015167061600347158,0.0,0.4473261262820284,0.3354945947115212,0.0,0.0,4327.302749404734,16.666666666666686,1.3719494823549405,1890.5391107362668,2.882464800220521,0.4273509722222223,0.6833333333333333,5790.490887918778,8382.418385446923,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,33.77807673741721,51.66666666666668,43.496666666666684,1821.9464121627032,0.0,4.531497472112233,0.0,49.63389303124155,0.0,0.0,0.0,44.03743564988961,40.895113547982305,49.730357030201276,15.015868390433633,12.43753247303448,16.44099456340481,-0.033842605807412426,0.49096803986126675,2.4499417949661124,-0.25000000000000006,9.236100170605994,2958.493475358465,-551.1291094954507,979.3785381494876,-2005.6018003877373,0.0,0.0,743.2066740615506,0.0,4.0,0.0912378014085127,0.0,0.0,0.8538955518930184,263.9984568888889,-106.41414772008196,0.2688397112785107,7.930269611685458,0.003053408088219929,62.01086762100839,1.2356129651041998,0.5436834545663999,-562.767681690527,11.638572195076193,0.16733636235717866,-579.2960938972077,-331.8644786895715
2025-01-01 06:00:00,3.889161638005157,2.3205804508521273,0.0,3.889161638005157,2.3205804508521273,0.0,0.04257361397203277,0.3953951790122781,0.6139176400775861,2.7872752049432603,0.05,0.0,0.09909537281594562,0.4064998214925339,1.8004019232103146,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.03228319824512403,0.0,0.00442313779239766,0.0,0.001292172436152895,0.0,0.03685830374348222,0.0,0.03963467984241663,0.0,0.5070226733837225,0.38026700503779176,0.0,0.0,3711.60244983624,16.666666666666686,1.1596508797668572,1621.5481100519735,2.432886593832149,0.3543886111111112,0.5666666666666667,4978.761948777103,8768.809935535312,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,1623.3056876327246,3.7022819004727827,-775.151145426422,51.66666666666668,43.496666666666684,1806.8537051362634,0.9,4.485430720506085,0.0,49.279726349768985,0.4014673653802881,1034.5878353064743,1623.3056876327246,43.23438701743033,40.25542529125758,49.31932864695919,14.944649748337804,12.43753247303448,16.309397772465445,-0.06641511964075798,1.108329680973056,2.293210792348824,0.3,9.236100170605994,2159.244165824645,-566.7103107275017,853.692222053256,-1907.0956824134967,0.0,0.0,469.5280692541079,0.0,4.0,0.0906393399621288,0.0,0.0,0.8482945448635023,263.9984568888889,-114.79067085220612,0.2704678556872725,7.858784390877086,0.0030461962042964683,-100.89411545840645,1.2361801728826265,0.5436834545663999,-577.5462226475174,10.835911920015842,0.17676352640911044,-463.3587133794288,-304.4971746192886
2025-01-01 07:00:00,4.993492718517843,3.0048238127090205,0.0,4.993492718517843,3.0048238127090205,0.0,0.05796209138746635,0.4754034449583725,0.6378541195135674,3.7722730626584373,0.05,0.0,0.119147334405592,0.4344454595030374,2.436647685467058,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004121560215643275,0.0,0.001823601100035494,0.0,0.05201693007178758,0.0,0.05859350684285058,0.0,0.542442624664061,0.4068319684980457,0.0,0.0,4900.481053992159,16.666666666666686,1.5632565342940012,2140.952836098352,3.2823829237695485,0.489890138888889,0.7833333333333333,6551.543751201622,8421.618620981719,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,1670.504495148186,3.515249714838738,-747.0793562549121,51.66666666666668,43.496666666666684,1670.5044951481862,1.0,3.7947975053100094,0.0,49.81282311617026,0.3969890343428465,1034.5878353064743,1670.504495148186,51.38311582715296,45.195623243549704,49.89394892983385,16.6713170162655,12.43753247303448,16.396330594349536,-0.03320632262804602,0.522530013394636,2.3840749214011003,-0.55,9.236100170605994,3204.324494025944,-756.7611419179508,1065.757633419173,-2093.8688393575853,0.0,0.0,529.0353375007999,2.487961877118091,4.0,0.09370313955672169,0.0,0.0,0.8769686777922512,263.9984568888889,-131.32305810943004,0.26739989791560637,7.879491434658037,0.0030284528058902153,-50.23357903264952,1.2358219191007236,0.5436834545663999,-768.6682524960117,11.907110578060777,0.1925681378657952,-752.1194622727772,-323.0757404064017
2025-01-01 08:00:00,4.486798637734732,2.8111324787855865,0.0,4.486798637734732,2.811132478785586,0.0,0.06361973286346077,0.10568895261207975,0.6702571351364743,3.597232817122717,0.05,0.0,0.026488148357761414,0.44647814072748404,2.323582856367007,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0031163016264619883,0.0,0.0020492762860678305,0.0,0.05845415495093096,0.0,0.0749529474998288,0.0,0.5575657499298236,0.4181743124473675,0.0,0.0,4557.364896780676,16.666666666666686,1.492315370432085,1991.0501016933983,3.117765872678272,0.47946694444444454,0.7666666666666667,6068.948054029629,7966.553196783335,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,355.9984045573809,0.7353428269071578,-122.46712799606706,51.66666666666668,43.496666666666684,1617.6564689841668,0.21666666666666667,3.5820769003801285,0.0,52.18714713468641,0.05966699567534186,165.23087772660173,355.9984045573809,55.97881371710896,47.84513483975179,52.2734718926822,17.341726315363676,12.43753247303448,16.444684286994583,-0.038743794541524414,-0.22895205637057786,1.948334281582403,-1.4,9.236100170605994,3037.2663789372673,-828.7850842819183,757.6448039699287,-2301.640700969042,0.0,0.0,876.620103251787,152.6787310861611,4.0,0.0975600360316052,0.0,0.0,0.9130654128425504,263.9984568888889,-95.07792012615326,0.2671154176683974,7.911516715016243,0.0030329718465884298,121.19376567688444,1.2361930742501976,0.5436834545663999,-841.6630809932287,12.877996711310455,0.20774089074419202,-920.7025062016062,-312.7027915218632
2025-01-01 09:00:00,3.353186111157486,2.072185013164131,0.0,3.353186111157486,2.0721850131641304,0.0,0.09541761593012099,0.001,0.7916977251470669,2.415070770080298,0.05,0.0,0.0002506236243534685,0.49736944713167835,1.5599816090747654,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0025131464729532165,0.0,0.0031467128762089507,0.0,0.08975775658095882,0.0,0.1285384623048289,0.0,0.625420825135416,0.46906561885156184,0.0,0.0,3084.4478255895256,16.666666666666686,1.0147657755284039,1347.5528723070245,2.0919517423025202,0.32311902777777785,0.5166666666666667,4108.8816701187725,7939.823600298976,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12568.06152888889,0.0,0.0,41.22133964986886,51.66666666666668,43.496666666666684,1673.2905798691438,0.0,3.792104011022743,0.0,51.964877980012865,0.1168942896092427,321.3664777801796,0.0,53.96178619982515,46.659245362675776,52.07284171455479,16.818379098515056,12.43753247303448,16.421257065267646,-0.041705672704343756,-0.1421662021388706,1.9541394396306975,-0.85,9.236100170605994,1984.2179643439656,-499.9837066440463,416.8417414324019,-2183.768152719361,0.0,0.0,1096.6874046314867,447.46335383864954,3.8329999999999997,0.09570781410151022,0.0,0.0,0.8957304481370195,252.97652131377774,-13.14911315768604,0.2710033771440862,7.94922530691263,0.0030711438002236665,226.97229064346777,1.236885013935715,0.5436834545663999,-511.9740155521534,11.990308908107071,0.19893897850147177,-745.332409561251,-185.37872131337178
