Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 07:49:00,5.979599477999321,3.6406987943763327,0.0,0.09965999129998869,0.06067831323960554,0.0,0.05957408333871854,0.4674609294482131,0.6469447035813045,4.755619761631085,0.05,0.0,0.11715675238195221,0.43713180412261365,3.071826904538433,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6108.927629531652,16.666666666666686,1.9738480092098665,2668.9065399631886,4.130228094964418,0.6253916666666668,1,8152.442502828175,8152.442502828175,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1706.392323182533,3.650342126339294,-776.2558697947613,51.666666666666686,43.496666666666684,1706.3923231825331,1,3.945772223538803,0.0,50.71707049627438,0.0,0.0,1706.392323182533,51.05180009318633,44.97634763024626,50.717070496274395,15.078226722574428,12.43753247303448,16.375491589786115,0.0,0.07535039070294326,2.265283143441316,-1.1,9.236100170605994,4277.410236131254,-830.9362661807938,1415.685130658906,-2223.323167687019,-0.0,-0.0,525.0231746522749,4.34287239048213,4.0,0.09638177734623303,0.0,0,0.9020380772986589,263.9984568888889,-133.21740036565427,0.2674658535334327,7.866307781746881,0.003025635764857201,-17.35157612938768,1.235911924814895,0.5436834545663999,-843.512910428724,12.576644247930227,0.2080380956902359,-924.1505817839835,-329.0708275202991
2025-01-01 07:50:00,5.982837011399001,3.6423146555063033,0.0,0.09971395018998334,0.06070524425843839,0.0,0.05957408333871854,0.4686634686494098,0.6469447035813045,4.757654755829568,0.05,0.0,0.11745813711498325,0.43713180412261365,3.0731413809353727,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6108.22686468418,16.666666666666686,1.9726322858836125,2668.6003854303776,4.132263089162902,0.6253916666666668,1,8151.435583447891,8151.435583447891,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1702.2679999918819,3.632175567038461,-772.5977593028438,51.666666666666686,43.496666666666684,1702.267999991882,1,3.9253202611079536,0.0,50.70753314209243,0.0,0.0,1702.267999991882,51.24164184425081,45.115735534728245,50.94622607813861,15.169127773226911,12.43753247303448,16.400210152142574,0.0,0.06361863387712574,2.2766749800499237,-1.1,9.236100170605994,4271.687850049425,-822.504451785582,1409.7476724710434,-2228.299821901419,-0.0,-0.0,526.7810392415845,4.344021665098169,4.0,0.09646107559525566,0.0,0,0.9027802304530311,263.9984568888889,-135.0202319749207,0.2670397696414241,7.878027193306609,0.0030255762720749805,-16.951652725569986,1.2358064608013741,0.5436834545663999,-835.0933885373254,12.588936751743415,0.20821343653473492,-928.0604674164399,-330.79224554289436
2025-01-01 07:51:00,5.985774962225596,3.643832782926725,0.0,0.09976291603709327,0.06073054638211208,0.0,0.05957408333871854,0.4696237248458162,0.6469447035813045,4.7596324504597565,0.05,0.0,0.1176988000032345,0.43713180412261365,3.074418845467543,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6107.546007471042,16.666666666666686,1.9714520017859103,2668.302928269461,4.134240783793089,0.6253916666666668,1,8150.457269073837,8150.457269073837,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1699.1831663483235,3.6181799948590503,-769.7717891986733,51.666666666666686,43.496666666666684,1699.1831663483235,1,3.9095499606035373,0.0,50.82360054254349,0.0,0.0,1699.1831663483235,51.44992292397524,45.25476016506667,50.8236005425435,15.26015538982578,12.43753247303448,16.424216702457905,0.0,0.05295102619015031,2.2875041755644436,-1.1,9.236100170605994,4266.5758200344135,-814.8375321412997,1404.0759409929913,-2233.1373792089494,-0.0,-0.0,528.115918888773,4.345145196377962,4.0,0.09653805946050727,0.0,0,0.9035007232651229,263.9984568888889,-135.94872711645135,0.26662665573747574,7.889930547724997,0.0030255181455369606,-16.664624637168302,1.2357040521461644,0.5436834545663999,-827.4375738300439,12.600041688744263,0.20837998053176673,-931.7815218150371,-332.44546546143266
2025-01-01 07:52:00,5.988892001119757,3.6453742502321034,0.0,0.09981486668532928,0.06075623750386839,0.0,0.05957408333871854,0.47081756729059215,0.6469447035813045,4.761555646909141,0.05,0.0,0.11799800512365126,0.43713180412261365,3.075661107652505,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6106.884078042111,16.666666666666686,1.9703053821611491,2668.013740397382,4.136163980242475,0.6253916666666668,1,8149.506151772826,8149.506151772826,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1694.9101574122,3.5999297289731094,-766.0200644418637,51.666666666666686,43.496666666666684,1694.9101574122,1,3.8890358824890527,0.0,50.81404713475705,0.0,0.0,1694.9101574122,51.64139338452992,45.3935074987679,51.052198127868756,15.351355643711162,12.43753247303448,16.447546627201223,0.0,0.043237078015461186,2.2977941669298874,-1.1,9.236100170605994,4261.39264349539,-807.8560516581263,1398.660601306539,-2237.8426046054133,-0.0,-0.0,529.9199798444698,4.346242918400396,4.0,0.09661284504276503,0.0,0,0.9042006423233399,263.9984568888889,-137.5688097857778,0.2662258131324787,7.9008848456186245,0.0030254609984711,-16.247199166651257,1.235604546641431,0.5436834545663999,-820.4661712922141,12.61011963408788,0.2085381087812894,-935.3211574934039,-334.03198159743914
2025-01-01 07:53:00,5.991711878264872,3.6468203591163117,0.0,0.09986186463774786,0.060780339318605194,0.0,0.05957408333871854,0.4717670736955967,0.6469447035813045,4.763426017649252,0.05,0.0,0.11823597386022032,0.43713180412261365,3.0768692478001443,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6106.240486438291,16.666666666666686,1.9691913340221177,2667.7325640691183,4.138034350982585,0.6253916666666668,1,8148.581383840743,8148.581383840743,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1691.6564403811246,3.5857874249881423,-763.0886428552501,51.666666666666686,43.496666666666684,1691.6564403811246,1,3.873131795553158,0.0,50.929721512566864,0.0,0.0,1691.6564403811246,51.85111887626431,45.53187890110091,50.92972151256687,15.44267228889543,12.43753247303448,16.470221499864607,0.0,0.034378006830516006,2.30756769286209,-1.1,9.236100170605994,4257.365250546714,-801.4889761848165,1393.4925270143333,-2242.419508477508,-0.0,-0.0,531.3070435783762,7.110562002993543,4.0,0.09668550393827388,0.0,0,0.9048806576976983,263.9984568888889,-137.76277099244462,0.26583685610445107,7.91147845793116,0.0030254052783721943,-15.941291009743821,1.235507850523119,0.5436834545663999,-814.1082877384943,12.619311553677795,0.20868818946057058,-938.6866137969439,-335.5534232578412
2025-01-01 07:54:00,5.994718047007469,3.6482936565489754,0.0,0.09991196745012448,0.06080489427581626,0.0,0.05957408333871854,0.4729522010861239,0.6469447035813045,4.765247059001322,0.05,0.0,0.11853299478215483,0.43713180412261365,3.0780455243108733,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6105.614016372661,16.666666666666686,1.968107686248618,2667.458867905627,4.139855392334655,0.6253916666666668,1,8147.681217611621,8147.681217611621,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1687.2431246560952,3.5674707101085055,-759.2490545649314,51.666666666666686,43.496666666666684,1687.2431246560952,1,3.8525736837758155,0.0,50.92015140929791,0.0,0.0,1687.2431246560952,52.043939988332795,45.66995866434889,51.157714353109625,15.534150462037985,12.43753247303448,16.492284893538102,0.0,0.026285488239473048,2.316847206009556,-1.1,9.236100170605994,4252.655580095895,-795.6727797962204,1388.5700351304677,-2246.8765712188515,-0.0,-0.0,533.1545298065099,7.1024581774392175,4.0,0.09675617802571752,0.0,0,0.9055420972323055,263.9984568888889,-139.23639486442448,0.26545895874597136,7.921734758084723,0.00302535060311273,-15.507662133972445,1.235413776907361,0.5436834545663999,-808.3005354601743,12.62775566395382,0.20883058434085613,-941.8850932650007,-337.00373951015854
2025-01-01 07:55:00,5.997406701344534,3.6496681164298828,0.0,0.09995677835574224,0.06082780194049805,0.0,0.05957408333871854,0.473868537391312,0.6469447035813045,4.767019377033199,0.05,0.0,0.11876265030808773,0.43713180412261365,3.079190328665848,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6105.004447065627,16.666666666666686,1.967053995572506,2667.192555451336,4.141627710366532,0.6253916666666668,1,8146.805335850296,8146.805335850296,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1684.0495766322963,3.5538328539453943,-756.3776373116164,51.666666666666686,43.496666666666684,1684.0495766322963,1,3.837252920071445,0.0,51.04214601402659,0.0,0.0,1684.0495766322963,52.25579811657758,45.80765056796769,51.042146014026606,15.625735225792674,12.43753247303448,16.513745256049578,0.0,0.018880545998734205,2.3256565511884775,-1.1,9.236100170605994,4248.3093867328025,-790.350655613595,1383.8927038012982,-2251.215205957137,-0.0,-0.0,534.5107916350756,7.095364335065302,4.0,0.09682489646429819,0.0,0,0.9061852338284445,263.9984568888889,-139.99064601076248,0.26509196583886985,7.932238388486226,0.003025297411058544,-15.20602702895249,1.2353222882452843,0.5436834545663999,-802.9862356305666,12.635580016971586,0.2089656746738525,-944.9243361647788,-338.37551548525886
2025-01-01 07:56:00,6.000308939199295,3.651077666681351,0.0,0.10000514898665491,0.06085129444468918,0.0,0.05957408333871854,0.4750451005703684,0.6469447035813045,4.768745051708903,0.05,0.0,0.11905752483630369,0.43713180412261365,3.0803050043891003,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6104.411051564951,16.666666666666686,1.9660289473295918,2666.933309110803,4.143353385042237,0.6253916666666668,1,8145.952694009087,8145.952694009087,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1679.5035921860313,3.5354613491845632,-752.4552600165132,51.666666666666686,43.496666666666684,1679.5035921860313,1,3.8166624057605176,0.0,51.03255677562082,0.0,0.0,1679.5035921860313,52.449792599765715,45.945055719452526,51.339954671060376,15.717480939107164,12.43753247303448,16.5346288155024,0.0,0.012092560145892314,2.334019163768265,-1.1,9.236100170605994,4244.069451775338,-785.4718085256552,1379.4474410353243,-2255.440438028314,-0.0,-0.0,536.3992323514317,7.08923274516964,4.0,0.09689174521982624,0.0,0,0.9068108720410468,263.9984568888889,-141.30039411272966,0.26473534726257547,7.941845583169674,0.0030252452497649966,-14.757242640865726,1.2352332718898218,0.5436834545663999,-798.1147064695856,12.642897943930361,0.20909383366018233,-947.8119961573847,-339.67387191809365
2025-01-01 07:57:00,6.002698409870743,3.652340907252941,0.0,0.10004497349784572,0.06087234845421568,0.0,0.05957408333871854,0.4757539194455891,0.6469447035813045,4.770425703505131,0.05,0.0,0.11923517159182165,0.43713180412261365,3.081390598205172,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6103.8332618664035,16.666666666666686,1.965031506024264,2666.680880730784,4.145034036838464,0.6253916666666668,1,8145.1224759305205,8145.1224759305205,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1677.1537995470242,3.525254823967533,-750.2718718390364,51.666666666666686,43.496666666666684,1677.1537995470244,1,3.8051931600668807,0.0,51.20177187448746,0.0,0.0,1677.1537995470244,52.66939870388114,46.08206174113832,51.20177187448748,15.80932381790133,12.43753247303448,16.554956155182843,0.0,0.005858376356801948,2.3419570991143313,-1.1,9.236100170605994,4239.709073347438,-780.9908168581229,1375.2199329276323,-2259.556173014883,-0.0,-0.0,537.4085741511268,7.084016819120778,4.0,0.09695679202793978,0.0,0,0.9074196458086685,263.9984568888889,-141.97658965520918,0.2643887554251856,7.9517274145212635,0.003025194624290246,-14.546445794296957,1.2351466386422985,0.5436834545663999,-793.6406240566481,12.649807198525204,0.2092154117416044,-950.5553001422637,-340.9056476608879
2025-01-01 07:58:00,6.005507055607968,3.65369188693712,0.0,0.1000917842601328,0.060894864782285334,0.0,0.05957408333871854,0.4769257168555048,0.6469447035813045,4.772062551832439,0.05,0.0,0.11952885170570272,0.43713180412261365,3.08244789777547,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6103.270648620901,16.666666666666686,1.964060879252348,2666.435082734564,4.146670885165773,0.6253916666666668,1,8144.314064688799,8144.314064688799,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1672.533882362056,3.5069064704447195,-746.3030063684012,51.666666666666686,43.496666666666684,1672.533882362056,1,3.784649362030496,0.0,51.19214974984108,0.0,0.0,1672.533882362056,52.86451048789672,46.21885140667169,51.49882898893834,15.90136315692328,12.43753247303448,16.574742938929077,0.0,0.00012150896406422362,2.3494911348858154,-1.1,9.236100170605994,4236.101747267765,-776.8670587518998,1371.199034888472,-2263.565338616552,-0.0,-0.0,539.3198399674386,7.079670269422865,4.0,0.09702008875097197,0.0,0,0.9080120405114365,263.9984568888889,-142.9234027040233,0.26405181372336806,7.961312044928426,0.003025144718464694,-14.087713827638169,1.2350623213369836,0.5436834545663999,-789.5234503614936,12.656391609593836,0.2093307383494593,-953.1610780729719,-342.0749697731201
2025-01-01 07:59:00,6.007802073403045,3.6548978074088225,0.0,0.10013003455671741,0.06091496345681371,0.0,0.05957408333871854,0.4776252002543579,0.6469447035813045,4.773658086228664,0.05,0.0,0.11970415877029837,0.43713180412261365,3.083478511182577,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004121560215643275,0.0,On,0.001878199935365898,0.0,On,0.05357432318770937,0,On,0.0641022980844861,0,On,0.5460244174901627,0.40951831311762193,On,0,0,Off,HP On,6102.722346712199,16.666666666666686,1.9631155267192617,2666.195537164743,4.148266419561998,0.6253916666666668,1,8143.526217210276,8143.526217210276,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1670.0569198725589,3.49658460019106,-744.0411459149959,51.666666666666686,43.496666666666684,1670.0569198725589,1,3.7730723847463907,0.0,51.36077203040091,0.0,0.0,1670.0569198725589,53.085052044022405,46.355235622819464,51.360772030400916,15.993493113583357,12.43753247303448,16.594020113185575,0.0,-0.005168570483423424,2.356640945715401,-1.1,9.236100170605994,4231.590119797968,-773.0641991468092,1367.3749261378773,-2267.473977953369,-0.0,-0.0,540.3680671105941,7.076146719128552,4.0,0.09708173600348492,0.0,0,0.9085889978021053,263.9984568888889,-144.02631607145642,0.2637240369142439,7.970036484102911,0.003025096383153357,-13.86279160210701,1.2349801864902648,0.5436834545663999,-785.7269226652031,12.662723518393971,0.20944012473850154,-955.6358184870714,-343.1847925397944
2025-01-01 08:00:00,6.01819917451932,3.659271600052131,0.0,0.100303319575322,0.06098786000086885,0.0,0.05942855379020509,0.4787892237138301,0.6547691917835834,4.775212205231702,0.05,0.0,0.11999589054854376,0.44021000328180615,3.084482372888448,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0.0,0,Off,0.0031163016264619883,0.0,On,0.00190731931420878,0.0,On,0.05440493284953432,0,On,0.06782252074117502,0,On,0.5492082333355863,0.41190617500168963,On,0,0,Off,HP On,6102.188382128056,16.666666666666686,1.9621954480113708,2665.962255375017,4.149820538565035,0.6253916666666668,1,8142.758970836406,8142.758970836406,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1665.3239828378014,3.478198548247103,-740.0021145723854,51.666666666666686,43.496666666666684,1665.3239828378014,1,3.752511088263056,0.0,51.35111659703562,0.0,0.0,1665.3239828378014,53.281101932580896,46.49139269571122,51.657037307756234,16.08581053807374,12.43753247303448,16.612787256497874,0.0,-0.010057067999788852,2.3634251935721724,-1.1,9.236100170605994,4236.096180900003,-769.5497324123922,1363.7383938822013,-2271.2817908746783,-0.0,-0.0,549.7701556182758,7.073399673698299,4.0,0.09714173396589583,0.0,0,0.9091505193692014,263.9984568888889,-144.58056597165097,0.2634053256285958,7.979061678603529,0.0030250488163926933,-13.324349564124347,1.2349002356266123,0.5436834545663999,-782.218597998559,12.668865586166701,0.2095438655090349,-957.9856955091774,-344.23816598363834
2025-01-01 08:01:00,6.0204234947299256,3.660432920655045,0.0,0.1003403915788321,0.06100721534425075,0.0,0.05942855379020509,0.47948600985592305,0.6547691917835834,4.776739739300215,0.05,0.0,0.12017052161687436,0.44021000328180615,3.085469062423031,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0.0,0,Off,0.0031163016264619883,0.0,On,0.00190731931420878,0.0,On,0.05440493284953432,0,On,0.06782252074117502,0,On,0.5492082333355863,0.41190617500168963,On,0,0,Off,HP On,6101.663652259581,16.666666666666686,1.9612918144282303,2665.733008105673,4.151348072633548,0.6253916666666668,1,8142.004993698587,8142.004993698587,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1662.8201072656807,3.467922052126877,-737.7238925839845,51.666666666666686,43.496666666666684,1662.8201072656807,1,3.7409953753205234,0.0,51.519122813172864,0.0,0.0,1662.8201072656807,53.50214894194073,46.6271347233909,51.51912281317288,16.17821023015468,12.43753247303448,16.63122410527464,0.0,-0.014584433841728223,2.3698615892835964,-1.1,9.236100170605994,4232.073841846643,-766.2945745582286,1360.278225927496,-2275.0250726399554,-0.0,-0.0,550.8263739839663,7.071382731321286,4.0,0.09720065848116667,0.0,0,0.909701994533119,263.9984568888889,-145.39111175694956,0.2630927305154552,7.987907057663593,0.003025003094203496,-13.094669444248922,1.2348217012012732,0.5436834545663999,-778.969446453524,12.674871895295354,0.20964223967196854,-960.2165863482697,-345.2381958299074
2025-01-01 08:02:00,6.0230692760547875,3.661684637398951,0.0,0.10038448793424645,0.06102807728998252,0.0,0.05942855379020509,0.4806427885740915,0.6547691917835834,4.778228741906908,0.05,0.0,0.12046043769179669,0.44021000328180615,3.0864308630920148,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0.0,0,Off,0.0031163016264619883,0.0,On,0.00190731931420878,0.0,On,0.05440493284953432,0,On,0.06782252074117502,0,On,0.5492082333355863,0.41190617500168963,On,0,0,Off,HP On,6101.152254236662,16.666666666666686,1.960411647604906,2665.5095853364633,4.152837075240241,0.6253916666666668,1,8141.270172906459,8141.270172906459,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1657.9854827808067,3.449517026354442,-733.622147558257,51.666666666666686,43.496666666666684,1657.9854827808065,1,3.7204360202614475,0.0,51.50943373488246,0.0,0.0,1657.9854827808067,53.69870749089978,46.762647299037475,51.81456717331367,16.270793038296812,12.43753247303448,16.64918707331963,0.0,-0.018786868597384723,2.375966866834386,-1.1,9.236100170605994,4229.089704174015,-763.2726991554797,1356.9877441052956,-2278.674509043218,-0.0,-0.0,552.8035370409705,7.070049917876285,4.0,0.09725805179477459,0.0,0,0.910239139164419,263.9984568888889,-146.19157806039783,0.26278853567120014,7.9964922234697315,0.003024958157298381,-12.612162714348614,1.234745195240509,0.5436834545663999,-775.9534879787832,12.680788823303494,0.2097355103681723,-962.334058940702,-346.1877822904656
2025-01-01 08:03:00,6.025213147033398,3.6627964081395357,0.0,0.10042021911722329,0.06104660680232559,0.0,0.05942855379020509,0.48133346510014696,0.6547691917835834,4.779681936359463,0.05,0.0,0.12063353754601258,0.44021000328180615,3.0873695339783835,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0.0,0,Off,0.0031163016264619883,0.0,On,0.00190731931420878,0.0,On,0.05440493284953432,0,On,0.06782252074117502,0,On,0.5492082333355863,0.41190617500168963,On,0,0,Off,HP On,6100.653245369615,16.666666666666686,1.959553287191015,2665.2915752192175,4.154290269692795,0.6253916666666668,1,8140.553153922166,8140.553153922166,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,12568.06152888889,Heat Pump On,1655.408212124522,3.439212795603346,-731.2990513333889,51.666666666666686,43.496666666666684,1655.408212124522,1,3.708904533414465,0.0,51.67680947129602,0.0,0.0,1655.408212124522,53.92037560359836,46.89773622405121,51.67680947129602,16.36345033257005,12.43753247303448,16.666709683943093,0.0,-0.022696775166561288,2.3817569699312835,-1.1,9.236100170605994,4225.388012711877,-760.4608120906016,1353.8585461694076,-2282.236731549372,-0.0,-0.0,553.8819596111425,7.069356065489794,4.0,0.09731402228975738,0.0,0,0.9107629676211029,263.9984568888889,-146.91046071950956,0.2624922250407065,8.00483714873107,0.0030249148735272203,-12.373513846686706,1.2346705735303776,0.5436834545663999,-773.1474680074127,12.686655916811068,0.20982392781975887,-964.3434335396735,-347.08959551013646
