Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7487608280910001,0.10871247151443394,0.444375,0.012479347134850001,0.0018118745252405657,0.0074062500000000005,0.07455518398309262,0.0,0.14576814410790753,0.5184375,0.010000000000000002,0.444375,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,On,9190.45940141636,21.111111111111143,0.8,1746.6560985836402,13.0233475,0.5184375,1,10418.678,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,35.25962228508379,51.666666666666686,46.10666666666668,0.0,51.32880006380756,0.0,0.0,0.0,35.25962228508379,50.88292031750782,51.32880006380756,50.65998044435795,12.43753247303448,20.594853497086984,-0.01625761402415904,-2.6233352666457894,-2.7999999999961274,2.8,9.236100170605994,5217.944458845861,3663.479232226931,535.9875458701345,-2547.5403549622833,-0.0,-0.0,476.77931576785227,0.0,4.0,0.10985226186627034,0.0,0,2.843205549485444,263.9984568888889,-63.662023092795636,0.2015338252093173,9.752092658726912,0.00297551494821838,-9.342121716378806,1.215828337060195,0,0,78.73125336001836,0.08538728061858948,623.1589852787723,-87.17143940863782
2025-01-01 00:01:00,0.7487608280910001,0.10871247151443394,0.444375,0.012479347134850001,0.0018118745252405657,0.0074062500000000005,0.07455518398309262,0.0,0.14576814410790753,0.5184375,0.010000000000000002,0.444375,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,On,9190.45940141636,21.111111111111143,0.8,1746.6560985836402,13.0233475,0.5184375,1,10418.678,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,35.075897915639985,51.666666666666686,46.10666666666668,0.0,51.325542152531725,0.0,0.0,0.0,35.075897915639985,50.87995128195617,51.325542152531725,50.65715584666839,12.43753247303448,20.749778957892232,0.0,-2.3162811463887274,-2.702737485933869,2.8,9.236100170605994,5181.4484852911,3659.9420991274424,521.9082367744361,-2578.9548733952147,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11024705221980262,0.0,0,2.853423546866442,263.9984568888889,-68.74347821462564,0.2001960054098658,9.845860744751427,0.0029754249040799567,-10.088699923008498,1.2187372149467999,0,0,75.19412026052983,0.08518575601149513,610.890580675221,-88.98234390078497
2025-01-01 00:02:00,0.7487608280910001,0.10871247151443394,0.444375,0.012479347134850001,0.0018118745252405657,0.0074062500000000005,0.07455518398309262,0.0,0.14576814410790753,0.5184375,0.010000000000000002,0.444375,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,On,9190.45940141636,21.111111111111143,0.8,1746.6560985836402,13.0233475,0.5184375,1,10418.678,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.89866249333427,51.666666666666686,46.10666666666668,0.0,51.32230089768606,0.0,0.0,0.0,34.89866249333427,50.876997716910125,51.32230089768606,50.654346126522164,12.43753247303448,20.89914289303548,0.0,-2.01495731994825,-2.6100289784607846,2.8,9.236100170605994,5146.115010202608,3656.7842541633763,509.0577412197967,-2609.3838852441854,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11062730057137704,0.0,0,2.863265166920613,263.9984568888889,-73.6479414541476,0.19835748859371902,9.912499329029991,0.002975327896131838,-10.803948884815945,1.2181182217191706,0,0,72.03627529646384,0.08499322235877896,599.2410251553624,-90.18328393556574
2025-01-01 00:03:00,0.7487608280910001,0.10871247151443394,0.444375,0.012479347134850001,0.0018118745252405657,0.0074062500000000005,0.07455518398309262,0.0,0.14576814410790753,0.5184375,0.010000000000000002,0.444375,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,On,9190.45940141636,21.111111111111143,0.8,1746.6560985836402,13.0233475,0.5184375,1,10418.678,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.72762241798405,51.666666666666686,46.10666666666668,0.0,51.31907571239852,0.0,0.0,0.0,34.72762241798405,50.874059075968084,51.31907571239852,50.65155075775287,12.43753247303448,21.04319709441519,0.0,-1.718988379425738,-2.521275970990053,2.8,9.236100170605994,5111.8558645479425,3653.687385949559,497.1381687277859,-2638.863195613769,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11099368594871385,0.0,0,2.8727479843009456,263.9984568888889,-78.42777673922828,0.19660161189724745,9.976854172237585,0.0029752239579135665,-11.48920638010275,1.2175218360998314,0,0,68.93940708264645,0.08480849382800723,588.1292580521712,-90.99108932438523
2025-01-01 00:04:00,0.7487608280910001,0.10871247151443394,0.444375,0.012479347134850001,0.0018118745252405657,0.0074062500000000005,0.07455518398309262,0.0,0.14576814410790753,0.5184375,0.010000000000000002,0.444375,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,On,9190.45940141636,21.111111111111143,0.8,1746.6560985836402,13.0233475,0.5184375,1,10418.678,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.562501623193064,51.666666666666686,46.10666666666668,0.0,51.31586603634874,0.0,0.0,0.0,34.562501623193064,50.87113483745102,51.31586603634874,50.64876923800216,12.43753247303448,21.182178309143797,0.0,-1.4281030438705749,-2.435990135745595,2.8,9.236100170605994,5079.7744345308,3650.6969601941446,486.02135400427653,-2667.427015792015,-0.0,-0.0,476.77931576785227,0.0,4.0,0.1113468458034746,0.0,0,2.8818884975853574,263.9984568888889,-81.94538657812555,0.19492344504347744,10.03907329188566,0.002975113373108035,-12.145817962102079,1.2169470135535314,0,0,65.9489813272321,0.0846306018946508,577.4892460073091,-91.46789200303263
2025-01-01 00:05:00,0.23032332809100015,0.10871247151443394,0.0,0.0038387221348500024,0.0018118745252405657,0.0,0.07455518398309262,0.0,0.14576814410790753,0.0,0.010000000000000002,0.0,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.40297108581493,51.666666666666686,46.10666666666668,0.0,51.31267133418241,0.0,0.0,0.0,34.40297108581493,50.868224502926054,51.31267133418241,50.64600108729788,12.43753247303448,21.31636882206781,0.0,-1.1420863720280825,-2.3537541507836677,2.8,9.236100170605994,-2302.665666951643,63.069947758084496,475.59969970602407,-2695.1203382310196,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11168753004562279,0.0,0,2.8907061160070615,263.9984568888889,-84.32464448847557,0.19331773378958395,10.09859615973664,0.002974996413128047,-12.775348405030307,1.2163925275668674,0,0,63.069947758084496,0.08445871660998781,567.2647893445074,-91.66508963848337
2025-01-01 00:06:00,0.23032332809100015,0.10871247151443394,0.0,0.0038387221348500024,0.0018118745252405657,0.0,0.07455518398309262,0.0,0.14576814410790753,0.0,0.010000000000000002,0.0,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.67875852619771,51.666666666666686,46.10666666666668,0.0,51.309491100299034,0.0,0.0,0.0,34.67875852619771,50.86532760166573,51.309491100299034,50.64324585234908,12.43753247303448,21.076431103146867,0.0,-1.0413931933335483,-2.2742114468434664,2.8,9.236100170605994,-2248.7118783649908,62.39270195165029,465.77974468424077,-2645.682595218667,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11107816452178404,0.0,0,2.8749344658870797,263.9984568888889,-79.80859891417649,0.1961775698229272,9.991739483247851,0.00297487333491104,-11.531824388802612,1.2173845697774057,0,0,62.39270195165029,0.0842921272076824,557.4080372559125,-91.62829257167175
2025-01-01 00:07:00,0.23032332809100015,0.10871247151443394,0.0,0.0038387221348500024,0.0018118745252405657,0.0,0.07455518398309262,0.0,0.14576814410790753,0.0,0.010000000000000002,0.0,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,34.944644377133834,51.666666666666686,46.10666666666668,0.0,51.306285976082414,0.0,0.0,0.0,34.944644377133834,50.86240747773137,51.306285976082414,50.64046822855584,12.43753247303448,20.844980195515884,0.0,-0.9418056658267653,-2.197058197192201,2.8,9.236100170605994,-2197.6013302226024,61.59749745371235,456.48147565507077,-2598.333528137401,-0.0,-0.0,476.77931576785227,0.0,4.0,0.11048945609636435,0.0,0,2.8596974645386712,263.9984568888889,-76.04711785305366,0.19898198051770918,9.887576623236512,0.002974762327387492,-10.333682225636089,1.2183430512668638,0,0,61.59749745371235,0.08413022697888715,547.8783257427775,-91.39685008770678
2025-01-01 00:08:00,0.23032332809100015,0.10871247151443394,0.0,0.0038387221348500024,0.0018118745252405657,0.0,0.07455518398309262,0.0,0.14576814410790753,0.0,0.010000000000000002,0.0,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,35.20114167753133,51.666666666666686,46.10666666666668,0.0,51.303056857027805,0.0,0.0,0.0,35.20114167753133,50.85946496488602,51.303056857027805,50.63766901881514,12.43753247303448,20.6215759949243,0.0,-0.8433864689639513,-2.1220361081705112,2.8,9.236100170605994,-2148.645104192836,60.86744509492086,447.63638299371144,-2552.9481927864535,-0.0,-0.0,476.77931576785227,0.0,4.0,0.10992038552677828,0.0,0,2.844968731838878,263.9984568888889,-72.47622717423447,0.20173229242440913,9.78735507678237,0.002974662931664191,-9.178665738209894,1.219269636586425,0,0,60.86744509492086,0.08397249949740127,538.6411488296826,-91.0047658359712
2025-01-01 00:09:00,0.23032332809100015,0.10871247151443394,0.0,0.0038387221348500024,0.0018118745252405657,0.0,0.07455518398309262,0.0,0.14576814410790753,0.0,0.010000000000000002,0.0,0.0,0.0,0.10579580484776728,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.017054057017543856,0.0,On,0.028750563482774383,0,On,0.028750563482774383,0.0,On,0.004707070977551119,0,On,0.10774956017195368,0.08081217012896524,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,10418.678,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,959.2217466666667,Off,0.0,0.0,35.448699568539375,51.666666666666686,46.10666666666668,0.0,51.29980459223534,0.0,0.0,0.0,35.448699568539375,50.85650085369237,51.29980459223534,50.634848984420884,12.43753247303448,20.40583327172316,-0.20527783938798194,-0.7461690976800062,-2.0489261213154335,2.8,9.236100170605994,-2101.7663181316234,60.17434611816434,439.18592040758176,-2509.416213268299,-0.0,-0.0,476.77931576785227,0.0,4.0,0.10937006317232015,0.0,0,2.8307252420315763,263.9984568888889,-69.12942063117656,0.20442949446897077,9.689480394991254,0.0029745747126942836,-8.064791193869034,1.2201657782446689,0,0,60.17434611816434,0.08381850648985703,529.6672701150045,-90.48134970742271
