Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.2712807862530857,0.16568960104076008,0.0,0.004521346437551428,0.002761493350679335,0.0,0.013545676530836598,0.0,0.20773510972224912,0.0,0.05,0.0,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.65197796712299,51.666666666666686,46.10666666666668,0.0,51.29696702376564,0.0,0.0,0.0,38.65197796712299,50.9679841536616,51.29696702376564,50.80349271860958,12.43753247303448,17.759988292086774,-0.07334504124659702,8.06215924355962,-2.7999999999999843,2.8,9.236100170605994,-1367.4658303338458,-2597.2598103595406,1179.1163878355958,-1672.954539850889,-0.0,-0.0,341.631295578614,0.0,2.0,0.08580947289561897,0.0,0,1.1104640240919599,131.99922844444444,-36.14258606157095,0.22740602342218288,8.259372547890466,0.0028128757244440645,-18.812811287266687,1.2277968293367856,0.38594847984181424,-2646.7381247480084,49.478314388467886,0.18353674655858343,1339.4567893287963,-160.34040149320046
2025-01-01 00:01:00,0.2712807862530857,0.16568960104076008,0.0,0.004521346437551428,0.002761493350679335,0.0,0.013545676530836598,0.0,0.20773510972224912,0.0,0.05,0.0,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.76226806415499,51.666666666666686,46.10666666666668,0.0,51.293420745547,0.0,0.0,0.0,38.76226806415499,50.96472946489045,51.293420745547,50.80038382456218,12.43753247303448,17.66193208795339,-0.17140124537998247,8.020154486844275,-2.72652108104453,2.8,9.236100170605994,-1352.4899268323206,-2574.55709752236,1155.5125434860122,-1656.198987787709,-0.0,-0.0,341.631295578614,0.0,2.0,0.08551052847955111,0.0,0,1.1065953717387362,131.99922844444444,-37.92223462322562,0.2294774865378987,8.236203454374646,0.0028127859444892086,-18.353746868510758,1.2317986484643266,0.3858073474840763,-2624.6506290518637,50.09353152950393,0.18313587341948565,1318.9942641704124,-163.48172068440027
2025-01-01 00:02:00,0.2712807862530857,0.16568960104076008,0.0,0.004521346437551428,0.002761493350679335,0.0,0.013545676530836598,0.0,0.20773510972224912,0.0,0.05,0.0,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.86952081672061,51.666666666666686,46.10666666666668,0.0,51.289864541421096,0.0,0.0,0.0,38.86952081672061,50.961465489144636,51.289864541421096,50.79726596300641,12.43753247303448,17.566477072494727,-0.2668562608386438,7.980725410338493,-2.655612524122367,2.8,9.236100170605994,-1338.2379493964202,-2553.2222738220753,1133.792597688947,-1639.9529075593675,-0.0,-0.0,341.631295578614,0.0,2.0,0.08521907773030782,0.0,0,1.102823695245361,131.99922844444444,-39.91633741566662,0.2308567313205512,8.190491675082376,0.002812698639873387,-17.90641504761486,1.2322031670934346,0.3856748221973031,-2603.931253667148,50.70897984507302,0.1827481894581032,1299.3144027480616,-165.52180505911485
2025-01-01 00:03:00,1.115714119586419,0.16568960104076008,0.7238,0.018595235326440317,0.002761493350679335,0.012063333333333334,0.013545676530836598,0.0,0.20773510972224912,0.8444333333333334,0.05,0.7238,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,On,14074.318116069931,18.33333333333337,0.8000000000000002,3740.104835041181,21.21248702222222,0.8444333333333334,1,16969.989617777777,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.97385989766106,51.666666666666686,46.10666666666668,0.0,51.28629868610397,0.0,0.0,0.0,38.97385989766106,50.95819248218366,51.28629868610397,50.794139380223505,12.43753247303448,17.47351720929717,-0.35981612403620034,7.943707276696035,-2.5869252898574286,2.8,9.236100170605994,12749.595969566668,1206.8669844557826,1113.4808973839404,-1624.1932356146372,-0.0,-0.0,341.631295578614,0.0,2.0,0.0849348295883811,0.0,0,1.0991452279984106,131.99922844444444,-42.16020646724002,0.23220887881991634,8.146729894301544,0.00281261349107628,-17.470293479188573,1.2325973672761388,0.3855503588838987,-2584.4909097229597,51.253059137561394,0.1823718644990292,1280.3138470165716,-166.83294963263108
2025-01-01 00:04:00,1.115714119586419,0.16568960104076008,0.7238,0.018595235326440317,0.002761493350679335,0.012063333333333334,0.013545676530836598,0.0,0.20773510972224912,0.8444333333333334,0.05,0.7238,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,On,14074.318116069931,18.33333333333337,0.8000000000000002,3740.104835041181,21.21248702222222,0.8444333333333334,1,16969.989617777777,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.664416372538916,51.666666666666686,46.10666666666668,0.0,51.28272344312704,0.0,0.0,0.0,38.664416372538916,50.954910689353156,51.28272344312704,50.79100431246622,12.43753247303448,17.73618128687874,-0.0971520464546316,8.095487093987366,-2.520176644442918,2.8,9.236100170605994,12688.929351324156,1124.5912943084463,1094.3757521794041,-1668.880257754002,-0.0,-0.0,341.631295578614,0.0,2.0,0.08573693403732639,0.0,0,1.1095252956536605,131.99922844444444,-58.1398025703883,0.22838491069221514,8.270821101888927,0.002812530442698041,-18.613231376460934,1.2314844196023906,0.3860604218351601,-2664.2737552064887,48.760214473754026,0.18200541524011002,1261.908931042838,-167.53317886343382
2025-01-01 00:05:00,1.115714119586419,0.16568960104076008,0.7238,0.018595235326440317,0.002761493350679335,0.012063333333333334,0.013545676530836598,0.0,0.20773510972224912,0.8444333333333334,0.05,0.7238,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,On,14074.318116069931,18.33333333333337,0.8000000000000002,3740.104835041181,21.21248702222222,0.8444333333333334,1,16969.989617777777,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.36510349302966,51.666666666666686,46.10666666666668,0.0,51.279176223958515,0.0,0.0,0.0,38.36510349302966,50.951654953206415,51.279176223958515,50.78789431783037,12.43753247303448,17.990164531801845,0.0,8.237247014203874,-2.455126909216219,2.8,9.236100170605994,12633.275688503503,1047.8116469321758,1076.3098780531861,-1712.5514228349914,-0.0,-0.0,341.631295578614,0.0,2.0,0.08650943808004398,0.0,0,1.1195223031978856,131.99922844444444,-70.12230031004972,0.22475379138002358,8.390919759102431,0.0028124418811813724,-19.711231507267374,1.2304101697955128,0.38653620458632637,-2738.9675903128123,46.67440220380703,0.18164758170202713,1244.0289324081198,-167.71905435493358
2025-01-01 00:06:00,1.115714119586419,0.16568960104076008,0.7238,0.018595235326440317,0.002761493350679335,0.012063333333333334,0.013545676530836598,0.0,0.20773510972224912,0.8444333333333334,0.05,0.7238,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,On,14074.318116069931,18.33333333333337,0.8000000000000002,3740.104835041181,21.21248702222222,0.8444333333333334,1,16969.989617777777,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,38.07519970625081,51.666666666666686,46.10666666666668,0.0,51.275656112346454,0.0,0.0,0.0,38.07519970625081,50.94842442069269,51.275656112346454,50.784808574865814,12.43753247303448,18.23608624011444,0.0,8.369843044689,-2.3915729559362986,2.8,9.236100170605994,12579.657312456478,975.8089211166198,1059.1380847695941,-1755.2661575047352,-0.0,-0.0,341.631295578614,0.0,2.0,0.08725455968763828,0.0,0,1.129164953489113,131.99922844444444,-81.02594168733236,0.22129896285569148,8.506121057239898,0.0028123480135113874,-20.767556828347356,1.2293718076541964,0.3869807015035222,-2808.988211668597,44.692297744035656,0.18129729424916738,1226.6140528205274,-167.4759680509333
2025-01-01 00:07:00,1.115714119586419,0.16568960104076008,0.7238,0.018595235326440317,0.002761493350679335,0.012063333333333334,0.013545676530836598,0.0,0.20773510972224912,0.8444333333333334,0.05,0.7238,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,On,14074.318116069931,18.33333333333337,0.8000000000000002,3740.104835041181,21.21248702222222,0.8444333333333334,1,16969.989617777777,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,37.794177739904974,51.666666666666686,46.10666666666668,0.0,51.27216225728668,0.0,0.0,0.0,37.794177739904974,50.94521829951958,51.27216225728668,50.78174632063603,12.43753247303448,18.474398790802457,0.0,8.493996503858273,-2.3293432866933634,2.8,9.236100170605994,12527.53245752459,908.2607369212628,1042.7362522961207,-1797.0606336365715,-0.0,-0.0,341.631295578614,0.0,2.0,0.08797396917847157,0.0,0,1.1384748621880334,131.99922844444444,-91.35632048738378,0.21800722259412825,8.617360061516266,0.002812249031938869,-21.784673190587927,1.2283672506397958,0.3873964343543319,-2874.6863524645432,42.84225434462511,0.18095364875934633,1209.6138817955496,-166.87762949942874
2025-01-01 00:08:00,0.2712807862530857,0.16568960104076008,0.0,0.004521346437551428,0.002761493350679335,0.0,0.013545676530836598,0.0,0.20773510972224912,0.0,0.05,0.0,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,37.52159566600095,51.666666666666686,46.10666666666668,0.0,51.26869385545655,0.0,0.0,0.0,37.52159566600095,50.942035841793626,51.26869385545655,50.77870683496217,12.43753247303448,18.705481256629575,0.0,8.610341004928364,-2.2682936525130493,2.8,9.236100170605994,-1597.5711175832116,-2895.2511307482832,1026.9983244752495,-1837.9626486181037,-0.0,-0.0,341.631295578614,0.0,2.0,0.08866908261415402,0.0,0,1.1474703546079352,131.99922844444444,-101.239764543722,0.21486717926177593,8.72555835145599,0.002812145117711943,-22.764676502426926,1.2273947430483767,0.3877856140689675,-2936.371277055238,41.120146306954524,0.1806158843247868,1192.9860444861858,-165.98772001093627
2025-01-01 00:09:00,0.2712807862530857,0.16568960104076008,0.0,0.004521346437551428,0.002761493350679335,0.0,0.013545676530836598,0.0,0.20773510972224912,0.0,0.05,0.0,0.0,0.0,0.15110626770742674,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0035099780701754383,0.0,On,0.01003569846066116,0,On,0.006260086112346731,0,On,0.1664102731273732,0.12480770484552986,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,16969.989617777777,Off,0.0,25.5555555555556,0,0.0,0.05,0.0,0.0,0,0,0,9375.637915555555,Off,0.0,0.0,37.66805356500654,51.666666666666686,46.10666666666668,0.0,51.26525014349821,0.0,0.0,0.0,37.66805356500654,50.93887633683392,51.26525014349821,50.77568943350178,12.43753247303448,18.576435453964592,0.0,8.532896229928435,-2.208303237611833,2.8,9.236100170605994,-1568.0949666640036,-2852.7886568991908,1011.8339158089126,-1815.0758220278074,-0.0,-0.0,341.631295578614,0.0,2.0,0.08828120142220228,0.0,0,1.1424507676701592,131.99922844444444,-94.65044021480995,0.2166016124682863,8.664814468148371,0.002812036442770358,-22.171107234145996,1.2279377642207332,0.3875265998910135,-2895.297868366017,42.50921146682698,0.18028336371457185,1176.6950341114325,-164.8611183025199
