Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5527585640308635,0.16568960104076008,0.24126666666666666,0.5527585640308634,0.16568960104076008,0.24126666666666668,0.013545676530836598,0.0,0.20773510972224912,0.28147777777777777,0.05,0.24126666666666666,0.0,0.0,0.15110626770742674,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035099780701754383,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,4691.43937202331,18.33333333333337,0.2666666666666667,1246.7016116803936,7.070829007407407,0.28147777777777777,0.3333333333333333,5656.663205925926,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,38.16339385779205,51.66666666666668,46.10666666666668,0.0,51.193472254109516,0.0,0.0,0.0,38.16339385779205,50.87299027620437,51.193472254109516,50.7127492872518,12.43753247303448,18.084603262241764,-0.059126316836480855,8.303787109809772,-1.2206286347639492,2.8,9.236100170605994,3229.54588802851,-1481.2646705878929,783.2004568191039,-1729.3860878785445,0.0,0.0,341.631295578614,0.0,2.0,0.0867927129576774,0.0,0.0,1.1231881753903834,131.99922844444444,-74.13869169486959,0.22329713264613857,8.43150327595031,0.002810122352021146,-19.48182483030127,1.2299551304529657,0.38675873186459175,-2774.2621154233984,46.295833155111616,0.17465598331633803,920.088796660817,-136.88833984171313
2025-01-01 01:00:00,0.5516186969135372,0.16503213696921265,0.24126666666666666,0.5516186969135372,0.16503213696921265,0.24126666666666668,0.01328242817557344,0.0,0.20685849096018588,0.28147777777777777,0.05,0.24126666666666666,0.0,0.0,0.15044880363587929,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0032467297149122803,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,4691.43937202331,18.33333333333337,0.2666666666666667,1246.7016116803936,7.070829007407407,0.28147777777777777,0.3333333333333333,5656.663205925926,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,37.965525368989454,51.66666666666668,46.10666666666668,0.0,50.98412093331285,0.0,0.0,0.0,37.965525368989454,50.680750604173895,50.98412093331285,50.52906543960442,12.43753247303448,18.06179435676209,-0.05530233068027493,8.553860059435149,0.5545226170027985,2.5,9.236100170605994,3247.420667707004,-1072.3247053402958,240.10591397816447,-1711.6214220246454,0.0,0.0,340.4914284612876,0.0,2.0,0.0843300624445997,0.0,0.0,1.091318910769554,131.99922844444444,-72.88871075294794,0.22323630298351785,8.415531770608261,0.0028052689948969054,-10.594278503893358,1.2301146292242513,0.3062144368584585,-2362.7096835317625,43.683366511073025,0.12892248540498868,349.5999244414385,-109.49401046327402
2025-01-01 02:00:00,0.4944465225959183,0.16437467289766522,0.19301333333333334,0.49444652259591837,0.16437467289766522,0.19301333333333334,0.01328242817557344,0.0,0.20598187219812264,0.22518222222222223,0.05,0.19301333333333334,0.0,0.0,0.14979133956433188,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0032467297149122803,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,3753.1514976186486,18.33333333333337,0.21333333333333337,997.361289344315,5.656663205925925,0.22518222222222223,0.26666666666666666,4525.330564740741,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,37.72682633456262,51.66666666666668,46.10666666666668,0.0,50.776183845597835,0.0,0.0,0.0,37.72682633456262,50.48967905304603,50.776183845597835,50.34642665677014,12.43753247303448,18.07525517625904,-0.05806596140796062,9.233673318223277,0.7199299490218991,1.6500000000000001,9.236100170605994,2228.3875405100853,-1120.6230716172608,-5.884581408463498,-1795.7207462241875,0.0,0.0,339.6148096992244,0.0,2.0,0.08346793067754543,0.0,0.0,1.0801620270475767,131.99922844444444,-68.6580205835999,0.2230027465472524,8.421121611727756,0.0028046316844273296,8.390464479229616,1.2300584103909518,0.21797213948659716,-2155.7009266719797,37.716565710403934,0.07968193947456563,105.05892810529083,-110.94350951375435
2025-01-01 03:00:00,0.5356160715970131,0.16371720882611782,0.22920333333333334,0.535616071597013,0.16371720882611782,0.22920333333333334,0.01310692927206467,0.0,0.20510525343605943,0.2674038888888889,0.05,0.22920333333333334,0.0,0.0,0.14913387549278448,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003071230811403509,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,4456.867403422145,18.33333333333337,0.25333333333333335,1184.366531096374,6.717287557037037,0.2674038888888889,0.31666666666666665,5373.830045629629,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,37.45199696686707,51.66666666666668,46.10666666666668,0.0,50.569504346867674,0.0,0.0,0.0,37.45199696686707,50.29963182162082,50.569504346867674,50.16469555899741,12.43753247303448,18.120801765830667,-0.044133674241662986,9.141371063892107,0.43358522024551477,1.6500000000000001,9.236100170605994,2889.771135190975,-1305.15979565768,63.24240847480611,-1835.4865119021997,0.0,0.0,338.5626920336524,0.0,2.0,0.08512128120811414,0.0,0.0,1.101558106308467,131.99922844444444,-70.17244836262206,0.2224977702250945,8.44455781582706,0.002806364416996207,-23.80874669990475,1.2298646437407426,0.2635459631227291,-2531.6368485006883,42.11052174663409,0.10151688159036916,183.62371655753358,-120.38130808272747
2025-01-01 04:00:00,0.6895522306127275,0.16305974475457038,0.3619,0.6895522306127275,0.16305974475457038,0.3619,0.01310692927206467,0.0,0.20422863467399618,0.4222166666666667,0.05,0.3619,0.0,0.0,0.14847641142123705,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003071230811403509,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,7037.159058034965,20.000000000000057,0.4000000000000001,1870.0524175205906,10.60624351111111,0.4222166666666667,0.5,8484.994808888889,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,35.52909883912323,51.66666666666668,46.10666666666668,0.0,50.368638308637664,0.0,0.0,0.0,35.52909883912323,50.11485485258536,50.368638308637664,49.98796312455921,12.43753247303448,19.58810036523382,-0.13554198222193203,9.346568609042334,0.5462260595808153,0.55,9.236100170605994,4941.304552429947,-713.2031741112048,-43.30520655129528,-2327.816347384173,0.0,0.0,337.6860732715892,0.0,2.0,0.09270849144886133,0.0,0.0,1.1997445154689177,131.99922844444444,-105.72423149243599,0.20221237817652785,9.110682862150082,0.0027957357463635345,14.042067818805492,1.223136158500899,0.242669847119358,-2624.2406910528134,40.985099421017885,0.09318765454778352,75.87424726571541,-119.17945381701068
2025-01-01 05:00:00,0.6476815617530783,0.16305974475457038,0.32571,0.6476815617530784,0.16305974475457038,0.32571,0.013457927079082211,0.0,0.20422863467399618,0.379995,0.05,0.32571,0.0,0.0,0.14847641142123705,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0034222286184210525,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,6333.443152231469,20.000000000000057,0.3600000000000001,1683.0471757685314,9.54561916,0.379995,0.45,7636.495328,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,35.144988428908626,51.66666666666668,46.10666666666668,0.0,50.17492969780982,0.0,0.0,0.0,35.144988428908626,49.936605973183326,50.17492969780982,49.817444110870085,12.43753247303448,19.739412047089367,-0.05292583273373174,9.566761407195411,-0.38017388973712224,-0.25000000000000006,9.236100170605994,4098.996440759926,-1010.2231343191474,-92.08080342539138,-2490.7557058721995,0.0,0.0,338.0370710786067,0.0,2.0,0.09457680338595888,0.0,0.0,1.223922419398617,131.99922844444444,-81.72807667795074,0.2013311990123652,9.195609682679123,0.002812368537963054,22.089076134516105,1.2218759849212055,0.21693426185786208,-2736.5499617757914,43.279651688112516,0.07223356769646225,52.43621066828866,-144.51701409368005
2025-01-01 06:00:00,1.66958253707787,0.1838064774777077,0.2774566666666667,1.66958253707787,0.1838064774777077,0.2774566666666667,0.04426840274212686,1.0083453494074075,0.24326934048389123,0.32369944444444443,0.05,0.2774566666666667,0.0,0.0,0.16922314414437437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0038609758771929823,0.0,0.040407426864933885,0.0,0.017638481624725377,0.0,0.19231934590076316,0.14423950942557232,0.0,0.0,5395.155277826807,20.000000000000057,0.3066666666666667,1433.7068534324528,8.131453358518518,0.32369944444444443,0.38333333333333336,6505.162686814815,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,1008.3453494074075,0.18333333333333332,34.3418039995247,51.66666666666668,46.10666666666668,0.0,50.275231173089644,0.2586559277535706,680.0883673342089,1008.3453494074075,34.3418039995247,49.186002667914174,50.275231173089644,48.64138841532644,12.43753247303448,19.7236397124287,-0.06215560299235392,9.045654662452053,-0.6468608694026998,0.3,9.236100170605994,3276.7630965091507,-1404.7243971782814,-5.672358074324127,-2385.881368557448,0.0,0.0,341.16399686985363,0.0,1.0165,0.09345641102173846,0.0,0.0,1.2094233743474077,67.08860785688888,-73.67480963006237,0.20046867946240962,9.171387510624944,0.002797436089810098,-84.09789548925067,1.2219529333853327,0.2519418064985185,-2890.5024210506367,52.071170439902424,0.09279863710614981,118.85196260603838,-124.52432068036252
2025-01-01 07:00:00,0.6243660164628889,0.16602271769070365,0.3015833333333333,0.6243660164628889,0.16602271769070368,0.30158333333333337,0.01415251383400449,0.0,0.20836628040666225,0.35184722222222226,0.05,0.3015833333333333,0.0,0.0,0.1514393843573703,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0035977275219298247,0.0,0.010554786312074666,0.0,0.006447101263501743,0.0,0.1668544286606313,0.12514082149547343,0.0,0.0,5864.299215029138,20.000000000000057,0.33333333333333337,1558.3770146004922,8.838536259259259,0.35184722222222226,0.4166666666666667,7070.829007407407,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,36.74838902819151,51.66666666666668,46.10666666666668,0.0,51.656640894536444,0.0,0.0,0.0,36.74838902819151,51.240059759558704,51.656640894536444,51.031769192069845,12.43753247303448,19.671366097584205,-0.07714037661418545,8.874824872056339,-0.8905026025455194,-0.55,9.236100170605994,3456.668863475736,-1565.953360609043,-73.21901920348299,-2555.714012458509,0.0,0.0,211.93787781122253,3.7922121609545614,0.01665,0.09583981764864345,0.0,0.0,1.2402671404800798,1.0988935767999999,-63.854216906115326,0.19932555153289713,9.118909116017985,0.0027723761571052585,-76.27404690502051,1.2221895736689652,0.2552305229700059,-3178.598194439498,54.26781922996309,0.08770677738510398,54.47228905375058,-127.69130825723356
2025-01-01 08:00:00,0.6654365488382484,0.16634706511230749,0.33777333333333337,0.6654365488382483,0.16634706511230749,0.33777333333333337,0.012755931465047126,0.0,0.20861172848431234,0.3940688888888889,0.05,0.33777333333333337,0.0,0.0,0.15176373177897415,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002720233004385965,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,6568.015120832634,20.000000000000057,0.3733333333333334,1745.3822563525512,9.89916061037037,0.3940688888888889,0.4666666666666667,7919.328488296295,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,36.468192137272936,51.66666666666668,46.10666666666668,0.0,51.45421719964222,0.0,0.0,0.0,36.468192137272936,51.055113258066406,51.45421719964222,50.855561287278505,12.43753247303448,19.726595482720317,-0.06042769776505441,8.349974529353508,-1.1901847048319951,-1.4,9.236100170605994,4017.6855635687584,-1686.5222500833331,-44.08822363110328,-2761.6037494544853,0.0,0.0,209.71894083044333,275.8988386647713,0.0,0.09886005775586795,0.0,0.0,1.2793521956612506,0.0,1.5552513601647033,0.19805478392025086,9.1372486653472,0.002762843321055847,16.684122954816832,1.2225400189724567,0.2708681420416549,-3491.420128175995,59.51562174011081,0.09167719615950562,86.2291025783424,-130.3173262094457
2025-01-01 09:00:00,0.552318941016611,0.16634706511230749,0.24126666666666666,0.5523189410166109,0.16634706511230749,0.24126666666666668,0.012229434754520808,0.0,0.20861172848431234,0.28147777777777777,0.05,0.24126666666666666,0.0,0.0,0.15176373177897415,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0021937362938596492,0.0,0.01003569846066116,0.0,0.006260086112346731,0.0,0.1664102731273732,0.12480770484552986,0.0,0.0,4691.43937202331,20.000000000000057,0.2666666666666667,1246.7016116803936,7.070829007407407,0.28147777777777777,0.3333333333333333,5656.663205925926,16969.989617777777,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9375.637915555555,0.0,0.0,36.294351020102226,51.66666666666668,46.10666666666668,0.0,51.25318629302475,0.0,0.0,0.0,36.294351020102226,50.87131171957905,51.25318629302475,50.680374432856205,12.43753247303448,19.691569623521254,-0.06236888003798325,8.191915001552097,-1.0340325521279599,-0.85,9.236100170605994,2398.8044806270364,-1888.350750175075,-23.187321109133006,-2635.7356239813694,0.0,0.0,209.192444119917,795.9860229345935,0.0,0.09712028430877086,0.0,0.0,1.2568377137762277,0.0,133.9082884651782,0.19990668956356436,9.146305007642558,0.0027813807741914175,111.65422367750101,1.2232860066690392,0.26743362056349285,-3194.726625349582,59.67426349411281,0.09582333433137033,24.98030357330267,-48.16762468243568
