Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.28044980299034905,0.1245541592185881,0.08517168938316963,0.2804498029903491,0.1245541592185881,0.08517168938316963,0.07722457116033252,0.20322523183001656,0.0,0.08517168938316963,0.0,0.0,0.1245541592185881,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.001861984649122807,0.0,0.07536258651120971,0.0,0.03715301953856568,0.0,0.13100746180892167,0.09825559635669122,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1695.709448888889,1934.2693333333332,0.0,101.49758852899173,51.66666666666668,46.10666666666668,0.0,51.32718214999233,0.5073168346556742,1374.7344573618186,1934.2693333333332,158.58998207654957,49.71035587640295,51.32718214999233,48.901942739608266,12.43753247303448,11.967216470418524,0.0,0.85,-91.99278069766468,-539.4484375630617,0.0,0.0,337.27889488594684,636.4171941349401,1.0,0.03683694571183595,0.0,0.0,0.6854777604016099,65.99961422222222,110.17676197945029,0.34438971167589666,5.562980346389803,0.0029241068346143218,99.19566877133654,1.256317309748918
2025-01-01 11:00:00,0.28185494075482487,0.1245541592185881,0.04645728511809253,0.2818549407548248,0.1245541592185881,0.04645728511809252,0.07454571288392778,0.20730922787089706,0.0,0.04645728511809253,0.0,0.0,0.1245541592185881,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.001861984649122807,0.0,0.07268372823480497,0.0,0.04123701557944618,0.0,0.13100746180892167,0.09825559635669122,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0.0,0.0,1695.709448888889,1055.056,0.0,104.38381364035062,51.66666666666668,46.10666666666668,0.0,51.83232568436478,0.4393926146442428,1189.517369270005,1055.056,163.09970881304787,51.13554044982006,51.83232568436478,50.78714783254771,12.43753247303448,12.244207533520665,0.0,1.95,17.272748486599003,-464.3997794449038,0.0,0.0,338.6840326504225,798.3153452894068,1.0,0.03457030282066857,0.0,0.0,0.6432990926906108,65.99961422222222,142.98849528108022,0.34234137953383686,5.749152075673575,0.0029617935157945333,85.18259200573812,1.2544809243288697
2025-01-01 12:00:00,0.2794453283288458,0.10229615241669437,0.07227794094983446,0.2794453283288458,0.10229615241669437,0.07227794094983446,0.024705923194811217,0.14897017436480375,0.10576923076923078,0.0,0.07227794094983446,0.0,0.10229615241669437,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0019395673428362575,0.0,0.022766355851974954,0.0,0.012575304475877878,0.0,0.09957688188227024,0.07468266141170266,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1.0,1695.709448888889,1695.709448888889,0.0,0.0,95.03146296190218,51.66666666666668,46.10666666666668,0.0,51.11287974279359,0.0,0.0,0.0,148.48666087797216,49.294955156445134,51.11287974279359,48.385992863270914,12.43753247303448,13.932132472272947,-1.0804033861485165,3.05,1600.7266786275216,-530.8463189215826,0.0,0.0,182.10012584518938,863.0471312649557,0.23325,0.03755932117917994,0.0,0.0,0.6989200344000464,15.394410017333334,147.9941920457951,0.30933607418283676,6.625278152496486,0.0029865735170011803,28.273497388528444,1.2464680674984063
2025-01-01 13:00:00,0.1826817861366622,0.0951191696754813,0.028911176379933783,0.18268178613666222,0.0951191696754813,0.028911176379933783,0.009941004425550343,0.13043308940341955,0.04230769230769231,0.0,0.028911176379933783,0.0,0.0951191696754813,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0021723154239766088,0.0,0.007768689001573734,0.0,0.0036075298361111104,0.0,0.0900075715606528,0.06750567867048958,720.591471863248,15.5555555555556,0.3202083470538187,0.0,0.8473030585196504,0.04230769230769231,0.4,678.2837795555556,1695.709448888889,0.0,0.0,88.05711073574058,51.66666666666668,46.10666666666668,0.0,49.843925092073064,0.0,0.0,0.0,137.58923552459464,48.1606633418597,49.843925092073064,47.31903246675302,12.43753247303448,15.393078005373598,0.0,4.45,478.989478038413,-534.0401709492975,0.0,0.0,134.0735638197242,818.62338431133,0.0,0.03758590656777366,0.0,0.0,0.699414746767765,0.0,158.36461330473833,0.28151115824597267,7.348260098272399,0.002991606093343142,9.752761187277263,1.239563156900865
2025-01-01 14:00:00,0.14052925921639678,0.0951191696754813,0.030971523412061684,0.14052925921639678,0.0951191696754813,0.030971523412061684,0.010096169812977245,0.13043308940341955,0.0,0.030971523412061684,0.0,0.0,0.0951191696754813,0.0,1.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002327480811403509,0.0,0.007768689001573734,0.0,0.0036075298361111104,0.0,0.0900075715606528,0.06750567867048958,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1695.709448888889,703.3706666666666,0.0,90.07240547778005,51.66666666666668,46.10666666666668,0.0,49.71495968760056,0.0,0.0,703.3706666666666,140.73813355903133,48.612502377026274,49.718244715736326,48.05798869360338,12.43753247303448,15.121610647072679,0.0,4.7,-193.1726563850079,-480.28308140116457,0.0,0.0,134.2287292071511,672.0276861344005,0.0,0.03566884280439788,0.0,0.0,0.6637411981151231,0.0,152.88169580900555,0.2865614418358603,7.215616236209965,0.0029943335414939994,-5.215516303602711,1.240104827252563
2025-01-01 15:00:00,0.14004055392290082,0.09446170560393388,0.0,0.14004055392290082,0.09446170560393388,0.0,0.010484083281544494,0.1295564706413563,0.0,0.0,0.0,0.0,0.09446170560393388,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0027153942799707604,0.0,0.007768689001573734,0.0,0.0036075298361111104,0.0,0.0900075715606528,0.06750567867048958,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1695.709448888889,0.0,0.0,97.7401337788396,51.66666666666668,46.10666666666668,0.0,51.45940761933946,0.0,0.0,0.0,152.7189590294369,51.49155230708482,51.5076246509575,51.45940761933946,12.43753247303448,15.063273797891727,-0.005547057746845615,4.15,-259.3061792933749,-506.1574617925642,0.0,0.0,133.7400239136551,435.05823780235545,0.0,0.03588632402804955,0.0,0.0,0.6677881824466783,0.0,113.11125858553423,0.2870698025064117,7.179915188090368,0.002988379024967564,-11.623280805586829,1.2403602851388797
2025-01-01 16:00:00,0.22038225827665325,0.10700438202320797,0.0156602205391308,0.22038225827665323,0.10700438202320796,0.015660220539130798,0.03349958066589618,0.16396601094409038,0.022916666666666672,0.0,0.0156602205391308,0.0,0.10700438202320797,0.0,1.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003413638523391813,0.0,0.030085942142504363,0.0,0.021293501579813065,0.0,0.1041012838334952,0.07807596287512139,390.3203805925926,15.5555555555556,0.1734461879874851,0.0,0.45895582336481067,0.022916666666666672,0.21666666666666667,367.40371392592596,1695.709448888889,0.0,0.0,94.10573040909294,51.66666666666668,46.10666666666668,0.0,50.19377135070118,0.03378583942905604,88.53485442511911,0.0,147.04020376420775,50.033760037767834,50.22673597362843,49.92078975837392,12.43753247303448,14.960083265131642,-0.11786895897843139,3.05,52.64112833811851,-600.5388713724435,0.0,0.0,206.67345532613078,133.19104717625518,0.249925,0.03851807666352174,0.0,0.0,0.7167609696209112,16.49495358448889,56.18616379183858,0.2884354945551935,7.122369820903179,0.002982550861391681,-35.587045498231966,1.240809157257082
2025-01-01 17:00:00,0.1760112500304541,0.09906395410476583,0.01927411758662252,0.1760112500304541,0.09906395410476583,0.01927411758662252,0.012113319849526951,0.13569280197579892,0.02820512820512821,0.0,0.01927411758662252,0.0,0.09906395410476583,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.0043446308479532176,0.0,0.007768689001573734,0.0,0.0036075298361111104,0.0,0.0900075715606528,0.06750567867048958,480.3943145754986,15.5555555555556,0.21347223136921245,0.0,0.564868705679767,0.02820512820512821,0.26666666666666666,452.1891863703704,1695.709448888889,0.0,0.0,89.13355595585331,51.66666666666668,46.10666666666668,0.0,48.907039027193065,0.0,0.0,0.0,139.2711811810208,48.44983065933068,48.907039027193065,48.22122647539948,12.43753247303448,15.243982964803081,-0.062240333521017724,1.95,-71.37230883677007,-719.5498128424214,0.0,0.0,141.5055918160802,7.157511096426019,0.0,0.04149886848891065,0.0,0.0,0.7722288284568434,0.0,26.277597614072548,0.280531063362649,7.2241442549318045,0.002955170007658904,-76.0433956259536,1.2390260294194027
2025-01-01 18:00:00,0.44812994175331805,0.14004747723172042,0.06642094829584698,0.44812994175331805,0.14004747723172042,0.06642094829584698,0.12590786458240405,0.2816772053760422,0.0405448717948718,0.03871440426507711,0.027706544030769876,0.0,0.14004747723172042,0.0,1.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.004965292397660819,0.0,0.12094257218474323,0.0,0.09494723573374823,0.0,0.14289903153913247,0.10717427365434931,690.5668272022792,15.5555555555556,0.3068663325932429,0.0,0.811998764414665,0.0405448717948718,0.38333333333333336,650.0219554074075,1695.709448888889,879.2133333333333,0.0,91.90208415393515,51.66666666666668,46.10666666666668,0.0,50.74885647172974,0.2642189901965304,709.3651526331629,879.2133333333333,143.59700649052365,49.57698718298163,50.75022675336228,48.989682256975044,12.43753247303448,15.37166970581058,-0.003725465645386805,1.15,408.6670555910866,-748.9537173558796,0.0,0.0,448.18239198452926,0.0,0.766675,0.040286391939499504,0.0,0.0,0.749666542318045,50.60025423382222,18.87155376015757,0.2761882002120073,7.2584867081411515,0.0029349501593162234,-28.464808908077416,1.2378698219109296
2025-01-01 19:00:00,0.5699013218714545,0.14900254112835307,0.05816298068479959,0.5699013218714546,0.14900254112835307,0.05816298068479958,0.15958573888835803,0.3591937881113017,0.05112179487179488,0.023228642559046265,0.03493433812575332,0.0,0.14900254112835307,0.0,1.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005275623172514621,0.0,0.1543101157158434,0.0,0.16052373327349753,0.0,0.15659235425876913,0.11744426569407682,870.7146951680912,15.5555555555556,0.3869184193566976,0.0,1.0238245290445775,0.05112179487179488,0.48333333333333334,819.5929002962964,1695.709448888889,527.528,0.0,92.78449518683108,51.66666666666668,46.10666666666668,0.0,51.26416103636198,0.13148902167722373,354.68257631658145,527.528,144.97577372942357,49.618871421635646,51.26481560804084,48.79557204259363,12.43753247303448,15.099299872982462,-0.0982849348039465,-0.25000000000000006,635.323006443536,-828.5274373462548,0.0,0.0,573.8176764237681,0.0,1.0,0.0409525641248985,0.0,0.0,0.762062961425681,65.99961422222222,19.31807219793154,0.2801117845507959,7.112871071185197,0.0029246279438633286,-25.375937210379302,1.2390477886760003
2025-01-01 20:00:00,0.5576579702052608,0.14420104518112614,0.04783637630035639,0.5576579702052609,0.14420104518112614,0.04783637630035639,0.1377585084194049,0.39521997460636876,0.024679487179487182,0.030971523412061684,0.016864852888294708,0.0,0.14420104518112614,0.0,1.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.005430788559941521,0.0,0.13232771985946337,0.0,0.20295191436486718,0.0,0.1510669784245298,0.1133002338183973,420.3450252535613,15.5555555555556,0.18678820244806088,0.0,0.4942601174697961,0.024679487179487182,0.23333333333333334,395.6655380740741,1695.709448888889,703.3706666666666,0.0,92.17730629434837,51.66666666666668,46.10666666666668,0.0,51.28835241369017,0.1932864057025846,531.2091265507146,703.3706666666666,144.02704108491932,49.421539974302966,51.289572757632364,48.48691341066718,12.43753247303448,15.134866542562245,-0.07492451948004267,-0.55,173.2406275697788,-853.8162872733193,0.0,0.0,588.4034087582788,0.0,1.0,0.04131760973861991,0.0,0.0,0.7688558875193823,65.99961422222222,18.308480831258002,0.2786047137737617,7.119498910552276,0.0029156652444282663,-12.28673437044511,1.2389014389442545
2025-01-01 21:00:00,0.5301608592496819,0.13534560500769097,0.04973055424065223,0.5301608592496819,0.13534560500769097,0.04973055424065223,0.10711525441732532,0.3842635535503053,0.03878205128205128,0.023228642559046265,0.02650191168160597,0.0,0.13534560500769097,0.0,1.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.00504287509137427,0.0,0.10207237932595105,0.0,0.20380274687338396,0.0,0.14013634362201277,0.10510225771650955,660.5421825413106,15.5555555555556,0.2935243181326671,0.0,0.7766944703096795,0.03878205128205128,0.36666666666666664,621.7601312592593,1695.709448888889,527.528,0.0,88.3765304249808,51.66666666666668,46.10666666666668,0.0,50.88740932577488,0.0,0.0,527.528,138.0883287890325,48.07120910609458,50.88748981338569,46.66302850864362,12.43753247303448,15.252849135933872,-0.05642953881254451,-0.3,357.7883658370136,-864.1086268065051,0.0,0.0,547.5688781363119,0.0,1.0,0.0422829055464118,0.0,0.0,0.7868185278975077,65.99961422222222,13.785931965896218,0.2763850540358851,7.175406241375537,0.0029142656648488206,0.5915335183099013,1.238396022414086
