Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,83.90012352488928,51.666666666666686,46.10666666666668,0.0,48.22086020926716,0.0,0.0,0.0,131.0939430076395,46.83775771216746,48.22086020926716,46.14620646361762,12.43753247303448,15.610385862959857,0.0,2.8,1160.1835591948438,-854.3034966719425,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05117199168502498,0.0,0,0.9522304734474818,65.99961422222222,13.757443366285337,0.26589725221623206,7.295908384239556,0.0028692229520819188,-30.450368203414072,1.2368947934474268
2025-01-01 00:01:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,83.80779914860567,51.666666666666686,46.10666666666668,0.0,48.201506679904305,0.0,0.0,0.0,130.94968616969635,46.82032808801152,48.201506679904305,46.129738792065126,12.43753247303448,15.627306937638364,0.0,2.8,1155.0856610863896,-855.7962333453387,-0.0,-0.0,199.2509328423814,0.0,1.0,0.051193784021393525,0.0,0,0.9526359946338657,65.99961422222222,10.15228193122736,0.2663657548113508,7.326017105875193,0.002869015531201044,-30.45220042167705,1.2404353902696645
2025-01-01 00:02:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,83.71697024609331,51.666666666666686,46.10666666666668,0.0,48.182174700071904,0.0,0.0,0.0,130.8077660095208,46.80291764355533,48.182174700071904,46.11328911529705,12.43753247303448,15.643689907343319,0.0,2.8,1150.0306951755367,-857.2424050481166,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05121488272095638,0.0,0,0.9530286083276522,65.99961422222222,6.543487723152268,0.26606715776513895,7.333608539523951,0.002868808689920259,-30.452966398449064,1.2403651764338623
2025-01-01 00:03:00,0.24532107939863562,0.09380424153238646,0.5368507921307597,0.004088684656643927,0.0015634040255397743,0.008947513202179328,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.4645728511809253,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,On,10550.56,0,85.45272705577663,51.666666666666686,46.10666666666668,0.0,48.16286393881653,0.0,0.0,10550.56,133.519886024651,46.7855260681254,48.16286393881653,46.09685713277984,12.43753247303448,15.659558943173595,0.0,2.8,1145.019264229882,-858.6440594515196,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05123531896506461,0.0,0,0.9534088947648589,65.99961422222222,2.933711180900847,0.26577767968350735,7.340912027096125,0.00286860183172767,-30.452621320709724,1.240297177669837
2025-01-01 00:04:00,0.24532107939863562,0.09380424153238646,0.5368507921307597,0.004088684656643927,0.0015634040255397743,0.008947513202179328,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.4645728511809253,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,On,10550.56,0,89.01369625536958,51.666666666666686,46.10666666666668,0.0,48.14361308481583,0.0,0.0,10550.56,139.08390039901496,48.17052593797757,48.183982364558446,48.14361308481583,12.43753247303448,15.674936867102284,0.0,2.8,1141.7414463237176,-860.0031327904189,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05125512219351772,0.0,0,0.9537774017739621,65.99961422222222,1.0149666136355329,0.26549690081595984,7.348512727668345,0.0028683949645383106,-30.451215782619272,1.2402312952446588
2025-01-01 00:05:00,0.24532107939863562,0.09380424153238646,0.5368507921307597,0.004088684656643927,0.0015634040255397743,0.008947513202179328,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.4645728511809253,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,On,10550.56,0,92.68990143991542,51.666666666666686,46.10666666666668,0.0,49.554786043069306,0.0,0.0,10550.56,144.82797099986783,49.55478604306931,49.55478604306931,49.554786043069306,12.43753247303448,15.689905752072486,0.0,2.8,1139.8447135156548,-861.3268093992954,-0.0,-0.0,199.2509328423814,0.0,1.0,0.051274398140654154,0.0,0,0.9541360969050964,65.99961422222222,0.4419104144491861,0.2652233975810015,7.355312134217465,0.002868188095908387,-30.448924590720495,1.2401671760889232
2025-01-01 00:06:00,0.24532107939863562,0.09380424153238646,0.5368507921307597,0.004088684656643927,0.0015634040255397743,0.008947513202179328,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.4645728511809253,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,On,10550.56,0,96.3627948649798,51.666666666666686,46.10666666666668,0.0,50.93828244398524,0.0,0.0,10550.56,150.56686697653095,50.938282443985244,50.938282443985244,50.93828244398524,12.43753247303448,15.704531360893435,0.0,2.8,1138.4206469218416,-862.620848364514,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05129323152650689,0.0,0,0.9544865566651456,65.99961422222222,0.3118827858543298,0.2649560302377971,7.3619187581311225,0.002867981232148825,-30.4458878365904,1.2401045373197395
2025-01-01 00:07:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,98.20932471892483,51.666666666666686,46.10666666666668,0.0,52.321015828718664,0.0,0.0,0.0,153.45206987332006,52.32101582871867,52.32101582871867,52.321015828718664,12.43753247303448,15.71884403653626,0.0,2.8,1137.05576646835,-863.8878864791066,-0.0,-0.0,199.2509328423814,0.0,1.0,0.051311661453448724,0.0,0,0.9548295086879132,65.99961422222222,0.21404044695546176,0.2646942649236694,7.368923317620453,0.0028677743785725206,-30.44217093917284,1.2400432482300017
2025-01-01 00:08:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,98.11688068082296,51.666666666666686,46.10666666666668,0.0,52.29937963884338,0.0,0.0,0.0,153.30762606378588,52.30061357486558,52.30123054287669,52.29937963884338,12.43753247303448,15.73285794373364,0.0,2.8,1135.6743513601496,-865.1291340258874,-0.0,-0.0,199.2509328423814,0.0,1.0,0.05132970618821579,0.0,0,0.9551652928886971,65.99961422222222,0.07387288553579552,0.26443784437014756,7.375186647057214,0.0028675675400268497,-30.437805222591592,1.2399832476164574
2025-01-01 00:09:00,0.24532107939863562,0.09380424153238646,0.07227794094983446,0.004088684656643927,0.0015634040255397743,0.0012046323491639076,0.010871996750111745,0.1286798518792931,0.10576923076923078,0.0,0.07227794094983446,0.0,0.09380424153238646,0,1,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.003103307748538012,0.0,On,0.007768689001573734,0,On,0.0036075298361111104,0,On,0.0900075715606528,0.06750567867048958,On,On,1801.4786796581197,15.5555555555556,0.8005208676345467,0.0,2.118257646299126,0.10576923076923078,1,1695.709448888889,1695.709448888889,Off,0.0,0,98.02526106040692,51.666666666666686,46.10666666666668,0.0,52.27776459097825,0.0,0.0,0.0,153.1644704068858,52.2802305255711,52.28146349286754,52.27776459097825,12.43753247303448,15.746583857325756,0.0,2.8,1134.3952702840527,-866.3455043644964,-0.0,-0.0,199.2509328423814,0.0,1.0,0.051347379630737565,0.0,0,0.955494167923375,65.99961422222222,0.011162148048100562,0.2641865700399006,7.38186279197628,0.002867360721136809,-30.432814822025748,1.2399244888571053
