,start_time,end_time,power,duration,energy
0,2025-01-01 00:15:00,2025-01-01 00:30:00,1.7388698462505852,0 days 00:15:00,0.43471746156264623
1,2025-01-01 21:15:00,2025-01-01 22:00:00,1.197907437082028,0 days 00:45:00,0.8984305778115209
