occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.5,0.601,0.0757,0.316,0.102,0.0,0.0,0,0,0,0
0.75,0.641,0.134,0.211,0.154,1.0,0.0,0,0,0,0
1.0,0.596,0.0387,0.316,0.0701,0.0,0.0521,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.596,0.0255,0.316,0.0573,0.0,0.126,0,0,0,0
1.0,0.631,0.0212,0.211,0.051,0.0,0.0689,0,0,0,0
1.0,0.596,0.0192,0.316,0.051,0.0,0.0689,0,0,0,0
1.0,0.596,0.0192,0.316,0.051,0.0,0.141,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.191,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.0689,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.0,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.181,0,0,0,0
0.75,0.626,0.0471,0.316,0.161,0.0,0.271,0,0,0,0
0.75,0.626,0.0471,0.316,0.161,0.0,0.0,0,0,0,0
0.75,0.626,0.0471,0.316,0.161,0.0,0.0,0,0,0,0
0.75,0.626,0.0471,0.316,0.161,0.0,0.0689,0,0,0,0
0.75,0.626,0.0534,0.316,0.164,0.0,0.0,0,0,0,0
0.75,0.626,0.0534,0.316,0.164,0.0,0.0689,0,0,0,0
0.75,0.626,0.0534,0.316,0.164,0.0,0.0,0,0,0,0
0.75,0.626,0.0534,0.316,0.164,0.0,0.0,0,0,0,0
0.75,0.69,0.0994,0.211,0.271,0.0,0.0,0,0,0,0
0.75,0.69,0.0994,0.211,0.271,0.0,0.111,0,0,0,0
0.5,0.626,0.0583,0.316,0.161,0.0,0.207,0,0,0,0
0.5,0.626,0.0583,0.316,0.161,0.0,0.275,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.5,0.626,0.066,0.316,0.153,0.0,0.207,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.5,0.626,0.073,0.316,0.152,0.0,0.0689,0,0,0,0
0.5,0.626,0.073,0.316,0.152,0.0,0.138,0,0,0,0
0.5,0.626,0.0764,0.316,0.154,0.0,0.138,0,0,0,0
0.5,0.626,0.0764,0.316,0.154,0.0,0.0689,0,0,0,0
0.5,0.626,0.0764,0.316,0.154,0.0,0.0,0,0,0,0
0.5,0.626,0.0764,0.316,0.154,0.0,0.0689,0,0,0,0
0.5,0.635,0.0841,0.316,0.166,0.0,0.0,0,0,0,0
0.5,0.635,0.0841,0.316,0.166,0.0,0.275,0,0,0,0
0.5,0.635,0.0841,0.316,0.166,0.0,0.344,0,0,0,0
0.5,0.635,0.0841,0.316,0.166,0.0,0.207,0,0,0,0
0.5,0.738,0.186,0.211,0.344,0.0,0.155,0,0,0,0
0.5,0.738,0.186,0.211,0.344,0.0,0.0,0,0,0,0
0.25,0.65,0.102,0.316,0.197,0.0,0.449,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.5,0.665,0.218,0.316,0.291,0.0,0.0,0,0,0,0
0.5,0.665,0.218,0.316,0.291,0.0,0.0,0,0,0,0
0.5,0.655,0.266,0.316,0.244,0.0,0.0,0,0,0,0
0.5,0.655,0.266,0.316,0.244,0.0,0.0689,0,0,0,0
0.5,0.655,0.266,0.316,0.244,0.0,0.207,0,0,0,0
0.75,0.748,0.516,0.211,0.438,1.0,0.0,0,0,0,0
0.75,0.709,0.489,0.211,0.336,1.0,0.0,0,0,0,0
0.75,0.709,0.489,0.211,0.336,0.0667,0.0,0,0,0,0
0.75,0.709,0.489,0.211,0.336,0.0,0.0,0,0,0,0
0.75,0.709,0.489,0.211,0.336,0.0,0.0,0,0,0,0
0.75,0.67,0.299,0.211,0.295,0.0,0.0,0,0,0,0
0.75,0.67,0.299,0.211,0.295,0.0,0.0,0,0,0,0
0.75,0.67,0.299,0.211,0.295,0.0,0.0689,0,0,0,0
0.75,0.616,0.158,0.316,0.173,0.0,0.0,0,0,0,0
0.75,0.601,0.0757,0.316,0.102,0.0,0.0,0,0,0,0
0.75,0.601,0.0757,0.316,0.102,0.0,0.0689,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.596,0.0178,0.316,0.051,0.0,0.0689,0,0,0,0
1.0,0.596,0.0178,0.316,0.051,0.0,0.0,0,0,0,0
1.0,0.596,0.0178,0.316,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
1.0,0.596,0.0206,0.316,0.0524,0.0,0.145,0,0,0,0
1.0,0.596,0.0206,0.316,0.0524,0.0,0.344,0,0,0,0
1.0,0.596,0.0255,0.316,0.0771,0.0,0.0,0,0,0,0
1.0,0.596,0.0255,0.316,0.0771,0.0,0.284,0,0,0,0
1.0,0.596,0.0255,0.316,0.0771,0.0,0.17,0,0,0,0
1.0,0.596,0.0255,0.316,0.0771,0.0,0.0689,0,0,0,0
1.0,0.606,0.0331,0.316,0.129,0.0,0.319,0,0,0,0
1.0,0.606,0.0331,0.316,0.129,0.0,0.144,0,0,0,0
1.0,0.606,0.0331,0.316,0.129,0.0,0.0689,0,0,0,0
0.75,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.136,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.0,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.0689,0,0,0,0
0.75,0.621,0.0408,0.316,0.154,0.0,0.167,0,0,0,0
1.0,0.754,0.107,0.105,0.381,0.0,0.0,0,0,0,0
0.5,0.626,0.0471,0.316,0.161,0.0,0.0,0,0,0,0
0.5,0.69,0.077,0.211,0.271,0.0,0.413,0,0,0,0
0.5,0.69,0.077,0.211,0.271,0.0,0.0689,0,0,0,0
0.25,0.626,0.0534,0.316,0.164,0.0,0.344,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.0,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.25,0.562,0.0172,0.421,0.051,0.0,0.0,0,0,0,0
0.5,0.635,0.0841,0.316,0.166,0.0,0.138,0,0,0,0
