Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.4621692180868498,0.2839778675600566,0.0,0.46216921808684974,0.2839778675600566,0.0,0.016963525179068992,0.3952056929077808,0.0,0.05,0.0,0.0,0.26939453422672327,0.0,0.01458333333333334,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003412116228070175,0.0,0.013551408950998819,0.0,0.036012980605483,0.0,0.3223747242956421,0.24178104322173155,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,0.0,0.0,76.99418792692292,51.66666666666668,46.10666666666668,0.0,50.19478472630689,0.13273654658980497,351.19981598058325,0.0,120.30341863581705,48.80709192753651,50.211953755237694,48.09607649922052,12.43753247303448,20.130921032668677,0.0,2.8,-94.50190776062203,-827.9419330577635,0.0,0.0,719.601058497266,0.0,5.0,0.03665729878302022,0.0,0.0,0.5119008174381151,329.99807111111113,13.838966799875493,0.23299762352677325,9.966075087473593,0.0033352164437010475,148.74430406090954,1.2209847271902932
2025-01-01 01:00:00,0.4175239405195104,0.26816361181818466,0.030971523412061684,0.41752394051951036,0.26816361181818466,0.030971523412061684,0.013112756859463297,0.35441118366004715,0.0,0.05,0.030971523412061684,0.0,0.2535802784848513,0.0,0.01458333333333334,1.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0031562075109649117,0.0,0.009956549348498385,0.0,0.0163041456802453,0.0,0.3022094996733126,0.2266571247549844,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,703.3706666666666,0.0,85.41459367492206,51.66666666666668,46.10666666666668,0.0,51.97363683983727,0.0,0.0,703.3706666666666,133.4603026170657,51.83596550825671,52.01085612614081,51.7299105561629,12.43753247303448,20.051843891451266,0.0,2.5,-107.59750980884937,-785.2324260689478,0.0,-9.530419345150642,676.3673466534897,0.0,5.0,0.03433004098461142,0.0,0.0004176163001640275,0.48523363037254624,329.99807111111113,10.7979889517594,0.23735153827024685,9.981649069927894,0.0033810072212103258,150.82839542286712,1.22133963461489
2025-01-01 02:00:00,0.41660349081934406,0.26747327454305986,0.0,0.41660349081934406,0.26747327454305986,0.0,0.013112756859463297,0.3534907339598808,0.0,0.05,0.0,0.0,0.2528899412097265,0.0,0.01458333333333334,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0031562075109649117,0.0,0.009956549348498385,0.0,0.0163041456802453,0.0,0.3022094996733126,0.2266571247549844,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,0.0,0.0,84.03360396972504,51.66666666666668,46.10666666666668,0.0,51.2556225861416,0.0,0.0,0.0,131.30250620269535,51.287217363525116,51.30301475221688,51.2556225861416,12.43753247303448,19.96731724248794,0.0,1.6500000000000001,-97.61479464674547,-775.8828703893804,0.0,-6.839834576883862,675.4468969533234,0.0,5.0,0.032359185348877745,0.0,0.0002862646854710262,0.45587735902567306,329.99807111111113,9.661013366195485,0.242003270445053,9.997362543009894,0.0034295213650861914,159.1620572713478,1.221656132568847
2025-01-01 03:00:00,0.4166364627975977,0.2674887201297166,0.015485761706030842,0.4166364627975977,0.2674887201297166,0.015485761706030842,0.012957297928407403,0.35367916486919027,0.0,0.05,0.015485761706030842,0.0,0.25290538679638325,0.0,0.01458333333333334,1.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.002985601699561403,0.0,0.009971696228846,0.0,0.01647198247401253,0.0,0.3031505434890213,0.22736290761676592,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,351.6853333333333,0.0,80.72372707606013,51.66666666666668,46.10666666666668,0.0,50.16741950081714,0.1540867208001784,399.34817784888884,351.6853333333333,126.13082355634394,49.907265325766126,50.20137573069033,49.74323200836742,12.43753247303448,19.82657050181835,0.0,1.6500000000000001,-135.90182192271158,-793.8678176240134,0.0,-5.478362351920583,654.5416178666997,0.0,4.68375,0.03339682091606293,0.0,0.00023070930878695578,0.46959161700422786,309.1256931133333,8.90274018652272,0.24747137987140627,9.986554504996443,0.003476807072616332,122.65098732926033,1.2222082095898978
2025-01-01 04:00:00,0.4263990254740452,0.2735537331030722,0.04645728511809253,0.4263990254740452,0.2735537331030722,0.04645728511809252,0.013098668811651802,0.3633003566623934,0.0,0.05,0.04645728511809253,0.0,0.25897039976973885,0.0,0.01458333333333334,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.002985601699561403,0.0,0.0101130671120904,0.0,0.0180064903027415,0.0,0.31215767715366183,0.2341182578652463,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,1055.056,0.0,84.23710426498523,51.66666666666668,46.10666666666668,0.0,51.793880999320564,0.22182865638902804,599.3054924313822,1055.056,131.62047541403942,50.988015865306856,51.793880999320564,50.585083298300006,12.43753247303448,19.646799946985237,0.0,0.55,-230.52508682860545,-855.309467584897,0.0,-2.9699401537167707,618.5464449621778,0.0,4.0,0.03409465488291712,0.0,0.00012391265994579886,0.4778451571250686,263.9984568888889,9.207875947830514,0.2521827164997703,9.933786805797208,0.003505460702263125,98.50146448810688,1.2223635647721047
2025-01-01 05:00:00,0.4314917344884007,0.27153721064083924,0.030971523412061684,0.4314917344884007,0.27153721064083924,0.030971523412061684,0.017978895578627203,0.36351283890977354,0.0,0.05,0.030971523412061684,0.0,0.2569538773075059,0.0,0.01458333333333334,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003326813322368421,0.0,0.01465208225625878,0.0,0.02090766916643221,0.0,0.3094689805373513,0.23210173540301335,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,703.3706666666666,0.0,84.45681429527413,51.66666666666668,46.10666666666668,0.0,51.55004633645797,0.2959750002310174,801.5286122782665,703.3706666666666,131.96377233636582,50.85200305655164,51.55004633645797,50.50298141659847,12.43753247303448,19.389868459307124,0.0,-0.25000000000000006,-241.0693761362195,-873.7562948039678,0.0,-0.07038047146521127,623.8273627396751,0.0,4.0,0.033791339770445114,0.0,2.5909671014837602e-06,0.47191531682116644,263.9984568888889,8.929936399538397,0.25870486072709903,9.853784298519853,0.003541129797317758,102.05750629106109,1.2227969727072707
2025-01-01 06:00:00,0.6029455845382424,0.3278681222869369,0.1084003319422159,0.6029455845382425,0.3278681222869369,0.10840033194221589,0.06514868285987332,0.4877969016783691,0.0,0.05,0.1084003319422159,0.0,0.31328478895360357,0.0,0.01458333333333334,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.003753327850877193,0.0,0.061395355008996136,0.0,0.07008384974023091,0.0,0.38273596333181537,0.28705197249886144,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,2461.7973333333334,0.0,81.8618246900331,51.66666666666668,46.10666666666668,0.0,51.470693590929756,0.7854419581733356,2132.689205107896,2461.7973333333334,127.90910107817673,49.77155984134494,51.47231594484255,48.92037061263974,12.43753247303448,19.333985002907234,0.0,0.3,-9.988154548302655,-841.7456124638612,0.0,0.0,827.5248055472376,0.0,4.56625,0.03365648893559162,0.0,0.0,0.4699960108955616,301.3707384422222,4.232652368320994,0.26166776636015143,9.860070592097008,0.0035694686690850423,108.15404271918919,1.2230096998673978
2025-01-01 07:00:00,0.6409601003379392,0.33923058302523956,0.13162897450126215,0.6409601003379392,0.3392305830252396,0.13162897450126215,0.07266817272121,0.5182919276167292,0.0,0.05,0.13162897450126215,0.0,0.3246472496919062,0.0,0.01458333333333334,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0034974191337719296,0.0,0.06917075358743809,0.0,0.0854289280275206,0.0,0.39604501158255284,0.29703375868691456,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,2989.325333333333,0.0,83.23403009346576,51.66666666666668,46.10666666666668,0.0,51.71177244134398,1.0551754503995732,2848.11721733931,2989.325333333333,130.05317202104027,50.305456482442736,51.71177244134398,49.60229850299211,12.43753247303448,19.335281748609738,0.0,-0.55,-99.52210680089183,-905.7065962217287,0.0,0.0,801.9905539760493,0.2828890097022988,3.6174999999999997,0.03454337410011176,0.0,0.0,0.48238091801539246,238.75360444888886,4.19393544478752,0.26401141658753063,9.896461813364544,0.0036018602405701794,72.49318334512985,1.2229804658511785
2025-01-01 08:00:00,0.5629157030549915,0.3131011715526661,0.11614321279523132,0.5629157030549915,0.3131011715526661,0.11614321279523132,0.04919580234508862,0.46371990070990277,0.0,0.05,0.11614321279523132,0.0,0.29851783821933275,0.0,0.01458333333333334,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0026443900767543858,0.0,0.046551412268334244,0.0,0.065696116417459,0.0,0.3602853465856217,0.2702140099392162,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,2637.64,0.0,83.21886824347608,51.66666666666668,46.10666666666668,0.0,51.640274665546,1.112191187366484,3039.01131086424,2637.64,130.02948163043138,50.071360816812096,51.640274665546,49.286903892445146,12.43753247303448,19.07671447165274,0.0,-1.4,-323.10693809849613,-959.5714183854558,0.0,0.0,627.4499119095534,11.505657381374732,2.1175,0.03545029830418757,0.0,0.0,0.4950456602859239,139.75418311555555,9.014568377406155,0.26954198322090306,9.800760071903353,0.0036168595741463082,23.094575680635803,1.2246267424821697
2025-01-01 09:00:00,0.43159309811475866,0.27327485292356524,0.030971523412061684,0.43159309811475866,0.27327485292356524,0.030971523412061684,0.015355799186011036,0.3662372989287476,0.0,0.05,0.030971523412061684,0.0,0.25869151959023184,0.0,0.01458333333333334,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0021325726425438594,0.0,0.013223226543467177,0.0,0.021315272808438344,0.0,0.30718358841348725,0.23038769131011536,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,504.37538222222224,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2154.658808888889,703.3706666666666,0.0,83.41537879357513,51.66666666666668,46.10666666666668,0.0,51.3922458777981,0.1457216684429609,399.34817784888884,703.3706666666666,130.33652936496114,49.67647693368647,51.3922458777981,48.818592461630665,12.43753247303448,18.65930798194301,0.0,-0.85,-498.7791849007192,-887.8179808146486,0.0,0.0,372.2176760391479,55.28950182444533,0.18375,0.03444288385486747,0.0,0.0,0.48097762207180433,12.127429113333333,16.821119874781523,0.2764357468954323,9.611114253250133,0.0036120516381781998,-37.90855532634892,1.226997354956816
