Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.48676631511458557,0.291035696177872,0.0,0.008112771918576426,0.004850594936297867,0.0,0.01934663435376029,0.4174196807608253,0.0,0.05,0.0,0.0,0.27645236284453867,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015934518125690116,0,On,0.048816530301440335,0,On,0.3317851624527293,0.24883887183954692,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,82.4257984879595,51.666666666666686,46.10666666666668,0.0,50.80244954720402,0.0,0.0,0.0,128.7903101374367,50.847909367479765,50.87063927761764,50.80244954720402,12.43753247303448,20.126811806847932,0.0,2.8,-68.5157779490296,-827.6577190311325,-0.0,-0.0,743.5394248540057,0.0,5.0,0.036653416299290496,0.0,0.0,0.5118466004973988,329.99807111111113,15.602516228097207,0.23202250612768915,9.947880271580988,0.003320173092297803,150.70697070608819,1.221072184652956
2025-01-01 00:11:00,0.48676631511458557,0.291035696177872,0.0,0.008112771918576426,0.004850594936297867,0.0,0.01934663435376029,0.4174196807608253,0.0,0.05,0.0,0.0,0.27645236284453867,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015934518125690116,0,On,0.048816530301440335,0,On,0.3317851624527293,0.24883887183954692,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,82.37362350414487,51.666666666666686,46.10666666666668,0.0,50.784319163852,0.0,0.0,0.0,128.70878672522636,50.830786023341034,50.854019453085556,50.784319163852,12.43753247303448,20.129103390491345,0.0,2.8,-68.8898058510635,-827.8160888743851,-0.0,-0.0,743.5394248540057,0.0,5.0,0.03665558188220085,0.0,0.0,0.5118768417780944,329.99807111111113,15.386858169315854,0.23204384227015765,9.949762847042086,0.003320953461817234,150.609393785998,1.221062069375365
2025-01-01 00:12:00,0.48676631511458557,0.291035696177872,0.0,0.008112771918576426,0.004850594936297867,0.0,0.01934663435376029,0.4174196807608253,0.0,0.05,0.0,0.0,0.27645236284453867,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015934518125690116,0,On,0.048816530301440335,0,On,0.3317851624527293,0.24883887183954692,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,82.32188964190279,51.666666666666686,46.10666666666668,0.0,50.76620090827787,0.0,0.0,0.0,128.6279525654731,50.81367351816559,50.83740982310945,50.76620090827787,12.43753247303448,20.13124144805094,0.0,2.8,-69.24186248142587,-827.9638594385846,-0.0,-0.0,743.5394248540057,0.0,5.0,0.03665760234262775,0.0,0.0,0.5119050564959943,329.99807111111113,15.18257210315302,0.23206733820618736,9.951563591118504,0.0033217333325380534,150.51231001456142,1.2210525938173453
2025-01-01 00:13:00,0.48676631511458557,0.291035696177872,0.0,0.008112771918576426,0.004850594936297867,0.0,0.01934663435376029,0.4174196807608253,0.0,0.05,0.0,0.0,0.27645236284453867,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015934518125690116,0,On,0.048816530301440335,0,On,0.3317851624527293,0.24883887183954692,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,82.27057724225737,51.666666666666686,46.10666666666668,0.0,50.748094682489054,0.0,0.0,0.0,128.54777694102714,50.7965717603137,50.82081029922603,50.748094682489054,12.43753247303448,20.13323321450065,0.0,2.8,-69.5731681612861,-828.1015285672643,-0.0,-0.0,743.5394248540057,0.0,5.0,0.03665948452531171,0.0,0.0,0.5119313402344713,329.99807111111113,14.988935551972498,0.23209289075233683,9.953286325920494,0.003322512706597272,150.41569919010868,1.221043727826645
2025-01-01 00:14:00,0.48676631511458557,0.291035696177872,0.0,0.008112771918576426,0.004850594936297867,0.0,0.01934663435376029,0.4174196807608253,0.0,0.05,0.0,0.0,0.27645236284453867,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015934518125690116,0,On,0.048816530301440335,0,On,0.3317851624527293,0.24883887183954692,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,82.21966776512843,51.666666666666686,46.10666666666668,0.0,50.730000392827975,0.0,0.0,0.0,128.46823088301318,50.77948066222968,50.804220796930544,50.730000392827975,12.43753247303448,20.135085511930264,0.0,2.8,-69.88537303871993,-828.2295658462465,-0.0,-0.0,743.5394248540057,0.0,5.0,0.036661234883842375,0.0,0.0,0.5119557831146726,329.99807111111113,14.804767953520843,0.2321204026741892,9.954934655457562,0.003323291586047356,150.31954225501937,1.2210354429736212
2025-01-01 00:15:00,0.4778986988053745,0.2882125647307458,0.0,0.007964978313422908,0.00480354274551243,0.0,0.018558996575684352,0.4093397022296902,0.0,0.05,0.0,0.0,0.27362923139741246,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015146880347614177,0,On,0.044500727033140106,0,On,0.3280209871898944,0.24601574039242075,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,81.92498875296587,51.666666666666686,46.10666666666668,0.0,50.7119179497254,0.5264649105528114,1404.7992639223328,0.0,128.00779492650918,50.76240014020938,50.78764123545138,50.7119179497254,12.43753247303448,20.136804763879898,0.0,2.8,-78.78383944955328,-828.3484135628861,-0.0,-0.0,734.9353008131931,0.0,5.0,0.036662859494314845,0.0,0.0,0.511978469986223,329.99807111111113,14.629273300139745,0.23214978247402304,9.956511973245274,0.003324069972860995,150.1447735775572,1.221027712491153
2025-01-01 00:16:00,0.4778986988053745,0.2882125647307458,0.0,0.007964978313422908,0.00480354274551243,0.0,0.018558996575684352,0.4093397022296902,0.0,0.05,0.0,0.0,0.27362923139741246,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015146880347614177,0,On,0.044500727033140106,0,On,0.3280209871898944,0.24601574039242075,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,81.38732565543556,51.666666666666686,46.10666666666668,0.0,50.665834824794146,0.5270995489424968,1404.7992639223328,0.0,127.16769633661806,50.558605439047966,50.665834824794146,50.504990746174876,12.43753247303448,20.138163898842578,0.0,2.8,-79.03933848732316,-828.4423720399363,-0.0,-0.0,734.9353008131931,0.0,5.0,0.036664143794797495,0.0,0.0,0.5119964045992123,329.99807111111113,14.467732739420137,0.2321842648547952,9.958553224992718,0.003324847459607294,150.05019813213656,1.2210214820053793
2025-01-01 00:17:00,0.4778986988053745,0.2882125647307458,0.0,0.007964978313422908,0.00480354274551243,0.0,0.018558996575684352,0.4093397022296902,0.0,0.05,0.0,0.0,0.27362923139741246,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015146880347614177,0,On,0.044500727033140106,0,On,0.3280209871898944,0.24601574039242075,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,80.85026276140081,51.666666666666686,46.10666666666668,0.0,50.619770974849786,0.5277354528465351,1404.7992639223328,0.0,126.32853556468876,50.35492243338017,50.619770974849786,50.222498162645365,12.43753247303448,20.139408241360567,0.0,2.8,-79.27753023614224,-828.5283984870542,-0.0,-0.0,734.9353008131931,0.0,5.0,0.03666531961038641,0.0,0.0,0.512012824274996,329.99807111111113,14.31556743771891,0.2322203555974434,9.959878068045981,0.003325624460583332,149.9560075291982,1.2210157298372901
2025-01-01 00:18:00,0.4778986988053745,0.2882125647307458,0.0,0.007964978313422908,0.00480354274551243,0.0,0.018558996575684352,0.4093397022296902,0.0,0.05,0.0,0.0,0.27362923139741246,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015146880347614177,0,On,0.044500727033140106,0,On,0.3280209871898944,0.24601574039242075,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,80.31378593820845,51.666666666666686,46.10666666666668,0.0,50.573726325781394,0.5283726269132785,1404.799263922333,0.0,125.49029052845071,50.151350998518204,50.573726325781394,49.94016333488662,12.43753247303448,20.140542935438287,0.0,2.8,-79.50177071452566,-828.606847572755,-0.0,-0.0,734.9353008131931,0.0,5.0,0.036666391805158974,0.0,0.0,0.5120277969379784,329.99807111111113,14.169776045036235,0.23225798162271633,9.961144259445822,0.0033264009774727895,149.8621873689218,1.2210104345575772
2025-01-01 00:19:00,0.4778986988053745,0.2882125647307458,0.0,0.007964978313422908,0.00480354274551243,0.0,0.018558996575684352,0.4093397022296902,0.0,0.05,0.0,0.0,0.27362923139741246,0.0,0.01458333333333334,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.015146880347614177,0,On,0.044500727033140106,0,On,0.3280209871898944,0.24601574039242075,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,504.37538222222224,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,2154.658808888889,Off,0.0,0,79.77788197886592,51.666666666666686,46.10666666666668,0.0,50.52770080655976,0.5290110757718722,1404.799263922333,0.0,124.652940591978,49.94789101271024,50.52770080655976,49.657986115785484,12.43753247303448,20.14157278305862,0.0,2.8,-79.71289755901199,-828.678050456295,-0.0,-0.0,734.9353008131931,0.0,5.0,0.036667364919529336,0.0,0.0,0.5120413859927693,329.99807111111113,14.029852084089915,0.23229707475348602,9.962354336457967,0.003327177011898994,149.76872420927867,1.2210055761626093
