Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.3272722433236983,0.19955003941644123,0.0,3.3272722433236983,0.19955003941644123,0.0,0.011035760970557668,0.0,0.255761183834622,3.010475298518519,0.05,0.0,0.0,0.1849667060831079,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.003103307748538012,0.0,0.007932453222019655,0.0,0.009138909057144734,0.0,0.20980428677082166,0.15735321507811617,0.0,0.0,3010.4752985185187,20.611111111111143,0.43333333333333335,0.0,3.010475298518519,0.0,0.43333333333333335,3010.4752985185187,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.85105161189383,51.66666666666668,46.10666666666668,0.0,51.72337670020831,0.0,0.0,0.0,21.85105161189383,51.3461926447389,51.72337670020831,51.15760061700419,12.43753247303448,20.329047128275,-0.058732514730808205,2.8,1271.9742857142492,-2105.7514550504325,0.0,0.0,384.1098731756666,0.0,2.0,0.09216376574764262,0.0,0.0,1.7150230702914588,131.99922844444444,-16.859430929503507,0.1951746241130762,9.48703519993161,0.0028252532593530614,-30.767165680364712,1.220537396687234
2025-01-01 01:00:00,3.4419065570238727,0.19885970214131643,0.0,3.441906557023873,0.1988597021413164,0.0,0.010803012889417315,0.0,0.2548407341344556,3.12626281,0.05,0.0,0.0,0.1842763688079831,0.0,0.01458333333333334,1.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0028705596673976605,0.0,0.007932453222019655,0.0,0.009138909057144734,0.0,0.20980428677082166,0.15735321507811617,0.0,0.0,3126.26281,20.611111111111143,0.45,0.0,3.12626281,0.0,0.45,3126.26281,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.774677692912054,51.66666666666668,46.10666666666668,0.0,51.52536449083795,0.0,0.0,0.0,21.774677692912054,51.16252131869579,51.52536449083795,50.98109973262471,12.43753247303448,20.253402471699978,-0.07336133880241143,2.5,1494.7524558644247,-1998.9831257688222,0.0,0.0,382.9566753943599,0.0,2.0,0.08638705342933148,0.0,0.0,1.6075275180429995,131.99922844444444,-15.483903761113151,0.19535094062690134,9.440949183121946,0.0028144806616290222,-15.237231313130199,1.2209190709959523
2025-01-01 02:00:00,3.6725611302866694,0.19816936486619163,0.0,3.6725611302866694,0.19816936486619163,0.0,0.010803012889417315,0.0,0.2539202844342892,3.3578378329629635,0.05,0.0,0.0,0.1835860315328583,0.0,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0028705596673976605,0.0,0.007932453222019655,0.0,0.009138909057144734,0.0,0.20980428677082166,0.15735321507811617,0.0,0.0,3357.837832962963,20.611111111111143,0.48333333333333334,0.0,3.3578378329629635,0.0,0.48333333333333334,3357.837832962963,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.590081724729774,51.66666666666668,46.10666666666668,0.0,51.328644338993904,0.0,0.0,0.0,21.590081724729774,50.97994313087536,51.328644338993904,50.8055925268161,12.43753247303448,20.332531111761433,-0.05306529940597553,1.6500000000000001,1722.08399133867,-2003.9989602446374,0.0,0.0,382.0362256941935,0.0,2.0,0.08193431280596011,0.0,0.0,1.524669001649303,131.99922844444444,-13.79110707384918,0.19430848419243316,9.475458712886116,0.00281318010165425,8.755177488960962,1.2205908550610638
2025-01-01 03:00:00,3.2083354692731505,0.19747902759106684,0.0,3.2083354692731505,0.19747902759106684,0.0,0.010647847501990416,0.0,0.25299983473412285,2.894687787037037,0.05,0.0,0.0,0.1828956942577335,0.0,0.01458333333333334,1.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.0027153942799707604,0.0,0.007932453222019655,0.0,0.009138909057144734,0.0,0.20980428677082166,0.15735321507811617,0.0,0.0,2894.687787037037,20.611111111111143,0.4166666666666667,0.0,2.894687787037037,0.0,0.4166666666666667,2894.687787037037,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.495814535811533,51.66666666666668,46.10666666666668,0.0,51.13329807890789,0.0,0.0,0.0,21.495814535811533,50.79853713506691,51.13329807890789,50.63115666314641,12.43753247303448,20.284571891624545,-0.06201879872090596,1.6500000000000001,1198.9617562386989,-2065.45519952899,0.0,0.0,380.9606106066002,0.0,2.0,0.08473662669424555,0.0,0.0,1.5768156661179324,131.99922844444444,-11.231441875948933,0.1950497408836331,9.456380604073962,0.0028156029826241205,-25.8325766253982,1.2207885011538055
2025-01-01 04:00:00,4.133715111424836,0.19678869031594204,0.0,4.133715111424836,0.19678869031594204,0.0,0.010647847501990416,0.0,0.25207938503395644,3.820987878888889,0.05,0.0,0.0,0.1822053569826087,0.0,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0027153942799707604,0.0,0.007932453222019655,0.0,0.009138909057144734,0.0,0.20980428677082166,0.15735321507811617,0.0,0.0,3820.987878888889,20.611111111111143,0.55,0.0,3.820987878888889,0.0,0.55,3820.987878888889,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.32403245289595,51.66666666666668,46.10666666666668,0.0,50.93921474645354,0.0,0.0,0.0,21.32403245289595,50.61820031352472,50.93921474645354,50.457693097060314,12.43753247303448,20.34775798252015,-0.04408093081607382,0.55,1926.3097342518424,-2266.025909585748,0.0,0.0,380.0401609064338,0.0,2.0,0.08710962504267765,0.0,0.0,1.6209734420107722,131.99922844444444,-8.692395957732057,0.19313943263947028,9.463922223552876,0.0028001858556413574,16.3256367097694,1.2199642234513024
2025-01-01 05:00:00,3.4413550342490935,0.19769865107929413,0.0,3.4413550342490935,0.19769865107929413,0.0,0.011368477581431441,0.0,0.2537237466676623,3.12626281,0.05,0.0,0.0,0.18311531774596082,0.0,0.01458333333333334,1.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003025725054824562,0.0,0.008342752526606878,0.0,0.009569989673047787,0.0,0.21101756778862443,0.15826317584146826,0.0,0.0,3126.26281,20.611111111111143,0.45,0.0,3.12626281,0.0,0.45,3126.26281,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,0.0,0.0,21.000410899554858,51.66666666666668,46.10666666666668,0.0,50.70043626035963,0.11775154822332558,312.37942253104484,0.0,21.000410899554858,50.13231228099145,50.70043626035963,49.848250291307366,12.43753247303448,20.307338144351846,-0.058192659077572866,-0.25000000000000006,1151.9936698535837,-2353.255974456228,0.0,0.0,382.32022294833445,0.0,2.0,0.08694775867797803,0.0,0.0,1.6179613629413885,131.99922844444444,-3.333388638523105,0.19521202094697426,9.468908022199596,0.002824654486491716,25.338597134127028,1.2195020501098754
2025-01-01 06:00:00,5.421386868718882,0.22056839904101244,0.0,5.421386868718881,0.22056839904101244,0.0,0.028429828476606946,1.2249493231111113,0.29701983824227407,3.820987878888889,0.05,0.0,0.0,0.2059850657076791,0.0,0.01458333333333334,1.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.003413638523391813,0.0,0.025016189953215133,0.0,0.022373083965368475,0.0,0.23966966567058273,0.17975224925293698,0.0,0.0,3820.987878888889,20.611111111111143,0.55,0.0,3.820987878888889,0.0,0.55,3820.987878888889,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,1224.9493231111112,0.35,21.010987589204667,51.66666666666668,46.10666666666668,0.0,51.25134718281348,0.3382261013243931,911.4361632076689,1224.9493231111112,21.010987589204667,50.07123101492873,51.25190203105357,49.48061808274627,12.43753247303448,20.291750435955944,-0.06273377592503734,0.3,1940.8158919329378,-2277.8740927826084,0.0,0.0,404.3722307441624,0.0,1.45,0.08670524847544282,0.0,0.0,1.613448628584724,95.69944062222223,-6.6701249175052055,0.19457011833224652,9.448282107313384,0.0028126120022901767,-55.08108112243315,1.2195756901700678
2025-01-01 07:00:00,4.7546358124909345,0.22894877177089354,0.0,4.7546358124909345,0.22894877177089357,0.0,0.03970557363491803,0.8749638022222223,0.3163410921893499,3.4736253444444447,0.05,0.0,0.0,0.21436543843756023,0.0,0.01458333333333334,1.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0031808904422514625,0.0,0.036524683192666565,0.0,0.030520507605936182,0.0,0.24900259657675808,0.1867519474325685,0.0,0.0,3473.6253444444446,20.611111111111143,0.5,0.0,3.4736253444444447,0.0,0.5,3473.6253444444446,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,874.9638022222223,0.25,21.010531602334364,51.66666666666668,46.10666666666668,0.0,51.41414927555972,0.2563265475810418,696.1316118555752,874.9638022222223,21.010531602334364,50.14393605560839,51.41414927555972,49.508829445632735,12.43753247303448,20.35865932629739,-0.05001077301866476,-0.55,1418.7000313537112,-2455.825878059389,0.0,0.0,404.61609828611716,8.94974064392976,1.0,0.08905984388040976,0.0,0.0,1.6572639545749586,65.99961422222222,-3.715533317461115,0.19230362785878033,9.454685946925544,0.002791237946101201,-23.735284007083262,1.2193134930809189
2025-01-01 08:00:00,4.831112058814196,0.23481888569894563,0.0,4.831112058814196,0.23481888569894563,0.0,0.04355567022989438,0.8166328820740741,0.3315106505843014,3.5894128559259264,0.05,0.0,0.0,0.2202355523656123,0.0,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0024050635051169594,0.0,0.041150606724777425,0.0,0.037863247430151535,0.0,0.25590896544732783,0.1919317240854958,0.0,0.0,3589.412855925926,20.611111111111143,0.5166666666666667,0.0,3.5894128559259264,0.0,0.5166666666666667,3589.412855925926,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,816.6328820740741,0.23333333333333334,21.12919717742928,51.66666666666668,46.10666666666668,0.0,51.62438242745788,0.371418514145858,1012.6629127873491,816.6328820740741,21.12919717742928,50.27166343270297,51.62438242745788,49.59530393532552,12.43753247303448,20.294693323468145,-0.06008124956902403,-1.4,1485.7611364446798,-2632.565645094034,0.0,0.0,423.1523074551051,594.5575112791448,1.0,0.09177808865263236,0.0,0.0,1.707846224702958,65.99961422222222,105.76161815768279,0.19357903926991768,9.436381030341105,0.002797382943009108,58.58225843613143,1.2201475303969864
2025-01-01 09:00:00,4.202500306340043,0.2360788313712793,0.0,4.202500306340043,0.2360788313712793,0.0,0.04473941637036625,0.6416401216296297,0.33985795834004684,3.12626281,0.05,0.0,0.0,0.22149549803794596,0.0,0.01458333333333334,1.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0019395673428362575,0.0,0.042799849027529986,0.0,0.04453062762278543,0.0,0.25758889301043936,0.19319166975782945,0.0,0.0,3126.26281,20.611111111111143,0.45,0.0,3.12626281,0.0,0.45,3126.26281,6947.250688888889,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4744.528217777778,641.6401216296297,0.18333333333333332,20.617371760694297,51.66666666666668,46.10666666666668,0.0,51.45348145109401,0.26171164328432356,712.1459999726732,641.6401216296297,20.617371760694297,49.580044118847795,51.45348145109401,48.64332545272469,12.43753247303448,20.353882671010705,-0.04664136701154238,-0.85,1312.5278157636556,-2535.139104212369,0.0,0.0,432.5657664219045,1528.7983844953535,1.0,0.09052312493094519,0.0,0.0,1.6844933189529303,65.99961422222222,288.83834355411994,0.1958096000034873,9.513915894429564,0.0028387949160058523,140.94858111102212,1.2204832158085617
