Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.028497204125522,0.22328644666731381,0.6323344042650771,1.0284972041255218,0.22328644666731381,0.6323344042650771,0.0257353281041969,0.31020520935465845,0.6925566666666666,0.03871440426507711,0.59362,0.0,0.22328644666731381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07695751425745269,0.0577181356930895,0.0,0.0,0.005086641081871345,0.0,0.0004933220970347558,0.0,0.020155364925290797,0.0,0.012489947131573252,0.0,0.2207577479656325,0.16556831097422434,0.0,0.0,11669.346953184528,19.444444444444457,0.32000000000000006,2941.0395517043603,17.397287297777776,0.6925566666666666,0.4,13917.829838222222,34794.574595555554,879.2133333333333,0.0,80.96492344375724,51.66666666666668,46.10666666666668,0.0,50.37485702629338,0.23486170784069504,620.6834381186538,879.2133333333333,126.50769288087069,49.2896719087469,50.37485702629338,48.74707934997367,12.43753247303448,19.16600290850659,-0.06288383578738538,11.287750904795912,2.6383131494837713,-0.23661081660825284,2.8,9.236100170605994,6303.378186974537,-787.2231711573171,265.2079157357733,717.0990544987078,-6128.854793380274,0.0,0.0,1017.80641916615,0.0,10.565500000000002,0.28728743018459363,0.0,0.0,1.7048009457090485,697.3189240648888,-254.9203919958677,0.22375853236450433,9.16875269359161,0.003014247532522167,-55.72744534135623,1.2252539403785392,0.33946361379414536,-3755.808487730728,27.54576486905018,1.0873669091327998,227.79908274800428,37.40883298776904,0.241618155662344,961.5428876535282,-244.4438331548203
2025-01-01 01:00:00,1.0443221813924783,0.2184223658850758,0.6183541666666666,1.0443221813924783,0.2184223658850758,0.6183541666666668,0.022882103193152502,0.30002688375488157,0.7214131944444444,0.0,0.6183541666666666,0.0,0.2184223658850758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07503357640101636,0.056275182300762255,0.0,0.0,0.0047051430007309936,0.0,0.0004342695547734996,0.0,0.01774269063764801,0.0,0.008797062574780407,0.0,0.21619624477908475,0.16214718358431354,0.0,0.0,12155.56974290055,19.444444444444457,0.3333333333333333,3063.582866358709,18.122174268518517,0.7214131944444444,0.4166666666666667,14497.739414814814,34794.574595555554,0.0,0.0,79.88278499309905,51.66666666666668,46.10666666666668,0.0,50.65336584066602,0.06594520373769198,177.4560361642428,0.0,124.81685155171728,48.88914656051609,50.65336584066602,48.007036920441124,12.43753247303448,19.171154201492545,-0.05527747836374554,11.440238577173343,3.3076876014661094,1.4128367450690702,2.5,9.236100170605994,6892.139042725588,-46.872836400535654,-1112.19976898432,70.98453048487683,-5970.913444657258,0.0,0.0,967.7053924214981,0.0,9.999,0.274694238450012,0.0,0.0,1.630071309383451,659.930142608,-260.2226479392017,0.22307929503946258,9.16209589398723,0.0030059339065862515,-38.549069177165585,1.2252979479572235,0.2730813390273023,-3133.8567837108276,23.401080951582948,1.0873669091327998,-1146.0228345329137,33.82306554859375,0.1743915963330255,282.2184166778539,-211.233886192977
2025-01-01 02:00:00,1.009734454109625,0.21505502833592377,0.59362,1.0097344541096247,0.21505502833592377,0.59362,0.022440420048289923,0.29473736739466844,0.6925566666666666,0.0,0.59362,0.0,0.21505502833592377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07310963854458005,0.054832228908435025,0.0,0.0,0.0047051430007309936,0.0,0.0004237172104519006,0.0,0.01731155983710703,0.0,0.007997329613436735,0.0,0.2136303992366517,0.16022279942748874,0.0,0.0,11669.346953184528,19.444444444444457,0.32000000000000006,2941.0395517043603,17.397287297777776,0.6925566666666666,0.4,13917.829838222222,34794.574595555554,0.0,0.0,77.57053558384942,51.66666666666668,46.10666666666668,0.0,49.79315919210282,0.0,0.0,0.0,121.20396184976471,48.01229431482348,49.79315919210282,47.121861876183814,12.43753247303448,19.165167818418613,-0.057555222807088725,12.375372364049733,2.769474798605927,1.6556088764555716,1.6500000000000001,9.236100170605994,6280.0164825187485,125.56666845015347,-1559.6617094263916,-212.23472628618268,-6098.91253746838,0.0,0.0,962.1538021043928,0.0,9.999,0.2659079181513883,0.0,0.0,1.5779321428881687,659.930142608,-252.57173530179364,0.22315660080124347,9.159316226508428,0.0030058969054513507,34.94277836839293,1.2253229654448556,0.20193909774308164,-2829.0423415202235,13.569458266016163,1.0873669091327998,-1593.5442040685546,33.88249464216306,0.10772568125782127,5.5426139736974305,-217.7773402598801
2025-01-01 03:00:00,0.9786996564213174,0.21361207494359652,0.5688858333333333,0.9786996564213173,0.21361207494359652,0.5688858333333333,0.022186087994196357,0.29281342953823214,0.6637001388888888,0.0,0.5688858333333333,0.0,0.21361207494359652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118570068814373,0.053389275516107774,0.0,0.0,0.004450810946637427,0.0,0.0004237172104519006,0.0,0.01731155983710703,0.0,0.007997329613436735,0.0,0.2136303992366517,0.16022279942748874,0.0,0.0,11183.124163468507,19.444444444444457,0.3066666666666667,2818.4962370500125,16.672400327037035,0.6637001388888888,0.38333333333333336,13337.920261629628,34794.574595555554,0.0,0.0,75.64422424077135,51.66666666666668,46.10666666666668,0.0,48.976776148649705,0.0,0.0,0.0,118.19410037620521,47.295641982216786,48.976776148649705,46.45507489900033,12.43753247303448,19.16297429303777,-0.05787103943168533,12.268390141676926,2.4978793036972706,1.4302851797102307,1.6500000000000001,9.236100170605994,5668.101574243837,-438.5550739944711,-1173.2059723063103,-158.88927846196077,-6254.330385273488,0.0,0.0,988.6523645734184,0.0,10.4335,0.27290687585136003,0.0,0.0,1.6194648674428864,688.6069749875555,-249.34456852459957,0.22346772593608039,9.162576227191035,0.0030096546225944405,-55.746320834821425,1.2253294405982766,0.2389163357295589,-3274.8712896816955,17.819978637212234,1.0873669091327998,-1207.2696689152954,34.06369660898493,0.1371760748074107,70.57505424452499,-229.46433270648578
2025-01-01 04:00:00,1.0385229685785735,0.2136658647843552,0.6570685709317438,1.0385229685785735,0.21366586478435523,0.6570685709317439,0.02361306430836777,0.29349670982576154,0.7214131944444444,0.03871440426507711,0.6183541666666666,0.0,0.2136658647843552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692617628317074,0.05194632212378054,0.0,0.0,0.004450810946637427,0.0,0.0004578093997986052,0.0,0.01870444396193173,0.0,0.008608890113287778,0.0,0.2156260568807663,0.1617195426605747,0.0,0.0,12155.56974290055,19.444444444444457,0.3333333333333333,3063.582866358709,18.122174268518517,0.7214131944444444,0.4166666666666667,14497.739414814814,34794.574595555554,879.2133333333333,0.0,84.61616706113212,51.66666666666668,46.10666666666668,0.0,51.321763655595156,0.14854581462265956,404.02199861579925,879.2133333333333,132.21276103301892,50.614924435209964,51.32821059727363,50.255057883338885,12.43753247303448,19.12806720277768,-0.06740032872735924,11.871688584727135,2.186382691370623,1.4705207549453523,0.55,9.236100170605994,6069.810329051979,-32.39499392657831,-2307.3279767298823,-308.0433141789012,-6874.391571377258,0.0,0.0,1028.01170659692,0.0,11.0,0.2811301636251336,0.0,0.0,1.6682629257657273,725.9957564444444,-239.37954906823342,0.22313470246717448,9.131753667641075,0.0029999892900241494,100.6050200771662,1.2249078759764747,0.22024264248651929,-3118.001327331368,22.023467046080935,1.0873669091327998,-2342.143126546337,34.81514981645468,0.13670553652000075,-81.9540168862136,-226.0892972926876
2025-01-01 05:00:00,1.3214642106877557,0.2240717939286672,0.7312710709317438,1.3214642106877559,0.2240717939286672,0.7312710709317438,0.04605299534030833,0.46742843756966984,0.8079827777777776,0.03871440426507711,0.6925566666666667,0.0,0.2240717939286672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692617628317074,0.05194632212378054,0.15402387600488493,0.0,0.004959475054824562,0.0,0.0009817738813056966,0.0,0.04011174640417807,0.0,0.014642169659895196,0.0,0.22950062907318228,0.17212547180488666,0.0,0.0,13614.238112048617,19.444444444444457,0.37333333333333335,3431.212810321754,20.29683518074074,0.8079827777777776,0.4666666666666667,16237.468144592593,34794.574595555554,879.2133333333333,0.0,82.4826210130516,51.66666666666668,46.10666666666668,0.0,51.34984817283728,0.2354582601198847,638.8417301912739,879.2133333333333,128.87909533289314,49.844215838826294,51.34984817283728,49.09139967182081,12.43753247303448,19.168480803651327,-0.055036440384824796,12.520932703689628,0.8973113551589674,0.6214766325072778,-0.25000000000000006,9.236100170605994,7296.853757287212,123.29103444154902,-1633.7675053715952,-348.5054069172991,-7257.248370820171,0.0,0.0,1180.2854600379321,0.0,11.0,0.28374267720869917,0.0,0.0,1.6837659208848612,725.9957564444444,-240.42144397916704,0.22471523553515296,9.180928310320349,0.0030305492910533364,128.90302094600256,1.2241012950388022,0.20087781709912217,-3323.247099631669,15.325323751463493,1.0873669091327998,-1672.3518251647433,38.58431979314807,0.10774477528343097,-91.28669983682349,-257.2187070804756
2025-01-01 06:00:00,1.303380737773921,0.24890993479858262,0.6323344042650771,1.303380737773921,0.2489099347985826,0.6323344042650771,0.0958005936216082,0.5150234774856463,0.6925566666666666,0.03871440426507711,0.59362,0.0,0.24890993479858262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07310963854458005,0.054832228908435025,0.15402387600488493,0.0,0.0055953051900584794,0.0,0.002155113397988115,0.0,0.0880501750335616,0.0,0.029119688415984342,0.0,0.25877027452019685,0.19407770589014758,0.0,0.0,11669.346953184528,19.444444444444457,0.32000000000000006,2941.0395517043603,17.397287297777776,0.6925566666666666,0.4,13917.829838222222,34794.574595555554,879.2133333333333,0.0,83.12639873377479,51.66666666666668,46.10666666666668,0.0,51.586015798015616,0.1608452434378581,437.7248892051321,879.2133333333333,129.8849980215231,50.09134715146563,51.586015798015616,49.34401282819064,12.43753247303448,19.18505577801623,-0.05530876291215397,11.884855729587889,1.5547659580636994,0.3693608513703329,0.3,9.236100170605994,5629.25753542008,-500.38095040643645,-1755.847914302035,-246.03349847728617,-6993.534223002276,0.0,0.0,1201.709154835695,0.0,9.88075,0.2817625445341448,0.0,0.0,1.672015556262084,652.1256882262222,-248.26434959786857,0.22408985464631398,9.182479168771142,0.0030251840988126623,-104.5684729954399,1.2240359133278538,0.22781746119436147,-3464.4566885445875,23.036186433790157,1.0873669091327998,-1792.911722972796,37.06380867076082,0.12360442860873082,-7.914446135392889,-238.11905234189328
2025-01-01 07:00:00,1.626838435507079,0.2682600171471828,0.9940984993044413,1.626838435507079,0.2682600171471828,0.9940984993044414,0.12922484393571906,0.40106553601580475,1.0965480555555553,0.05420016597110795,0.9398983333333334,0.0,0.2682600171471828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07695751425745269,0.0577181356930895,0.0,0.0,0.005213807108918129,0.0,0.002962773597987427,0.0,0.12104826322881351,0.0,0.04338551315289428,0.0,0.2807225086054578,0.21054188145409328,0.0,0.0,18476.466009208834,21.111111111111143,0.5066666666666667,4656.645956865237,27.545704888148144,1.0965480555555553,0.6333333333333333,22036.56391051852,34794.574595555554,1230.8986666666667,0.0,79.52560627698648,51.66666666666668,46.10666666666668,0.0,51.55391384943339,0.5257472582583925,1437.1187672929025,1230.8986666666667,124.25875980779138,50.33617806754533,51.55391384943339,49.72731017660131,12.43753247303448,20.73085427759203,-0.12422384319614922,13.035855021030368,0.948508776014663,0.15391223061847667,-0.55,9.236100170605994,10753.725729116088,437.87087580074717,-2108.7568286440605,-372.95912134958155,-8513.528507929283,0.0,0.0,1104.5043331206973,4.974572712443219,8.998,0.30324327615173907,0.0,0.0,1.7994850092509145,593.8645287715555,-313.71610528416403,0.20287517111410727,9.87016683465676,0.0030131363171649194,-22.424469681522982,1.2176082901706131,0.23591233185257465,-4229.498162955053,10.723081890562488,1.0873669091327998,-2147.6441966796556,38.88736803559492,0.1289815388858792,-129.18813238110366,-243.77098896847792
2025-01-01 08:00:00,1.486164229530588,0.2620767073995005,0.8796760709317438,1.486164229530588,0.2620767073995005,0.8796760709317438,0.11240933452874126,0.39263295055740244,0.9811219444444443,0.03871440426507711,0.8409616666666667,0.0,0.2620767073995005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078881452113889,0.05916108908541673,0.0,0.0,0.003942146838450292,0.0,0.0025914122497465372,0.0,0.10587577544054443,0.0,0.04319734069140165,0.0,0.2705541577521118,0.2029156183140838,0.0,0.0,16531.57485034475,21.111111111111143,0.45333333333333337,4166.472698247844,24.64615700518518,0.9811219444444443,0.5666666666666667,19716.925604148146,34794.574595555554,879.2133333333333,0.0,77.304974443831,51.66666666666668,46.10666666666668,0.0,51.37707070197955,0.38371605825307653,1040.9378493448255,879.2133333333333,120.78902256848593,49.53239756687366,51.37707070197955,48.61006099932072,12.43753247303448,20.77837059087108,-0.07328870424431475,12.208553370358398,0.18902220715152807,-0.36416224123772084,-1.4,9.236100170605994,8066.4475686864325,-255.38000599793995,-2242.4992428748997,-444.88154974008734,-9170.368450846736,0.0,0.0,916.2559797368292,269.62073390556463,6.5175,0.3127354065990138,0.0,0.0,1.8558125448932148,430.1524856933333,-211.01481054840778,0.20276584069699283,9.903300947591568,0.003019894428000924,121.83260272962103,1.217976355620554,0.24712377165896904,-4446.4893879244155,24.636683678631467,1.0873669091327998,-2284.066890633122,41.56764775822314,0.14350544085074743,-197.17389608359701,-247.70765365649035
2025-01-01 09:00:00,1.7350999696109135,0.2451136174245262,0.8796760709317438,1.7350999696109133,0.2451136174245262,0.8796760709317438,0.07588699144585562,0.6780910337206136,0.9811219444444443,0.03871440426507711,0.8409616666666667,0.0,0.2451136174245262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078881452113889,0.05916108908541673,0.3182133278260923,0.0,0.0031791506761695907,0.0,0.0017370782190939986,0.0,0.07097076255059204,0.0,0.03305954932848626,0.0,0.24793670445214602,0.1859525283391095,0.0,0.0,16531.57485034475,21.111111111111143,0.45333333333333337,4166.472698247844,24.64615700518518,0.9811219444444443,0.5666666666666667,19716.925604148146,34794.574595555554,879.2133333333333,0.0,78.73688609583334,51.66666666666668,46.10666666666668,0.0,51.64262450039215,0.2508327210348012,685.6130885601441,879.2133333333333,123.02638452473958,50.08466077424345,51.64262450039215,49.3056789111691,12.43753247303448,20.804376650928088,-0.06731642114359353,12.126001562580248,0.28511160792293777,-0.21174525818372736,-0.85,9.236100170605994,8552.094838823834,-0.7913389790816382,-1619.532225969542,-317.06415804428286,-8813.317152691672,0.0,0.0,903.9807250275131,814.7044861100809,3.88575,0.3081307879672365,0.0,0.0,1.8284881395301273,256.458000964,-70.1435838567564,0.20435092370558872,9.949124157784329,0.0030469595496909656,310.0513731636038,1.218459919187249,0.2446615517761564,-4193.176800510846,25.912763283920132,1.0873669091327998,-1659.607960034606,40.07573406506406,0.139459298527695,-127.51887913680427,-189.5452789074786
