Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.49821326517431475,0.22059026087443986,0.0,0.008303554419571913,0.003676504347907331,0.0,0.10735840384988812,0.0,0.3908548613244266,0.0,0.0,0.0,0.22059026087443986,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08629853542883549,0,On,0.040563769040580344,0,On,0.22973670519725023,0.17230252889793762,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,43.117800541958104,51.666666666666686,46.10666666666668,0.0,50.88808382171769,0.4343815208627365,1164.4223355573151,0.0,43.117800541958104,48.536778968690186,50.88808382171769,47.361126542176436,12.43753247303448,11.517612954760393,0.0,2.8,9.236100170605994,156.27970625048027,-461.80605640175116,-0.0,-0.0,689.9594082481365,0.0,4.0,0.04064848736609733,0.0,0,0.5260337970927241,263.9984568888889,-71.87364559590499,0.3747576250391571,5.5418469812729665,0.0030896338810388587,114.87436413764674,1.2581758927664528
2025-01-01 00:11:00,0.49821326517431475,0.22059026087443986,0.0,0.008303554419571913,0.003676504347907331,0.0,0.10735840384988812,0.0,0.3908548613244266,0.0,0.0,0.0,0.22059026087443986,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08629853542883549,0,On,0.040563769040580344,0,On,0.22973670519725023,0.17230252889793762,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,43.00897786390942,51.666666666666686,46.10666666666668,0.0,50.86910231618303,0.43459606362734543,1164.4223355573151,0.0,43.00897786390942,48.43509808382026,50.86910231618303,47.218095967638874,12.43753247303448,11.512510206317536,0.0,2.8,9.236100170605994,156.13461600066353,-461.45257267994873,-0.0,-0.0,689.9594082481365,0.0,4.0,0.04064116229406107,0.0,0,0.5259390030251735,263.9984568888889,-72.37221956752414,0.3749488257404552,5.5398638521696215,0.003090168856611087,114.822340889069,1.2581980404580682
2025-01-01 00:12:00,0.49821326517431475,0.22059026087443986,0.0,0.008303554419571913,0.003676504347907331,0.0,0.10735840384988812,0.0,0.3908548613244266,0.0,0.0,0.0,0.22059026087443986,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08629853542883549,0,On,0.040563769040580344,0,On,0.22973670519725023,0.17230252889793762,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.900300347918574,51.666666666666686,46.10666666666668,0.0,50.85011767030898,0.4348108539707667,1164.4223355573151,0.0,42.900300347918574,48.333426362361024,50.85011767030898,47.07508070838705,12.43753247303448,11.507291405618894,0.0,2.8,9.236100170605994,156.00958480454955,-461.0911500293087,-0.0,-0.0,689.9594082481365,0.0,4.0,0.040633670592919106,0.0,0,0.5258420526033067,263.9984568888889,-72.85867341427806,0.37514296961348187,5.537814663640173,0.003090703580495731,114.77076451362734,1.2582207021005913
2025-01-01 00:13:00,0.49821326517431475,0.22059026087443986,0.0,0.008303554419571913,0.003676504347907331,0.0,0.10735840384988812,0.0,0.3908548613244266,0.0,0.0,0.0,0.22059026087443986,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08629853542883549,0,On,0.040563769040580344,0,On,0.22973670519725023,0.17230252889793762,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.79176122009471,51.666666666666686,46.10666666666668,0.0,50.83112987290201,0.4350258924398,1164.4223355573151,0.0,42.79176122009471,48.23176379208912,50.83112987290201,46.932080751682676,12.43753247303448,11.501962362421548,0.0,2.8,9.236100170605994,155.90542214866713,-460.7221974057267,-0.0,-0.0,689.9594082481365,0.0,4.0,0.040626020601007784,0.0,0,0.5257430537338875,263.9984568888889,-73.33178869374257,0.37533991736570294,5.536538601152202,0.0030912380545643687,114.71961609885176,1.2582438520677843
2025-01-01 00:14:00,0.49821326517431475,0.22059026087443986,0.0,0.008303554419571913,0.003676504347907331,0.0,0.10735840384988812,0.0,0.3908548613244266,0.0,0.0,0.0,0.22059026087443986,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08629853542883549,0,On,0.040563769040580344,0,On,0.22973670519725023,0.17230252889793762,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.68335387520028,51.666666666666686,46.10666666666668,0.0,50.81213891338087,0.43524117957575575,1164.4223355573151,0.0,42.68335387520028,48.13011036135157,50.81213891338087,46.78909608533692,12.43753247303448,11.496528742185788,0.0,2.8,9.236100170605994,155.82093652050617,-460.3461134592506,-0.0,-0.0,689.9594082481365,0.0,4.0,0.04061822044969957,0.0,0,0.5256421116453517,263.9984568888889,-73.7923582683797,0.3755395330291212,5.53436660173129,0.003091772280611592,114.66887716937399,1.2582674653686878
2025-01-01 00:15:00,0.4924859140909651,0.22001687475497916,0.0,0.008208098568182751,0.003666947912582986,0.0,0.10448468874479068,0.0,0.3880012253461744,0.0,0.0,0.0,0.22001687475497916,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08342482032373805,0,On,0.03847464788827577,0,On,0.22897219037130265,0.17172914277847692,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.59893193570292,51.666666666666686,46.10666666666668,0.0,50.793144781761356,0.24741858858784008,661.6035997484745,0.0,42.59893193570292,48.028466059051595,50.793144781761356,46.64612669769672,12.43753247303448,11.490996021895334,0.0,2.8,9.236100170605994,150.08106846218192,-459.96328346916835,-0.0,-0.0,684.2855732026031,0.0,4.0,0.0406102779999814,0.0,0,0.5255393280670642,263.9984568888889,-74.24122127125288,0.3757416850584536,5.532138113843838,0.003092306260356755,114.60247502573132,1.2582915178428593
2025-01-01 00:16:00,0.4924859140909651,0.22001687475497916,0.0,0.008208098568182751,0.003666947912582986,0.0,0.10448468874479068,0.0,0.3880012253461744,0.0,0.0,0.0,0.22001687475497916,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08342482032373805,0,On,0.03847464788827577,0,On,0.22897219037130265,0.17172914277847692,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.53865191271882,51.666666666666686,46.10666666666668,0.0,50.78049911133323,0.2475001882709994,661.6035997484744,0.0,42.53865191271882,47.96916870370191,50.78049911133323,46.56350349988625,12.43753247303448,11.485227127380709,0.0,2.8,9.236100170605994,150.04657954360982,-459.5642332187984,-0.0,-0.0,684.2855732026031,0.0,4.0,0.040601996473487716,0.0,0,0.5254321564818594,263.9984568888889,-74.67476044019489,0.37594978106250765,5.5297756475496165,0.003092839920685159,114.55299068081351,1.2583166155742813
2025-01-01 00:17:00,0.4924859140909651,0.22001687475497916,0.0,0.008208098568182751,0.003666947912582986,0.0,0.10448468874479068,0.0,0.3880012253461744,0.0,0.0,0.0,0.22001687475497916,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08342482032373805,0,On,0.03847464788827577,0,On,0.22897219037130265,0.17172914277847692,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.478475903672006,51.666666666666686,46.10666666666668,0.0,50.76785156921446,0.2475818538853061,661.6035997484744,0.0,42.478475903672006,47.90987642422994,50.76785156921446,46.48088885173769,12.43753247303448,11.479373656022617,0.0,2.8,9.236100170605994,150.03033600870242,-459.15945938113407,-0.0,-0.0,684.2855732026031,0.0,4.0,0.04059359349304687,0.0,0,0.5253234131559791,263.9984568888889,-75.09577781276667,0.37616006513342226,5.527364899301537,0.0030933733399441912,114.50385043811312,1.2583420884194894
2025-01-01 00:18:00,0.4924859140909651,0.22001687475497916,0.0,0.008208098568182751,0.003666947912582986,0.0,0.10448468874479068,0.0,0.3880012253461744,0.0,0.0,0.0,0.22001687475497916,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08342482032373805,0,On,0.03847464788827577,0,On,0.22897219037130265,0.17172914277847692,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.418398332959896,51.666666666666686,46.10666666666668,0.0,50.755202147091225,0.24766358556174906,661.6035997484744,0.0,42.418398332959896,47.85058921187721,50.755202147091225,46.398282744270205,12.43753247303448,11.47344039121141,0.0,2.8,9.236100170605994,150.02991611649117,-458.7492981220916,-0.0,-0.0,684.2855732026031,0.0,4.0,0.04058507592458386,0.0,0,0.5252131869416493,263.9984568888889,-75.50635896402036,0.3763724220856403,5.524908571623358,0.003093906519586816,114.45503859176365,1.2583679152750615
2025-01-01 00:19:00,0.4924859140909651,0.22001687475497916,0.0,0.008208098568182751,0.003666947912582986,0.0,0.10448468874479068,0.0,0.3880012253461744,0.0,0.0,0.0,0.22001687475497916,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.02105986842105263,0.0,On,0.08342482032373805,0,On,0.03847464788827577,0,On,0.22897219037130265,0.17172914277847692,On,0.05617074445125967,0,On,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,9120.372977777777,Off,0.0,0.0,42.35841382572562,51.666666666666686,46.10666666666668,0.0,50.74255083715373,0.2477453834283207,661.6035997484744,0.0,42.35841382572562,47.79130705835471,50.74255083715373,46.315685168955206,12.43753247303448,11.467431943977044,0.0,2.8,9.236100170605994,150.04447133674768,-458.3340733498859,-0.0,-0.0,684.2855732026031,0.0,4.0,0.040576450386761415,0.0,0,0.525101563491265,263.9984568888889,-75.9070285159695,0.3765867407731893,5.52240926964565,0.003094439461001929,114.40653997807237,1.2583940757968128
