Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,4.4753510922094835,0.22739922104303556,0.0,4.4753510922094835,0.22739922104303556,0.0,0.14826656578563996,0.0,0.3749229027201403,3.952161623703703,0.0,0.0,0.22739922104303556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.012635921052631578,0.0,0.13563064473300834,0.0,0.029595882990981363,0.0,0.23881531875537784,0.17911148906653332,0.042128058338444754,0.0,3952.1616237037033,18.33333333333337,0.43333333333333335,0.0,3.952161623703703,0.0,0.43333333333333335,3952.1616237037033,9120.372977777775,0.0,0.0,37.26076283733512,51.66666666666668,46.10666666666668,0.0,51.15468326688172,0.0,0.0,0.0,37.26076283733512,50.01475487188352,51.15468326688172,49.44479067438443,12.43753247303448,18.03235745617444,-0.05908317113703194,0.85,9.236100170605994,3504.391207627734,-1027.6940746132022,0.0,0.0,529.2219586349036,527.263933494304,0.9830000000000001,0.0455348998458392,0.0,0.0,0.5892690680077185,64.87762078044445,50.70169990232884,0.2598979822010657,8.92889884790189,0.003262442042557855,61.95737662446538,1.2298996170721115
2025-01-01 11:00:00,3.9189547392473565,0.21428301356037227,0.0,3.9189547392473565,0.21428301356037227,0.0,0.07918855041841112,0.0,0.34362321401413126,3.4961429748148145,0.0,0.0,0.21428301356037227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.012635921052631578,0.0,0.06655262936577955,0.0,0.015784470928523395,0.0,0.2213270421118268,0.16599528158387003,0.042128058338444754,0.0,3496.1429748148144,18.33333333333337,0.38333333333333336,0.0,3.4961429748148145,0.0,0.38333333333333336,3496.1429748148144,9120.372977777775,0.0,0.0,36.986089300484785,51.66666666666668,46.10666666666668,0.0,50.93357440628377,0.0374749370495706,100.29910572186873,0.0,36.986089300484785,49.767894669315346,50.93357440628377,49.18505480083115,12.43753247303448,18.018428953498564,-0.05787218808270603,1.95,9.236100170605994,3085.6918513085225,-908.4291272002718,0.0,0.0,382.79291025933645,727.8180623797009,0.2667,0.04331527237154231,0.0,0.0,0.5605447748275113,17.602097113066666,115.18509343464306,0.2608082668470596,8.930397335356641,0.0032726428564422484,14.542265452457702,1.2293736695420585
2025-01-01 12:00:00,3.717843955143415,0.2301719739665236,0.0,3.7178439551434144,0.2301719739665236,0.0,0.14335042025166353,0.0,0.38236299266952956,3.192130542222222,0.0,0.0,0.2301719739665236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.013162417763157892,0.0,0.13018800248850562,0.0,0.03461557687082428,0.0,0.2392931405215951,0.17946985539119625,0.040851450510007034,0.0,3192.130542222222,18.33333333333337,0.35,0.0,3.192130542222222,0.0,0.35,3192.130542222222,9120.372977777775,0.0,0.0,36.24030619665557,51.66666666666668,46.10666666666668,0.0,50.65503843930078,0.0,0.0,0.0,36.24030619665557,49.13536050187498,50.65503843930078,48.375521533162086,12.43753247303448,18.044011327025405,-0.060462543783866056,3.05,9.236100170605994,3062.17583898724,-832.3144256146205,0.0,0.0,534.1110567968966,861.4200877291019,1.0,0.04270109840146508,0.0,0.0,0.5525967234610366,65.99961422222222,168.24866558274172,0.26091342826109104,8.947431917243025,0.003280806919275821,33.03150979537797,1.2286429018091638
2025-01-01 13:00:00,2.843210484730462,0.2301719739665236,0.0,2.843210484730462,0.2301719739665236,0.0,0.1431882648650016,0.18333551807407408,0.6926121062358308,1.8240745955555553,0.0,0.0,0.2301719739665236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.30760869655436085,0.0,0.014741907894736842,0.0,0.12844635697026474,0.0,0.03725599388276478,0.0,0.2392931405215951,0.17946985539119625,0.040851450510007034,0.0,1824.0745955555553,18.33333333333337,0.2,0.0,1.8240745955555553,0.0,0.2,1824.0745955555553,9120.372977777775,183.3355180740741,0.03333333333333333,35.40722178582697,51.66666666666668,46.10666666666668,0.0,50.36093711762586,0.11397229337613338,300.8973171656062,183.3355180740741,35.40722178582697,48.403861764054874,50.36093711762586,47.42532408726939,12.43753247303448,18.039808244908816,-0.049713558316104786,4.45,9.236100170605994,2066.4750406572766,-710.4722147693539,0.0,0.0,758.067579941315,876.9674490455097,1.0,0.0403567226566431,0.0,0.0,0.5222580576269581,65.99961422222222,194.80507992975993,0.26158817372045323,8.952498552877442,0.003290191858372166,51.39086556472281,1.2280762872268256
2025-01-01 14:00:00,3.0898532264971155,0.2301719739665236,0.0,3.0898532264971155,0.2301719739665236,0.0,0.14467666966561446,0.7333420722962963,0.3877598889796497,1.8240745955555553,0.0,0.0,0.2301719739665236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.01579490131578947,0.0,0.12888176834982498,0.0,0.04001247318094441,0.0,0.2392931405215951,0.17946985539119625,0.040851450510007034,0.0,1824.0745955555553,18.33333333333337,0.2,0.0,1.8240745955555553,0.0,0.2,1824.0745955555553,9120.372977777775,733.3420722962964,0.13333333333333333,38.176971114194565,51.66666666666668,46.10666666666668,0.0,51.34180503092491,0.11107332185068429,300.8973171656062,733.3420722962964,38.176971114194565,50.79098307074112,51.34180503092491,50.51557209064922,12.43753247303448,18.016883974484788,-0.0563622855827519,4.7,9.236100170605994,1884.9469478699057,-675.4503323876247,0.0,0.0,540.8342025209677,790.2576175140649,1.0,0.039261231894504575,0.0,0.0,0.5080812652632559,65.99961422222222,195.48848218100713,0.2628119947307226,8.951953555030903,0.0033024957045393304,10.536391176326102,1.2275469355006736
2025-01-01 15:00:00,2.452762734266585,0.24122090897058332,0.0,2.4527627342665848,0.24122090897058332,0.0,0.20347722118151432,0.0,0.4252109175295153,1.8240745955555553,0.0,0.0,0.24122090897058332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.018427384868421052,0.0,0.18504983631309327,0.0,0.061454980563626006,0.0,0.2556346449262248,0.1917259836946685,0.042128058338444754,0.0,1824.0745955555553,18.33333333333337,0.2,0.0,1.8240745955555553,0.0,0.2,1824.0745955555553,9120.372977777775,0.0,0.0,36.227611537913205,51.66666666666668,46.10666666666668,0.0,51.04243362335556,0.1809360393245136,486.54328725502813,0.0,36.227611537913205,49.108530306027845,51.04243362335556,48.14157864736399,12.43753247303448,18.023518350750123,-0.06129244983700991,4.15,9.236100170605994,1940.3699330809602,-714.6182814607694,0.0,0.0,668.7870700028602,591.86023321358,1.517,0.03982280258669093,0.0,0.0,0.5153485753819876,100.1214147751111,162.12654898331377,0.26284615849478027,8.95690405177814,0.0033041968452159984,28.585470193603054,1.2275179566895873
2025-01-01 16:00:00,3.5271682624945373,0.2611123200085181,0.0,3.5271682624945377,0.2611123200085181,0.0,0.2894199138642321,0.9166775903703706,0.49699616270437974,1.8240745955555553,0.0,0.0,0.2611123200085181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.02316585526315789,0.0,0.2662540586010742,0.0,0.0913990504133248,0.0,0.2773277531124876,0.20799581483436563,0.05744735227969739,0.0,1824.0745955555553,18.33333333333337,0.2,0.0,1.8240745955555553,0.0,0.2,1824.0745955555553,9120.372977777775,916.6775903703705,0.16666666666666666,37.081013985661635,51.66666666666668,46.10666666666668,0.0,51.317802858033275,0.2679264087637034,727.6316390033721,916.6775903703705,37.081013985661635,49.812037307917315,51.317802858033275,49.05915453285934,12.43753247303448,18.005110773248113,-0.059428088692165794,3.05,9.236100170605994,1921.3110280318601,-823.3968371545321,0.0,0.0,842.6770034572626,220.8648978605646,2.017,0.04218014991240283,0.0,0.0,0.5458551069939084,133.12122188622223,77.95626617357416,0.26408186194436667,8.96191028264756,0.0033160348049057612,10.549687867626343,1.2275866307238557
2025-01-01 17:00:00,3.887641435068796,0.30141935934779857,0.0,3.887641435068796,0.30141935934779857,0.0,0.5106133902035161,0.9166775903703706,0.6362758589393543,1.8240745955555553,0.0,0.0,0.30141935934779857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.029483815789473684,0.0,0.4811295744140425,0.0,0.16161673358800607,0.0,0.32463210796799463,0.2434740809759959,0.07276664622095003,0.0,1824.0745955555553,18.33333333333337,0.2,0.0,1.8240745955555553,0.0,0.2,1824.0745955555553,9120.372977777775,916.6775903703705,0.16666666666666666,37.56608994120888,51.66666666666668,46.10666666666668,0.0,51.400187958743466,0.2222464447802358,602.85320009081,916.6775903703705,37.56608994120888,50.233366121805155,51.40101189688752,49.649131265191954,12.43753247303448,18.00212689203813,-0.058446387147826385,1.95,9.236100170605994,2160.7101030381405,-928.8428057314104,0.0,0.0,1249.3971980308274,17.8379005086231,3.0,0.04437404638797514,0.0,0.0,0.5742464142295175,197.99884266666666,16.081115183167956,0.2640333569615738,8.957196768439571,0.003316404712980138,26.670884728283216,1.227021643125717
2025-01-01 18:00:00,1.344100684059794,0.31200449814893855,0.0,1.344100684059794,0.31200449814893855,0.0,0.6352166103361274,0.0,0.7088840737236665,0.0,0.0,0.0,0.31200449814893855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.03369578947368421,0.0,0.6015208208624432,0.0,0.20862195951485882,0.0,0.33552644423774775,0.2516448331783107,0.08425611667688951,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,9120.372977777775,0.0,0.0,36.76491690250224,51.66666666666668,46.10666666666668,0.0,51.12291637893549,0.11151270245932086,300.8973171656062,0.0,36.76491690250224,48.88200987895434,51.12291637893549,47.76155662896376,12.43753247303448,17.354089868723552,0.0,1.15,9.236100170605994,534.0549218930572,-908.8385097601065,0.0,0.0,1434.3565589529287,0.0,3.0,0.04290141401879089,0.0,0.0,0.5551890163512945,197.99884266666666,8.536872700235007,0.27590006133602046,8.66366465353702,0.003326827416017844,31.878644758900588,1.229135642690557
2025-01-01 19:00:00,2.49210461173266,0.30944676502024826,0.0,2.49210461173266,0.30944676502024826,0.0,0.687612611517438,1.0083453494074075,0.7961466508078144,0.0,0.0,0.0,0.30944676502024826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.03580177631578947,0.0,0.6518108352016486,0.0,0.2865287691528833,0.0,0.3353353155312609,0.25150148664844557,0.0970221949612667,0.0,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,9120.372977777775,1008.3453494074075,0.18333333333333332,38.250300546685565,51.66666666666668,46.10666666666668,0.0,50.998967293270546,0.12149434680165408,329.21395123484086,1008.3453494074075,38.250300546685565,48.85324037065079,50.99896729327055,47.78037690934091,12.43753247303448,16.08490722083803,0.0,-0.25000000000000006,9.236100170605994,654.5035122556652,-909.8750462369245,0.0,0.0,1561.2624379434642,0.0,3.0,0.04234628105721814,0.0,0.0,0.5480050171771701,197.99884266666666,3.11612054912538,0.2995423552590671,8.075267800856112,0.003333783042799964,22.49954011953311,1.2345207782332321
