Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:40:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,24.06693073150882,51.666666666666686,46.10666666666668,0.0,50.19049319093039,0.5947118705502233,1565.2879341796797,0.0,24.06693073150882,49.100008006874674,50.19049319093039,48.55476541484682,12.43753247303448,14.902231977924904,0.0,-1.1,9.236100170605994,8.186117430078639,-699.6320281551876,-0.0,-0.0,785.5646448900802,3.2688177980399433,2.0,0.03312156578387881,0.0,0,0.42862758601644396,131.99922844444444,-77.74649930481391,0.2986470799257388,7.2122534758329175,0.0030742496063285774,64.56941019718782,1.242196649392973
2025-01-01 07:41:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,24.009415900452723,51.666666666666686,46.10666666666668,0.0,50.16841237801071,0.59505990700174,1565.2879341796795,0.0,24.009415900452723,48.96617642297508,50.16841237801071,48.36505844545727,12.43753247303448,14.854188874221018,0.0,-1.1,9.236100170605994,13.396188433699535,-696.3279994970819,-0.0,-0.0,785.5646448900802,3.2769304827314,2.0,0.03306441689060516,0.0,0,0.42788801976745583,131.99922844444444,-75.84045695929865,0.29960297584007733,7.188864027844236,0.0030745541774042004,64.61653664479051,1.2424036368874494
2025-01-01 07:42:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.950907223085323,51.666666666666686,46.10666666666668,0.0,50.14632369536293,0.5954084753067986,1565.2879341796795,0.0,23.950907223085323,48.8323496821103,50.14632369536293,48.17536267548399,12.43753247303448,14.807561369403064,0.0,-1.1,9.236100170605994,18.40978688098869,-693.1273080197425,-0.0,-0.0,785.5646448900802,3.2849947584396904,2.0,0.03300890675827259,0.0,0,0.42716966079323293,131.99922844444444,-74.02754998934898,0.3005348539964751,7.166763045536745,0.0030748589199938864,64.66147252902022,1.2426045846498646
2025-01-01 07:43:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.891451538761658,51.666666666666686,46.10666666666668,0.0,50.124227234330746,0.5957575751749664,1565.2879341796793,0.0,23.891451538761658,48.69852786796713,50.124227234330746,47.98567818478533,12.43753247303448,14.762283037100993,0.0,-1.1,9.236100170605994,23.232298532570553,-690.0248748589411,-0.0,-0.0,785.5646448900802,3.293009745992087,2.0,0.032954960143712804,0.0,0,0.4264715353687467,131.99922844444444,-72.3074714985685,0.30144373260461815,7.144870809261073,0.003075163825193144,64.70431902518588,1.2427997735238927
2025-01-01 07:44:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.831091924951807,51.666666666666686,46.10666666666668,0.0,50.10212308202205,0.5961072063794429,1565.2879341796797,0.0,23.831091924951807,48.564711060288275,50.10212308202205,47.79600504942139,12.43753247303448,14.718292789151375,0.0,-1.1,9.236100170605994,27.870517954954607,-687.0160329860895,-0.0,-0.0,785.5646448900802,3.3009745740698833,2.0,0.03290250782933223,0.0,0,0.4257927477461862,131.99922844444444,-70.67809394903607,0.3023305490541848,7.1236767200566575,0.0030754688845122434,64.74516913740642,1.2429894618272175
2025-01-01 07:45:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.798512760350604,51.666666666666686,46.10666666666668,0.0,50.08001132164908,0.21642881666145444,567.9759075451981,0.0,23.798512760350604,48.43089933518908,50.08001132164908,47.60634334195908,12.43753247303448,14.67553394423673,0.0,-1.1,9.236100170605994,32.331767536208076,-684.096458327296,-0.0,-0.0,785.5646448900802,3.308888379353981,2.0,0.03285148554986739,0.0,0,0.4251324662660541,131.99922844444444,-69.1364190265761,0.30319617553483896,7.103150008856234,0.003075774089842586,64.78410917298406,1.2431738893146336
2025-01-01 07:46:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.793749261323228,51.666666666666686,46.10666666666668,0.0,50.070490412171125,0.21648357183576702,567.9759075451981,0.0,23.793749261323228,48.381068985951636,50.070490412171125,47.536358272841895,12.43753247303448,14.633953551861078,0.0,-1.1,9.236100170605994,36.62361661705097,-681.2621192580135,-0.0,-0.0,785.5646448900802,3.3167503065147637,2.0,0.032801833216977945,0.0,0,0.4244899133225925,131.99922844444444,-67.67890901501566,0.3040414301334078,7.083261936321702,0.0030760794334291222,64.82121980597195,1.2433532800489517
2025-01-01 07:47:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.78819101683621,51.666666666666686,46.10666666666668,0.0,50.060965218979234,0.21653837937708123,567.9759075451981,0.0,23.78819101683621,48.3312390378245,50.060965218979234,47.46637594724714,12.43753247303448,14.593501896672077,0.0,-1.1,9.236100170605994,40.75362315524467,-678.509239092931,-0.0,-0.0,785.5646448900802,3.324559508353136,2.0,0.0327534943541112,0.0,0,0.4238643580503404,131.99922844444444,-66.30178264190445,0.3048670847417249,7.063471122322237,0.0030763849078471422,64.8565768505877,1.243527844500662
2025-01-01 07:48:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.781871071475848,51.666666666666686,46.10666666666668,0.0,50.05143581447685,0.2165932389269834,567.975907545198,0.0,23.781871071475848,48.28140955772919,50.05143581447685,47.39639642935537,12.43753247303448,14.554132123668458,0.0,-1.1,9.236100170605994,44.7291834681738,-675.8342673381485,-0.0,-0.0,785.5646448900802,3.33231514586274,2.0,0.03270641567195601,0.0,0,0.4232551108300644,131.99922844444444,-65.00119408375787,0.3056738708497616,7.044782174705322,0.003076690505982245,64.89025184071728,1.2436977811312206
2025-01-01 07:49:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.77482065844538,51.666666666666686,46.10666666666668,0.0,50.04190226807907,0.2166481501435258,567.9759075451981,0.0,23.77482065844538,48.231580609804716,50.04190226807907,47.32641978066754,12.43753247303448,14.515799947099802,0.0,-1.1,9.236100170605994,48.557446502412404,-673.2338570515051,-0.0,-0.0,785.5646448900802,3.3400163882968164,2.0,0.03266054674094348,0.0,0,0.4226615190505772,131.99922844444444,-63.77334133616262,0.3064624838933786,7.026143436008351,0.003076996221012696,64.9223124756374,1.2438632776193148
2025-01-01 07:50:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.76706936357641,51.666666666666686,46.10666666666668,0.0,50.032364646376514,0.21670311270032347,567.975907545198,0.0,23.76706936357641,48.18175225556008,50.032364646376514,47.256446060151866,12.43753247303448,14.478463418005616,-0.021536581994441306,-1.1,9.236100170605994,52.245266974813944,-670.7048465219074,-0.0,-0.0,785.5646448900802,3.3476624132994415,2.0,0.03261583973147096,0.0,0,0.4220829637469645,131.99922844444444,-62.614531393358845,0.30723358660730665,7.0080464481495195,0.0030773020463936247,64.9528229724646,1.2440245118374067
2025-01-01 07:51:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.758645259553077,51.666666666666686,46.10666666666668,0.0,50.02282301328423,0.21675812628573474,567.9759075451981,0.0,23.758645259553077,48.131924554013025,50.02282301328423,47.18647532437742,12.43753247303448,14.442082733471647,-0.05791726652840978,-1.1,9.236100170605994,55.79918397359927,-668.2442440568417,-0.0,-0.0,785.5646448900802,3.3552524119664504,2.0,0.03257224920205735,0.0,0,0.4215188568590942,131.99922844444444,-61.52121685963921,0.30798781168679984,6.990469522416737,0.003077607975842676,64.98184435267909,1.2441816526510359
2025-01-01 07:52:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.749575018928567,51.666666666666686,46.10666666666668,0.0,50.01327743017857,0.21681319060210816,567.9759075451981,0.0,23.749575018928567,48.08209756181741,50.01327743017857,47.11650762763684,12.43753247303448,14.40662007616942,-0.09337992383063742,-1.1,9.236100170605994,59.22541540823988,-665.8492150569626,-0.0,-0.0,785.5646448900802,3.3627855686584702,2.0,0.03252973192207581,0.0,0,0.42096863893759295,131.99922844444444,-60.49001442487763,0.3087257639618426,6.97339205094258,0.0030779140033268485,65.00943468117545,1.2443348605897933
2025-01-01 07:53:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.739884011587492,51.666666666666686,46.10666666666668,0.0,50.00372795602376,0.21686830536508742,567.9759075451981,0.0,23.739884011587492,48.032271333381175,50.00372795602376,47.04654302205989,12.43753247303448,14.372039476375342,-0.127960523624715,-1.1,9.236100170605994,63.02442396586616,-663.5170708144265,-0.0,-0.0,785.5646448900802,5.484473395558495,2.0,0.03248824671997006,0.0,0,0.42043177717960667,131.99922844444444,-59.02315010978756,0.309448022221682,6.956794431448747,0.0030782201230503195,65.03564927040422,1.2444842884233356
2025-01-01 07:54:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.729587168480975,51.666666666666686,46.10666666666668,0.0,49.994174647489736,0.21692347030296388,567.975907545198,0.0,23.729587168480975,47.98244592097596,49.994174647489736,46.97658155771907,12.43753247303448,14.338319785319191,-0.16168021468086557,-1.1,9.236100170605994,66.20029408758069,-661.2461399001176,-0.0,-0.0,785.5646448900802,5.484778872107549,2.0,0.03244777007349094,0.0,0,0.4199079671827125,131.99922844444444,-58.11821090238195,0.31015487786627893,6.940665257579308,0.00307852632944312,65.06051875504494,1.244630024976237
2025-01-01 07:55:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.71871636591959,51.666666666666686,46.10666666666668,0.0,49.984617559895966,0.21697868515125462,567.9759075451981,0.0,23.71871636591959,47.93262137561614,49.984617559895966,46.90662328347622,12.43753247303448,14.305415790813637,-0.19458420918642005,-1.1,9.236100170605994,69.27342915729832,-659.0331472191759,-0.0,-0.0,785.5646448900802,5.48581241070583,2.0,0.03240824944962837,0.0,0,0.4193965291150012,131.99922844444444,-57.25806851360593,0.3108471135338423,6.924979775118175,0.0030788326170604384,65.08411465696183,1.2447722634271121
2025-01-01 07:56:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.707293564452698,51.666666666666686,46.10666666666668,0.0,49.97505674567937,0.21703394966157835,567.975907545198,0.0,23.707293564452698,47.88279774563195,49.97505674567937,46.836668245608244,12.43753247303448,14.273296358301561,-0.22670364169849577,-1.1,9.236100170605994,72.24294227349867,-656.8757842819832,-0.0,-0.0,785.5646448900802,5.487541701508621,2.0,0.032369649075889496,0.0,0,0.41889700004312747,131.99922844444444,-56.445918334598275,0.3115252392148279,6.909216710228916,0.00307913898074922,65.10648507541367,1.2449111362199556
2025-01-01 07:57:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.695339767534847,51.666666666666686,46.10666666666668,0.0,49.96549225529085,0.2170892635965102,567.9759075451981,0.0,23.695339767534847,47.83297507750446,49.96549225529085,46.766716488611266,12.43753247303448,14.241931710221026,-0.25806828977903074,-1.1,9.236100170605994,75.11181081956761,-654.7718494533527,-0.0,-0.0,785.5646448900802,5.48993499149334,2.0,0.032331934693569285,0.0,0,0.41840893662373796,131.99922844444444,-55.680984617159766,0.31218974571980224,6.894369427958116,0.0030794454155526037,65.12767609385459,1.2450467700958034
2025-01-01 07:58:00,0.7209591942268234,0.35076475952258385,0.0,0.012015986570447057,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,0.0,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,Off,0.0,15.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.68287501995121,51.666666666666686,46.10666666666668,0.0,49.95592413728187,0.21714462672910825,567.9759075451981,0.0,23.68287501995121,47.78315341594612,49.95592413728187,46.69676805527824,12.43753247303448,14.211293428722005,-0.2887065712780519,-1.1,9.236100170605994,77.88421872959702,-652.7192469405899,-0.0,-0.0,785.5646448900802,5.49296041600779,2.0,0.032295073569750074,0.0,0,0.41793191525875856,131.99922844444444,-54.96117921989328,0.31284110402656,6.879414778320905,0.00307975191670164,65.14773175675964,1.2451792860676776
2025-01-01 07:59:00,8.294421714226822,0.35076475952258385,0.0,0.13824036190378036,0.005846079325376397,0.0,0.18717739167318737,0.0,0.4937818025536361,7.57346252,0.04000000000000001,0.0,0.0,0.3390980928559172,0.0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.021586365131578945,0.0,On,0.16559102654160843,0,On,0.04165101207907967,0,On,0.39133968258839613,0.293504761941297,On,0,0,Off,On,7573.46252,15.000000000000057,1.0,0.0,7.30098752,0.272475,1,7300.98752,7300.98752,Off,0.0,18.888888888888914,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,3275.6558088888887,Off,0.0,0.0,23.669918445451913,51.666666666666686,46.10666666666668,0.0,49.94635243839113,0.2172000388424382,567.975907545198,0.0,23.669918445451913,47.73333280398151,49.94635243839113,46.6268229867767,12.43753247303448,14.181354401919245,-0.3186455980808116,-1.1,9.236100170605994,7654.026947186021,-650.7159820660959,-0.0,-0.0,785.5646448900802,5.496585683943608,2.0,0.03225903444090388,0.0,0,0.4174655313655491,131.99922844444444,-54.28423563796376,0.31347976580070336,6.865343605859158,0.0030800584796069194,65.16669414284954,1.2453087996409293
