Metric,Value
Total Electric Energy (kWh),681.1437275236368
Total Gas Energy (therms),59.58901189189189
Average Electric Power (kW),0.94603295489394
Peak Electric Power (kW),8.115037994497303
Other Electric Energy (kWh),346.4460723294142
HVAC Heating Electric Energy (kWh),60.28732062499999
Lighting Electric Energy (kWh),44.193421152778114
Water Heating Electric Energy (kWh),195.4669134164445
HVAC Cooling Electric Energy (kWh),34.75
HVAC Heating Gas Energy (therms),59.58901189189189
Average Temperature - Indoor (C),21.323311165259526
Unmet Heating Load (C-hours),43.64344178591419
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
