Metric,Value
Total Electric Energy (kWh),977.335597975715
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.3574105527440488
Peak Electric Power (kW),7.385893694362989
Other Electric Energy (kWh),221.71036995394212
HVAC Heating Electric Energy (kWh),158.9692902497208
Lighting Electric Energy (kWh),159.160988977992
Water Heating Electric Energy (kWh),418.64665552214814
HVAC Cooling Electric Energy (kWh),18.84829327191204
Average Temperature - Indoor (C),19.413478453737074
Unmet Heating Load (C-hours),25.944272248562445
Unmet Cooling Load (C-hours),5.807745159026799
Total Hot Water Unmet Demand (kWh),0.0
