Metric,Value
Total Electric Energy (kWh),36.411291238488886
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.517137134937037
Peak Electric Power (kW),7.272842811194633
Lighting Electric Energy (kWh),5.252964193290854
Water Heating Electric Energy (kWh),11.825140915777778
Other Electric Energy (kWh),7.1581148953575715
HVAC Heating Electric Energy (kWh),11.695071234062679
HVAC Cooling Electric Energy (kWh),0.4800000000000002
Average Temperature - Indoor (C),19.22594886056237
Unmet Heating Load (C-hours),1.610748110426789
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),11.695071234062679
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0000000000000002
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
