Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.00836473577785,51.666666666666686,46.10666666666668,0.0,50.517045516359445,0.0,0.0,0.0,40.00836473577785,49.46668022112963,50.517045516359445,48.941497573514724,12.43753247303448,15.110685600744036,-0.0004255103671066962,9.955300183436536,1.7311627757254016,-2.6534270641019497,2.8,9.236100170605994,40.07583950158039,-1013.3719084493403,441.33150733079134,915.2287210844578,-844.5620658447409,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05264191490502869,0.0,0,0.383921182287023,263.9984568888889,-134.9829061280458,0.29257412310920516,7.280239795987237,0.003058304441611886,126.18406947086999,1.2388976458482297,0.10933991794206789,-1019.5869162837188,6.2150078343784685,0.28996450910207994,403.9001989431048,37.431308387686556,0.14447814914473872,1026.808205219523,-111.57948413506517
2025-01-01 00:01:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.0649786730432,51.666666666666686,46.10666666666668,0.0,50.51086431105326,0.0,0.0,0.0,40.0649786730432,49.461065382325074,50.51086431105326,48.93616591796099,12.43753247303448,15.056394599269403,-0.054716511841739646,9.788103009423084,1.8442207897099876,-2.5514893213675305,2.8,9.236100170605994,36.20682703823786,-987.2856818133921,398.2433337206694,890.6632795314873,-838.7024639608488,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05250824853343312,0.0,0,0.38294634405198597,263.9984568888889,-144.71152047528042,0.2944880847142495,7.27602589041952,0.0030586407691508537,126.42656569753777,1.2427504338552233,0.10918576509451328,-994.3584569737792,7.072775160387135,0.28996450910207994,361.17699160769587,37.06634211297351,0.14419508415950125,1005.6405338368188,-114.97725430533146
2025-01-01 00:02:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.12047061599673,51.666666666666686,46.10666666666668,0.0,50.504674817679856,0.0,0.0,0.0,40.12047061599673,49.455442598228736,50.504674817679856,48.930826488503186,12.43753247303448,15.003059991606229,-0.10805111950491408,9.633273601981093,1.9522215100844669,-2.454637873808049,2.8,9.236100170605994,32.05510561313929,-963.1966090825431,357.10425758102883,867.871608437931,-832.9619797462196,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05237677817729288,0.0,0,0.38198752151188425,263.9984568888889,-154.60372611500816,0.2955334182174764,7.2503285973842395,0.003058976698342593,126.66450304325676,1.2429802042753308,0.10904282076941627,-971.0543531463554,7.857744063812298,0.28996450910207994,320.3648721805717,36.73938540045715,0.14392562726961655,985.5951883060211,-117.72357986809017
2025-01-01 00:03:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.174881711780124,51.666666666666686,46.10666666666668,0.0,50.4984772030796,0.0,0.0,0.0,40.174881711780124,49.449812026303114,50.4984772030796,48.92547943791487,12.43753247303448,14.950646569793959,-0.16046454131718413,9.489844204327468,2.055403884852162,-2.362436366045544,2.8,9.236100170605994,27.590971233672235,-940.9381181705901,317.80549549031804,846.4731637873705,-827.3360134361378,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05224742471097391,0.0,0,0.38104413759791195,263.9984568888889,-164.6938268045571,0.2965653381905743,7.225121270934483,0.0030593131975449692,126.89789016885075,1.2432060842458348,0.10891023396008949,-949.5161300532102,8.578011882620077,0.28996450910207994,281.373545204307,36.43195028601103,0.14366863772383398,966.5722825165313,-120.09911872916085
2025-01-01 00:04:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.22825242449232,51.666666666666686,46.10666666666668,0.0,50.49227162797503,0.0,0.0,0.0,40.22825242449232,49.444173818236045,50.49227162797503,48.92012491336656,12.43753247303448,14.899119706997459,-0.2119914041136841,9.356928752730445,2.15399447142234,-2.274512422712436,2.8,9.236100170605994,28.273175717050094,-920.3616755413983,280.2560056403883,826.3510497616887,-821.820080644803,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.052120109954253285,0.0,0,0.38011562213621286,263.9984568888889,-169.52755511251394,0.2975843199336606,7.200385255116499,0.003059650255516096,127.12689785157428,1.2434282189587778,0.10878722203289849,-929.5997611026603,9.238085561261995,0.28996450910207994,244.11739747176716,36.13860816862116,0.14342314193015268,948.4866098840216,-122.13556012233286
2025-01-01 00:05:00,0.7041317217724367,0.4404108918780315,0.009462364174419,0.011735528696207278,0.007340181531300525,0.00015770606957364998,0.030830264323794213,0.0,0.6233014574486424,0.0,0.05,0.009462364174419,0.0,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,Off,0.0,15.611111111111143,0.0,0.0,0.0,0.0,0,0.0,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.280532523011495,51.666666666666686,46.10666666666668,0.0,50.48605824707238,0.0,0.0,0.0,40.280532523011495,49.43852812003658,50.48605824707238,48.91476305651869,12.43753247303448,14.848522722937403,-0.2625883881737394,9.233714334980828,2.248208719255283,-2.1905260473012507,2.8,9.236100170605994,34.393981472025985,-901.3314984180819,244.37435111372594,807.3978731375353,-816.41805906231,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05199494818076615,0.0,0,0.3792028085324332,263.9984568888889,-168.8087709400311,0.29858934996331093,7.1761449709748755,0.0030599878614395626,127.35126608223544,1.2436464172956867,0.10867306394667765,-911.1740391846816,9.842540766599683,0.28996450910207994,208.51501333060224,35.85933778312368,0.14318824732103222,931.2608630361166,-123.8629898985813
2025-01-01 00:06:00,1.81229005510577,0.4404108918780315,0.9593123641744191,0.030204834251762833,0.007340181531300525,0.015988539402906985,0.030830264323794213,0.0,0.6233014574486424,1.1081583333333334,0.05,0.009462364174419,0.9498500000000001,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,On,18433.801105757582,15.611111111111143,0.7999999999999999,4944.24481868686,27.83735948888889,1.1081583333333334,1,22269.88759111111,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.33166875343163,51.666666666666686,46.10666666666668,0.0,50.4798372225419,0.0,0.0,0.0,40.33166875343163,49.43287508476328,50.4798372225419,48.909394015873985,12.43753247303448,14.798901542474413,-0.3122095686367299,9.119454485236652,2.3382517759648462,-2.1101668380765597,2.8,9.236100170605994,18475.82189394484,4060.5211991356064,210.08189754154094,789.5144316484766,-811.1340665944682,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05187206053006026,0.0,0,0.378306580265802,263.9984568888889,-166.46595669263772,0.2995793537092565,7.151904100210517,0.0030603260038712956,127.57071904114164,1.2438604766933432,0.10856709499402593,-894.1192794266551,10.39565987540161,0.28996450910207994,174.48887006718763,35.593027474353306,0.1429631359360828,914.8248787237334,-125.31044707525693
2025-01-01 00:07:00,1.81229005510577,0.4404108918780315,0.9593123641744191,0.030204834251762833,0.007340181531300525,0.015988539402906985,0.030830264323794213,0.0,0.6233014574486424,1.1081583333333334,0.05,0.009462364174419,0.9498500000000001,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,On,18433.801105757582,15.611111111111143,0.7999999999999999,4944.24481868686,27.83735948888889,1.1081583333333334,1,22269.88759111111,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,40.077652144983695,51.666666666666686,46.10666666666668,0.0,50.47360872446703,0.0,0.0,0.0,40.077652144983695,49.42721487294847,50.47360872446703,48.904017947189196,12.43753247303448,15.011550726664867,-0.09956038444627602,9.89266538600955,2.424318920331836,-2.033151594113415,2.8,9.236100170605994,18435.45255509671,3940.4999688625826,177.30400095806272,772.6106361226184,-833.8747951157274,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.052397718478064285,0.0,0,0.382140240595985,263.9984568888889,-184.09456701951143,0.2955340570549058,7.256365974569325,0.00306066467070126,126.3365015035829,1.2429423144228458,0.10928219523443755,-1010.1282888110536,6.383438986776663,0.28996450910207994,141.96517427629217,35.338826681770556,0.14274705890039413,899.1149897062935,-126.50435358367503
2025-01-01 00:08:00,1.81229005510577,0.4404108918780315,0.9593123641744191,0.030204834251762833,0.007340181531300525,0.015988539402906985,0.030830264323794213,0.0,0.6233014574486424,1.1081583333333334,0.05,0.009462364174419,0.9498500000000001,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,On,18433.801105757582,15.611111111111143,0.7999999999999999,4944.24481868686,27.83735948888889,1.1081583333333334,1,22269.88759111111,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,39.830023538047755,51.666666666666686,46.10666666666668,0.0,50.46741810826279,0.0,0.0,0.0,39.830023538047755,49.42159031023652,50.46741810826279,48.89867641122339,12.43753247303448,15.218745166154905,0.0,10.605367878112137,2.506596061477957,-1.9592219491818683,2.8,9.236100170605994,18397.873697117084,3828.9098711318484,145.9712703121483,756.6044825312367,-856.2733690079515,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05290747920197566,0.0,0,0.3858579613544456,263.9984568888889,-199.274851106914,0.29165201515289096,7.358013642175127,0.0030610003087601107,125.13731552357697,1.2420490025286626,0.10993721495842702,-1118.2933941637286,2.9584466087172645,0.28996450910207994,110.87367322949623,35.097597082652086,0.1425393308130277,884.0734053401777,-127.46892280894096
2025-01-01 00:09:00,1.81229005510577,0.4404108918780315,0.9593123641744191,0.030204834251762833,0.007340181531300525,0.015988539402906985,0.030830264323794213,0.0,0.6233014574486424,1.1081583333333334,0.05,0.009462364174419,0.9498500000000001,0.0,0.0,0.42582755854469817,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.004544051535087718,0.0,On,0.0007388522049127119,0.0,On,0.025547360583793782,0,On,0.05553137938904471,0,On,0.5309520900529421,0.39821406753970645,On,0.009462364174419,On,0,0,Off,On,18433.801105757582,15.611111111111143,0.7999999999999999,4944.24481868686,27.83735948888889,1.1081583333333334,1,22269.88759111111,22269.88759111111,Off,0.0,16.611111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10912.209751111111,Off,0.0,0.0,39.58846218658638,51.666666666666686,46.10666666666668,0.0,50.46126442397154,0.0,0.0,0.0,39.58846218658638,49.41600050012495,50.46126442397154,48.893368538201656,12.43753247303448,15.420759642638146,0.0,11.263076008866072,2.585260321568324,-1.8881422241836376,2.8,9.236100170605994,18361.126859349275,3724.7867374503985,116.00627358011775,741.42133924161,-878.3399066498516,-0.0,-0.0,1019.6208114743671,0.0,4.0,0.05340223913914334,0.0,0,0.389466280321724,263.9984568888889,-213.9551512328208,0.2879226321988952,7.456488843031513,0.003061333000050459,123.9712013384993,1.2411792548917506,0.11053824759276654,-1219.153721148669,-0.30436008779170276,0.28996450910207994,81.1474346792111,34.85883890090665,0.14233932460172913,869.6476567518713,-128.22631751026128
