Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.9708262501304884,0.43693231641283437,0.24692486417441903,0.6140357418792924,0.27703958333333334,0.029750924917862586,0.0,0.05,0.009462364174419,0.23746250000000002,0.0,50.33786346535468,15.28566184163197,-0.06834897602460241
2025-01-01 01:00:00,0.9110076039675811,0.41653005150159267,0.24240873581844632,0.5606614206469176,0.27703958333333334,0.023306599987330045,0.0,0.05,0.004946235818446295,0.23746250000000002,0.0,49.97331075265048,15.41384048914171,-0.0410805871135597
2025-01-01 02:00:00,0.8546792376007482,0.41583971422646776,0.19405602089349913,0.5597409709467512,0.22163166666666667,0.023306599987330045,0.0,0.05,0.004086020893499113,0.18997000000000003,0.0,49.61260485810181,15.299067165631353,-0.05865334505220489
2025-01-01 03:00:00,0.9643474186571606,0.4151493769513431,0.28818080596855195,0.5588205212465849,0.3324475,0.023079397410575662,0.0,0.05,0.0032258059685519314,0.284955,0.0,49.25570932609332,15.386523074973045,-0.048606625023377044
2025-01-01 04:00:00,0.9634269689569943,0.41445903967621817,0.28839585969978876,0.5579000715464184,0.3324475,0.023079397410575662,0.0,0.05,0.003440859699788727,0.284955,0.0,48.906984372407216,16.16117669139699,-0.047009372753655784
2025-01-01 05:00:00,2.0675230267909446,0.4348335531152299,0.28882596716226233,0.5978211962155254,0.3324475,0.037297767908752326,1.0499565626666667,0.05,0.0038709671622623176,0.284955,0.0,49.980457731220994,16.166272808676094,-0.050248847190714825
2025-01-01 06:00:00,2.5351893605555045,0.477791486797121,0.2905463970121567,0.7254205769185957,0.3324475,0.08571012022950124,1.3416111634074075,0.05,0.005591397012156682,0.284955,0.0,51.20691494147038,16.18642965757896,-0.053903246354206256
2025-01-01 07:00:00,3.2812928248184097,0.49706197802552715,0.29205177313081426,0.7555604370375001,0.3324475,0.10170268259572435,2.0415822051851853,0.05,0.00709677313081425,0.284955,0.0,50.52257945410479,16.13667325486569,-0.057916058031919085
2025-01-01 08:00:00,1.6457651427845121,0.5033842946252568,0.22872843979748095,0.7650139625070796,0.25857027777777775,0.10553354131446964,0.4666473611851852,0.05,0.00709677313081425,0.2216316666666667,0.0,51.397948471458186,16.14962543560569,-0.05475794867365084
2025-01-01 09:00:00,1.7412545927303633,0.5033842946252568,0.24434421939957748,0.7824744592477527,0.27703958333333334,0.10676226881594388,0.5249782813333334,0.05,0.006881719399577454,0.23746250000000002,0.0,51.056766978359484,16.219034152626403,-0.038925520406002403
2025-01-01 10:00:00,1.0307573522264442,0.47469970717783144,0.1654051064641476,0.7188347917120776,0.18469305555555557,0.07722950495881085,0.0,0.05,0.00709677313081425,0.15830833333333333,0.0,51.448093348600686,16.097659245581465,-0.05543527228914303
2025-01-01 11:00:00,2.1399169717705937,0.5490185745244339,0.1654051064641476,1.171262641295872,0.18469305555555557,0.09232115328953625,0.6416401216296297,0.05,0.00709677313081425,0.15830833333333333,0.0,51.02798256077232,16.128292112743562,-0.07747122490330174
2025-01-01 12:00:00,2.5130669104199077,0.601584002348298,0.006881719399577454,1.3350688029935154,0.0,0.1363724649078734,0.9916256425185186,0.05,0.006881719399577454,0.0,0.0,51.23324260958787,16.12498054761492,0.0
2025-01-01 13:00:00,2.503715442729968,0.5464801232856414,0.006881719399577454,0.9759641111190768,0.0,0.13614016820348374,1.3416111634074075,0.05,0.006881719399577454,0.0,0.0,51.14696363237646,16.000407625653185,0.0
2025-01-01 14:00:00,1.7540222925907216,0.5312406498190637,0.006881719399577454,0.9381454289023862,0.0,0.12423674205870575,0.6416401216296297,0.05,0.006881719399577454,0.0,0.0,51.432011043733404,16.238996105240293,0.0
2025-01-01 15:00:00,2.459390509043353,0.518955060993282,0.00709677313081425,0.8964877554239776,0.0,0.11296067006381989,1.3999420835555556,0.05,0.00709677313081425,0.0,0.0,51.210282255827245,16.361430249901503,0.0
