Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.0077648612415997,0.43693231641283437,0.2785865308410857,1.0077648612415997,0.43693231641283437,0.2785865308410857,0.029750924917862586,0.0,0.6140357418792924,0.3139781944444444,0.05,0.009462364174419,0.2691241666666667,0.0,0.0,0.42234898307950103,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004544051535087718,0.0,0.0007085141601615722,0.0,0.024498359222613297,0.0,0.05090376443995766,0.0,0.5263139894326793,0.3947354920745093,0.009462364174419,0.0,0.0,5222.910313297982,15.611111111111143,0.22666666666666666,1400.8693652946101,7.887251855185185,0.3139781944444444,0.2833333333333333,6309.801484148148,22269.88759111111,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,0.0,0.0,39.60206307317329,51.66666666666668,46.10666666666668,0.0,50.336280225664304,0.0,0.0,0.0,39.60206307317329,49.30246696747708,50.336280225664304,48.78556033838347,12.43753247303448,15.295198012056858,-0.0630238297105449,10.4936278109831,3.408111528148005,-0.9519555348862,2.8,9.236100170605994,5165.759540247615,301.7299491994999,-198.01210763186384,567.632813975219,-864.9177866393388,0.0,0.0,1009.600423542504,0.0,4.0,0.053091835681916014,0.0,0.0,0.38720248610945623,263.9984568888889,-201.8334099535305,0.2909504020168876,7.402718598199507,0.0030680376687745887,123.43890066308042,1.2416559443917867,0.10982994701600383,-1102.719506894234,3.5800907991237008,0.28996450910207994,-230.1774129640362,32.16530533217232,0.13966039220131907,685.1704377186245,-117.53762374340543
2025-01-01 01:00:00,0.8555996873009144,0.41653005150159267,0.1949162358184463,0.8555996873009144,0.41653005150159256,0.1949162358184463,0.023306599987330045,0.0,0.5606614206469176,0.22163166666666667,0.05,0.004946235818446295,0.18997000000000003,0.0,0.0,0.4019467181682593,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.004203247669956139,0.0,0.0005369565442679593,0.0,0.018566395773105947,0.0,0.0247324630892384,0.0,0.50003141925119,0.37502356443839235,0.004946235818446295,0.0,0.0,3686.760221151517,15.611111111111143,0.16,988.8489637373718,5.567471897777778,0.22163166666666667,0.2,4453.977518222222,22269.88759111111,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,0.0,0.0,39.11870310395707,51.66666666666668,46.10666666666668,0.0,49.971585747082834,0.0,0.0,0.0,39.11870310395707,48.97099292380632,49.971585747082834,48.47069651216807,12.43753247303448,15.378188615934345,-0.04356982542223573,11.041317476465741,4.3144782643435535,0.6106974299033378,2.5,9.236100170605994,3480.6611371111776,15.339097678660638,-658.7368635961328,186.39814003920634,-886.9338483957555,0.0,0.0,885.4442195320349,0.0,4.0,0.05278148656999084,0.0,0.0,0.38493908824129364,263.9984568888889,-204.60945517661875,0.29114802940685697,7.465449078202229,0.003086506103628778,109.77982987286671,1.2413452029082765,0.08839729342129037,-974.556423090866,1.046557032154735,0.28996450910207994,-686.5230483637495,27.786184767616632,0.10414516988457984,273.9250004524469,-87.52686041324061
2025-01-01 02:00:00,0.9470257653785258,0.41583971422646776,0.27321018756016574,0.9470257653785258,0.4158397142264678,0.2732101875601658,0.023306599987330045,0.0,0.5597409709467512,0.3139781944444444,0.05,0.004086020893499113,0.2691241666666667,0.0,0.0,0.4012563808931345,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.004203247669956139,0.0,0.0005369565442679593,0.0,0.018566395773105947,0.0,0.0247324630892384,0.0,0.50003141925119,0.37502356443839235,0.004086020893499113,0.0,0.0,5222.910313297982,15.611111111111143,0.22666666666666666,1400.8693652946101,7.887251855185185,0.3139781944444444,0.2833333333333333,6309.801484148148,22269.88759111111,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,0.0,0.0,38.82531453619831,51.66666666666668,46.10666666666668,0.0,49.61062212886898,0.0,0.0,0.0,38.82531453619831,48.64262505397197,49.61062212886898,48.15862651652347,12.43753247303448,15.301024242825228,-0.06101276539779678,11.67510043955234,4.175795873220048,0.7092759976993566,1.6500000000000001,9.236100170605994,4953.8941473717105,551.2500886358141,-931.90327684463,8.046967484274425,-954.703297019149,0.0,0.0,871.9185626394369,0.0,4.0,0.05334560612372435,0.0,0.0,0.3890532517631056,263.9984568888889,-186.2314315465598,0.29427475988408813,7.4493305906935285,0.0031043043929054903,114.083570407816,1.2416640293366294,0.06468630835222694,-848.5046090056027,-1.114667653193286,0.28996450910207994,-958.6615433210889,26.758266476458846,0.0639173845916628,84.39998523415271,-76.35301774987829
2025-01-01 03:00:00,0.8535315853238272,0.4151493769513431,0.19319580596855196,0.8535315853238272,0.415149376951343,0.19319580596855193,0.023079397410575662,0.0,0.5588205212465849,0.22163166666666667,0.05,0.0032258059685519314,0.18997000000000003,0.0,0.0,0.4005660436180097,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.003976045093201754,0.0,0.0005369565442679593,0.0,0.018566395773105947,0.0,0.0247324630892384,0.0,0.50003141925119,0.37502356443839235,0.0032258059685519314,0.0,0.0,3686.760221151517,15.611111111111143,0.16,988.8489637373718,5.567471897777778,0.22163166666666667,0.2,4453.977518222222,22269.88759111111,0.0,16.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,0.0,0.0,38.363460933562365,51.66666666666668,46.10666666666668,0.0,49.25376496476903,0.0,0.0,0.0,38.363460933562365,48.317725913349854,49.25376496476903,47.84970638764027,12.43753247303448,15.372142405577625,-0.045462588548237905,11.652135847216034,3.941968709479171,0.4992319891462292,1.6500000000000001,9.236100170605994,3388.173444052041,-4.759983032060658,-843.1181135264997,57.95729350628177,-972.4172341483544,0.0,0.0,858.1657031700846,0.0,4.0,0.054090082085317785,0.0,0.0,0.3944827672333325,263.9984568888889,-184.3352461212054,0.2945666288436664,7.504696966490722,0.0031217148447679295,88.35565858934656,1.2413448639924183,0.07698408411904012,-993.4294336160681,-0.1795131533643981,0.28996450910207994,-870.0814382690827,26.9633247425831,0.0821320785250665,140.66452359497677,-82.70723008869501
2025-01-01 04:00:00,1.0003655800681053,0.41445903967621817,0.3200575263664554,1.0003655800681053,0.4144590396762182,0.3200575263664554,0.023079397410575662,0.0,0.5579000715464184,0.36938611111111114,0.05,0.003440859699788727,0.31661666666666666,0.0,0.0,0.3998757063428849,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003976045093201754,0.0,0.0005369565442679593,0.0,0.018566395773105947,0.0,0.0247324630892384,0.0,0.50003141925119,0.37502356443839235,0.003440859699788727,0.0,0.0,6144.60036858586,16.444444444444485,0.26666666666666666,1648.0816062289532,9.279119829629629,0.36938611111111114,0.3333333333333333,7423.295863703704,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,0.0,0.0,37.134084316065,51.66666666666668,46.10666666666668,0.0,48.90464311174954,0.0,0.0,0.0,37.134084316065,47.99973080806842,48.90464311174954,47.54727465622786,12.43753247303448,16.109871879065093,-0.06344644044375368,12.477581602047248,3.9202475651827364,0.6368661867556844,0.55,9.236100170605994,5597.3716535497915,549.9388519968003,-1258.8799207760162,-21.38993119212023,-1201.356381057914,0.0,0.0,860.3965552680261,0.0,4.0,0.058384000046747805,0.0,0.0,0.4257986124750909,263.9984568888889,-206.26888924618189,0.28196668861602175,7.871075092111508,0.0031341941378114422,105.36765969712094,1.2375887660733853,0.07248409430136601,-1094.6174314148932,-3.525322817259647,0.28996450910207994,-1285.7994358545368,26.91951507852078,0.07139559293863701,62.14131599354515,-83.53124718566536
2025-01-01 05:00:00,2.0675230267909446,0.4348335531152299,0.28882596716226233,2.0675230267909446,0.43483355311522986,0.28882596716226233,0.037297767908752326,1.0499565626666667,0.5978211962155254,0.3324475,0.05,0.0038709671622623176,0.284955,0.0,0.0,0.42025021978189653,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.004430450246710526,0.0,0.0009238337344130239,0.0,0.03194348392762878,0.0,0.03748756983966324,0.0,0.5271974371698722,0.395398077877404,0.0038709671622623176,0.0,0.0,5530.140331727275,16.444444444444485,0.23999999999999996,1483.2734456060577,8.351207846666666,0.3324475,0.3,6680.966277333334,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,1049.9565626666667,0.3,38.64326869417209,51.66666666666668,46.10666666666668,0.0,49.977874265888445,0.33328454588100054,861.6970130008029,1049.9565626666667,38.64326869417209,49.32426195138809,49.97826454013724,48.99706551988913,12.43753247303448,16.1423960253917,-0.059098770878660764,12.476528095658256,3.0180097570242848,-0.24906282532219906,-0.25000000000000006,9.236100170605994,4957.813863195909,402.217228869429,-1217.8702913297452,-60.033343939675156,-1296.807102534277,0.0,0.0,909.0370906438844,0.0,3.85,0.05999925953760841,0.0,0.0,0.43757881337679283,254.09851475555556,-184.55645664097318,0.28307852779933873,7.907235643863711,0.003154901442077379,100.95686512881313,1.2368129172626683,0.0653402216535521,-1078.688470229476,-2.3677465071528223,0.28996450910207994,-1248.003606421348,30.133315091602636,0.055194056795500795,35.41250293261787,-95.44584687229302
2025-01-01 06:00:00,2.5351893605555045,0.477791486797121,0.2905463970121567,2.5351893605555045,0.4777914867971211,0.29054639701215673,0.08571012022950124,1.3416111634074075,0.7254205769185957,0.3324475,0.05,0.005591397012156682,0.284955,0.0,0.0,0.4632081534637877,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.03404007909221612,0.0,0.00499845668859649,0.0,0.0022686413995321275,0.0,0.07844302214137261,0.0,0.073769626541329,0.0,0.5826337826787277,0.4369753370090456,0.005591397012156682,0.0,0.0,5530.140331727275,16.444444444444485,0.23999999999999996,1483.2734456060577,8.351207846666666,0.3324475,0.3,6680.966277333334,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,1341.6111634074075,0.38333333333333336,38.9758421863839,51.66666666666668,46.10666666666668,0.0,51.20420570263603,0.5480800617634984,1473.3291689993684,1341.6111634074075,38.9758421863839,49.62733403169404,51.20420570263603,48.838898196223035,12.43753247303448,16.16491036078616,-0.059776577757859814,11.830732123492966,3.2996153449216123,-0.5381803298013055,0.3,9.236100170605994,5195.028857875395,361.0178515167077,-1112.9985677075924,-6.149625138716025,-1230.2169791678339,0.0,0.0,1080.861461805914,0.0,3.65,0.05897878333541063,0.0,0.0,0.430136408769165,240.8985919111111,-185.75595648995946,0.2835399224838174,7.929362909911739,0.003164535666708009,63.28029367205943,1.2367096835439688,0.07412457060411344,-1123.0711486867824,0.8155545974320252,0.28996450910207994,-1142.9234977411174,29.924930033525055,0.07493700735356905,84.93556957134746,-91.08519471006348
2025-01-01 07:00:00,3.2812928248184097,0.49706197802552715,0.29205177313081426,3.2812928248184097,0.4970619780255272,0.2920517731308143,0.10170268259572435,2.0415822051851853,0.7555604370375001,0.3324475,0.05,0.00709677313081425,0.284955,0.0,0.0,0.48247864469219387,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.01702003954610806,0.0,0.004657652823464912,0.0,0.002727739244881233,0.0,0.0943172905273782,0.0,0.09523553790180007,0.0,0.6064868715829363,0.45486515368720215,0.00709677313081425,0.0,0.0,5530.140331727275,16.444444444444485,0.23999999999999996,1483.2734456060577,8.351207846666666,0.3324475,0.3,6680.966277333334,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,2041.5822051851853,0.5833333333333334,38.81043773789314,51.66666666666668,46.10666666666668,0.0,50.51977833885063,0.7503064220549723,1965.2065508080675,2041.5822051851853,38.81043773789314,49.461542428604055,50.52100408300272,48.93119872932868,12.43753247303448,16.13998357851414,-0.055653401366267875,11.533058852260668,3.0100263356822174,-0.8155502235613395,-0.55,9.236100170605994,5191.089080270983,289.2927885389927,-1329.5302159848936,-66.14338335272208,-1340.999470953509,0.0,0.0,1176.641800240574,7.9410419808742265,4.0,0.06090907696550166,0.0,0.0,0.44421417577218225,263.9984568888889,-174.6935807433567,0.28527449988554615,7.9345334511083205,0.0031789972374087817,110.38788878040421,1.2368052801842702,0.07480640893763059,-1195.9875361833485,2.006879116283382,0.28996450910207994,-1360.456566351718,30.926350366824636,0.07298118978729702,22.83721000781752,-88.9805933605396
2025-01-01 08:00:00,1.6272958372289568,0.5033842946252568,0.2128976064641476,1.6272958372289568,0.5033842946252568,0.21289760646414763,0.10553354131446964,0.4666473611851852,0.7650139625070796,0.24010097222222224,0.05,0.00709677313081425,0.20580083333333335,0.0,0.0,0.48880096129192346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0035216399396929823,0.0,0.0028673479463909024,0.0,0.09914455342838575,0.0,0.11327934745118154,0.0,0.6139961773490761,0.46049713301180695,0.00709677313081425,0.0,0.0,3993.9902395808094,16.444444444444485,0.1733333333333333,1071.2530440488197,6.03142788925926,0.24010097222222224,0.21666666666666667,4825.142311407408,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,466.6473611851852,0.13333333333333333,39.24947391542684,51.66666666666668,46.10666666666668,0.0,51.395175661868414,0.1152990406696719,314.7401116528545,466.6473611851852,39.24947391542684,49.81601597788105,51.395418139056304,49.02619365869949,12.43753247303448,16.13814969763906,-0.06083601130486359,10.990630866371564,2.4968075413844995,-1.2099779831605344,-1.4,9.236100170605994,3660.786985489696,-219.3721645771449,-1460.9873794519215,-57.24486385090022,-1460.901009268934,0.0,0.0,1195.5591876335634,470.3863617611443,4.0,0.06299834074695748,0.0,0.0,0.4594513232531025,263.9984568888889,-67.86143245574335,0.28731917397770224,7.961974467753967,0.003199941321163176,158.1691818718591,1.2373786311185762,0.07893715302468383,-1294.744056557803,4.118847931838683,0.28996450910207994,-1493.6154919724088,32.62811252048731,0.07756407703327566,35.023999595478436,-92.26886344637866
2025-01-01 09:00:00,1.759723898285919,0.5033842946252568,0.2601750527329108,1.7597238982859187,0.5033842946252568,0.2601750527329108,0.10676226881594388,0.5249782813333334,0.7824744592477527,0.2955088888888889,0.05,0.006881719399577454,0.25329333333333337,0.0,0.0,0.48880096129192346,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0028400322094298243,0.0,0.0029210436008176984,0.0,0.10100119300569635,0.0,0.13073984419185455,0.0,0.6139961773490761,0.46049713301180695,0.006881719399577454,0.0,0.0,4915.680294868688,16.444444444444485,0.21333333333333332,1318.4652849831625,7.423295863703704,0.2955088888888889,0.26666666666666666,5938.636690962962,22269.88759111111,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10912.209751111111,524.9782813333334,0.15,38.53036531582863,51.66666666666668,46.10666666666668,0.0,51.07234146767144,0.05872976975383339,157.17814112419993,524.9782813333334,38.53036531582863,49.24361022710357,51.07264708884208,48.328938985648996,12.43753247303448,16.205937078872136,-0.04258371170768254,10.92031753176737,2.3723280515467464,-1.2673600873305262,-0.85,9.236100170605994,4844.212869146385,105.29324958994432,-1201.736247678051,-16.776886959941514,-1395.0282017606482,0.0,0.0,1184.6972643887138,1392.731321665774,3.6,0.06187477996541259,0.0,0.0,0.45125711556897363,237.5986112,138.863511649631,0.288816203062863,8.032567936205883,0.0032291557439339804,197.08274111614665,1.2376875808646717,0.07813213016216825,-1216.8722939936247,3.7002586004065945,0.28996450910207994,-1233.378785329545,31.642537651494138,0.07993197185184704,45.72711349867076,-62.504000458612275
