Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.7757522883810284,0.30330658768555147,0.27558486486486483,0.7757522883810283,0.3033065876855514,0.27558486486486483,0.02441989950036272,0.4725180138806656,0.278814375,0.0,0.27558486486486483,0.0,0.30330658768555147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.004089646381578947,0.0,0.0006520141756081549,0.0,0.019678238943175618,0.0,0.011486893768565322,0.0,0.3454139430691631,0.25906045730187227,0.029503066719584792,0.0,0.027119269811780155,0.0,0.0,0.0,5666.807329393645,16.666666666666686,0.2775,2082.858581606355,8.076596255135135,0.278814375,0.3,7470.851536,24902.838453333334,0.0,0.0,82.78979782340382,51.66666666666668,46.10666666666668,0.0,48.21258239957321,0.0,0.0,0.0,129.35905909906847,47.17855772773802,48.21258239957321,46.66154539182042,12.43753247303448,16.36077028527943,-0.05775451560815859,1.7939556122675067,6.98758314385218,0.85,9.236100170605994,3139.058130161361,-549.1266448339187,837.090380784573,-3241.4911694948955,0.0,0.0,416.13660083482193,1936.2409185934785,0.0,0.15894131389566624,0.0,0.0,1.1591701642154342,0.0,297.60536942778896,0.23765395524104552,7.456140025674066,0.0026810971412070204,325.87212498915756,1.2374346833478918,0.4530695454719999,-564.5945289837708,15.46788414985212,0.14037096006964708,-1139.3079068088018,-106.46029401298006
2025-01-01 11:00:00,0.725508403445604,0.30330658768555147,0.26836845831913114,0.725508403445604,0.3033065876855514,0.26836845831913114,0.02441989950036272,0.46874319144524124,0.2323453125,0.03871440426507711,0.22965405405405404,0.0,0.30330658768555147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589948405115722,0.04424613038367913,0.0,0.0,0.004089646381578947,0.0,0.0006520141756081549,0.0,0.019678238943175618,0.0,0.011486893768565322,0.0,0.3454139430691631,0.25906045730187227,0.027536195604945805,0.0,0.025311318490994814,0.0,0.0,0.0,4722.339441161371,16.666666666666686,0.23125000000000004,1735.7154846719625,6.730496879279278,0.2323453125,0.25,6225.709613333333,24902.838453333334,879.2133333333333,0.0,90.21446464006598,51.66666666666668,46.10666666666668,0.0,50.24428474682193,0.0,0.0,879.2133333333333,140.9601010001031,49.97867977247328,50.26289931780574,49.82726271431515,12.43753247303448,16.409940799030817,-0.04617980138541912,2.991428558352552,8.78295878593744,1.95,9.236100170605994,2783.9034743792513,-606.7939693477907,446.84703344785174,-2845.3536116420078,0.0,0.0,416.13660083482193,2603.8112911587555,0.0,0.15073298270369379,0.0,0.0,1.0993062283857655,0.0,490.78104402506614,0.24097172322519034,7.533278271944875,0.0027285852966732476,255.33725224924655,1.236608436098584,0.4530695454719999,-615.6713705524381,8.877401204647422,0.14032020569467457,-1254.0398529014826,-34.82859832262804
2025-01-01 12:00:00,1.0694016724037485,0.3055188942047354,0.56648,1.0694016724037483,0.3055188942047354,0.56648,0.024590301432928507,0.47169293347081986,0.5731184375,0.0,0.56648,0.0,0.3055188942047354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.004260048314144736,0.0,0.0006520141756081549,0.0,0.019678238943175618,0.0,0.011486893768565322,0.0,0.3454139430691631,0.25906045730187227,0.027536195604945805,0.0,0.025311318490994814,0.0,0.0,0.0,11648.437288198047,20.000000000000057,0.5704166666666668,4281.431528857507,16.601892302222222,0.5731184375,0.6166666666666667,15356.750379555557,24902.838453333334,0.0,0.0,84.76620397028177,51.66666666666668,46.10666666666668,0.0,50.773427982400314,0.0,0.0,0.0,132.44719370356523,50.8066585289047,50.8232738021569,50.773427982400314,12.43753247303448,19.215740150181023,-0.4397922487231646,3.9115406677465985,13.5857989588062,3.05,9.236100170605994,9096.164956584977,-508.1565883037954,1842.7649698559528,-3476.6007995308983,0.0,0.0,419.25674479296634,3010.7694889854033,0.0,0.1653041353949547,0.0,0.0,1.2055746682517179,0.0,505.0717231248618,0.20480882582888474,8.895887825461518,0.0027639969527524736,187.41204543958912,1.2241129302401486,0.4530695454719999,-511.71211034938676,3.5555220455913985,0.1723924159065656,-2369.5399810813465,-69.1265779202086
2025-01-01 13:00:00,0.7756088157014458,0.3055188942047354,0.27558486486486483,0.7756088157014458,0.3055188942047354,0.27558486486486483,0.025101507230625878,0.47169293347081986,0.278814375,0.0,0.27558486486486483,0.0,0.3055188942047354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.004771254111842105,0.0,0.0006520141756081549,0.0,0.019678238943175618,0.0,0.011486893768565322,0.0,0.3454139430691631,0.25906045730187227,0.027536195604945805,0.0,0.025311318490994814,0.0,0.0,0.0,5666.807329393645,20.000000000000057,0.2775,2082.858581606355,8.076596255135135,0.278814375,0.3,7470.851536,24902.838453333334,0.0,0.0,81.32131893764014,51.66666666666668,46.10666666666668,0.0,49.99665006981072,0.0,0.0,0.0,127.06456084006271,50.03502020040417,50.05420526570091,49.99665006981072,12.43753247303448,19.72772924036854,-0.05047494047559429,5.249643143087344,13.66916941094286,4.45,9.236100170605994,3543.023903819091,-468.8321064546956,86.09417565687666,-3164.378115826343,0.0,0.0,419.7679505906637,3009.852734155232,0.0,0.16001942371624395,0.0,0.0,1.167032894849344,0.0,620.8267396611258,0.19974293808554597,9.160440642956562,0.0027894595581539655,143.0955080309481,1.2213676934060833,0.4530695454719999,-468.4523012356819,-0.37980521901372477,0.16486399667083487,-1972.14917264696,-24.615233302518256
2025-01-01 14:00:00,0.5982382805888009,0.32130683132678006,0.0,0.5982382805888009,0.32130683132678006,0.0,0.04695815199783745,0.5512801285909634,0.0,0.0,0.0,0.0,0.32130683132678006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619445825371508,0.04645843690286309,0.0,0.0,0.005112057976973683,0.0,0.0013420514902603962,0.0,0.04050404253060337,0.0,0.03227528170507269,0.0,0.36646452589855605,0.27484839442391695,0.04720490675133567,0.0,0.04339083169884825,0.0,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,24902.838453333334,0.0,0.0,81.97720470042945,51.66666666666668,46.10666666666668,0.0,49.20254633968371,0.13689748264121995,346.8766654104904,0.0,128.08938234442104,49.03200993308162,49.23559870040944,48.91368936905484,12.43753247303448,18.470659634347406,0.0,5.875654255937892,11.788943316829748,4.7,9.236100170605994,-1462.4441533132256,-689.2484436254175,-1331.3887648622165,-2640.583631272329,0.0,0.0,489.69548028616254,2676.778831818131,0.11675,0.14854185646542284,0.0,0.0,1.0833261908537961,7.7054549604444444,688.4439976729412,0.2176087459026369,8.595861816019408,0.002809348504536518,72.82287736977104,1.2260055775106014,0.4530695454719999,-687.6048514633951,-1.6435921620223402,0.14694742675156514,-1345.421020808662,14.03225594644542
2025-01-01 15:00:00,1.221982314424735,0.44350792420286567,0.07742880853015421,1.2219823144247348,0.4435079242028656,0.07742880853015421,0.2162770309375658,1.0057052834871694,0.0,0.07742880853015421,0.0,0.0,0.44350792420286567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.005964067639802631,0.0,0.00674497423042919,0.0,0.203567989067334,0.0,0.19542168329540374,0.0,0.5308741874127929,0.39815564055959457,0.11407852464906121,0.0,0.10486117660554996,0.0,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,24902.838453333334,1758.4266666666665,0.0,87.39069738236944,51.66666666666668,46.10666666666668,0.0,51.13714253081001,0.3016795725251654,809.3326357357562,1758.4266666666665,136.54796465995227,49.75904524139602,51.139535056910034,49.067604070589006,12.43753247303448,17.283930943475752,0.0,5.577570348102493,9.666354947123983,4.15,9.236100170605994,-823.8601215420327,-836.5433586267827,-953.8808646001088,-2428.8793545167696,0.0,0.0,1031.8810342734507,1988.8486876133852,1.0,0.14301251502047244,0.0,0.0,1.0430003153866176,65.99961422222222,573.1381987012861,0.2350626819364288,8.04812128537002,0.002818499943798875,85.52810000061517,1.2310031325280468,0.4530695454719999,-836.5454999245505,0.0021412977677846,0.13166565080320347,-941.1992623148981,-12.68160228521067
2025-01-01 16:00:00,1.62081878153799,0.47356216071386326,0.0,1.6208187815379898,0.4735621607138632,0.0,0.2712136458739135,1.3496051356640766,0.0,0.0,0.0,0.0,0.47356216071386326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.007497685032894736,0.0,0.008457668667371503,0.0,0.25525829217364726,0.0,0.24256129451545952,0.0,0.5665218897224218,0.42489141729181623,0.24782576044451227,0.0,0.22780186641895334,0.0,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,24902.838453333334,0.0,0.0,91.4134993405488,51.66666666666668,46.10666666666668,0.0,51.115822629126875,0.0424359773470241,115.57930491477538,0.0,142.8335927196075,50.6502518834088,51.11604618724104,50.41724295243559,12.43753247303448,16.59359268250422,-0.0053630837095196785,4.882851863009238,7.805951043128559,3.05,9.236100170605994,-1168.513635436009,-1075.9477888462209,-903.0088226622826,-2612.8632208996637,0.0,0.0,1171.534236616177,744.9883865743042,1.0,0.1479898667696617,0.0,0.0,1.0793004912380204,65.99961422222222,272.8153488474774,0.24652473744456763,7.730531362458688,0.002829164144816483,-54.075321109803056,1.2339287744432519,0.4530695454719999,-1079.617856464319,3.6700676180982543,0.13173879524764656,-820.1458840252461,-82.86293863703641
2025-01-01 17:00:00,1.9423860450239177,0.5026482229793667,0.1531027027027027,1.9423860450239177,0.5026482229793666,0.15310270270270268,0.35460010045780843,1.4328890695661092,0.15489687500000002,0.0,0.1531027027027027,0.0,0.5026482229793667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.00954250822368421,0.0,0.011066386641787499,0.0,0.3339912055923367,0.0,0.30216310180518524,0.0,0.5994038220252692,0.44955286651895177,0.2399582759859563,0.0,0.22057006113581196,0.0,0.0,0.0,3148.2262941075805,16.666666666666686,0.1541666666666667,1157.143656447975,4.486997919519519,0.15489687500000002,0.16666666666666666,4150.473075555556,24902.838453333334,0.0,0.0,89.5601247733892,51.66666666666668,46.10666666666668,0.0,50.18167752118105,0.0,0.0,0.0,139.93769495842065,49.710490496527186,50.18167752118105,49.474896984200264,12.43753247303448,16.350315047587323,-0.07800949896985652,3.766803502015036,6.105623032260928,1.95,9.236100170605994,1633.1404689775438,-1064.56175154968,266.3598108897047,-2909.505532630436,0.0,0.0,1351.0021795826028,60.64010668277323,1.0,0.1549267260210029,0.0,0.0,1.1298914929129837,65.99961422222222,43.41752791779604,0.24805837298992497,7.579296115112625,0.0028037151727518866,-151.17720556758084,1.2344048510094616,0.4530695454719999,-1073.4173632945715,8.85561174489161,0.13234726654919735,-722.5889371581761,-168.1949084000941
2025-01-01 18:00:00,1.9204422539607457,0.5120054353494031,0.1531027027027027,1.9204422539607457,0.512005435349403,0.15310270270270268,0.4170984077004787,1.3484469712602671,0.15489687500000002,0.0,0.1531027027027027,0.0,0.5120054353494031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07374355063946524,0.05530766297959891,0.0,0.0,0.010905723684210524,0.0,0.013027058072495592,0.0,0.3931656259437725,0.0,0.4090851318522084,0.0,0.608930363159739,0.45669777236980413,0.13374723579545106,0.0,0.12294068981340339,0.0,0.0,0.0,3148.2262941075805,16.666666666666686,0.1541666666666667,1157.143656447975,4.486997919519519,0.15489687500000002,0.16666666666666666,4150.473075555556,24902.838453333334,0.0,0.0,87.0852299908851,51.66666666666668,46.10666666666668,0.0,49.273640562571345,0.04545984321033065,115.57930491477538,0.0,136.07067186075795,48.80345731653084,49.273640562571345,48.56836569351059,12.43753247303448,16.359970223818348,-0.05606266204787138,3.021256319357483,5.358080010313979,1.15,9.236100170605994,1606.57272564359,-1095.3329999059063,352.07065615730505,-3038.5349951917374,0.0,0.0,1532.2319421529319,0.0,1.0,0.15273131486248104,0.0,0.0,1.1138802051567074,65.99961422222222,-35.35051542518464,0.2461283051781392,7.558163951791428,0.0027852032161802044,-131.77507858433538,1.2337563260965403,0.4530695454719999,-1108.5464595868166,13.213459680910344,0.1114479495205454,-613.0316803547923,-192.0413199358776
2025-01-01 19:00:00,2.03522878279521,0.49953673172173746,0.16841297297297295,2.0352287827952096,0.4995367317217374,0.16841297297297295,0.4059241375977797,1.45891808269743,0.1703865625,0.0,0.16841297297297295,0.0,0.49953673172173746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079380861388664,0.05309535646041496,0.0,0.0,0.011587331414473684,0.0,0.01264682668205473,0.0,0.3816899795012513,0.0,0.5626049385075624,0.0,0.5952551670150968,0.44644137526132255,0.11997913799297814,0.0,0.11028503056790598,0.0,0.0,0.0,3463.0489235183386,16.666666666666686,0.16958333333333336,1272.8580220927724,4.935697711471471,0.1703865625,0.18333333333333332,4565.520383111111,24902.838453333334,0.0,0.0,83.3744521721216,51.66666666666668,46.10666666666668,0.0,48.31022684242489,0.0,0.0,0.0,130.27258151894,47.39652227784653,48.31022684242489,46.93966999555735,12.43753247303448,16.356727513851958,-0.05193565959775632,1.8872929847882107,5.034775076316444,-0.25000000000000006,9.236100170605994,1587.0014778265815,-1256.103815530703,306.82702483366955,-3457.7121126514826,0.0,0.0,1658.9098042654912,0.0,1.0,0.15814940898927152,0.0,0.0,1.153394746119978,65.99961422222222,-77.2451373057659,0.24391972223814998,7.525972279659334,0.002759550144782338,-161.16900765559618,1.2337891913263865,0.4530695454719999,-1273.1720162812428,17.068200750539955,0.10782486555481821,-756.1249954221255,-209.9060018369774
2025-01-01 20:00:00,2.1128486355767566,0.47837874591297924,0.3220421499829574,2.1128486355767566,0.47837874591297924,0.3220421499829574,0.3316244584101756,1.5024098021665813,0.278814375,0.04645728511809253,0.27558486486486483,0.0,0.47837874591297924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06931893760109732,0.051989203200822974,0.0,0.0,0.011928135279605262,0.0,0.010253022102235745,0.0,0.30944330102833467,0.0,0.6720555300759679,0.0,0.5685193902828751,0.4263895427121563,0.10031042684658828,0.0,0.09220551736005253,0.0,0.0,0.0,5666.807329393645,16.666666666666686,0.2775,2082.858581606355,8.076596255135135,0.278814375,0.3,7470.851536,24902.838453333334,1055.056,0.0,92.67901376773169,51.66666666666668,46.10666666666668,0.0,51.275013122988675,0.08913598191559328,231.71361249420758,1055.056,144.81095901208076,50.90219345310858,51.275013122988675,50.715783618168544,12.43753247303448,16.415917679996937,-0.05687857554668974,1.1172000234962673,4.75133712737177,-0.55,9.236100170605994,3647.0796537214774,-974.2544014904397,1109.2758425154434,-3569.9835379096203,0.0,0.0,1667.721573272537,0.0,1.0,0.15983271733964283,0.0,0.0,1.1656712321329603,65.99961422222222,-117.46571103508414,0.24103019523374122,7.527394769885003,0.002736884621676842,-102.71091098062561,1.2335542886973727,0.4530695454719999,-993.9597640965286,19.705362606088954,0.10496732216003254,-740.0784885418019,-233.50425054910966
2025-01-01 21:00:00,1.896718984992397,0.4416633038160747,0.31429926912994194,1.896718984992397,0.4416633038160747,0.31429926912994194,0.25551339815550006,1.362391211836897,0.278814375,0.03871440426507711,0.27558486486486483,0.0,0.4416633038160747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06784406658830802,0.050883049941231,0.0,0.0,0.011076125616776315,0.0,0.007839379362915493,0.0,0.23659789317580826,0.0,0.6111894420255511,0.0,0.5210403384997918,0.39078025387484366,0.08457545792947639,0.0,0.07774190679376977,0.0,0.0,0.0,5666.807329393645,16.666666666666686,0.2775,2082.858581606355,8.076596255135135,0.278814375,0.3,7470.851536,24902.838453333334,879.2133333333333,0.0,90.66428790868743,51.66666666666668,46.10666666666668,0.0,51.07058039152439,0.24420089786258886,655.0921049917121,879.2133333333333,141.66294985732412,50.12837634212793,51.07058039152439,49.65727431742971,12.43753247303448,16.38348303503638,-0.05341948950501143,1.3343721795276728,4.8620362372546255,-0.3,9.236100170605994,3474.306479981225,-952.7289952883737,1057.8287333757557,-3534.1241339595795,0.0,0.0,1485.1140357963877,0.0,1.0,0.16107640521487052,0.0,0.0,1.1747415351474852,65.99961422222222,-143.4907512492283,0.24058749819654895,7.499043630993936,0.0027262626605307496,-44.8079237946973,1.233700171693947,0.4530695454719999,-972.9732781305205,20.244282842146706,0.11571348146150653,-797.9111397832737,-227.11870844732547
2025-01-01 22:00:00,1.9470828533155922,0.4045331509612737,0.7736073772380501,1.9470828533155922,0.4045331509612737,0.7736073772380501,0.21202028269270723,0.991557570622885,0.7435050000000001,0.03871440426507711,0.734892972972973,0.0,0.4045331509612737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06489432456272941,0.04867074342204704,0.0,0.0,0.00954250822368421,0.0,0.006493690876746534,0.0,0.19598408359227645,0.0,0.3615842975576694,0.0,0.4744832100523023,0.35586240753922666,0.04720490675133567,0.0,0.04339083169884825,0.0,0.0,0.0,15111.486211716388,20.000000000000057,0.7400000000000001,5554.2895509502805,21.53759001369369,0.7435050000000001,0.8,19922.270762666667,24902.838453333334,879.2133333333333,0.0,84.07255539948324,51.66666666666668,46.10666666666668,0.0,51.725909639570936,0.35885157793457995,981.7556754167198,879.2133333333333,131.36336781169254,50.40296489491824,51.72590963957095,49.741492522591905,12.43753247303448,19.111847386816596,-0.49100627915057654,0.33639183292632174,8.702045889543381,-1.95,9.236100170605994,10686.660755328588,-1349.2545731530677,2902.645471814494,-5291.389255864125,0.0,0.0,1145.7679043839694,0.0,1.0,0.18883546791517247,0.0,0.0,1.3771903288569534,65.99961422222222,-279.20410490764215,0.20240473558075722,8.780995083973425,0.002719019446736193,-64.11346750307618,1.2221998544036496,0.4530695454719999,-1371.421945242585,22.1673720895172,0.16377418852828504,-2340.394057181521,-311.25002195426464
2025-01-01 23:00:00,1.200588438133663,0.31409293596887883,0.6511252150758878,1.200588438133663,0.3140929359688788,0.6511252150758878,0.03933933668656771,0.5416616014470951,0.6195875000000001,0.03871440426507711,0.6124108108108108,0.0,0.31409293596887883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604697115243615,0.04535228364327111,0.0,0.0,0.008008890830592105,0.0,0.0010048027787389366,0.0,0.030325643077236668,0.0,0.03227528170507269,0.0,0.358320869767477,0.26874065232560773,0.04720490675133567,0.0,0.04339083169884825,0.0,0.0,0.0,12592.905176430322,20.000000000000057,0.6166666666666668,4628.5746257919,17.947991678078075,0.6195875000000001,0.6666666666666666,16601.892302222222,24902.838453333334,879.2133333333333,0.0,82.46210085112256,51.66666666666668,46.10666666666668,0.0,51.60036162456117,0.25985803919400613,710.0022237313048,879.2133333333333,128.847032579879,50.42520402106532,51.60036162456117,49.8376252193174,12.43753247303448,19.74234303130927,-0.05189051122758184,-0.9553548404022913,8.058905848318824,-3.05,9.236100170605994,6958.672771227458,-1234.5510548476293,1935.5046935478836,-5941.397826319681,0.0,0.0,531.3223530219778,0.0,1.0,0.19632386119801906,0.0,0.0,1.4318037069562755,65.99961422222222,-224.15693190515995,0.19334143079121124,9.06051959478599,0.002706106357093249,-76.95898978061429,1.2195669958944013,0.4530695454719999,-1259.7199014203484,25.168846572719143,0.15965797256048264,-2362.8943061577083,-330.1756260863077
