Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,83.68074164375578,51.666666666666686,46.10666666666668,0.0,51.82191077341027,0.0,0.0,0.0,130.7511588183684,51.18968338971108,51.82191077341027,50.87356969786148,12.43753247303448,20.026095072408868,0.0,-0.6719228081937784,8.317107296036497,2.8,9.236100170605994,-4150.86093245963,2077.269134194112,-1726.7883931241204,-4413.890249280756,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19661517699363792,0.0,0,1.433928293511963,65.99961422222222,-221.8333291569711,0.18688557996269672,9.142084885471355,0.0026626147625869742,-133.47176347797418,1.2184170564351426,0.4530695454719999,2049.9939693464175,27.27516484769446,0.19324456821193012,-1389.4290586969723,-337.35933442714827
2025-01-01 00:01:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,84.05780883261788,51.666666666666686,46.10666666666668,0.0,51.807670949078855,0.0,0.0,0.0,131.34032630096544,51.176645352804826,51.807670949078855,50.86113255466782,12.43753247303448,19.872494396637077,0.0,-0.3160251560910191,8.051769576816774,2.8,9.236100170605994,-4095.369460123353,1866.5287217212503,-1644.8906564689964,-4357.545111391629,-0.0,-0.0,484.8626459780968,0.0,1.0,0.1958516618777511,0.0,0,1.4283599241524114,65.99961422222222,-222.68699470982125,0.189198465536709,9.094770882403605,0.002662253030731327,-132.50112731345618,1.2226170301946453,0.4530695454719999,1839.854493090387,26.674228630863354,0.19193474187266443,-1313.6416447778097,-331.24901169118687
2025-01-01 00:02:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,84.42310825778218,51.666666666666686,46.10666666666668,0.0,51.79336893261684,0.0,0.0,0.0,131.91110665278464,51.16354856622897,51.79336893261684,50.84863838303504,12.43753247303448,19.723220339856923,0.0,0.007352066260424228,7.798539949260452,2.8,9.236100170605994,-4042.1537267170106,1675.100476045156,-1567.0703960004669,-4303.0605813071725,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19510877379280786,0.0,0,1.422941989178106,65.99961422222222,-223.95579138793528,0.1909332344039462,9.025302648808042,0.002661895163066011,-131.5547345665419,1.2232404480600265,0.4530695454719999,1648.9166778601775,26.183798184978663,0.19067629553668117,-1242.1027554042616,-324.9676405962053
2025-01-01 00:03:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,84.77721023670422,51.666666666666686,46.10666666666668,0.0,51.779006684901326,0.0,0.0,0.0,132.46439099485033,51.150394863482276,51.779006684901326,50.836088952772755,12.43753247303448,19.578062200027436,0.0,0.30124067681676236,7.556957030839571,2.8,9.236100170605994,-3991.346764526251,1501.1298891546242,-1493.1446082488894,-4250.337404012735,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19438553980628442,0.0,0,1.4176673929238253,65.99961422222222,-225.87200649161338,0.19263688230112005,8.957936505296935,0.0026615400325624232,-130.6308444561852,1.2238472915197,0.4530695454719999,1475.390389234677,25.739499919947193,0.18946793788873909,-1174.5800193393482,-318.56458890954127
2025-01-01 00:04:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,85.12063734429778,51.666666666666686,46.10666666666668,0.0,51.76458607179588,0.0,0.0,0.0,133.00099585046527,51.13718598920413,51.76458607179588,50.82348594790825,12.43753247303448,19.436826978178836,-0.0631730218212212,0.56838237503086,7.326559392911692,2.8,9.236100170605994,-3937.170727942428,1342.997534123435,-1422.9644136162328,-4199.284742461133,-0.0,-0.0,484.8626459780968,0.0,1.0,0.1936810683761921,0.0,0,1.412529633311235,65.99961422222222,-222.7486314593921,0.19431046027525037,8.891858934883402,0.0026611875709440813,-129.7284631344491,1.2244383180208551,0.4530695454719999,1317.6567930246963,25.34074109873869,0.1883083035702378,-1110.849812237663,-312.1146013785698
2025-01-01 00:05:00,0.5336377462208999,0.3033065876855514,0.0,0.008893962437014997,0.00505510979475919,0.0,0.02714633042141535,0.5064914157994845,0.0,0.0,0.0,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,24902.838453333334,Off,0.0,0,85.45365335876913,51.666666666666686,46.10666666666668,0.0,51.75010887210221,0.0,0.0,0.0,133.52133337307677,51.123923606613126,51.75010887210221,50.81083097386859,12.43753247303448,19.299418039441576,-0.20058196055848043,0.8112627195509801,7.106887870462885,2.8,9.236100170605994,-3879.540712752412,1199.2308571094488,-1356.3592208261464,-4149.848173859396,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19299494314697802,0.0,0,1.4075256738300486,65.99961422222222,-214.55518487111252,0.1959539448638132,8.827745518979002,0.002660837713041081,-128.84706548302702,1.2250138856963098,0.4530695454719999,1174.24829316866,24.98256394078895,0.18719596612075357,-1050.6975096750664,-305.66171115107994
2025-01-01 00:06:00,1.4630189962209,0.3033065876855514,0.9186162162162161,0.024383649937014997,0.00505510979475919,0.015310270270270269,0.02714633042141535,0.5064914157994845,0.92938125,0.0,0.9186162162162161,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,On,18889.357764645483,20.000000000000057,0.9250000000000002,6942.86193868785,26.921987517117113,0.92938125,1,24902.838453333334,24902.838453333334,Off,0.0,0,85.776494279462,51.666666666666686,46.10666666666668,0.0,51.7355768206496,0.0,0.0,0.0,134.02577231165938,51.110609337829416,51.7355768206496,50.79812559641933,12.43753247303448,19.165749059992844,-0.33425094000721245,1.0321346537795035,6.8974901439202885,2.8,9.236100170605994,15067.189886170978,1068.4954484708708,5649.69952834451,-4101.978076740892,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19232679536590516,0.0,0,1.4026528251406587,65.99961422222222,-205.0524477117105,0.19756724104548276,8.76484862305976,0.002660490395395738,-127.98617693006126,1.225574312115532,0.4530695454719999,1043.8346410857937,24.660807385077014,0.18612946315461187,-993.9183168233228,-299.24409352001715
2025-01-01 00:07:00,1.4630189962209,0.3033065876855514,0.9186162162162161,0.024383649937014997,0.00505510979475919,0.015310270270270269,0.02714633042141535,0.5064914157994845,0.92938125,0.0,0.9186162162162161,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,On,18889.357764645483,20.000000000000057,0.9250000000000002,6942.86193868785,26.921987517117113,0.92938125,1,24902.838453333334,24902.838453333334,Off,0.0,0,85.37107340224745,51.666666666666686,46.10666666666668,0.0,51.7209916129212,0.0,0.0,0.0,133.39230219101162,51.09724476820281,51.7209916129212,50.78537134584362,12.43753247303448,19.303430645465447,-0.19656935453460989,1.2330403866909903,7.177449545238139,2.8,9.236100170605994,15005.816811693174,949.5817116057048,5569.391365248392,-4151.288555601654,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19301498963857425,0.0,0,1.4076718743010652,65.99961422222222,-217.11504332875356,0.19585423803996949,8.828577147449828,0.002660145556103914,-128.44181609612022,1.224997589738516,0.4530695454719999,925.2100161650766,24.371695440628187,0.18755398421366562,-1069.9539719939469,-303.51660144551164
2025-01-01 00:08:00,1.4630189962209,0.3033065876855514,0.9186162162162161,0.024383649937014997,0.00505510979475919,0.015310270270270269,0.02714633042141535,0.5064914157994845,0.92938125,0.0,0.9186162162162161,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,On,18889.357764645483,20.000000000000057,0.9250000000000002,6942.86193868785,26.921987517117113,0.92938125,1,24902.838453333334,24902.838453333334,Off,0.0,0,84.97675015976445,51.666666666666686,46.10666666666668,0.0,51.70647449771561,0.0,0.0,0.0,132.77617212463196,51.08394336594609,51.70647449771561,50.77267780006134,12.43753247303448,19.437039817097016,-0.06296018290304062,1.4158311915461919,7.4462448536856884,2.8,9.236100170605994,14947.870048497467,841.3931690477058,5491.9513909865045,-4199.361495360569,-0.0,-0.0,484.8626459780968,0.0,1.0,0.19368213058175998,0.0,0,1.4125373800510372,65.99961422222222,-226.98886676554406,0.19420695558774312,8.890643837082681,0.002659799326235159,-128.87472427935887,1.2244384534357473,0.4530695454719999,817.2813356308212,24.11183341688453,0.18891159128989365,-1143.874428266752,-307.0361194345932
2025-01-01 00:09:00,1.4630189962209,0.3033065876855514,0.9186162162162161,0.024383649937014997,0.00505510979475919,0.015310270270270269,0.02714633042141535,0.5064914157994845,0.92938125,0.0,0.9186162162162161,0.0,0.3033065876855514,0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.006816077302631578,0.0,On,0.000652014175608155,0.0,On,0.019678238943175618,0,On,0.011486893768565322,0,On,0.3454139430691631,0.25906045730187227,On,0.04720490675133567,0,On,0.04339083169884825,0,On,0,0,Off,On,18889.357764645483,20.000000000000057,0.9250000000000002,6942.86193868785,26.921987517117113,0.92938125,1,24902.838453333334,24902.838453333334,Off,0.0,0,84.59286760848822,51.666666666666686,46.10666666666668,0.0,51.69202362500255,0.0,0.0,0.0,132.17635563826283,51.0707034019712,51.69202362500255,50.76004329045553,12.43753247303448,19.566819664469392,0.0,1.582185372724601,7.704494993301301,2.8,9.236100170605994,14891.328111283561,742.9358224152685,5416.992777422318,-4246.264653113045,-0.0,-0.0,484.8626459780968,0.0,1.0,0.1943294910834208,0.0,0,1.4172586256518462,65.99961422222222,-236.62764622697352,0.19262092193116384,8.949763601485431,0.002659451770774235,-129.28623221076174,1.2238958393437787,0.4530695454719999,719.0576460411573,23.878176374111202,0.19020681080214097,-1215.7324565489866,-310.13670471654535
