Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.49591520928705,51.666666666666686,46.10666666666668,0.0,50.3934802100175,0.0,0.0,0.0,33.49591520928705,48.02202120117613,50.3934802100175,46.836291696755445,12.43753247303448,19.302467286409524,-0.19753271359053315,2.8,496.42249260153466,-578.9403385919485,-0.0,-0.0,281.6236702294524,0.0,2.0,0.026919517930361174,0.0,0,0.5009299904054201,131.99922844444444,16.250943528133355,0.21310779732410534,9.08375592069757,0.0029039019301837134,56.93661486779273,1.2212539991414673
2025-01-01 00:01:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.46049545048864,51.666666666666686,46.10666666666668,0.0,50.38797176864716,0.0,0.0,0.0,33.46049545048864,48.01732033010197,50.38797176864716,46.83199461082937,12.43753247303448,19.328185693861375,-0.17181430613868187,2.8,491.8415332266195,-580.2381517841941,-0.0,-0.0,281.6236702294524,0.0,2.0,0.026937881969944448,0.0,0,0.5012717163678259,131.99922844444444,12.967797345463813,0.21341701446053146,9.119063281935286,0.0029042947363812008,56.87096141571454,1.224713448104235
2025-01-01 00:02:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.42618768446326,51.666666666666686,46.10666666666668,0.0,50.382468772219056,0.0,0.0,0.0,33.42618768446326,48.0126244298942,50.382468772219056,46.82770225873178,12.43753247303448,19.352953333173343,-0.1470466668267143,2.8,487.3414045361819,-581.4890700582537,-0.0,-0.0,281.6236702294524,0.0,2.0,0.0269555633917938,0.0,0,0.5016007398852701,131.99922844444444,9.718586929085808,0.21311673937175776,9.13116280597167,0.002904685981354436,56.806587633274816,1.2246094566500265
2025-01-01 00:03:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.39293744990927,51.666666666666686,46.10666666666668,0.0,50.37697105535001,0.0,0.0,0.0,33.39293744990927,48.00793334449398,50.37697105535001,46.82341448906597,12.43753247303448,19.376816857281156,-0.12318314271890074,2.8,482.9119447878171,-582.6953298552202,-0.0,-0.0,281.6236702294524,0.0,2.0,0.02697259591125381,0.0,0,0.501917688347414,131.99922844444444,6.4953869776874935,0.21282889256072907,9.142767911438511,0.0029050768166530385,56.7433386857937,1.2245092676981018
2025-01-01 00:04:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.360693881215816,51.666666666666686,46.10666666666668,0.0,50.371478460753615,0.0,0.0,0.0,33.360693881215816,48.003246925485605,50.371478460753615,46.81913115785161,12.43753247303448,19.399819836278375,-0.10018016372168148,2.8,479.816793654609,-583.8590237868344,-0.0,-0.0,281.6236702294524,0.0,2.0,0.02698901100248571,0.0,0,0.5022231474390133,131.99922844444444,4.563929776093657,0.21255284229418422,9.153221032190867,0.002905467248734642,56.68116147731104,1.2244126970297526
2025-01-01 00:05:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.32935643982369,51.666666666666686,46.10666666666668,0.0,50.365990838705656,0.0,0.0,0.0,33.32935643982369,47.998565031591966,50.365990838705656,46.81485212803513,12.43753247303448,19.422048541101873,-0.077951458898184,2.8,477.8399408639341,-584.9844181324769,-0.0,-0.0,281.6236702294524,0.0,2.0,0.02700487056526906,0.0,0,0.5025182690178414,131.99922844444444,3.7124713310611632,0.212287398486822,9.163931267364891,0.00290585728375554,56.619949543554235,1.224319381918782
2025-01-01 00:06:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.29883858219932,51.666666666666686,46.10666666666668,0.0,50.36050805442703,0.0,0.0,0.0,33.29883858219932,47.99388753564568,50.36050805442703,46.81057727625502,12.43753247303448,19.443577228114375,-0.05642277188568201,2.8,476.37276904635235,-586.075186911164,-0.0,-0.0,281.6236702294524,0.0,2.0,0.027020227872479135,0.0,0,0.5028040444085187,131.99922844444444,3.3360682921665354,0.21203153790931867,9.174258256110836,0.0029062469272597828,56.559611264255395,1.224229010185167
2025-01-01 00:07:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.26908335635611,51.666666666666686,46.10666666666668,0.0,50.35502998600342,0.0,0.0,0.0,33.26908335635611,47.989214322625045,50.35502998600342,46.80630649093586,12.43753247303448,19.464454732152827,-0.03554526784722967,2.8,474.88927435425353,-587.1337285940167,-0.0,-0.0,281.6236702294524,0.0,2.0,0.027035118020108186,0.0,0,0.5030811266923937,131.99922844444444,2.911115282920468,0.21178457913563414,9.184228610592939,0.0029066361842645205,56.500086642210164,1.2241413762282451
2025-01-01 00:08:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.24005858489555,51.666666666666686,46.10666666666668,0.0,50.34955651998694,0.0,0.0,0.0,33.24005858489555,47.98454528550107,50.34955651998694,46.80203966825813,12.43753247303448,19.484708602307602,-0.015291397692454467,2.8,473.4541297712578,-588.161370693448,-0.0,-0.0,281.6236702294524,0.0,2.0,0.027049560894524448,0.0,0,0.503349885923576,131.99922844444444,2.5036127993560005,0.2115461255084868,9.194541214906705,0.002907025059443171,56.44134219830602,1.2240563636389823
2025-01-01 00:09:00,0.9318098966350643,0.07857274955405023,0.0,0.015530164943917738,0.0013095458259008372,0.0,0.02921968425624299,0.0,0.125101994942924,0.7774882174358974,0.0,0.0,0.07857274955405023,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.003103307748538012,0.0,On,0.02611637650770498,0,On,0.020338328870856986,0,On,0.0671033916308441,0.050327543723133056,On,0,0,Off,On,777.4882174358975,20.000000000000057,1.0,0.0,0.6717189866666666,0.10576923076923077,1,671.7189866666666,671.7189866666666,Off,0.0,0.0,33.21173114307349,51.666666666666686,46.10666666666668,0.0,50.34408754771369,0.0,0.0,0.0,33.21173114307349,47.97988032176059,50.34408754771369,46.79777670878405,12.43753247303448,19.504367206369196,0.0,2.8,472.0844546051354,-589.1594882799776,-0.0,-0.0,281.6236702294524,0.0,2.0,0.02706357694536296,0.0,0,0.5036107026376874,131.99922844444444,2.132055219763238,0.21131577265540905,9.203844536406251,0.0029074135572792204,56.38334337899496,1.2239738526831831
