Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.597275107886161,0.13134428548617963,0.3286832432432432,0.5972751078861611,0.13134428548617963,0.3286832432432432,0.03102864622159718,0.18371146166456384,0.332535,0.05,0.0,0.3286832432432432,0.0,0.11676095215284629,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035099780701754383,0.0,0.0011655556525300692,0.0,0.026353112498891676,0.0,0.028030192127435426,0.0,0.12236975657872572,0.09177731743404426,6908.1375225893025,20.611111111111168,0.49333333333333346,2334.6970827440305,9.632756330090087,0.332535,0.5333333333333333,8910.299605333334,16706.81176,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,0.0,0.0,84.20112730981411,51.66666666666668,46.10666666666668,0.0,51.61238038965937,0.0,0.0,0.0,131.56426142158455,51.64812099379745,51.6659912958665,51.61238038965937,12.43753247303448,20.267703411616807,-0.07153132554075328,5.318131880246531,2.8,9.236100170605994,4185.7351997588175,571.8145515707982,-3045.763754964324,0.0,0.0,470.17268181453915,0.0,4.0,0.1337751404258168,0.0,0.0,1.7311897596833272,263.9984568888889,-146.81124968070014,0.20203597240598173,9.558683190475906,0.0029139484092075615,-30.004293034088516,1.2207270534600478,0.5436834545663999,-1784.1946795619763,21.31214838874415
2025-01-01 01:00:00,0.4824574003490747,0.12384458047035608,0.25678378378378375,0.48245740034907464,0.12384458047035608,0.25678378378378375,0.018013763137714914,0.15465066846135972,0.25979296875,0.05,0.0,0.25678378378378375,0.0,0.10926124713702273,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.0032467297149122803,0.0,0.0006254590223022412,0.0,0.014141574400500394,0.0,0.00896900561199601,0.0,0.11320293771492106,0.08490220328619076,5396.9824395228925,19.77777777777783,0.3854166666666668,1823.9820958937737,7.525590882882882,0.25979296875,0.4166666666666667,6961.171566666667,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,0.0,0.0,82.15131787414592,51.66666666666668,46.10666666666668,0.0,50.70557194772001,0.08759126884939186,234.01226246242868,0.0,128.361434178353,50.10885698953621,50.71500322896388,49.80106822920043,12.43753247303448,19.502692696056943,-0.06491395514958237,5.490228955313586,2.5,9.236100170605994,2989.275919844532,-277.2654189086256,-2710.519862139542,0.0,-0.012833777241131309,428.73868284791905,0.0,4.0,0.12231219191348114,0.0,5.631182555844547e-07,1.5828545446903803,263.9984568888889,-125.91250660949662,0.21143099789354483,9.202975418354969,0.002907788829373155,-1.9193853101339868,1.2239826451613933,0.5436834545663999,-2121.1435259666746,19.896011164275272
2025-01-01 02:00:00,0.4718821077061609,0.12009163078378605,0.25678378378378375,0.4718821077061609,0.12009163078378604,0.25678378378378375,0.015803730924778468,0.14628540803138237,0.25979296875,0.05,0.0,0.25678378378378375,0.0,0.10550829745045272,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0032467297149122803,0.0,0.0005318529101209534,0.0,0.012025148299745233,0.0,0.005607678097445403,0.0,0.1090317926234544,0.08177384446759078,5396.9824395228925,19.77777777777783,0.3854166666666668,1823.9820958937737,7.525590882882882,0.25979296875,0.4166666666666667,6961.171566666667,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,0.0,0.0,76.3144265241093,51.66666666666668,46.10666666666668,0.0,49.653592916063104,0.06288912851752176,164.7726791870284,0.0,119.24129144392079,47.873475022856134,49.653592916063104,46.98341607625265,12.43753247303448,19.486460024399623,-0.06201694809440029,5.151850184230719,1.6500000000000001,9.236100170605994,3007.2761522195183,-648.4853716458869,-2677.694927972506,0.0,0.0,418.455370361408,0.0,4.0,0.11465011494320129,0.0,0.0,1.4836919946740887,263.9984568888889,-130.46672969227706,0.21199130270416155,9.201185425441148,0.0029127620637732277,33.51489317465995,1.2240464522993535,0.5436834545663999,-2491.686807706637,19.21934016697592
2025-01-01 03:00:00,0.48126553972869196,0.119467039915816,0.30576953940021223,0.481265539728692,0.119467039915816,0.30576953940021223,0.015628232021269697,0.1454526202074223,0.27018468749999996,0.05,0.03871440426507711,0.2670551351351351,0.0,0.10488370658248267,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.003071230811403509,0.0,0.0005318529101209534,0.0,0.012025148299745233,0.0,0.005607678097445403,0.0,0.1090317926234544,0.08177384446759078,5612.861737103809,19.77777777777783,0.4008333333333335,1896.9413797295247,7.8266145181981965,0.27018468749999996,0.43333333333333335,7239.618429333334,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,879.2133333333333,0.0,79.80368477979484,51.66666666666668,46.10666666666668,0.0,50.16898032446465,0.0,0.0,879.2133333333333,124.69325746842944,49.13369715591254,50.17434428464245,48.61069161145869,12.43753247303448,19.471122297307065,-0.06334987490563014,4.916119065713717,1.6500000000000001,9.236100170605994,3120.833365165808,-408.2540154783213,-2778.8149913644475,0.0,0.0,417.4470836339391,0.0,4.0,0.11922300328099919,0.0,0.0,1.542869936385621,263.9984568888889,-130.66046420749208,0.21276710615232272,9.203192906767871,0.002920660347073708,-19.713338285451137,1.2241047904317641,0.5436834545663999,-2324.321746935169,19.126351727322803
2025-01-01 04:00:00,0.542783064404732,0.11884244904784594,0.3286832432432432,0.542783064404732,0.11884244904784595,0.3286832432432432,0.015628232021269697,0.14461983238346224,0.332535,0.05,0.0,0.3286832432432432,0.0,0.1042591157145126,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.003071230811403509,0.0,0.0005318529101209534,0.0,0.012025148299745233,0.0,0.005607678097445403,0.0,0.1090317926234544,0.08177384446759078,6908.1375225893025,19.77777777777783,0.49333333333333346,2334.6970827440305,9.632756330090087,0.332535,0.5333333333333333,8910.299605333334,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,0.0,0.0,85.96271981146535,51.66666666666668,46.10666666666668,0.0,51.46190264202923,0.0,0.0,0.0,134.3167497054146,51.500025002886076,51.5190861833145,51.46190264202923,12.43753247303448,19.46303397067176,-0.0637515956766043,4.689970214886334,0.55,9.236100170605994,4157.883848901847,-604.748475778368,-3038.964178253375,0.0,0.0,416.614295809979,0.0,4.0,0.12231466758297298,0.0,0.0,1.5828792950969546,263.9984568888889,-127.9037912440597,0.2119834267367934,9.18330501014242,0.002909809979322654,36.765820307701226,1.223572048809787,0.5436834545663999,-2958.7678538529367,19.32229533053845
2025-01-01 05:00:00,0.5034081719501831,0.11942446929316687,0.2875978378378378,0.5034081719501831,0.11942446929316687,0.2875978378378378,0.016732649900879207,0.14570739704930377,0.290968125,0.05,0.0,0.2875978378378378,0.0,0.10484113595983353,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.0034222286184210525,0.0,0.0005637640847282106,0.0,0.012746657197729947,0.0,0.005919215769525702,0.0,0.10980781961721564,0.0823558647129117,6044.620332265639,19.77777777777783,0.43166666666666675,2042.8599474010266,8.428661788828828,0.290968125,0.4666666666666667,7796.512154666667,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,0.0,0.0,83.25393908559876,51.66666666666668,46.10666666666668,0.0,50.64662840716419,0.09440908483413317,248.91191962295778,0.0,130.08427982124806,50.53272730997417,50.67806275560333,50.44434241294004,12.43753247303448,19.49837797766174,-0.06117203931705859,3.626373684024537,-0.25000000000000006,9.236100170605994,3160.5394479035917,-710.7917025407883,-3174.2327189336593,0.0,0.0,418.7519564658668,0.0,4.0,0.12208568355772047,0.0,0.0,1.5799160031251698,263.9984568888889,-128.60012189425552,0.2134218454949468,9.226877003466274,0.002937526913654063,48.35155233817514,1.2227900504209115,0.5436834545663999,-2774.715631024569,21.06398108275402
2025-01-01 06:00:00,0.5301135157833394,0.1259482095023279,0.32631224210291493,0.5301135157833393,0.1259482095023279,0.32631224210291493,0.030820857474775684,0.15832453330856364,0.290968125,0.05,0.03871440426507711,0.2875978378378378,0.0,0.11136487616899456,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.0038609758771929823,0.0,0.0011418881980296868,0.0,0.025817993399553017,0.0,0.009838031749904214,0.0,0.11684056424817688,0.08763042318613262,6044.620332265639,19.77777777777783,0.43166666666666675,2042.8599474010266,8.428661788828828,0.290968125,0.4666666666666667,7796.512154666667,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,879.2133333333333,0.0,83.59666412520541,51.66666666666668,46.10666666666668,0.0,51.18861794855232,0.15006503424417023,395.2791399646266,879.2133333333333,130.61978769563342,50.61025157746841,51.190738227453224,50.31894811302557,12.43753247303448,19.49935128591534,-0.054806944743689634,4.154459572763138,0.3,9.236100170605994,3279.049511300626,-690.0525254890895,-3077.205615170507,0.0,0.0,444.9650081748559,0.0,4.0,0.12195773763012195,0.0,0.0,1.5782602494556413,263.9984568888889,-133.33021396936283,0.21302670161509368,9.221375656974226,0.002932246668451475,-28.408850131563334,1.2227898374154038,0.5436834545663999,-2753.5726571397554,20.660184249639233
2025-01-01 07:00:00,0.6054299071212055,0.13272658356881686,0.3673976475083203,0.6054299071212055,0.13272658356881686,0.3673976475083203,0.04993306198633605,0.17296184513486942,0.332535,0.05,0.03871440426507711,0.3286832432432432,0.0,0.11814325023548351,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.0035977275219298247,0.0,0.001962537238346318,0.0,0.044372797226059905,0.0,0.015437511487558031,0.0,0.12421282068890867,0.09315961551668148,6908.1375225893025,19.77777777777783,0.49333333333333346,2334.6970827440305,9.632756330090087,0.332535,0.5333333333333333,8910.299605333334,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,879.2133333333333,0.0,82.1071728303743,51.66666666666668,46.10666666666668,0.0,51.228828294415756,0.40000624821358594,1078.662909152741,879.2133333333333,128.2924575474598,50.06146765316711,51.228828294415756,49.47778733254278,12.43753247303448,19.492763841281068,-0.06263063392208974,3.627293211114012,-0.55,9.236100170605994,3908.6016199094106,-636.7338807002719,-3306.7397659447047,0.0,0.0,437.47670458675964,4.819981892139092,3.383,0.12509510860454834,0.0,0.0,1.6188611001515638,223.27669491377776,-130.27284132194654,0.21285009267103144,9.214102705047772,0.0029285571047490354,8.057222266222535,1.2228201946659285,0.5436834545663999,-2992.912224580658,21.481261136355783
2025-01-01 08:00:00,0.6993149606087405,0.14906572106045202,0.37766899885967165,0.6993149606087405,0.14906572106045202,0.37766899885967165,0.09463748186060644,0.2117507599981341,0.34292671875,0.05,0.03871440426507711,0.33895459459459454,0.0,0.13448238772711868,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.002720233004385965,0.0,0.0038931633020853782,0.0,0.08802408555413509,0.0,0.03244090969530915,0.0,0.14516554952046218,0.1088741621403466,7124.016820170218,19.77777777777783,0.5087500000000001,2407.656366579781,9.933779965405403,0.34292671875,0.55,9188.746468,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,879.2133333333333,0.0,82.82219479353522,51.66666666666668,46.10666666666668,0.0,51.72201039696007,0.20954742968929266,573.4990094850548,879.2133333333333,129.4096793648988,50.29879149369119,51.72201039696007,49.58718204205676,12.43753247303448,19.49684575949203,-0.05646957547583315,3.021840357473599,-1.4,9.236100170605994,3985.859623256861,-747.6298745981117,-3574.7339428238274,0.0,0.0,494.2254960589749,344.2866009449218,3.0,0.12937828184946812,0.0,0.0,1.6742898265722743,197.99884266666666,-57.64875014850521,0.21380710944045234,9.234208885297168,0.0029412420572606794,99.53904767643091,1.2233679064921077,0.5436834545663999,-3177.806053648553,22.519812470660302
2025-01-01 09:00:00,0.6255510175037848,0.14415492524055665,0.2953407186908532,0.6255510175037848,0.14415492524055665,0.2953407186908532,0.08048663883737532,0.2040962536664094,0.290968125,0.05,0.007742880853015421,0.2875978378378378,0.0,0.1295715919072233,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.0021937362938596492,0.0,0.0033161028946041443,0.0,0.07497679964891152,0.0,0.03133413112344492,0.0,0.1386178217606017,0.10396336632045125,6044.620332265639,19.77777777777783,0.43166666666666675,2042.8599474010266,8.428661788828828,0.290968125,0.4666666666666667,7796.512154666667,16706.81176,0.0,20.77777777777783,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9946.54044,175.84266666666664,0.0,79.68156668689298,51.66666666666668,46.10666666666668,0.0,51.22065694556831,0.1149995234133415,309.2333295333165,175.84266666666664,124.5024479482703,49.10169819476737,51.22065694556831,48.042218819366916,12.43753247303448,19.472942003653998,-0.07021967521919402,2.948926358874765,-0.85,9.236100170605994,3186.854519537343,-660.5007333632501,-3416.1663768624485,0.0,0.0,472.8784876472092,964.7577083490504,3.0,0.12725374554001448,0.0,0.0,1.6467961121848758,197.99884266666666,85.5220764869422,0.21750264651920723,9.27828539476955,0.002986320123085429,214.65791682960167,1.2240487902648696,0.5436834545663999,-2725.6644839253518,22.30380316107515
