occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.627,0.0403,0.163,0.163,0.144,0.467,0.0,0.0,0.0883,0,0,0,0
0.883,0.637,0.0449,0.179,0.179,0.803,1.0,0.0,0.0,0.265,0,0,0,0
0.75,0.621,0.0406,0.151,0.151,0.208,1.0,0.0,0.0,0.177,0,0,0,0
0.75,0.676,0.0625,0.245,0.245,0.0871,0.4,0.6,0.0,0.271,0,0,0,0
0.75,0.739,0.0875,0.353,0.353,0.489,0.0,0.467,0.0,0.026,0,0,0,0
0.75,0.746,0.0962,0.363,0.363,0.417,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.106,0.374,0.374,0.0341,0.0,0.0,0.0,0.185,0,0,0,0
0.75,0.754,0.106,0.374,0.374,0.25,0.0,0.0,0.0,0.0264,0,0,0,0
0.75,0.754,0.106,0.374,0.374,0.25,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.724,0.0982,0.327,0.327,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.089,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.089,0.273,0.273,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.75,0.69,0.089,0.273,0.273,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.75,0.69,0.0935,0.27,0.27,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.633,0.66,0.0797,0.216,0.216,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.655,0.0815,0.204,0.204,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.69,0.108,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.108,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.108,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.111,0.253,0.253,0.0,0.0,0.0,0.467,0.265,0,0,0,0
0.5,0.69,0.114,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.69,0.114,0.25,0.25,0.0,0.0,0.0,1.0,0.177,0,0,0,0
0.5,0.69,0.114,0.25,0.25,0.0,0.0,0.0,1.0,0.265,0,0,0,0
0.5,0.69,0.12,0.249,0.249,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.69,0.128,0.248,0.248,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.69,0.128,0.248,0.248,0.0,0.0,0.0,1.0,0.0883,0,0,0,0
0.5,0.69,0.128,0.248,0.248,0.0,0.0,0.0,0.733,0.0,0,0,0,0
0.5,0.69,0.131,0.25,0.25,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.69,0.135,0.252,0.252,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.383,0.66,0.107,0.205,0.205,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0759,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.63,0.0795,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.635,0.0836,0.163,0.163,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.67,0.115,0.216,0.216,0.0,0.0,0.0,0.0,0.362,0,0,0,0
0.5,0.709,0.15,0.276,0.276,0.0,0.0,0.0,0.0,0.141,0,0,0,0
0.5,0.723,0.166,0.305,0.305,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.5,0.738,0.185,0.337,0.337,0.0,0.0,0.0,0.0,0.353,0,0,0,0
0.5,0.738,0.185,0.337,0.337,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.738,0.185,0.337,0.337,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.5,0.752,0.203,0.385,0.385,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.772,0.26,0.479,0.479,0.0,0.0,0.0,0.467,0.0883,0,0,0,0
0.5,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.5,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.773,0.354,0.523,0.523,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.758,0.461,0.478,0.478,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.748,0.512,0.43,0.43,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.748,0.512,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.748,0.512,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.73,0.5,0.383,0.383,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.486,0.33,0.33,0.0,0.0,0.0,0.0,0.141,0,0,0,0
0.733,0.778,0.704,0.461,0.461,0.0,0.0,0.0,0.0,0.275,0,0,0,0
1.0,0.822,0.845,0.545,0.545,0.0,0.0,0.0,0.0,0.0834,0,0,0,0
1.0,0.73,0.523,0.386,0.386,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
1.0,0.645,0.232,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.157,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.157,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.609,0.119,0.138,0.138,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0752,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0752,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.0752,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.583,0.0481,0.0769,0.0769,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0245,0.086,0.086,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
1.0,0.606,0.0329,0.127,0.127,0.0,0.0,0.0,0.467,0.0,0,0,0,0
1.0,0.606,0.0329,0.127,0.127,0.0,0.0,0.0,1.0,0.0883,0,0,0,0
0.883,0.585,0.0255,0.0911,0.0911,0.0,0.0,0.0,0.6,0.0,0,0,0,0
0.75,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.591,0.0309,0.1,0.1,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.75,0.626,0.0468,0.158,0.158,0.0,0.0,0.0,1.0,0.177,0,0,0,0
0.75,0.626,0.0468,0.158,0.158,0.0,0.0,0.0,1.0,0.265,0,0,0,0
0.75,0.626,0.0468,0.158,0.158,0.0,0.0,0.0,0.6,0.265,0,0,0,0
0.633,0.626,0.0497,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.626,0.0553,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.626,0.0602,0.156,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.5,0.626,0.064,0.152,0.152,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.5,0.626,0.0655,0.15,0.15,0.0,0.0,0.0,0.0,0.53,0,0,0,0
0.5,0.626,0.0655,0.15,0.15,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.626,0.0655,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.596,0.0429,0.103,0.103,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.591,0.0445,0.0972,0.0972,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.626,0.0759,0.151,0.151,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0759,0.151,0.151,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.5,0.626,0.0759,0.151,0.151,0.0,0.0,0.0,0.0,0.353,0,0,0,0
0.5,0.596,0.0485,0.104,0.104,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.603,0.0562,0.117,0.117,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.65,0.101,0.194,0.194,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.5,0.657,0.11,0.217,0.217,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.617,0.713,0.17,0.335,0.335,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.75,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.75,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.75,0.772,0.26,0.479,0.479,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.75,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.75,0.777,0.3,0.525,0.525,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.773,0.354,0.523,0.523,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.517,0.719,0.323,0.411,0.411,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.25,0.665,0.217,0.285,0.285,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.25,0.665,0.217,0.285,0.285,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.25,0.66,0.239,0.264,0.264,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.655,0.265,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.655,0.265,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.655,0.265,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.646,0.258,0.217,0.217,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.67,0.361,0.255,0.255,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.617,0.709,0.486,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.709,0.486,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.691,0.398,0.311,0.311,0.0,0.0,0.0,0.0,0.192,0,0,0,0
0.75,0.67,0.297,0.29,0.29,0.0,0.0,0.0,0.0,0.137,0,0,0,0
0.75,0.67,0.297,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.645,0.232,0.234,0.234,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.867,0.591,0.0917,0.114,0.114,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0245,0.086,0.086,0.0,0.0,0.0,0.0,0.177,0,0,0,0
1.0,0.606,0.0329,0.127,0.127,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
1.0,0.627,0.0403,0.163,0.163,0.0,0.0,0.0,0.0,0.177,0,0,0,0
1.0,0.651,0.0488,0.204,0.204,0.0,0.0,0.0,0.0,0.19,0,0,0,0
0.883,0.664,0.0559,0.226,0.226,0.0,0.0,0.0,0.0,0.224,0,0,0,0
0.633,0.652,0.0531,0.205,0.205,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.621,0.0406,0.151,0.151,0.0,0.0,0.0,0.0,0.191,0,0,0,0
0.5,0.621,0.0406,0.151,0.151,0.0,0.0,0.0,0.0,0.17,0,0,0,0
0.5,0.653,0.0573,0.205,0.205,0.0,0.0,0.0,0.467,0.177,0,0,0,0
0.5,0.69,0.0765,0.266,0.266,0.0,0.0,0.0,1.0,0.418,0,0,0,0
0.383,0.66,0.0626,0.216,0.216,0.0,0.0,0.0,1.0,0.353,0,0,0,0
0.25,0.626,0.0468,0.158,0.158,0.0,0.0,0.0,0.6,0.0883,0,0,0,0
0.25,0.626,0.0497,0.16,0.16,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.25,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.25,0.626,0.053,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0553,0.16,0.16,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.25,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.25,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0579,0.158,0.158,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.25,0.626,0.0602,0.156,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.25,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.25,0.626,0.0627,0.153,0.153,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.655,0.0866,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.114,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.66,0.0914,0.203,0.203,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0655,0.15,0.15,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.25,0.626,0.0688,0.149,0.149,0.0,0.0,0.0,0.0,0.159,0,0,0,0
0.25,0.626,0.0725,0.149,0.149,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.133,0.596,0.0466,0.103,0.103,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0171,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.117,0.596,0.0481,0.103,0.103,0.0,0.0,0.0,0.467,0.0883,0,0,0,0
0.25,0.642,0.0916,0.177,0.177,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.25,0.65,0.101,0.194,0.194,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.25,0.65,0.101,0.194,0.194,0.0,0.0,0.0,0.6,0.265,0,0,0,0
0.25,0.65,0.101,0.194,0.194,0.0,0.0,0.0,0.0,0.177,0,0,0,0
0.25,0.657,0.11,0.217,0.217,0.0,0.0,0.0,0.0,0.265,0,0,0,0
0.367,0.713,0.17,0.335,0.335,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.5,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.225,0.439,0.439,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.722,0.194,0.368,0.368,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.669,0.158,0.288,0.288,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.669,0.158,0.288,0.288,0.0,0.0,0.0,0.0,0.0883,0,0,0,0
0.367,0.72,0.224,0.398,0.398,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.773,0.354,0.523,0.523,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.416,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.758,0.461,0.478,0.478,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.617,0.792,0.628,0.518,0.518,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.76,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.76,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.867,0.814,0.741,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.783,0.72,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.783,0.72,0.47,0.47,0.0,0.0,0.0,0.0,0.265,0,0,0,0
1.0,0.783,0.72,0.47,0.47,0.0,0.0,0.0,0.0,0.265,0,0,0,0
1.0,0.705,0.457,0.33,0.33,0.0,0.0,0.0,0.0,0.412,0,0,0,0
