Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.29271723452385495,0.13283571236481453,0.0,0.004878620575397582,0.0022139285394135754,0.0,0.041432121723971316,0.20128511279988365,0.0,0.05,0.0,0.0,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,85.87627781909205,51.666666666666686,46.10666666666668,0.0,52.00601873812846,0.0,0.0,0.0,134.18168409233132,52.03688207932086,52.05231374991706,52.00601873812846,12.43753247303448,20.03235417486664,-0.07875693624453106,1.631596531326158,2.8,9.236100170605994,-2597.03236333738,854.9471770367912,-2986.553919431474,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13298666527789624,0.0,0.0,1.7209860693900485,263.9984568888889,-108.48905251613328,0.20466694112201753,9.433431606509808,0.0029182756602656903,-30.392584937819827,1.2182030847048178,0.5436834545663999,827.8594416530452,27.087735383745986
2025-01-01 00:01:00,0.29271723452385495,0.13283571236481453,0.0,0.004878620575397582,0.0022139285394135754,0.0,0.041432121723971316,0.20128511279988365,0.0,0.05,0.0,0.0,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,86.25756334182752,51.666666666666686,46.10666666666668,0.0,51.991736334355,0.0,0.0,0.0,134.7774427216055,52.023501962730315,52.039384776917984,51.991736334355,12.43753247303448,19.87684964162699,-0.23426146948418136,1.835594126765215,2.8,9.236100170605994,-2559.0169698182613,710.0158947184465,-2947.9701478980583,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13246394194875516,0.0,0.0,1.7142214846422683,263.9984568888889,-109.05743053043031,0.2072419557765641,9.386337257011249,0.0029181294761666835,-29.3958491235015,1.2224100902860278,0.5436834545663999,683.3191865214641,26.696708196982442
2025-01-01 00:02:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,86.62622424511328,51.666666666666686,46.10666666666668,0.0,51.977390890276716,0.0,0.0,0.0,135.3534753829895,52.01006243922464,52.02639821369861,51.977390890276716,12.43753247303448,19.725990387619674,-0.3851207234914966,2.0182108996350343,2.8,9.236100170605994,10430.092758360002,4957.898392941166,-2910.7280153948627,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13195622540959234,0.0,0.0,1.707651103399365,263.9984568888889,-109.94768971030402,0.20918062832081089,9.317183892206696,0.0029179885728309427,-28.428648301311135,1.2230398528057012,0.5436834545663999,553.9280783316856,26.413284464423942
2025-01-01 00:03:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,86.11024745439356,51.666666666666686,46.10666666666668,0.0,51.96298450952054,0.0,0.0,0.0,134.54726164748993,51.99656547580665,52.01335595894971,51.96298450952054,12.43753247303448,19.90475106524078,-0.20636004587039025,2.6498789319483453,2.8,9.236100170605994,10370.091493226482,4509.256477049552,-2954.878495295403,-0.0,-0.0,498.0106086102271,0.0,4.0,0.1325577785512707,0.0,0.0,1.7154358280908442,263.9984568888889,-125.79847494328418,0.2068642268243499,9.398771055100271,0.0029178523757520374,-29.44691219670701,1.222293910275677,0.5436834545663999,106.36663353855023,25.33281336594427
2025-01-01 00:04:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,85.61173147209533,51.666666666666686,46.10666666666668,0.0,51.94866447602733,0.0,0.0,0.0,133.76833042514895,51.98314890513265,52.00039111968531,51.94866447602733,12.43753247303448,20.0770852288843,-0.03402588222687086,3.2159531434126394,2.8,9.236100170605994,10315.843453668323,4107.280137241198,-2997.689163393821,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13313690916184726,0.0,0.0,1.7229303818573958,263.9984568888889,-137.23584640302514,0.2046576655833243,9.477360733087611,0.00291771121423906,-30.4224789148248,1.2215756529720343,0.5436834545663999,-294.71903010546595,24.44213720160693
2025-01-01 00:05:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,85.12945172714802,51.666666666666686,46.10666666666668,0.0,51.93442787986855,0.0,0.0,0.0,133.0147683236688,51.96981000668822,51.987501070098055,51.93442787986855,12.43753247303448,20.243446511851563,0.0,3.723356574454191,2.8,9.236100170605994,10265.961866332036,3746.9684253065807,-3039.2459302910775,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13369522425216146,0.0,0.0,1.7301555610943753,263.9984568888889,-145.56066684205527,0.2025519718712379,9.552519122521026,0.0029175652903412693,-31.35830848614119,1.2208830970781666,0.5436834545663999,-654.2341568379059,23.64555199942941
2025-01-01 00:06:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,84.66239141380348,51.666666666666686,46.10666666666668,0.0,51.92027201508524,0.0,0.0,0.0,132.28498658406792,51.95654625075555,51.97468336859072,51.92027201508524,12.43753247303448,20.404211310888904,0.0,4.178269923305626,2.8,9.236100170605994,10218.574859367505,3423.937573018657,-3079.618759808158,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13423406177124625,0.0,0.0,1.7371286802569004,263.9984568888889,-152.57484428950522,0.2005395690086137,9.625170187695598,0.0029174147923379037,-32.25687485788466,1.2202145919179548,0.5436834545663999,-976.5580124903698,22.93855536396989
2025-01-01 00:07:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,84.20974359787448,51.666666666666686,46.10666666666668,0.0,51.90619434509101,0.0,0.0,0.0,131.57772437167887,51.943355266042204,51.961935726517815,51.90619434509101,12.43753247303448,20.559677968761207,0.0,4.586220064807049,2.8,9.236100170605994,10172.81925977626,3134.261195217611,-3118.860737882298,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13475449000704115,0.0,0.0,1.743863564104455,263.9984568888889,-159.08846580661023,0.1986141965576959,9.695498801987966,0.0029172598970285714,-33.1201659866339,1.219568820845991,0.5436834545663999,-1265.6066035125898,22.310768585143972
2025-01-01 00:08:00,0.916220359523855,0.13283571236481453,0.616281081081081,0.015270339325397585,0.0022139285394135754,0.01027135135135135,0.041432121723971316,0.20128511279988365,0.623503125,0.05,0.0,0.616281081081081,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,On,12952.757854854943,20.61111111111117,0.9250000000000003,4377.557030145057,18.061418118918915,0.623503125,1,16706.81176,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,83.77082090648084,51.666666666666686,46.10666666666668,0.0,51.89219246772545,0.0,0.0,0.0,130.8919076663763,51.930234806981645,51.94925597660975,51.89219246772545,12.43753247303448,20.71010039746365,0.0,4.95214875132287,2.8,9.236100170605994,10128.471987403304,2874.4290955633833,-3157.0159609663365,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13525742192429865,0.0,0.0,1.7503720273525794,263.9984568888889,-165.28051509553018,0.19677042297951636,9.762944420746411,0.002917100772040904,-33.94988924643888,1.2189446594887599,0.5436834545663999,-1524.8813542522973,21.753419670623828
2025-01-01 00:09:00,0.29271723452385495,0.13283571236481453,0.0,0.004878620575397582,0.0022139285394135754,0.0,0.041432121723971316,0.20128511279988365,0.0,0.05,0.0,0.0,0.0,0.11825237903148118,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0016061957885652792,0.0,On,0.0363159478652306,0,On,0.04361527409124202,0,On,0.1243583257502389,0.09326874431267915,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,16706.81176,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,9946.54044,Off,0.0,0,83.34499864940265,51.666666666666686,46.10666666666668,0.0,51.87826409534427,0.0,0.0,0.0,130.22656038969166,51.91718273510476,51.936642054985015,51.87826409534427,12.43753247303448,20.85570925643296,0.0,5.28047481365788,2.8,9.236100170605994,-2867.2743044843555,-1736.2545366664465,-3194.124544109274,-0.0,-0.0,498.0106086102271,0.0,4.0,0.13574368703068668,0.0,0.0,1.756664804695146,263.9984568888889,-171.1603689853083,0.19500334143953743,9.828363537778953,0.002916937577147847,-34.74760034856131,1.2183410865952637,0.5436834545663999,-1757.513178730969,21.25864206452257
