Metric,Value
Total Electric Energy (kWh),563.9927789008545
Total Gas Energy (therms),21.00795683568709
Average Electric Power (kW),0.7833233040289647
Peak Electric Power (kW),5.188062209626922
Other Electric Energy (kWh),212.47489671893382
HVAC Heating Electric Energy (kWh),20.806570512820507
Lighting Electric Energy (kWh),131.5945492491002
Water Heating Electric Energy (kWh),199.11676242
HVAC Heating Gas Energy (therms),21.00795683568709
Average Temperature - Indoor (C),20.809237104663698
Unmet Heating Load (C-hours),38.83504211074469
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
