Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.0530446728490719,0.13768202062167428,0.04271718749949083,1.0530446728490719,0.13768202062167428,0.04271718749949083,0.20645449215546996,0.5833092014814816,0.22097328690442797,0.0423076923076923,0.04271718749949083,0.0,0.0,0.13768202062167428,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.011171907894736842,0.0,0.1952825842607331,0.0,0.0373972594088622,0.0,0.14393363334691006,0.10795022501018252,0.0,0.0,1044.493663863248,21.111111111111143,0.3202083470538186,0.0,1.2519173604017444,0.0423076923076923,0.4,1002.1859715555557,2505.464928888889,583.3092014814815,0.23333333333333334,33.921537652095694,51.66666666666668,46.10666666666668,0.0,51.33444625679339,0.14090543294576333,382.8018561047711,583.3092014814815,33.921537652095694,49.82250914460881,51.33485924615007,49.066127599159834,12.43753247303448,20.725284220569453,-0.07866325176196055,0.85,706.7213249844285,-901.7077200748986,0.0,0.0,505.3629102909476,393.75511822930156,1.3335000000000001,0.03454320750485893,0.0,0.0,0.642794891377509,88.01048556533333,58.57247090513163,0.22031777890067736,10.1600845356506,0.00327041574767231,75.46223928944279,1.2186233770673793
2025-01-01 11:00:00,1.4159229536683526,0.13768202062167428,0.023138476562224196,1.4159229536683526,0.13768202062167428,0.0231384765622242,0.2001788703550305,0.0,1.1928274166466553,0.022916666666666665,0.023138476562224196,0.0,0.0,0.13768202062167428,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.9679963515732184,0.0,0.011171907894736842,0.0,0.18900696246029366,0.0,0.0412550375778711,0.0,0.14393363334691006,0.10795022501018252,0.0,0.0,565.7674012592594,21.111111111111143,0.17344618798748507,0.0,0.6781219035509448,0.022916666666666665,0.21666666666666667,542.8507345925926,2505.464928888889,0.0,0.0,33.40185045771903,51.66666666666668,46.10666666666668,0.0,51.36176219465379,0.0,0.0,0.0,33.40185045771903,49.749546773470406,51.36176219465379,48.94343906287872,12.43753247303448,21.088416905801587,-0.0003609141840388001,1.95,972.1121326337523,-836.3102618224644,0.0,0.0,1177.8915684491233,458.04044502775895,1.0,0.03348630606238016,0.0,0.0,0.6231276138723928,65.99961422222222,64.76342474783395,0.2176782568589682,10.356929775309574,0.0033065614217555883,125.17654356055172,1.2165207044648787
2025-01-01 12:00:00,1.3722581695565068,0.13916861040224887,0.0,1.3722581695565068,0.13916861040224887,0.0,0.1951070531639823,0.6249741444444445,0.5521769719480799,0.0,0.0,0.0,0.0,0.13916861040224887,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.32266545052440615,0.0,0.011637404057017544,0.0,0.18346964910696476,0.0,0.043953374220675134,0.0,0.14393363334691006,0.10795022501018252,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2505.464928888889,624.9741444444445,0.25,33.290036969514226,51.66666666666668,46.10666666666668,0.0,50.979426214389996,0.1283527612907616,343.68538736961125,624.9741444444445,33.290036969514226,49.35122673675016,50.979426214389996,48.53712699793024,12.43753247303448,20.805721111472067,-0.031988397444599845,3.05,32.96303114267832,-755.5087830305253,0.0,0.0,712.8619588531669,454.8196172403543,1.0,0.03271537807705767,0.0,0.0,0.6087818536960817,65.99961422222222,75.60985532003656,0.22444551632236182,10.277205652449085,0.0033520755928028926,54.96623649262083,1.217046781238291
2025-01-01 13:00:00,0.8688968779864413,0.13916861040224887,0.024918359374702985,0.8688968779864413,0.13916861040224887,0.024918359374702985,0.19373488497415992,0.41664942962962975,0.2338330762031645,0.024679487179487182,0.024918359374702985,0.0,0.0,0.13916861040224887,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.01303389254385965,0.0,0.1807009924303003,0.0,0.04827492900016597,0.0,0.14393363334691006,0.10795022501018252,0.0,0.0,609.2879705868946,21.111111111111143,0.18678820244806088,0.0,0.7302851269010175,0.024679487179487182,0.23333333333333334,584.6084834074074,2505.464928888889,416.64942962962965,0.16666666666666666,33.107695387787324,51.66666666666668,46.10666666666668,0.0,51.19975022279974,0.2542737374095802,686.2916997396319,416.64942962962965,33.107695387787324,49.21438851418246,51.19975022279974,48.22170765987382,12.43753247303448,20.79852847921476,-0.06901165607578032,4.45,493.20234636851364,-659.1793845378936,0.0,0.0,483.49222106526304,385.52207008110116,1.0,0.031166986325375703,0.0,0.0,0.5799687127133795,65.99961422222222,59.60153925424954,0.2252179213018168,10.282584385947633,0.0033636170676593206,24.293616857122117,1.216497197622392
2025-01-01 14:00:00,0.7672479966770901,0.13916861040224887,0.0,0.76724799667709,0.13916861040224887,0.0,0.19651164841649763,0.33331954370370376,0.23741680455688866,0.0,0.0,0.0,0.0,0.13916861040224887,0.0,1.0,0.0,0.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.01396488486842105,0.0,0.18254676354807658,0.0,0.051858657353890086,0.0,0.14393363334691006,0.10795022501018252,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2505.464928888889,333.31954370370374,0.13333333333333333,36.19828434322899,51.66666666666668,46.10666666666668,0.0,51.64582756808305,0.0,0.0,333.31954370370374,36.19828434322899,51.59313382951712,51.655796764223695,51.556817764093516,12.43753247303448,20.505119828677177,-0.11840709261262698,4.7,-74.28749621636793,-615.3387253026054,0.0,0.0,489.85271286132485,296.8607403455846,1.0,0.030158009363997863,0.0,0.0,0.5611932346052725,65.99961422222222,51.19851622491272,0.22981250042457207,10.158797207069174,0.003373057833511907,12.545195374418727,1.2170925509113375
2025-01-01 15:00:00,0.4800038215913665,0.140420047930628,0.024918359374702985,0.4800038215913665,0.140420047930628,0.024918359374702985,0.21139037282878004,0.0,0.2439339615830993,0.024679487179487182,0.024918359374702985,0.0,0.0,0.140420047930628,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01629236567982456,0.0,0.19509800714895548,0.0,0.0567072310089286,0.0,0.14659327657179863,0.10994495742884894,0.0,0.0,609.2879705868946,21.111111111111143,0.18678820244806088,0.0,0.7302851269010175,0.024679487179487182,0.23333333333333334,584.6084834074074,2505.464928888889,0.0,0.0,34.42748347897657,51.66666666666668,46.10666666666668,0.0,51.31662997820887,0.1269033159198499,343.1458498698159,0.0,34.42748347897657,50.44311020120285,51.323762451657196,49.999217839251514,12.43753247303448,20.855160903183307,-0.022223266496551552,4.15,480.8409256539037,-668.0293247226729,0.0,0.0,511.06241927407575,206.73031946018378,1.0,0.030920518658942724,0.0,0.0,0.5753823361630672,65.99961422222222,28.519860515606194,0.22502837720808794,10.315345568093107,0.0033744711110473935,5.139443415410608,1.2156432234630357
2025-01-01 16:00:00,0.9162659699559319,0.14667850983918873,0.026698242187181767,0.9162659699559319,0.14667850983918873,0.026698242187181767,0.2513877979741667,0.3749844866666667,0.26345137762279075,0.026442307692307692,0.026698242187181767,0.0,0.0,0.14667850983918873,0.0,1.0,0.0,0.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.02048183114035088,0.0,0.23090596683381578,0.0,0.06788003117053905,0.0,0.1519647128887304,0.11397353466654778,0.0,0.0,652.80853991453,21.111111111111143,0.20013021690863664,0.0,0.7824483502510902,0.026442307692307692,0.25,626.3662322222223,2505.464928888889,374.98448666666667,0.15,32.290286141537514,51.66666666666668,46.10666666666668,0.0,50.68765661658902,0.08648966319637029,229.30343741300595,374.98448666666667,32.290286141537514,48.31917660062534,50.68765661658902,47.1349365926435,12.43753247303448,20.645617294982397,-0.11426186593081784,3.05,493.97833685603547,-740.3759667401833,0.0,0.0,570.2012599169685,75.56753404832007,1.0,0.03225239732261132,0.0,0.0,0.6001665082993825,65.99961422222222,11.344503764720324,0.22801160644666307,10.22310276895667,0.0033750701067452524,-26.78405589153196,1.2165102802142929
2025-01-01 17:00:00,0.9695061796844241,0.15418872784279486,0.026698242187181767,0.969506179684424,0.15418872784279483,0.026698242187181767,0.3212065868201505,0.33331954370370376,0.28853774146826205,0.026442307692307692,0.026698242187181767,0.0,0.0,0.15418872784279486,0.0,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.0260677850877193,0.0,0.29513880173243123,0.0,0.08295277101120223,0.0,0.15801409747867304,0.11851057310900473,0.0,0.0,652.80853991453,21.111111111111143,0.20013021690863664,0.0,0.7824483502510902,0.026442307692307692,0.25,626.3662322222223,2505.464928888889,333.31954370370374,0.13333333333333333,35.34117007028144,51.66666666666668,46.10666666666668,0.0,51.36271578907292,0.04245937900906542,114.3819499566053,333.31954370370374,35.34117007028144,51.038393031406855,51.36377953409123,50.87516790755553,12.43753247303448,20.6872626139664,-0.0784129502518739,1.95,492.91759094268826,-824.5214089349186,0.0,0.0,664.6829556871278,5.728981663408367,1.0,0.03374565626619943,0.0,0.0,0.6279537142300187,65.99961422222222,-0.05249572405097866,0.22585014050673838,10.21392870205072,0.0033533438413384732,-51.17412610106519,1.215781612669425
2025-01-01 18:00:00,1.146194419758696,0.18880352073337836,0.0,1.146194419758696,0.18880352073337836,0.0,0.6926081627794362,0.0,0.4535862569792597,0.0,0.0,0.0,0.0,0.18880352073337836,0.0,1.0,0.0,0.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.02979175438596491,0.0,0.6628164083934712,0.0,0.20184822933475516,0.0,0.20218503495868492,0.15163877621901364,0.0,0.0,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0.0,0.0,2505.464928888889,0.0,0.0,34.81981832827302,51.66666666666668,46.10666666666668,0.0,51.17696389820673,0.0,0.0,0.0,34.81981832827302,50.825093084510215,51.17696389820673,50.64915767766197,12.43753247303448,20.90800176070705,0.0,1.15,382.81966297703434,-872.0029140393743,0.0,0.0,1258.529727968477,0.0,1.9164999999999999,0.033757688612692495,0.0,0.0,0.628177617318808,126.48826065688887,-3.7071509520681265,0.2220513838695824,10.297663948160421,0.0033441713389248773,-0.9894304739377938,1.2142638340768424
2025-01-01 19:00:00,1.7875724589899253,0.1755440984426353,0.008899414062393921,1.7875724589899253,0.1755440984426353,0.008899414062393923,0.612517909799291,0.7083040303703705,0.45793641625616127,0.008814102564102564,0.008899414062393921,0.0,0.0,0.1755440984426353,0.0,1.0,0.0,0.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.031653739035087725,0.0,0.5808641707642033,0.0,0.2238776183326475,0.0,0.18648792494512695,0.1398659437088452,0.0,0.0,217.6028466381767,21.111111111111143,0.06671007230287887,0.0,0.26081611675036337,0.008814102564102564,0.08333333333333333,208.7887440740741,2505.464928888889,708.3040303703705,0.2833333333333333,34.748142402659035,51.66666666666668,46.10666666666668,0.0,51.15919327926414,0.2143713992641455,571.639981033129,708.3040303703705,34.748142402659035,50.48143233653176,51.15919327926414,50.14255186516558,12.43753247303448,20.644700418477132,-0.05187362619193205,-0.25000000000000006,432.372697651436,-948.0646042026518,0.0,0.0,1161.9105604301824,0.0,1.5835000000000001,0.03449888173125808,0.0,0.0,0.6419700582804964,104.51038912088889,0.9238947857289036,0.22541498591103692,10.176552415019716,0.0033401682552308075,-28.27382134666108,1.2153551430387795
