Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,30.95233090717197,51.666666666666686,46.10666666666668,0.0,49.876947483307326,0.0,0.0,0.0,30.95233090717197,47.554745979718916,49.876947483307326,46.39364522792471,12.43753247303448,21.01993699470134,0.0,2.8,-244.8402114546212,-487.3881210960247,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020526287964299055,0.0,0,0.5235883761153061,65.99961422222222,-11.081107721542104,0.18900331387957114,9.834248599764482,0.0028556046716616476,32.19895488256254,1.2177059747106065
2025-01-01 00:11:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,30.992355583982423,51.666666666666686,46.10666666666668,0.0,49.871828105232694,0.0,0.0,0.0,30.992355583982423,47.55040207939165,49.871828105232694,46.389689066471135,12.43753247303448,20.981169153463807,0.0,2.8,-242.7034146577502,-485.87936617549735,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020506379811496996,0.0,0,0.5230805552460279,65.99961422222222,-10.453065845198504,0.1894744110001317,9.816963276128705,0.002855910066610666,32.210696352904115,1.2178662495535204
2025-01-01 00:12:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.030955147410804,51.666666666666686,46.10666666666668,0.0,49.86670295150369,0.0,0.0,0.0,31.030955147410804,47.54605256193632,49.86670295150369,46.38572736715265,12.43753247303448,20.94362056921146,0.0,2.8,-240.78353680651142,-484.4198309625303,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02048709148576122,0.0,0,0.5225885450409901,65.99961422222222,-9.992723206926803,0.18993257867212943,9.800323151220361,0.0028562155327175594,32.22148523122748,1.218021516890183
2025-01-01 00:13:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.068202631367033,51.666666666666686,46.10666666666668,0.0,49.86157223397259,0.0,0.0,0.0,31.068202631367033,47.54169762735566,49.86157223397259,46.38176032404719,12.43753247303448,20.907228670022274,0.0,2.8,-238.63835945882377,-483.0069187969992,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02046839143205519,0.0,0,0.5221115405884442,65.99961422222222,-9.260458024770223,0.19037843741221566,9.784295039980673,0.0028565210621870844,32.23137049072376,1.2181720320893468
2025-01-01 00:14:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.10414218545763,51.666666666666686,46.10666666666668,0.0,49.85643615363387,0.0,0.0,0.0,31.10414218545763,47.53733746540267,49.85643615363387,46.37778812128707,12.43753247303448,20.871955699483536,0.0,2.8,-236.89412086374764,-481.63901107072115,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020450260794496168,0.0,0,0.5216490609090217,65.99961422222222,-8.884127155972124,0.1908123268283065,9.768859062672417,0.0028568266476280135,32.24038095967488,1.218317948064058
2025-01-01 00:15:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.13885130214518,51.666666666666686,46.10666666666668,0.0,49.85129490491748,0.0,0.0,0.0,31.13885130214518,47.53297225963436,49.85129490491748,46.373810936992804,12.43753247303448,20.837735237125035,0.0,2.8,-234.92444823482808,-480.3133905890289,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02043266593689797,0.0,0,0.5212002480046212,65.99961422222222,-8.24007500874474,0.19123493095593486,9.753979914930191,0.002857132281887441,32.24856909152586,1.2184595367837903
2025-01-01 00:16:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.17236795791526,51.666666666666686,46.10666666666668,0.0,49.846148670733115,0.0,0.0,0.0,31.17236795791526,47.528602182732314,49.846148670733115,46.36982893873192,12.43753247303448,20.80453481528626,0.0,2.8,-233.3023729239189,-479.02866869547887,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020415590632733883,0.0,0,0.5207646879659771,65.99961422222222,-7.902721591385692,0.19164654331746614,9.738910230517327,0.0028574379582445475,32.255959660675494,1.2185969298169443
2025-01-01 00:17:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.204760841062672,51.666666666666686,46.10666666666668,0.0,49.840997628343665,0.0,0.0,0.0,31.204760841062672,47.52422740204843,49.840997628343665,46.36584228890082,12.43753247303448,20.77229556428531,0.0,2.8,-231.48206965399774,-477.7824458384695,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020399005038110624,0.0,0,0.5203416195295018,65.99961422222222,-7.328641178473804,0.1920477754769141,9.725080304149046,0.0028577436701831033,32.26259923110819,1.218730368415475
2025-01-01 00:18:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.236064218837047,51.666666666666686,46.10666666666668,0.0,49.83584194480056,0.0,0.0,0.0,31.236064218837047,47.51984807529479,49.83584194480056,46.3618511405419,12.43753247303448,20.74098818960175,0.0,2.8,-229.9736046159227,-476.5734768354908,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02038289448436322,0.0,0,0.519930668524157,65.99961422222222,-7.029145143377523,0.19243889692675645,9.711015117860992,0.002858049411570197,32.2685102125141,1.2188599714670159
2025-01-01 00:19:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.266339734065816,51.666666666666686,46.10666666666668,0.0,49.83068178205996,0.0,0.0,0.0,31.266339734065816,47.51546435537432,49.83068178205996,46.35785564203151,12.43753247303448,20.710559862624443,0.0,2.8,-228.28882182011378,-475.39961679287643,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02036723215982735,0.0,0,0.5195311510330164,65.99961422222222,-6.518222390182871,0.1928204616787143,9.697416784139365,0.0028583551764577403,32.27373446939475,1.2189859556595244
2025-01-01 00:20:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.295618291186635,51.666666666666686,46.10666666666668,0.0,49.82551729291392,0.0,0.0,0.0,31.295618291186635,47.511076386538946,49.82551729291392,46.35385593335146,12.43753247303448,20.6809841656511,0.0,2.8,-226.88333202529108,-474.25974909649557,-0.0,-0.0,253.6290173629456,0.0,1.0,0.02035200481367107,0.0,0,0.5191427290513908,65.99961422222222,-6.252600291741128,0.1931927165479099,9.684997680608753,0.0028586609592420598,32.27829225584288,1.2191084283495004
2025-01-01 00:21:00,0.1273017184230159,0.06119330511639337,0.004326788840472296,0.0021216953070502653,0.0010198884186065561,7.211314734120493e-05,0.04403067086492561,0.0,0.08327104755809031,0.0,0.004326788840472296,0.0,0.0,0.06119330511639337,0.0,1,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.017112774122807015,0.0,On,0.0269178967421186,0,On,0.0016799740695657857,0,On,0.0439307990473016,0.03294809928547619,On,0.004326788840472296,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,1487.9220311111112,Off,0.0,0.0,31.323955284501753,51.666666666666686,46.10666666666668,0.0,49.82034862555922,0.0,0.0,0.0,31.323955284501753,47.50668430870337,49.82034862555922,46.349852150275446,12.43753247303448,20.652213627658984,0.0,2.8,-225.32136129250537,-473.1519534134433,-0.0,-0.0,253.6290173629456,0.0,1.0,0.020337188328038946,0.0,0,0.5187647873765321,65.99961422222222,-5.798425242007665,0.19355616374061804,9.672278853662007,0.0028589667544863316,32.28222125813697,1.2192275844105915
