Metric,Value
Total Electric Energy (kWh),484.6939451129385
Total Gas Energy (therms),2.9648337168236303
Average Electric Power (kW),0.6731860348790812
Peak Electric Power (kW),4.688606426150517
Other Electric Energy (kWh),81.19874365708822
HVAC Heating Electric Energy (kWh),202.85033611633625
Lighting Electric Energy (kWh),110.69025348247702
Water Heating Electric Energy (kWh),89.95461185703704
Other Gas Energy (therms),2.9648337168236303
Average Temperature - Indoor (C),21.0730391389597
Unmet Heating Load (C-hours),29.765376170884963
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
