Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.8444627862691697,0.06119330511639338,0.004326788840472296,0.8444627862691698,0.06119330511639337,0.004326788840472296,0.04403067086492561,0.0,0.08327104755809031,0.717161067846154,0.004326788840472296,0.0,0.0,0.06119330511639338,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.017112774122807015,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.004326788840472296,717.161067846154,21.111111111111143,0.45,0.0,0.6695649140000001,0.04759615384615385,0.45,669.564914,1487.922031111111,0.0,0.0,31.091737904239054,51.66666666666668,46.10666666666668,0.0,49.77617784378554,0.0,0.0,0.0,31.091737904239054,47.46909659999308,49.77617784378554,46.315555978096846,12.43753247303448,20.814021326024637,-0.051758195469508904,2.8,482.088951143228,-479.4554503325525,0.0,0.0,253.6290173629456,0.0,1.0,0.020420257938509646,0.0,0.0,0.520883742470923,65.99961422222222,-9.245683733318913,0.19184030053176845,9.747258593520096,0.0028615466724698866,31.98219129113493,1.218496878147817
2025-01-01 01:00:00,1.3078733617816571,0.061571765427526674,0.002261730530246882,1.3078733617816571,0.06157176542752668,0.002261730530246882,0.04454901928135386,0.5416442585185186,0.08420357922964801,0.6374765047521368,0.002261730530246882,0.0,0.0,0.061571765427526674,0.0,1.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.01582931606359649,0.0,0.02871970321775737,0.0,0.0021078919929457497,0.0,0.045376919656509924,0.03403268974238243,0.002261730530246882,637.4765047521367,21.111111111111143,0.4,0.0,0.5951688124444445,0.0423076923076923,0.4,595.1688124444445,1487.922031111111,541.6442585185185,0.21666666666666667,33.238816014405316,51.66666666666668,46.10666666666668,0.0,50.47413717147242,0.05276919246782556,143.94803069005096,541.6442585185185,33.238816014405316,49.34191912152356,50.4744734674533,48.77547380056826,12.43753247303448,20.83377837031589,-0.0485430604658653,2.5,393.4731475562235,-459.44927673782064,0.0,0.0,224.7182223339372,0.0,1.0,0.019230550904607423,0.0,0.0,0.49053647388454974,65.99961422222222,-9.272302792029869,0.19272084245119606,9.775052719324608,0.002878142383880392,27.758552050585884,1.2184618904712243
2025-01-01 02:00:00,0.7914020077417121,0.060733725631589484,0.001868386090203946,0.7914020077417121,0.060733725631589484,0.001868386090203946,0.04433061849642794,0.0,0.0830333634618083,0.6640380257834759,0.001868386090203946,0.0,0.0,0.060733725631589484,0.0,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.01582931606359649,0.0,0.028501302432831457,0.0,0.002055062619688964,0.0,0.04520104012295756,0.03390078009221816,0.001868386090203946,664.0380257834757,21.111111111111143,0.4166666666666667,0.0,0.619967512962963,0.04407051282051282,0.4166666666666667,619.967512962963,1487.922031111111,0.0,0.0,34.30839426402455,51.66666666666668,46.10666666666668,0.0,51.26885078560587,0.0,0.0,0.0,34.30839426402455,50.26236428123425,51.26885078560587,49.759121029048444,12.43753247303448,20.80417376128128,-0.05059345709765939,1.6500000000000001,416.9761835992549,-456.7489165527378,0.0,0.0,217.5780227438822,0.0,1.0,0.018209496555732726,0.0,0.0,0.46449122939696325,65.99961422222222,-7.890948375365267,0.19418800474555437,9.780392199255058,0.002894930757446206,31.111392562213762,1.2185721272523502
2025-01-01 03:00:00,0.786376126858049,0.05907491467907458,0.0014750416501610097,0.7863761268580491,0.059074914679074574,0.00147504165016101,0.04189157409957474,0.0,0.08044652697499857,0.6640380257834759,0.0014750416501610097,0.0,0.0,0.05907491467907458,0.0,1.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.01497367735745614,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.0014750416501610097,664.0380257834757,21.111111111111143,0.4166666666666667,0.0,0.619967512962963,0.04407051282051282,0.4166666666666667,619.967512962963,1487.922031111111,0.0,0.0,33.96108137046258,51.66666666666668,46.10666666666668,0.0,50.95103522460975,0.0,0.0,0.0,33.96108137046258,49.97482691764639,50.95103522460975,49.48672276416471,12.43753247303448,20.81425606875515,-0.047628553925686684,1.6500000000000001,390.67320252171396,-472.393423896869,0.0,0.0,206.87716413087713,0.0,1.0,0.018843658526062835,0.0,0.0,0.4806675510395678,65.99961422222222,-7.84856349576992,0.19518352511258266,9.803622794265372,0.0029116581623496794,21.13514255421519,1.2185179894802018
2025-01-01 04:00:00,1.6776974283466077,0.061490646253856106,0.0015733777601717438,1.6776974283466077,0.061490646253856106,0.001573377760171744,0.043065478318551516,0.8332988592592595,0.08417202292264293,0.717161067846154,0.0015733777601717438,0.0,0.0,0.061490646253856106,0.0,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.01497367735745614,0.0,0.028091800961095374,0.0,0.0021844945841680893,0.0,0.048093281341374215,0.03606996100603065,0.0015733777601717438,717.161067846154,21.111111111111143,0.45,0.0,0.6695649140000001,0.04759615384615385,0.45,669.564914,1487.922031111111,833.2988592592593,0.3333333333333333,33.245807094019895,51.66666666666668,46.10666666666668,0.0,50.497765039435905,0.2325460935967951,613.8960132369818,833.2988592592593,33.245807094019895,49.33838067913194,50.497765039435905,48.758688498979964,12.43753247303448,20.81274557895568,-0.04603729557099576,0.55,407.95544358603723,-515.0654289230279,0.0,0.0,212.92616418807268,0.0,1.0,0.019330136460824612,0.0,0.0,0.4930767207988962,65.99961422222222,-7.066359525161415,0.19578908409254311,9.810367756358822,0.0029218642795585874,29.38046544493726,1.2179454313262352
2025-01-01 05:00:00,0.9633967930625627,0.059321465340043615,0.0017700499801932119,0.9633967930625627,0.059321465340043615,0.0017700499801932119,0.04395775278736005,0.04166494296296297,0.08092846637206864,0.796845630940171,0.0017700499801932119,0.0,0.0,0.059321465340043615,0.0,1.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.016684954769736842,0.0,0.02727279801762321,0.0,0.0018331792520104642,0.0,0.04520104012295756,0.03390078009221816,0.0017700499801932119,796.845630940171,21.111111111111143,0.5,0.0,0.7439610155555556,0.052884615384615384,0.5,743.9610155555555,1487.922031111111,41.66494296296297,0.016666666666666666,34.686098651092784,51.66666666666668,46.10666666666668,0.0,51.437002527755034,0.06961553772376017,189.67269926218475,41.66494296296297,34.686098651092784,50.61163854060896,51.437789879127,50.19816919566395,12.43753247303448,20.813324976733835,-0.04498961928958198,-0.25000000000000006,410.15593681662114,-535.5163135370472,0.0,0.0,155.36512703213737,0.0,0.11675,0.019317215765041616,0.0,0.0,0.49274713728457226,7.7054549604444444,-6.538507618640025,0.19641888611980077,9.818710522907741,0.002932816755080651,-12.794102863368414,1.2173232699076304
2025-01-01 06:00:00,0.8974140920220675,0.059781044824847515,0.002556738860279084,0.8974140920220675,0.05978104482484752,0.002556738860279084,0.04574194827720632,0.0,0.08138803383602916,0.770284109908832,0.002556738860279084,0.0,0.0,0.059781044824847515,0.0,1.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.01882405153508772,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.002556738860279084,770.284109908832,21.111111111111143,0.48333333333333334,0.0,0.7191623150370371,0.05112179487179487,0.48333333333333334,719.1623150370372,1487.922031111111,0.0,0.0,33.686152342259255,51.66666666666668,46.10666666666668,0.0,51.031584046824136,0.0,0.0,0.0,33.686152342259255,49.719157398863786,51.031584046824136,49.06294407488362,12.43753247303448,20.80481704801903,-0.04624600392981891,0.3,405.6903514435169,-519.2498983695627,0.0,0.0,161.5201411100717,0.0,0.0,0.01926812208672033,0.0,0.0,0.4914948465949708,0.0,-6.8640012058241515,0.1955007375018715,9.797769577990463,0.002917469857182046,-27.904733154269408,1.217369809715414
2025-01-01 07:00:00,0.9245751687162571,0.06119330511639338,0.0032450916303542227,0.9245751687162571,0.06119330511639337,0.0032450916303542222,0.04445849021799579,0.0,0.08327104755809031,0.796845630940171,0.0032450916303542227,0.0,0.0,0.06119330511639338,0.0,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01754059347587719,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.0032450916303542227,796.845630940171,21.111111111111143,0.5,0.0,0.7439610155555556,0.052884615384615384,0.5,743.9610155555555,1487.922031111111,0.0,0.0,33.36797246439522,51.66666666666668,46.10666666666668,0.0,50.715360913434374,0.0,0.0,0.0,33.36797246439522,49.436973073158974,50.715360913434374,48.79777915302129,12.43753247303448,20.79510162259432,-0.05674215431332812,-0.55,407.2946671540565,-555.6577882519144,0.0,0.0,172.20651233103894,0.9981562634555522,0.0,0.01973523481604246,0.0,0.0,0.5034100450874576,0.0,-6.099687865238889,0.19476057275100267,9.779070116531726,0.002904602368577595,-14.50406946883979,1.2174196006498583
2025-01-01 08:00:00,0.974361524109264,0.061899435262166305,0.0032450916303542227,0.974361524109264,0.0618994352621663,0.0032450916303542222,0.04018029668729404,0.0,0.08421255441912087,0.8499686730028491,0.0032450916303542227,0.0,0.0,0.061899435262166305,0.0,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.013262399945175439,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.0032450916303542227,849.9686730028491,21.111111111111143,0.5333333333333333,0.0,0.7935584165925926,0.05641025641025641,0.5333333333333333,793.5584165925926,1487.922031111111,0.0,0.0,33.02739619454825,51.66666666666668,46.10666666666668,0.0,50.4025802849867,0.0,0.0,0.0,33.02739619454825,49.15761221331836,50.4025802849867,48.535128177484204,12.43753247303448,20.8074775486951,-0.05396524351979467,-1.4,430.52782001215354,-598.0555827128119,0.0,0.0,168.86982566136774,92.5725712058014,0.0,0.02036837926239324,0.0,0.0,0.5195604115388983,0.0,9.744904060748706,0.19447496490256738,9.78476805602075,0.0029011962394632513,4.064292911054709,1.217942569524261
2025-01-01 09:00:00,0.8655485238654868,0.061899435262166305,0.0031467555203434877,0.8655485238654869,0.0618994352621663,0.003146755520343488,0.037613380568872985,0.0,0.08421255441912087,0.743722588877493,0.0031467555203434877,0.0,0.0,0.061899435262166305,0.0,1.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.010695483826754386,0.0,0.0269178967421186,0.0,0.0016799740695657857,0.0,0.0439307990473016,0.03294809928547619,0.0031467555203434877,743.722588877493,21.111111111111143,0.4666666666666667,0.0,0.6943636145185186,0.049358974358974364,0.4666666666666667,694.3636145185186,1487.922031111111,0.0,0.0,32.70248687613117,51.66666666666668,46.10666666666668,0.0,50.09317266682301,0.0,0.0,0.0,32.70248687613117,48.88101698992473,50.09317266682301,48.274939151475586,12.43753247303448,20.809171372744743,-0.0426508301624463,-0.85,381.8021510101146,-573.9813578913077,0.0,0.0,164.86193589178717,298.87082790900655,0.0,0.020063691967488726,0.0,0.0,0.511788391276906,0.0,47.19898413214227,0.19508018725652967,9.798580424011943,0.0029091795507086176,24.259136986196065,1.2185408194476914
