Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.4239731638068782,0.5048421889154748,0.0,0.02373288606344797,0.00841403648192458,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,1.1612753265107532,0.0,0.0,0.0,0.1661368853498384,0,0.3387053035656365,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,On,4506.159786580054,18.5555555555556,5.633942735305471,525.3658642559591,0.9335023265107532,0.22777300000000003,-0.0,1.0,1,5259.298650836014,5259.298650836014,Off,0.0,0.0,34.55553321325877,51.666666666666686,46.10666666666668,0.0,51.513382328651616,0.0,0.0,0.0,34.55553321325877,49.82815856967001,51.513382328651616,48.98554669017921,12.43753247303448,20.17759964097954,0.0,-2.6277869182188662,-2.7999999999984757,2.8,9.236100170605994,-6610.605435004218,-446.2806316734078,540.8417247879852,-2463.6822588847767,-0.0,-0.0,381.9659240316571,0.0,2.0,0.10878706422199139,0.0,0.0,2.8156360138012393,131.99922844444444,-22.729313571044457,0.19986018585160228,9.45110230301275,0.0028752740494301086,-73.47664831294766,1.2176314616152315,0,0,79.08523258255128,0.08538728061859434,623.1589852790692,-82.31726049108394
2025-01-01 00:01:00,1.4239731638068782,0.5048421889154748,0.0,0.02373288606344797,0.00841403648192458,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,1.1612753265107532,0.0,0.0,0.0,0.1661368853498384,0,0.3387053035656365,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,On,4506.159786580054,18.5555555555556,5.633942735305471,525.3658642559591,0.9335023265107532,0.22777300000000003,-0.0,1.0,1,5259.298650836014,5259.298650836014,Off,0.0,0.0,35.039635440575125,51.666666666666686,46.10666666666668,0.0,51.50786973038925,0.0,0.0,0.0,35.039635440575125,49.82330899008636,51.50786973038925,48.981028619934925,12.43753247303448,19.756646700987055,0.7010911454314552,-2.5267693010508827,-2.7053875957855835,2.8,9.236100170605994,-6602.612137878013,-447.40200573936943,526.8511892080905,-2380.192529061813,-0.0,-77.78450273698263,381.9659240316571,0.0,2.0,0.10770961269029511,0.0,0.0035199415848977404,2.8788527483121715,131.99922844444444,-20.441243530819925,0.20569044050884308,9.28202508987667,0.0028745668927256532,-77.26243020186861,1.2229438823368322,0,0,77.96385851658965,0.08519125326619265,611.2242259501062,-84.37303674201563
2025-01-01 00:02:00,1.4239731638068782,0.5048421889154748,0.0,0.02373288606344797,0.00841403648192458,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,1.1612753265107532,0.0,0.0,0.0,0.1661368853498384,0,0.3387053035656365,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,On,4506.159786580054,18.5555555555556,5.633942735305471,525.3658642559591,0.9335023265107532,0.22777300000000003,-0.0,1.0,1,5259.298650836014,5259.298650836014,Off,0.0,0.0,35.51203831058159,51.666666666666686,46.10666666666668,0.0,51.50228532739599,0.0,0.0,0.0,35.51203831058159,49.81839147081087,51.50228532739599,48.97644454251832,12.43753247303448,19.345681254334007,0.2901256987784073,-2.4276740818750873,-2.615253202386537,2.8,9.236100170605994,-6502.504976863081,-448.4084517239388,514.113764083883,-2299.7664568331575,-0.0,-58.756216667721205,381.9659240316571,0.0,2.0,0.1066550515139443,0.0,0.002724905955924597,2.8309813270790847,131.99922844444444,-19.788440813804726,0.21095848292664895,9.092555292170594,0.002873826530892296,-73.95297808333432,1.224662703214937,0,0,76.9574125320203,0.08500408343142025,599.8963349793272,-85.78257089544425
2025-01-01 00:03:00,1.4239731638068782,0.5048421889154748,0.0,0.02373288606344797,0.00841403648192458,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,1.1612753265107532,0.0,0.0,0.0,0.1661368853498384,0,0.3387053035656365,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,On,4506.159786580054,18.5555555555556,5.633942735305471,525.3658642559591,0.9335023265107532,0.22777300000000003,-0.0,1.0,1,5259.298650836014,5259.298650836014,Off,0.0,0.0,35.96780179177235,51.666666666666686,46.10666666666668,0.0,51.4966308594294,0.0,0.0,0.0,35.96780179177235,49.81340765375032,51.4966308594294,48.97179605091079,12.43753247303448,18.948950881646034,0.0,-2.330391468015374,-2.528999563550413,2.8,9.236100170605994,-6407.495663247069,-449.39260056851185,502.30754237937356,-2223.1461681507562,-0.0,-40.52927038923232,381.9659240316571,0.0,2.0,0.1056345659773039,0.0,0.0019257806563859853,2.7838860052401397,131.99922844444444,-19.626362158683293,0.21618921216867845,8.908300294244025,0.0028731188762455163,-70.71275487814522,1.226326570290898,0,0,75.97326368744721,0.0848245855226467,589.0946557240289,-86.78711334465537
2025-01-01 00:04:00,1.4239731638068782,0.5048421889154748,0.0,0.02373288606344797,0.00841403648192458,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,1.1612753265107532,0.0,0.0,0.0,0.1661368853498384,0,0.3387053035656365,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,On,4506.159786580054,18.5555555555556,5.633942735305471,525.3658642559591,0.9335023265107532,0.22777300000000003,-0.0,1.0,1,5259.298650836014,5259.298650836014,Off,0.0,0.0,36.40777056681898,51.666666666666686,46.10666666666668,0.0,51.49090880046992,0.0,0.0,0.0,36.40777056681898,49.80835987410353,51.49090880046992,48.96708541092034,12.43753247303448,18.565731921038807,0.0,-2.234835875132553,-2.4461444230773686,2.8,9.236100170605994,-6313.073806374443,-450.3427012482291,491.30485410112215,-2150.091394887118,-0.0,-23.056525221985467,381.9659240316571,0.0,2.0,0.10464660216915853,0.0,0.0011221788190240892,2.7375165514024506,131.99922844444444,-15.732023716943253,0.22138150874151064,8.72965827455319,0.0028724431453035337,-67.53753780725877,1.2279380625070222,0,0,75.02316300772995,0.08465180163806932,578.7541255040662,-87.4492714029441
2025-01-01 00:05:00,0.312697837296125,0.18072021868317173,0.0,0.005211630621602083,0.0030120036447195287,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,0.05,0.0,0.0,0.0,0.1661368853498384,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,Off,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,5259.298650836014,Off,0.0,0.0,36.83249242091304,51.666666666666686,46.10666666666668,0.0,51.485121498920414,0.0,0.0,0.0,36.83249242091304,49.803250348525175,51.485121498920414,48.962314773327556,12.43753247303448,18.19555577407492,0.0,-2.1409350076609504,-2.366276412470636,2.8,9.236100170605994,-1714.1478686129103,74.1079887152461,480.9976786458724,-2080.4193544039736,-0.0,-6.303689904410012,381.9659240316571,0.0,2.0,0.10369023579979725,0.0,0.00031418237443976124,2.691851163556157,131.99922844444444,-9.390748336183748,0.22653144669919154,8.555815294787651,0.002871798603709173,-64.42497531043459,1.2294987270480444,0,0,74.1079887152461,0.08448491254649523,568.8194648201965,-87.82178617432405
2025-01-01 00:06:00,0.312697837296125,0.18072021868317173,0.0,0.005211630621602083,0.0030120036447195287,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,0.05,0.0,0.0,0.0,0.1661368853498384,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,Off,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,5259.298650836014,Off,0.0,0.0,36.978877007034484,51.666666666666686,46.10666666666668,0.0,51.47927122173615,0.0,0.0,0.0,36.978877007034484,49.798081216792866,51.47927122173615,48.957486214321236,12.43753247303448,18.06454960383188,0.0,-2.0221541597286388,-2.289044683883479,2.8,9.236100170605994,-1682.2439533288843,72.92291029107591,471.29232433060207,-2055.9740522530115,-0.0,-0.40443582524479466,381.9659240316571,0.0,2.0,0.10335130930035566,0.0,2.0330495913221532e-05,2.67547353996181,131.99922844444444,-7.8313892822848885,0.22835567767643308,8.494023623549857,0.0028711845471649524,-63.18460701281831,1.230052286714081,0,0,72.92291029107591,0.08432321800173546,559.2436842291444,-87.95135989854232
2025-01-01 00:07:00,0.312697837296125,0.18072021868317173,0.0,0.005211630621602083,0.0030120036447195287,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,0.05,0.0,0.0,0.0,0.1661368853498384,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,Off,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,5259.298650836014,Off,0.0,0.0,37.120593589206706,51.666666666666686,46.10666666666668,0.0,51.473399339378034,0.0,0.0,0.0,37.120593589206706,49.7928915412103,51.473399339378034,48.95263764212644,12.43753247303448,17.93753498766622,0.0,-1.9054149585308007,-2.2141507373164844,2.8,9.236100170605994,-1656.288656382726,71.80573788964726,462.1086505737064,-2032.379547016908,-0.0,-0.0,381.9659240316571,0.0,2.0,0.10302248086711488,0.0,0.0,2.6664365789729545,131.99922844444444,-5.875033397475157,0.23013965638988199,8.433665786364031,0.0028705825840196213,-62.41506593815192,1.2305894609183357,0,0,71.80573788964726,0.08416612122932539,549.9869072251513,-87.8782566514449
2025-01-01 00:08:00,0.312697837296125,0.18072021868317173,0.0,0.005211630621602083,0.0030120036447195287,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,0.05,0.0,0.0,0.0,0.1661368853498384,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,Off,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,5259.298650836014,Off,0.0,0.0,37.25812084427028,51.666666666666686,46.10666666666668,0.0,51.46750654589602,0.0,0.0,0.0,37.25812084427028,49.78768197689271,51.46750654589602,48.94776969239106,12.43753247303448,17.814101161130214,0.0,-1.7906402818823213,-2.1413411446343886,2.8,9.236100170605994,-1631.6960460021235,70.72795446235358,453.3780884833349,-2009.5503502221948,-0.0,-0.0,381.9659240316571,0.0,2.0,0.10270270978301238,0.0,0.0,2.6581602366797754,131.99922844444444,-4.111619811585797,0.23188768302625037,8.374525464322694,0.0028699882119007643,-61.697403926087,1.231111947441731,0,0,70.72795446235358,0.08401311496962618,541.0153377121893,-87.6372492288544
2025-01-01 00:09:00,0.312697837296125,0.18072021868317173,0.0,0.005211630621602083,0.0030120036447195287,0.0,0.021684594565452145,0.0,0.24101324273067284,0.0,0.05,0.0,0.0,0.0,0.1661368853498384,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.00284234283625731,0.0,On,0.009421125864597417,0,On,0.009421125864597417,0.0,On,0.01949739559755494,0,On,0.1818734529844622,0.1364050897383466,On,0,0,Off,Off,0.0,17.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10081.06008,Off,0.0,18.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,5259.298650836014,Off,0.0,0.0,37.39165638588023,51.666666666666686,46.10666666666668,0.0,51.46159346418486,0.0,0.0,0.0,37.39165638588023,49.78245311177706,51.46159346418486,48.942882935573174,12.43753247303448,17.694078865188715,0.0,-1.6777638864853892,-2.0704012349030028,2.8,9.236100170605994,-1607.9556944829287,69.69137149608486,445.042076718124,-1987.446911258846,-0.0,-0.0,381.9659240316571,0.0,2.0,0.10239157785754814,0.0,0.0,2.650107493822474,131.99922844444444,-2.474707255739709,0.23360103297335486,8.317158688103529,0.0028694009233542193,-60.997369454477514,1.2316204254138536,0,0,69.69137149608486,0.08386376927597373,532.3003733243559,-87.25829660623182
