Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.2193720103053318,0.11537844026702032,0.0,1.2193720103053318,0.11537844026702032,0.0,0.013230284002641925,0.0,0.14854653382405736,1.0275951924786326,0.029999999999999995,0.0,0.0,0.10662844026702031,0.0,0.008750000000000004,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.003103307748538012,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,1027.5951924786325,17.5555555555556,0.3333333333333333,0.0,0.9923387822222222,0.03525641025641025,0.3333333333333333,992.3387822222223,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,23.633657935326802,51.66666666666668,46.10666666666668,0.0,50.814604763868516,0.0,0.0,0.0,23.633657935326802,50.84520528641638,50.860505547690316,50.814604763868516,12.43753247303448,17.28473141685883,-0.04101362951570101,6.530161384821579,2.8,9.236100170605994,647.9345760031622,-1267.5821650205924,-692.2677356939453,0.0,0.0,286.2785910466655,0.0,2.0,0.03666449046279995,0.0,0.0,0.6822686388092974,131.99922844444444,26.32852817180909,0.2426394936596728,8.163440947281003,0.002904038242384784,40.7726062998039,1.2332720931958054,0.26480048370455095,-1287.3122466899074,19.730081669314742
2025-01-01 01:00:00,2.040338797445034,0.11472097619547289,0.0,2.040338797445034,0.11472097619547289,0.0,0.012997535921501574,0.0,0.14766991506199412,1.8496713464615386,0.029999999999999995,0.0,0.0,0.10597097619547288,0.0,0.008750000000000004,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0028705596673976605,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,1849.6713464615386,17.5555555555556,0.6,0.0,1.786209808,0.06346153846153844,0.6,1786.209808,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,23.530981787225276,51.66666666666668,46.10666666666668,0.0,50.63432647376008,0.0,0.0,0.0,23.530981787225276,50.646475918634714,50.65255064107205,50.63432647376008,12.43753247303448,17.23234617450685,-0.061027697654286506,6.8454920074094705,2.5,9.236100170605994,1477.3804474185063,-1121.056246126282,-682.3040522013937,0.0,0.0,285.16922420346185,0.0,2.0,0.03551014057682496,0.0,0.0,0.6607879986729532,131.99922844444444,24.843928954899358,0.2448527758609763,8.158560497145698,0.002920765667687882,42.58647234474621,1.2335419969415322,0.20740038700021313,-1140.5024984214726,19.446252295190494
2025-01-01 02:00:00,1.1660062650761334,0.11406351212392547,0.0,1.1660062650761334,0.11406351212392547,0.0,0.012997535921501574,0.0,0.14679329629993088,0.9762154328547009,0.029999999999999995,0.0,0.0,0.10531351212392547,0.0,0.008750000000000004,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0028705596673976605,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,976.2154328547009,17.5555555555556,0.31666666666666665,0.0,0.9427218431111111,0.033493589743589736,0.31666666666666665,942.7218431111111,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,23.38462554503173,51.66666666666668,46.10666666666668,0.0,50.42544355181091,0.0,0.0,0.0,23.38462554503173,50.44908518755469,50.46090600542657,50.42544355181091,12.43753247303448,17.242440486636593,-0.05473507728061181,7.3373869772257105,1.6500000000000001,9.236100170605994,569.2461343647714,-1043.145800316334,-717.0983402819527,0.0,0.0,284.2926054413987,0.0,2.0,0.03510273598741939,0.0,0.0,0.6532068385054496,131.99922844444444,25.83643635062432,0.24624573050979093,8.185110315020404,0.002939332000879656,48.600651762672186,1.2334852701107848,0.14350666141298682,-1062.5416841115375,19.395883795203595
2025-01-01 03:00:00,2.0898101541574126,0.11340604805237806,0.0,2.0898101541574126,0.11340604805237806,0.0,0.012842370534074672,0.0,0.14591667753786766,1.9010511060854702,0.029999999999999995,0.0,0.0,0.10465604805237806,0.0,0.008750000000000004,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.0027153942799707604,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,1901.05110608547,17.5555555555556,0.6166666666666667,0.0,1.8358267471111112,0.06522435897435896,0.6166666666666667,1835.8267471111112,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,23.22272574283045,51.66666666666668,46.10666666666668,0.0,50.21771568731435,0.0,0.0,0.0,23.22272574283045,50.25268346359268,50.27016735173186,50.21771568731435,12.43753247303448,17.27560041808346,-0.04887329542172522,7.246278705841461,1.6500000000000001,9.236100170605994,1474.748906417963,-1232.5317987611177,-732.9614714894338,0.0,0.0,283.26082129190854,0.0,2.0,0.035828650624441884,0.0,0.0,0.6667149708984413,131.99922844444444,23.39845053001797,0.24731300280982624,8.223054780168109,0.0029583739448776434,32.73567107639856,1.2333302939116797,0.17629015219359448,-1256.387674332887,23.855875571769182
2025-01-01 04:00:00,1.5237561795321013,0.11274858398083062,0.0,1.5237561795321013,0.11274858398083062,0.0,0.012842370534074672,0.0,0.14504005877580442,1.3358737502222224,0.029999999999999995,0.0,0.0,0.10399858398083062,0.0,0.008750000000000004,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027153942799707604,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,1335.8737502222223,17.5555555555556,0.43333333333333335,0.0,1.290040416888889,0.04583333333333332,0.43333333333333335,1290.040416888889,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,23.13919713325969,51.66666666666668,46.10666666666668,0.0,50.01154094752057,0.0,0.0,0.0,23.13919713325969,50.05764818709888,50.08070180688803,50.01154094752057,12.43753247303448,17.198845960641865,-0.05880232445761025,7.0164882496696235,0.55,9.236100170605994,831.0362012273506,-1191.8191295110082,-814.6317103484446,0.0,0.0,282.3842025298453,0.0,2.0,0.03708578273235179,0.0,0.0,0.6901082269137508,131.99922844444444,27.40995882372754,0.24932159301535917,8.196024465440024,0.0029694380746272406,47.36002113859698,1.2330691015694124,0.1586243664079012,-1217.3414866637345,25.522357152726197
2025-01-01 05:00:00,1.8837248276744767,0.11274858398083062,0.0,1.8837248276744765,0.11274858398083062,0.0,0.013152701308928474,0.0,0.14504005877580442,1.6955320675897438,0.029999999999999995,0.0,0.0,0.10399858398083062,0.0,0.008750000000000004,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003025725054824562,0.0,0.010126976254103913,0.0,0.006375280134696891,0.0,0.10710650320683127,0.08032987740512341,0.0,0.0,1695.5320675897435,17.5555555555556,0.55,0.0,1.6373589906666668,0.05817307692307692,0.55,1637.3589906666668,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,0.0,0.0,22.903572500211155,51.66666666666668,46.10666666666668,0.0,49.80663565908406,0.0,0.0,0.0,22.903572500211155,49.863713069390045,49.89225177454304,49.80663565908406,12.43753247303448,17.33917157260079,-0.027877684270411447,7.096232485313496,-0.25000000000000006,9.236100170605994,1125.0700431451817,-1274.8805894117443,-878.4369345945063,0.0,0.0,282.6945333046991,0.0,2.0,0.03789566267723235,0.0,0.0,0.705178821939563,131.99922844444444,25.280376845245083,0.24915387565465463,8.289136032595017,0.002995610546510374,48.92001490063068,1.2318352521958207,0.13945721838798872,-1300.208050903271,25.327461491526453
2025-01-01 06:00:00,2.433376780488089,0.1282498828222502,0.0,2.433376780488089,0.1282498828222502,0.0,0.04841500409880387,0.5833092014814816,0.17888002656592317,1.5927725483418804,0.029999999999999995,0.0,0.0,0.1194998828222502,0.0,0.008750000000000004,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003413638523391813,0.0,0.04500136557541206,0.0,0.019546849469589525,0.0,0.12602166413793092,0.09451624810344815,0.0,0.0,1592.7725483418806,17.5555555555556,0.5166666666666667,0.0,1.5381251124444444,0.05464743589743589,0.5166666666666667,1538.1251124444445,2977.016346666667,0.0,18.5555555555556,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,583.3092014814815,0.16666666666666666,22.823952024548888,51.66666666666668,46.10666666666668,0.0,49.860394615759,0.12279139452753568,316.9090705744067,583.3092014814815,22.823952024548888,49.552609456639395,49.89773212953193,49.36137936330667,12.43753247303448,17.169947967156798,-0.07038953508235372,6.6999466493406095,0.3,9.236100170605994,1146.9194117660993,-1369.6041821858412,-824.5274665966651,0.0,0.0,350.4727426195163,0.0,2.0,0.0371867967512516,0.0,0.0,0.6919879393086457,131.99922844444444,28.2015874013676,0.25281316157613515,8.222647017837222,0.003007206793585122,24.301828253059067,1.2325448648074702,0.16657628938744518,-1397.4651649383898,27.860982752548637
2025-01-01 07:00:00,3.4067975227815825,0.13496063458108065,0.0,3.4067975227815825,0.13496063458108065,0.0,0.060953954772205325,0.758301961925926,0.1940726633825967,2.363468942700855,0.029999999999999995,0.0,0.0,0.12621063458108064,0.0,0.008750000000000004,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0031808904422514625,0.0,0.05777306432995386,0.0,0.025791817274489152,0.0,0.13321609562557837,0.09991207171918376,0.0,0.0,2363.468942700855,18.388888888888914,0.7666666666666667,0.0,2.2823791991111113,0.08108974358974358,0.7666666666666667,2282.3791991111116,2977.016346666667,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,758.301961925926,0.21666666666666667,22.93084661342512,51.66666666666668,46.10666666666668,0.0,51.50168278842617,0.3415479914107495,927.1621782702517,758.301961925926,22.93084661342512,50.57633439140934,51.50276545966291,50.11257752166419,12.43753247303448,18.030293226986927,-0.07513839989179338,6.456538899156092,-0.55,9.236100170605994,1750.4335062514294,-1535.1267036207764,-967.9979254012303,0.0,0.0,332.58998358456716,4.174500733095194,1.3165,0.03949622428247155,0.0,0.0,0.7349627620394515,86.88849212355555,22.37250536723757,0.24005253544148494,8.635681406222101,0.003014599298433804,6.3071894372597175,1.2288980015834265,0.16870246207971978,-1563.682074094581,28.555370473804576
2025-01-01 08:00:00,3.2329378165054434,0.13386713602235625,0.0,3.2329378165054434,0.13386713602235623,0.0,0.05535086734883468,0.6416401216296297,0.19385764445005602,2.3120891830769232,0.029999999999999995,0.0,0.0,0.12511713602235622,0.0,0.008750000000000004,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0024050635051169594,0.0,0.05294580384371772,0.0,0.027034796420247663,0.0,0.13088147878521594,0.09816110908891193,0.0,0.0,2312.0891830769233,18.388888888888914,0.75,0.0,2.2327622600000003,0.07932692307692307,0.75,2232.7622600000004,2977.016346666667,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,641.6401216296297,0.18333333333333332,22.64973636918444,51.66666666666668,46.10666666666668,0.0,51.57763930559733,0.21830466016344904,594.001360486901,641.6401216296297,22.64973636918444,50.27572966392708,51.577915866133814,49.62449828255548,12.43753247303448,18.154831467729583,-0.03228254373686775,5.8814613608581015,-1.4,9.236100170605994,1651.630881152924,-1701.033932234099,-1058.3917846046465,0.0,0.0,306.0464225061478,248.4707418654343,1.0,0.04094236998110285,0.0,0.0,0.7618732644048443,65.99961422222222,91.88706017449941,0.23857210377829943,8.702026231957102,0.0030183907904504912,25.600629457240093,1.2289465444280505,0.17996926416820058,-1732.3626301068425,31.328697872743405
2025-01-01 09:00:00,2.8675388445136973,0.1343316771283467,0.0,2.8675388445136973,0.1343316771283467,0.0,0.0567341092451125,1.3999420835555556,0.19912818036260208,1.1817344713504274,0.029999999999999995,0.0,0.0,0.1255816771283467,0.0,0.008750000000000004,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0019395673428362575,0.0,0.05479454190227625,0.0,0.03168594419147307,0.0,0.1315008669265366,0.09862565019490241,0.0,0.0,1181.7344713504276,18.388888888888914,0.38333333333333336,0.0,1.1411895995555557,0.04054487179487179,0.38333333333333336,1141.1895995555558,2977.016346666667,0.0,19.388888888888914,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,2033.6204400000001,1399.9420835555554,0.4,22.05474327954879,51.66666666666668,46.10666666666668,0.0,51.22581679137041,0.5793679492129741,1545.5411595705687,1399.9420835555554,22.05474327954879,49.370567392887864,51.22581679137041,48.44294269364659,12.43753247303448,18.097441931659898,-0.04819159074835895,5.744972228639638,-0.85,9.236100170605994,667.813128181518,-1518.1721216249332,-1004.5990106590242,0.0,0.0,312.6568431450793,547.5064119221126,1.0,0.04013729306563517,0.0,0.0,0.7468920462201752,65.99961422222222,178.02082434503555,0.24103695187057514,8.700634689279125,0.0030370422758591352,65.701645434982,1.229791700735064,0.17754363957432923,-1547.6666273027731,29.494505677839904
