Metric,Value
Total Electric Energy (kWh),1488.2169782317444
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.0669680253218674
Peak Electric Power (kW),11.23147652897411
Other Electric Energy (kWh),173.52326289098457
HVAC Heating Electric Energy (kWh),908.3478993604218
Lighting Electric Energy (kWh),48.6858230976023
Water Heating Electric Energy (kWh),321.97681892766536
HVAC Cooling Electric Energy (kWh),35.68317395507055
Average Temperature - Indoor (C),18.674903645033815
Unmet Heating Load (C-hours),79.15262740317812
Unmet Cooling Load (C-hours),0.37757541180820364
Total Hot Water Unmet Demand (kWh),0.0
