Metric,Value
Total Electric Energy (kWh),57.03162116924959
Total Gas Energy (therms),0.0
Average Electric Power (kW),2.376317548718733
Peak Electric Power (kW),8.745792943295703
Lighting Electric Energy (kWh),1.5171554253190167
Water Heating Electric Energy (kWh),10.791751808337066
Other Electric Energy (kWh),5.239455846590662
HVAC Heating Electric Energy (kWh),38.28325808900285
HVAC Cooling Electric Energy (kWh),1.2
Average Temperature - Indoor (C),17.981032979015396
Unmet Heating Load (C-hours),5.406128364025689
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),38.28325808900285
Average HVAC Heating COP (-),1.0
Average HVAC Heating Duct Efficiency (-),1.0
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
