Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.8047156906089052,0.2369167307479238,0.3353482882882883,0.8047156906089052,0.2369167307479238,0.3353482882882883,0.10889242118603648,0.0,0.35654511838120206,0.3392781510416667,0.3353482882882883,0.0,0.0,0.2369167307479238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.027264309210526312,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.02786899257257313,0.0,0.0,0.0,7350.351068029215,22.222222222222285,0.3545833333333334,2079.9099128643043,9.828089545785785,0.3392781510416667,0.38333333333333336,9090.982829851853,23715.607382222228,0.0,0.0,19.327542263871376,51.66666666666668,46.10666666666668,0.0,50.88634737612756,0.0,0.0,0.0,19.327542263871376,49.33117777025757,50.88634737612756,48.55359296732258,12.43753247303448,21.94412355107838,-0.052243017649545524,9.161639015726468,-1.274189386233936,2.8,9.236100170605994,5191.351212294776,-3545.3537451218913,-209.89655414804795,-2716.6200670268195,0.0,0.0,683.9616306648883,0.0,4.0,0.10886933841250017,0.0,0.0,0.7939917306112345,263.9984568888889,-126.3414193725079,0.17588662805828142,10.197694713200368,0.0028114788028313687,52.387223474768035,1.2138672414859166,0.691360463581475,-5732.06077630199,106.79711831579394,0.0074537373963278605,39.57609619503707,-249.47265034308504
2025-01-01 01:00:00,0.874817396143899,0.23570953744851125,0.40825009009009006,0.874817396143899,0.23570953744851125,0.40825009009009006,0.10684759799524701,0.0,0.35493552731531863,0.4130342708333334,0.40825009009009006,0.0,0.0,0.23570953744851125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.025219486019736836,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.02786899257257313,0.0,0.0,0.0,8948.253474122523,22.222222222222285,0.43166666666666675,2532.064241747849,11.96463075139139,0.4130342708333334,0.4666666666666667,11067.283445037037,23715.607382222228,0.0,0.0,19.275812236449667,51.66666666666668,46.10666666666668,0.0,50.77070237933324,0.0,0.0,0.0,19.275812236449667,49.233579269086825,50.77070237933324,48.465017713963626,12.43753247303448,21.919314479609326,-0.062144967515142056,9.43691338865193,-0.5134927280906577,2.5,9.236100170605994,6804.509956308977,-2245.5006451970517,-143.55973145522438,-2698.271635331765,0.0,0.0,680.3072164082155,0.0,4.0,0.10652172118758256,0.0,0.0,0.7768703933237558,263.9984568888889,-125.77909888999649,0.17670400468485906,10.196572581726523,0.002820151410865614,57.99295349993921,1.2140219155134253,0.5504836324856897,-4879.008228268015,101.44334132311582,0.0074537373963278605,29.298550643055624,-172.85828209828003
2025-01-01 02:00:00,0.799451685286349,0.2345023441490987,0.3353482882882883,0.799451685286349,0.23450234414909873,0.3353482882882883,0.10684759799524701,0.0,0.35332593624943526,0.3392781510416667,0.3353482882882883,0.0,0.0,0.2345023441490987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.025219486019736836,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.02786899257257313,0.0,0.0,0.0,7350.351068029215,22.222222222222285,0.3545833333333334,2079.9099128643043,9.828089545785785,0.3392781510416667,0.38333333333333336,9090.982829851853,23715.607382222228,0.0,0.0,19.229670525311068,51.66666666666668,46.10666666666668,0.0,50.65562512409284,0.0,0.0,0.0,19.229670525311068,49.13639208888607,50.65562512409284,48.37677557128269,12.43753247303448,21.886987296211338,-0.06885988096140601,10.21476834242967,0.0734570124208085,1.6500000000000001,9.236100170605994,5109.698324112404,-2265.996701543502,-191.65110911811797,-2800.983215571624,0.0,0.0,678.697625342332,0.0,4.0,0.10570259556758695,0.0,0.0,0.7708964526523789,263.9984568888889,-118.36715368751888,0.1777262684780062,10.194124825955628,0.0028309425259903237,77.72381733510845,1.2141469470177257,0.39702925010934575,-4436.5195240449075,90.61290963710154,0.0074537373963278605,15.364446021802884,-207.01555513992085
2025-01-01 03:00:00,0.850022214825797,0.23329515084968613,0.3790893693693693,0.8500222148257969,0.23329515084968613,0.3790893693693694,0.1054843825347207,0.0,0.3610060093744095,0.3835318229166667,0.3790893693693693,0.0,0.0,0.23329515084968613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.023856270559210524,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.03715865676343084,0.0,0.0,0.0,8309.0925116852,22.222222222222285,0.4008333333333335,2351.202510194431,11.110014269149149,0.3835318229166667,0.43333333333333335,10276.763198962963,23715.607382222228,0.0,0.0,19.106216854174,51.66666666666668,46.10666666666668,0.0,50.54098487915656,0.0,0.0,0.0,19.106216854174,49.03949545664041,50.54098487915656,48.28875074538234,12.43753247303448,21.964736138996283,-0.04283476676068183,10.13943377633117,0.20048840203292861,1.6500000000000001,9.236100170605994,6004.067991521527,-2752.8245580382622,-227.19374122447408,-2856.637066831933,0.0,0.0,675.7248188159223,0.0,4.0,0.10742525402183042,0.0,0.0,0.7834599217363412,263.9984568888889,-124.11227214766241,0.1776251666599677,10.241792181848968,0.002842898535818481,33.92164020416168,1.2138182048620862,0.4766831788554292,-5203.2789373562255,99.25186912353239,0.0074537373963278605,14.130504210266691,-241.3242454347408
2025-01-01 04:00:00,0.9150737284400111,0.23208795755027356,0.40825009009009006,0.915073728440011,0.23208795755027356,0.40825009009009006,0.1054843825347207,0.0,0.396555075071957,0.4130342708333334,0.40825009009009006,0.0,0.0,0.23208795755027356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.023856270559210524,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.07431731352686168,0.0,0.0,0.0,8948.253474122523,22.222222222222285,0.43166666666666675,2532.064241747849,11.96463075139139,0.4130342708333334,0.4666666666666667,11067.283445037037,23715.607382222228,0.0,0.0,19.103437018876647,51.66666666666668,46.10666666666668,0.0,50.42689054925338,0.0,0.0,0.0,19.103437018876647,48.942991795366346,50.42689054925338,48.20104241842284,12.43753247303448,21.871531276993625,-0.07143054646895013,9.743540193639566,0.291337257537212,0.55,9.236100170605994,6410.373683433123,-2287.728836807972,-234.82561622691114,-3098.6454689052434,0.0,0.0,674.1152277500389,0.0,4.0,0.11035360186849509,0.0,0.0,0.8048165682312003,263.9984568888889,-113.34954953419472,0.17874759156105408,10.199814837027821,0.0028459485214081945,82.31542942283001,1.2136296934768387,0.4349417134278578,-4927.64862068668,107.85554213085948,0.0074537373963278605,2.4488195368638808,-237.274435763775
2025-01-01 05:00:00,0.909071688905401,0.23208795755027356,0.3353482882882883,0.909071688905401,0.23208795755027356,0.3353482882882883,0.10821081345577332,0.0,0.46158272440796094,0.3392781510416667,0.3353482882882883,0.0,0.0,0.23208795755027356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.026582701480263156,0.0,0.08162811197551018,0.0,0.01278715147806377,0.0,0.2515053316952288,0.18862899877142156,0.13934496286286566,0.0,0.0,0.0,7350.351068029215,22.222222222222285,0.3545833333333334,2079.9099128643043,9.828089545785785,0.3392781510416667,0.38333333333333336,9090.982829851853,23715.607382222228,0.0,0.0,18.993537297091656,51.66666666666668,46.10666666666668,0.0,50.3132463685774,0.0,0.0,0.0,18.993537297091656,48.846792868019755,50.3132463685774,48.11356611774093,12.43753247303448,21.93074272446421,-0.05784079728359123,10.10281089945934,-0.059933319430048544,-0.25000000000000006,9.236100170605994,4636.542031749574,-3029.5194580333023,-309.53736414588343,-3274.8429951712064,0.0,0.0,676.8416586710915,0.0,4.0,0.11208508922143277,0.0,0.0,0.8174444270933666,263.9984568888889,-115.80769977952602,0.17937757414232622,10.24577640420414,0.0028678067379183376,90.74383881444147,1.2127613895996627,0.390852739355353,-5210.672802822462,101.2434319248552,0.0074537373963278605,-1.891363247653339,-307.6460008982301
2025-01-01 06:00:00,2.4021787425150856,0.2467531599056056,0.40825009009009006,2.402178742515086,0.2467531599056056,0.40825009009009006,0.20176943937506156,1.0083453494074075,0.7790296828992834,0.4130342708333334,0.40825009009009006,0.0,0.0,0.2467531599056056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.18669974758136237,0.0,0.029990740131578944,0.0,0.1717786992434826,0.0,0.021794453148146424,0.0,0.2678397527039047,0.20087981452792844,0.24153126896230043,0.0,0.0,0.0,8948.253474122523,22.222222222222285,0.43166666666666675,2532.064241747849,11.96463075139139,0.4130342708333334,0.4666666666666667,11067.283445037037,23715.607382222228,1008.3453494074075,0.18333333333333332,19.996016054592715,51.66666666666668,46.10666666666668,0.0,51.188034371667094,0.27915307206754914,749.5169833759712,1008.3453494074075,19.996016054592715,50.285070750104445,51.188034371667094,49.83358893932313,12.43753247303448,21.935087131370324,-0.05608655031562275,9.568178868708284,-0.3893313197411864,0.3,9.236100170605994,6605.294226424886,-2849.7881616632,-261.5736423118682,-3154.1555414363256,0.0,0.0,932.2415981888787,0.0,4.0,0.11093199327140406,0.0,0.0,0.8090348173513182,263.9984568888889,-121.04530445019012,0.1796411371811998,10.253269986010084,0.002872844324379827,32.19999182430631,1.2127397957427197,0.4518012819928414,-5494.354782677582,112.50237926653433,0.0074537373963278605,6.748283997949002,-268.3219263098172
2025-01-01 07:00:00,2.988553969850186,0.2548734058978723,0.3790893693693693,2.988553969850186,0.2548734058978723,0.3790893693693694,0.25977288246510716,1.0083453494074075,1.3369039150610045,0.3835318229166667,0.3790893693693693,0.0,0.0,0.2548734058978723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.5600992427440872,0.0,0.027945916940789472,0.0,0.2318269655243177,0.0,0.028228240055348318,0.0,0.27544756522849345,0.20658567392137003,0.4087452243977392,0.0,0.0,0.0,8309.0925116852,22.222222222222285,0.4008333333333335,2351.202510194431,11.110014269149149,0.3835318229166667,0.43333333333333335,10276.763198962963,23715.607382222228,1008.3453494074075,0.18333333333333332,19.49404546738426,51.66666666666668,46.10666666666668,0.0,51.43411854901251,0.27313495961096024,742.485420008316,1008.3453494074075,19.49404546738426,49.481058521854145,51.43411854901251,48.50452850827496,12.43753247303448,21.8828518086208,-0.06496799786024425,9.28101561548386,-0.546423278899688,-0.55,9.236100170605994,6030.2020527508375,-3462.1769991165843,-278.1428741031867,-3356.7806371958864,0.0,0.0,1192.199401263367,4.703558494584839,2.7329999999999997,0.11348509398964499,0.0,0.0,0.8276547601860966,180.37694566933334,-114.30922300184237,0.18080296885279715,10.240458397663957,0.002882293568710138,54.91032894432031,1.2129475258649172,0.456554252816599,-5929.618133515944,116.23862420492785,0.0074537373963278605,-0.04392263859261731,-278.09895146459417
2025-01-01 08:00:00,2.794839107900469,0.25599668950032245,0.3790893693693693,2.7948391079004686,0.25599668950032245,0.3790893693693694,0.2510021089944796,1.0083453494074075,1.1519598265819149,0.3835318229166667,0.3790893693693693,0.0,0.0,0.25599668950032245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.021129839638157892,0.0,0.22987226935632174,0.0,0.03029911521610393,0.0,0.2753356856325436,0.20650176422440766,0.7803317920320476,0.0,0.0,0.0,8309.0925116852,22.222222222222285,0.4008333333333335,2351.202510194431,11.110014269149149,0.3835318229166667,0.43333333333333335,10276.763198962963,23715.607382222228,1008.3453494074075,0.18333333333333332,20.17794469164397,51.66666666666668,46.10666666666668,0.0,51.695976732758,0.30472117018868455,829.4861193030305,1008.3453494074075,20.17794469164397,50.568583828388576,51.69828738609895,50.00257672286292,12.43753247303448,21.96528031050672,-0.048658298081193804,8.762350252132446,-0.8440710572474887,-1.4,9.236100170605994,5380.8062829286555,-4029.9245051624384,-284.7447415226251,-3608.0445833528647,0.0,0.0,726.5779253029579,301.72714940917984,1.867,0.11679931581588497,0.0,0.0,0.8518256127127773,123.22127975288889,-46.81957070663711,0.18043387700499675,10.28883680965647,0.0028895411093060805,69.15971030500843,1.2131731282953357,0.4841273079050844,-6503.989755804172,122.86274044730315,0.0074537373963278605,-5.480134356054448,-279.2646071665706
2025-01-01 09:00:00,3.3769764230319876,0.2735338161654591,0.4228304504504504,3.376976423031987,0.273533816165459,0.4228304504504504,0.39625124984779,1.0083453494074075,1.5445943289851232,0.4277854947916667,0.4228304504504504,0.0,0.0,0.2735338161654591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.017040193256578944,0.0,0.37921105659121107,0.0,0.055833207004061455,0.0,0.29871852118605907,0.22403889088954426,1.1240493670937828,0.0,0.0,0.0,9267.833955341184,22.222222222222285,0.44708333333333344,2622.495107524557,12.391938992512511,0.4277854947916667,0.48333333333333334,11462.543568074074,23715.607382222228,1008.3453494074075,0.18333333333333332,20.121764891271837,51.66666666666668,46.10666666666668,0.0,51.70390070932748,0.388059335790589,1060.6934571547372,1008.3453494074075,20.121764891271837,50.43988336115711,51.705017282864446,49.80675811353497,12.43753247303448,21.91196010371667,-0.06405017967031773,8.6007127662934,-0.6041129864960145,-0.85,9.236100170605994,6820.871876720019,-3224.0793536026486,-167.42895943328693,-3453.3881743618813,0.0,0.0,928.9411375281062,775.4465123749292,2.016,0.11487745680376747,0.0,0.0,0.837809359970979,133.05522227199998,77.48495821260971,0.1823522448509264,10.291128121245437,0.0029094134756740236,190.37056227515265,1.2139868067372517,0.4780476198435696,-5968.201055531181,121.62659440397434,0.0074537373963278605,-2.4400265331563706,-164.98893290013058
