occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.5,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.582,0.0227,0.0848,0.0848,0.0,0.0,0.0,0.0,0.295,0,0,0,0
0.5,0.606,0.0306,0.125,0.125,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.5,0.641,0.0441,0.183,0.183,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.5,0.68,0.0595,0.248,0.248,0.0,0.0,0.0,0.0,0.311,0,0,0,0
0.383,0.652,0.0493,0.202,0.202,0.0,0.0,0.0,0.0,0.259,0,0,0,0
0.133,0.593,0.0275,0.102,0.102,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.233,0.644,0.0885,0.182,0.182,0.0,0.0,0.0,0.0,0.128,0,0,0,0
0.5,0.738,0.172,0.333,0.333,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.5,0.752,0.189,0.38,0.38,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.5,0.767,0.209,0.433,0.433,0.0,0.0,0.0,0.0,0.104,0,0,0,0
0.5,0.767,0.209,0.433,0.433,0.0,0.0,0.0,0.0,0.244,0,0,0,0
0.5,0.767,0.209,0.433,0.433,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.5,0.772,0.241,0.473,0.473,0.0,0.0,0.0,0.0,0.191,0,0,0,0
0.5,0.777,0.279,0.518,0.518,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.5,0.777,0.279,0.518,0.518,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.5,0.777,0.279,0.518,0.518,0.0,0.0,0.0,0.0,0.266,0,0,0,0
0.5,0.773,0.329,0.516,0.516,0.0,0.0,0.0,0.0,0.299,0,0,0,0
0.383,0.719,0.3,0.405,0.405,0.0,0.0,0.0,0.0,0.19,0,0,0,0
0.367,0.713,0.288,0.39,0.39,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.5,0.767,0.387,0.513,0.513,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.617,0.802,0.536,0.559,0.559,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.798,0.598,0.524,0.524,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.75,0.792,0.583,0.511,0.511,0.111,0.467,0.0,0.0,0.292,0,0,0,0
0.75,0.841,0.706,0.611,0.611,0.24,0.467,0.533,0.0,0.0133,0,0,0,0
0.75,0.814,0.689,0.542,0.542,0.0592,0.0,1.0,0.0,0.133,0,0,0,0
0.75,0.783,0.669,0.464,0.464,0.373,0.0,1.0,0.0,0.0,0,0,0,0
0.75,0.783,0.669,0.464,0.464,0.23,0.0,1.0,0.0,0.0,0,0,0,0
0.75,0.783,0.669,0.464,0.464,0.0,0.0,0.8,0.0,0.0,0,0,0,0
0.867,0.73,0.486,0.381,0.381,0.0,0.0,0.0,0.0,0.0964,0,0,0,0
1.0,0.645,0.215,0.231,0.231,0.0,0.0,0.0,0.0,0.0413,0,0,0,0
1.0,0.591,0.0852,0.112,0.112,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0194,0.0611,0.0611,0.0,0.0,0.0,0.0,0.163,0,0,0,0
1.0,0.596,0.0235,0.0746,0.0746,0.0,0.0,0.0,0.0,0.161,0,0,0,0
1.0,0.613,0.0271,0.0864,0.0864,0.0,0.0,0.0,0.0,0.2,0,0,0,0
1.0,0.631,0.0311,0.0999,0.0999,0.0,0.0,0.0,0.0,0.408,0,0,0,0
1.0,0.64,0.0377,0.147,0.147,0.0,0.0,0.0,0.0,0.175,0,0,0,0
1.0,0.651,0.0453,0.201,0.201,0.0,0.0,0.0,0.0,0.057,0,0,0,0
1.0,0.651,0.0453,0.201,0.201,0.0,0.0,0.0,0.0,0.176,0,0,0,0
1.0,0.651,0.0453,0.201,0.201,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.664,0.0519,0.223,0.223,0.0,0.0,0.0,0.0,0.25,0,0,0,0
1.0,0.68,0.0595,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.707,0.0697,0.295,0.295,0.0,0.0,0.0,0.0,0.214,0,0,0,0
1.0,0.739,0.0813,0.348,0.348,0.0,0.0,0.0,0.0,0.218,0,0,0,0
0.883,0.716,0.0765,0.308,0.308,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.0,0.0437,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.75,0.69,0.0711,0.262,0.262,0.0,0.0,0.0,0.533,0.0,0,0,0,0
0.75,0.69,0.0765,0.265,0.265,0.0,0.0,0.0,0.0,0.408,0,0,0,0
0.75,0.69,0.0827,0.269,0.269,0.0,0.0,0.0,0.0,0.512,0,0,0,0
0.75,0.69,0.0827,0.269,0.269,0.0,0.0,0.0,0.0,0.0961,0,0,0,0
0.75,0.69,0.0827,0.269,0.269,0.0,0.0,0.0,0.0,0.0137,0,0,0,0
0.75,0.69,0.0869,0.266,0.266,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.75,0.69,0.0917,0.262,0.262,0.0,0.0,0.0,0.0,0.105,0,0,0,0
0.75,0.69,0.0917,0.262,0.262,0.0,0.0,0.0,0.0,0.015,0,0,0,0
0.75,0.719,0.109,0.312,0.312,0.0,0.0,0.0,0.0,0.2,0,0,0,0
0.75,0.754,0.136,0.362,0.362,0.0,0.0,0.0,0.0,0.467,0,0,0,0
0.75,0.754,0.143,0.355,0.355,0.0,0.0,0.0,0.0,0.131,0,0,0,0
0.75,0.754,0.143,0.355,0.355,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.633,0.724,0.123,0.307,0.307,0.0,0.0,0.0,0.0,0.288,0,0,0,0
0.5,0.69,0.103,0.25,0.25,0.0,0.0,0.0,0.0,0.176,0,0,0,0
0.617,0.719,0.127,0.292,0.292,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.151,0.345,0.345,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.633,0.724,0.13,0.299,0.299,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.112,0.246,0.246,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.66,0.0948,0.199,0.199,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.25,0.626,0.0673,0.147,0.147,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.367,0.655,0.0913,0.192,0.192,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.66,0.0963,0.2,0.2,0.0,0.0,0.0,0.0,0.0665,0,0,0,0
0.25,0.626,0.0705,0.149,0.149,0.0,0.0,0.0,0.0,0.133,0,0,0,0
0.133,0.596,0.045,0.102,0.102,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.117,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.603,0.0522,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.65,0.0937,0.191,0.191,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.691,0.13,0.257,0.257,0.0,0.0,0.0,0.0,0.165,0,0,0,0
0.5,0.738,0.172,0.333,0.333,0.0,0.0,0.0,0.0,0.0141,0,0,0,0
0.5,0.752,0.189,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.383,0.719,0.164,0.344,0.344,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.367,0.713,0.157,0.331,0.331,0.0,0.0,0.0,0.467,0.0665,0,0,0,0
0.5,0.767,0.209,0.433,0.433,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.617,0.822,0.303,0.582,0.582,0.0,0.0,0.0,1.0,0.0665,0,0,0,0
0.633,0.835,0.349,0.643,0.643,0.0,0.0,0.0,1.0,0.0665,0,0,0,0
0.5,0.777,0.279,0.518,0.518,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.5,0.777,0.279,0.518,0.518,0.0,0.0,0.0,0.667,0.0,0,0,0,0
0.617,0.821,0.416,0.624,0.624,0.0,0.0,0.0,0.0,0.0966,0,0,0,0
0.75,0.87,0.572,0.745,0.745,0.0,0.0,0.0,0.0,0.122,0,0,0,0
0.75,0.87,0.572,0.745,0.745,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.572,0.745,0.745,0.0,0.0,0.0,0.0,0.354,0,0,0,0
0.633,0.813,0.527,0.595,0.595,0.0,0.0,0.0,0.0,0.0945,0,0,0,0
0.5,0.748,0.476,0.424,0.424,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.617,0.792,0.583,0.511,0.511,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.706,0.611,0.611,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.78,0.587,0.478,0.478,0.0,0.0,0.0,0.0,0.0,0,0,0,0
