Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.23164184805900878,0.13303651002535197,0.0,0.003860697467650146,0.0022172751670891996,0.0,0.0187079359987717,0.16293391206023705,0.0,0.05,0.0,0.0,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,91.0305974522729,51.666666666666686,46.10666666666668,0.0,50.489796105671324,0.0,0.0,0.0,142.2353085191764,50.12611843862129,50.489796105671324,49.94427960509627,12.43753247303448,16.214257331665465,0.0,11.297078349213548,-0.7749328615667271,-1.0431309489367244,2.8,9.236100170605994,-2233.282734847541,-2513.552520644955,2136.392680711525,566.3398925343506,-2414.617883272378,-0.0,-0.0,305.50781439532,0.0,2.0,0.13812240366886916,0.0,0,1.2926890421387884,131.99922844444444,-124.17266597048268,0.2564308369089922,7.596348511370995,0.0028760426190539957,-123.66555886589973,1.234308451085148,0.22772803949979176,-2521.760176234513,8.207655589557758,0.4530695454719999,2110.8161707208933,25.576509990631404,0.14613244379168694,731.8961820975624,-165.55628956321175
2025-01-01 00:01:00,0.23164184805900878,0.13303651002535197,0.0,0.003860697467650146,0.0022172751670891996,0.0,0.0187079359987717,0.16293391206023705,0.0,0.05,0.0,0.0,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,91.2962502074666,51.666666666666686,46.10666666666668,0.0,50.474463407760524,0.0,0.0,0.0,142.65039094916656,50.11193524346949,50.474463407760524,49.93067116132398,12.43753247303448,16.101034051749494,-0.06563261491719175,11.07661371893677,-0.41958302896001964,-0.961957197111927,2.8,9.236100170605994,-2213.0238037587496,-2441.5744349681954,1925.9685375922315,548.8112954197305,-2384.9774362934645,-0.0,-0.0,305.50781439532,0.0,2.0,0.13758820899740037,0.0,0,1.2876895085379099,131.99922844444444,-133.55418186060513,0.2590069760662654,7.563567448778466,0.0028756180601690654,-122.59587968193992,1.2383989072967787,0.22731396643946794,-2451.864460184562,10.290025216366931,0.4530695454719999,1901.0001540361834,24.968383556047915,0.14582998613445128,714.9543886129887,-166.14309319325824
2025-01-01 00:02:00,0.23164184805900878,0.13303651002535197,0.0,0.003860697467650146,0.0022172751670891996,0.0,0.0187079359987717,0.16293391206023705,0.0,0.05,0.0,0.0,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,91.55423321784572,51.666666666666686,46.10666666666668,0.0,50.45908704150588,0.0,0.0,0.0,143.05348940288394,50.097710657785555,50.45908704150588,49.9170224659254,12.43753247303448,15.990627583236853,-0.1760390834298331,10.871094771565636,-0.09674167923036892,-0.884539658701352,2.8,9.236100170605994,-2194.0445144852392,-2374.7044880026765,1734.8486187599483,532.4445154588553,-2356.2144255944722,-0.0,-0.0,305.50781439532,0.0,2.0,0.137066618850415,0.0,0,1.2828079408154713,131.99922844444444,-143.3379032860867,0.2608021968162568,7.509746037678244,0.0028751985638193352,-121.55067221031146,1.238872095416674,0.2269272836548121,-2386.9142288810044,12.209740878328043,0.4530695454719999,1710.3787443552046,24.469874404743706,0.14554093872608775,698.8533625183613,-166.40884705950597
2025-01-01 00:03:00,0.23164184805900878,0.13303651002535197,0.0,0.003860697467650146,0.0022172751670891996,0.0,0.0187079359987717,0.16293391206023705,0.0,0.05,0.0,0.0,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,91.80487605149439,51.666666666666686,46.10666666666668,0.0,50.44366828494314,0.0,0.0,0.0,143.44511883046,50.083445876568646,50.44366828494314,49.9033346723814,12.43753247303448,15.882916303978877,-0.2837503626878082,10.679372845823096,0.19662177212160464,-0.8104202566605739,2.8,9.236100170605994,-2176.2872299704477,-2312.51609813527,1561.1802077863579,517.177038192603,-2328.287088047951,-0.0,-0.0,305.50781439532,0.0,2.0,0.13655710925039297,0.0,0,1.2780394350603008,131.99922844444444,-153.50795631781685,0.2625665284270951,7.456756596935314,0.002874782802802415,-120.52841970141557,1.2393340855345563,0.2265659649059634,-2326.5049098028644,13.98881166759414,0.4530695454719999,1537.162535550417,24.017672235940836,0.14526366637727972,683.4903864347307,-166.31334824212763
2025-01-01 00:04:00,1.5230689313923422,0.13303651002535197,1.1069375000000001,0.02538448218987237,0.0022172751670891996,0.018448958333333335,0.0187079359987717,0.16293391206023705,1.2914270833333334,0.05,0.0,1.1069375000000001,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,On,20189.27694251147,16.666666666666686,0.8,7055.062385266306,32.44114030555556,1.2914270833333334,1,25952.912244444444,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,92.04849092790612,51.666666666666686,46.10666666666668,0.0,50.42820836119821,0.0,0.0,0.0,143.8257670748533,50.06914204346893,50.42820836119821,49.88960888460429,12.43753247303448,15.77778500567696,-0.38888166098972476,10.500414409095097,0.4632479973890275,-0.7391991384856678,2.8,9.236100170605994,18037.38187876831,4800.42029089819,1403.3442128194,502.84380370941733,-2301.1561228079,-0.0,-0.0,305.50781439532,0.0,2.0,0.1360591825609652,0.0,0,1.2733793338883372,131.99922844444444,-156.24675533058414,0.2643010058964464,7.405697379992839,0.0028743706920554804,-119.52819847305003,1.2397853466187565,0.2262281794731172,-2270.2749151333683,15.63282076525212,0.4530695454719999,1379.7332999182552,23.610912901144623,0.14499673665912396,668.7763080645276,-165.93250435511027
2025-01-01 00:05:00,1.5230689313923422,0.13303651002535197,1.1069375000000001,0.02538448218987237,0.0022172751670891996,0.018448958333333335,0.0187079359987717,0.16293391206023705,1.2914270833333334,0.05,0.0,1.1069375000000001,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,On,20189.27694251147,16.666666666666686,0.8,7055.062385266306,32.44114030555556,1.2914270833333334,1,25952.912244444444,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,91.30034136771192,51.666666666666686,46.10666666666668,0.0,50.412708441377255,0.0,0.0,0.0,142.65678338704987,50.05480025349064,50.412708441377255,49.875846159547336,12.43753247303448,16.0422160420965,-0.12445062457018707,10.945120303814393,0.7056216037473138,-0.6705365865679377,2.8,9.236100170605994,17951.00536957607,4655.970494293933,1259.8686836555207,489.3015916252418,-2369.6369844490587,-0.0,-0.0,305.50781439532,0.0,2.0,0.13731042098158155,0.0,0,1.2850896875490763,131.99922844444444,-174.1424028816632,0.2598327146092626,7.53318124620102,0.0028739621500213537,-121.4137473151732,1.2386520193262807,0.22706663816885642,-2410.28548402791,11.193593055537834,0.4530695454719999,1236.6240031935056,23.2446804620151,0.14473893012890654,654.635627126513,-165.33403550127116
2025-01-01 00:06:00,1.5230689313923422,0.13303651002535197,1.1069375000000001,0.02538448218987237,0.0022172751670891996,0.018448958333333335,0.0187079359987717,0.16293391206023705,1.2914270833333334,0.05,0.0,1.1069375000000001,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,On,20189.27694251147,16.666666666666686,0.8,7055.062385266306,32.44114030555556,1.2914270833333334,1,25952.912244444444,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,90.57417885104242,51.666666666666686,46.10666666666668,0.0,50.39733364411039,0.0,0.0,0.0,141.52215445475377,50.040575030375706,50.39733364411039,49.86219572350838,12.43753247303448,16.29857003807187,0.0,11.35824981498717,0.9259947102484273,-0.6041444087052661,2.8,9.236100170605994,17869.94423265696,4521.363981020337,1129.4197243157855,476.4513976299006,-2436.784175662371,-0.0,-0.0,305.50781439532,0.0,2.0,0.1385197342096496,0.0,0,1.29640766288771,131.99922844444444,-188.0563485874617,0.2555798423423572,7.6562527402893235,0.00287354678356594,-123.2239952995005,1.2375553007388962,0.22784279737879168,-2541.1945509229686,7.496146677000187,0.4530695454719999,1106.5048835324199,22.91484078336557,0.14448921071721588,641.0044519672113,-164.55305433731064
2025-01-01 00:07:00,1.5230689313923422,0.13303651002535197,1.1069375000000001,0.02538448218987237,0.0022172751670891996,0.018448958333333335,0.0187079359987717,0.16293391206023705,1.2914270833333334,0.05,0.0,1.1069375000000001,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,On,20189.27694251147,16.666666666666686,0.8,7055.062385266306,32.44114030555556,1.2914270833333334,1,25952.912244444444,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,89.86872670740998,51.666666666666686,46.10666666666668,0.0,50.382080304634904,0.0,0.0,0.0,140.41988548032808,50.02646294839107,50.382080304634904,49.84865427026915,12.43753247303448,16.547319335772738,0.0,11.742614426932217,1.1264088750291885,-0.5397762942658026,2.8,9.236100170605994,17790.814470398047,4395.313828152899,1010.788171227615,464.20541813683934,-2502.649440134142,-0.0,-0.0,305.50781439532,0.0,2.0,0.13968968787026254,0.0,0,1.3073572716167199,131.99922844444444,-201.32084637460198,0.25152590400064706,7.775818220739858,0.0028731248505176874,-124.96336605915218,1.2364929856804474,0.2285625482749457,-2663.7117551562114,3.963198042805155,0.4530695454719999,988.1705046105862,22.617666617028657,0.144246691625759,627.8283040214905,-163.6228858846511
2025-01-01 00:08:00,1.5230689313923422,0.13303651002535197,1.1069375000000001,0.02538448218987237,0.0022172751670891996,0.018448958333333335,0.0187079359987717,0.16293391206023705,1.2914270833333334,0.05,0.0,1.1069375000000001,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,On,20189.27694251147,16.666666666666686,0.8,7055.062385266306,32.44114030555556,1.2914270833333334,1,25952.912244444444,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,89.18301473812791,51.666666666666686,46.10666666666668,0.0,50.36694497085579,0.0,0.0,0.0,139.34846052832486,50.01246078071769,50.36694497085579,49.83521868564864,12.43753247303448,16.788822264166892,0.0,12.100582084342523,1.308714918248657,-0.477222326312614,2.8,9.236100170605994,17713.50604715637,4277.28237686078,902.8778638206729,452.4886010519814,-2567.2618877887885,-0.0,-0.0,305.50781439532,0.0,2.0,0.14082227929874158,0.0,0,1.31795720681858,131.99922844444444,-214.01682196163307,0.24765727133369944,7.890930224658923,0.0028726965940505727,-126.63533748903764,1.2354633749483677,0.22923083651347262,-2778.4387111139613,0.6587027084350634,0.4530695454719999,880.5280511858385,22.349812634834375,0.14401061636893808,615.0608243316549,-162.5722232796735
2025-01-01 00:09:00,0.23164184805900878,0.13303651002535197,0.0,0.003860697467650146,0.0022172751670891996,0.0,0.0187079359987717,0.16293391206023705,0.0,0.05,0.0,0.0,0.0,0.11845317669201863,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0004974514442488608,0.0,On,0.014189450197797692,0,On,0.004996343137545502,0,On,0.11618945868761765,0.08714209401571321,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,25952.912244444444,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,16032.455133333333,Off,0.0,0,88.51617445266272,51.666666666666686,46.10666666666668,0.0,50.35192435231495,0.0,0.0,0.0,138.3065225822855,49.998565451700216,50.35192435231495,49.821886001392855,12.43753247303448,17.023399400152584,0.0,12.43423178711072,1.4745908596042403,-0.41630389746609536,2.8,9.236100170605994,-2551.273602044266,-2888.3323371426563,804.6950107730493,441.2367642842876,-2630.6466951258194,-0.0,-0.0,305.50781439532,0.0,2.0,0.14191930230036814,0.0,0,1.3282242567359606,131.99922844444444,-226.1347213137668,0.2439617487053211,8.002397974304328,0.0028722622459678693,-128.243045273866,1.234464945767259,0.22985197615841677,-2885.9113388996475,-2.4209982430089703,0.4530695454719999,782.5867379066101,22.108272866439112,0.14378034100149098,602.6625962916331,-161.42583200734555
