Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.671506204596651,0.13567248084077388,0.3689791666666667,0.671506204596651,0.1356724808407739,0.3689791666666667,0.021471039705262204,0.16955947044694433,0.4304756944444445,0.05,0.0,0.3689791666666667,0.0,0.12108914750744056,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.004021034356725146,0.0,0.0005910389117013595,0.0,0.0168589664368357,0.0,0.008107273770356853,0.0,0.11970408644151355,0.08977806483113512,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,89.3602483960583,51.66666666666668,46.10666666666668,0.0,50.04347181216972,0.0,0.0,0.0,139.62538811884107,49.71302585035051,50.04347181216972,49.54780286944091,12.43753247303448,16.422513743448004,-0.05619527392915913,11.181840287884516,2.45783724806789,0.4933510337169461,2.8,9.236100170605994,4422.511290703091,-125.2128350720086,217.85140737216847,285.3445355433571,-2470.2831005587354,0.0,0.0,355.3722145208561,0.0,2.617,0.13909933839089267,0.0,0.0,1.3018321845725989,172.72099041955556,-192.3368040961867,0.25295563706053076,7.706100756412117,0.0028657818560884727,-89.05618447747679,1.2369733086556651,0.22750888942294678,-2486.052040733836,9.151743906392072,0.4530695454719999,197.25301662209804,20.59839075007043,0.14026692017245213,424.48339819272115,-139.13886264936403
2025-01-01 01:00:00,0.6392484774485998,0.13225373295844434,0.35053020833333337,0.6392484774485998,0.13225373295844434,0.35053020833333337,0.018406358422017315,0.1618902093043602,0.40895190972222223,0.05,0.0,0.35053020833333337,0.0,0.117670399625111,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040704407479197055,0.03052830560939778,0.0,0.0,0.0037194567799707597,0.0,0.0004974514442488608,0.0,0.014189450197797692,0.0,0.004996343137545502,0.0,0.11618945868761767,0.08714209401571321,6393.2710317953,16.666666666666686,0.25333333333333335,2234.103088667663,10.273027763425926,0.40895190972222223,0.31666666666666665,8218.42221074074,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,87.16226572178951,51.66666666666668,46.10666666666668,0.0,49.15299755322057,0.0,0.0,0.0,136.1910401902961,48.88783566173788,49.15299755322057,48.75525471599655,12.43753247303448,16.41420678521226,-0.052306845275638295,11.28898611522347,3.1919329745591627,1.9990072558734382,2.5,9.236100170605994,4188.905381015994,182.1983110199421,-390.73538778082064,-28.22483826942595,-2386.942165997294,0.0,0.0,370.16214828491087,0.0,3.0,0.13162918809026466,0.0,0.0,1.2319189686116165,197.99884266666666,-187.58563306692182,0.2518989110695445,7.686328661970042,0.002852175450258955,-45.65213386758195,1.2370789022507096,0.18283323928937936,-2059.5984559377252,7.693678290003756,0.4530695454719999,-409.1107208802545,18.375333099433906,0.10046828637034438,85.28409108923942,-113.50892935866537
2025-01-01 02:00:00,0.6597285594149452,0.1314709558915367,0.3689791666666667,0.6597285594149451,0.1314709558915367,0.3689791666666667,0.018406358422017315,0.16084650654848337,0.4304756944444445,0.05,0.0,0.3689791666666667,0.0,0.11688762255820336,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.0,0.0,0.0037194567799707597,0.0,0.0004974514442488608,0.0,0.014189450197797692,0.0,0.004996343137545502,0.0,0.11618945868761767,0.08714209401571321,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,84.98543355279604,51.66666666666668,46.10666666666668,0.0,48.28628521663215,0.0,0.0,0.0,132.7897399262438,48.08314168687919,48.28628521663215,47.981569922002706,12.43753247303448,16.418625838219025,-0.06079168439686728,12.13491058508804,2.754475744532226,2.155056957349208,1.6500000000000001,9.236100170605994,4481.6271127458795,508.1316930149989,-637.1380331555509,-159.50447040506722,-2444.0839469392504,0.0,0.0,369.11844552903415,0.0,3.0,0.1263297145691145,0.0,0.0,1.1823211396720124,197.99884266666666,-173.16636668106088,0.25135040442469664,7.6818174247915785,0.002846633526498923,-8.478439246180988,1.2370644312589016,0.13468704356698127,-1845.481618028883,1.9258492884466072,0.4530695454719999,-655.1325876324697,17.99455447691878,0.06406994502082354,-41.395596597501836,-118.10887380756539
2025-01-01 03:00:00,0.63696002021901,0.13068817882462908,0.35053020833333337,0.6369600202190099,0.13068817882462908,0.35053020833333337,0.018205306704181055,0.1598028037926065,0.40895190972222223,0.05,0.0,0.35053020833333337,0.0,0.11610484549129572,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03861700196744336,0.028962751475582513,0.0,0.0,0.003518405062134503,0.0,0.0004974514442488608,0.0,0.014189450197797692,0.0,0.004996343137545502,0.0,0.11618945868761767,0.08714209401571321,6393.2710317953,16.666666666666686,0.25333333333333335,2234.103088667663,10.273027763425926,0.40895190972222223,0.31666666666666665,8218.42221074074,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,82.89954476443033,51.66666666666668,46.10666666666668,0.0,47.44251985709624,0.0,0.0,0.0,129.53053869442238,47.29826873141603,47.44251985709624,47.22614316857594,12.43753247303448,16.40908124126621,-0.055806974607254686,12.003405161061696,2.504727138805115,1.9178301702807736,1.6500000000000001,9.236100170605994,4075.688407785565,105.90494831660357,-489.1076614351245,-140.44969476581736,-2518.053411819746,0.0,0.0,367.87369105532105,0.0,3.0,0.1303886068356509,0.0,0.0,1.220308355480624,197.99884266666666,-167.40290324530994,0.25127428350152436,7.674257931859197,0.002844109568910079,-59.39485006401334,1.2371068733291004,0.15949875646691944,-2133.055900975858,4.8577606247982015,0.4530695454719999,-507.12687999258816,18.01921855746364,0.08280852587845909,-13.141708067103117,-127.30798669871425
2025-01-01 04:00:00,0.6574401021853552,0.12990540175772142,0.3689791666666667,0.6574401021853552,0.12990540175772142,0.3689791666666667,0.018205306704181055,0.15875910103672966,0.4304756944444445,0.05,0.0,0.3689791666666667,0.0,0.11532206842438808,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.003518405062134503,0.0,0.0004974514442488608,0.0,0.014189450197797692,0.0,0.004996343137545502,0.0,0.11618945868761767,0.08714209401571321,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,80.82955786157062,51.66666666666668,46.10666666666668,0.0,46.621604830012465,0.0,0.0,0.0,126.2961841587041,46.533210389933785,46.621604830012465,46.48901316989445,12.43753247303448,16.413529172444424,-0.05768812791949222,11.651440672511825,2.26560849495627,1.9608394243742377,0.55,9.236100170605994,4172.746817046457,319.9508333437106,-1005.0630857564203,-227.88890529560024,-2823.3003638686873,0.0,0.0,424.0516538301108,0.0,3.867,0.1351275458843624,0.0,0.0,1.2646601363424692,255.22050819733332,-157.76345375212404,0.2500514625129205,7.658736494150478,0.0028323196021413995,48.64675083805511,1.2365162191838361,0.14702778197251337,-2039.1220472027026,7.385418790977948,0.4530695454719999,-1023.3643629242993,18.30127716787895,0.08033703084050867,-101.64868948197606,-126.24021581362419
2025-01-01 05:00:00,0.6725388658203661,0.1344795864080124,0.4309222134907901,0.6725388658203661,0.1344795864080124,0.4309222134907901,0.025139059602366162,0.16692411177355548,0.4304756944444445,0.05,0.06194304682412337,0.3689791666666667,0.0,0.11989625307467906,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.037573299211566505,0.02817997440867487,0.0,0.0,0.0039205084978070175,0.0,0.0007186811179842822,0.0,0.020499869986574864,0.0,0.007062441007316677,0.0,0.1222883715546723,0.0917162786660042,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,1406.7413333333332,0.0,89.48061861099377,51.66666666666668,46.10666666666668,0.0,50.733242865080726,0.2918165628612218,773.6701036796153,1406.7413333333332,139.81346657967777,49.68312223038312,50.733242865080726,49.158061913034324,12.43753247303448,16.402707159961047,-0.0605593318338574,12.217291452159515,1.056227426115212,1.118548237050518,-0.25000000000000006,9.236100170605994,4036.423904485407,196.2262423127587,-759.4565432139617,-245.25833056789332,-2987.753515039723,0.0,0.0,447.5014422559835,0.0,4.0,0.1361685100600784,0.0,0.0,1.274402531113075,263.9984568888889,-153.08300356801064,0.25224181309215593,7.678753673130753,0.0028567401872987637,66.90689813663435,1.2359236158762608,0.13374920743497878,-2158.6923603955033,3.2311409528271176,0.4530695454719999,-779.7378936829826,20.28135046902104,0.06570712730307451,-98.93843420671745,-146.31989636117586
2025-01-01 06:00:00,0.8542512899373457,0.13891369701743392,0.4309222134907901,0.8542512899373457,0.1389136970174339,0.4309222134907901,0.04235437007583737,0.3314212254170638,0.4304756944444445,0.05,0.06194304682412337,0.3689791666666667,0.0,0.12433036368410057,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03966070472332021,0.029745528542490147,0.15578827094892406,0.0,0.00442313779239766,0.0,0.0012847465545433308,0.0,0.03664648572889638,0.0,0.009859136222672335,0.0,0.12611311352214727,0.09458483514161041,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,1406.7413333333332,0.0,91.02446431071532,51.66666666666668,46.10666666666668,0.0,51.625344597867105,0.36668211856662114,1004.2243782578485,1406.7413333333332,142.2257254854927,50.28283238820367,51.625344597867105,49.61157628337196,12.43753247303448,16.42593520796741,-0.053006191156546124,11.62379988187638,1.6311756201854264,0.9659691186848023,0.3,9.236100170605994,4287.888472315007,98.32202954415992,-772.740284754372,-203.77976117058122,-2865.251151357504,0.0,0.0,585.3254185695411,0.0,4.0,0.13517646113348558,0.0,0.0,1.2651179346782597,263.9984568888889,-161.94477573418678,0.2517593864885835,7.688446591817569,0.0028554699320250438,-7.994241966266153,1.235825468957054,0.15207130465245156,-2261.5545378768597,8.189105665584323,0.4530695454719999,-792.5452480481042,19.80496329373216,0.07686736589593719,-65.81820281973683,-137.96155835084437
2025-01-01 07:00:00,1.2235877183290103,0.15071302019935784,0.3689791666666667,1.2235877183290103,0.15071302019935787,0.3689791666666667,0.07614100183764642,0.6669710220469194,0.4304756944444445,0.05,0.0,0.3689791666666667,0.0,0.1361296868660245,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.46736481284677217,0.0,0.004121560215643275,0.0,0.0024393283295570407,0.0,0.0695801132924461,0.0,0.018099960045447856,0.0,0.13975813891962552,0.10481860418971908,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,90.32697385472079,51.66666666666668,46.10666666666668,0.0,50.79885687924442,0.03300773370323227,87.99001744979405,0.0,141.13589664800122,50.04768458520076,50.79885687924442,49.67209843817895,12.43753247303448,16.407066049214,-0.058397152516240364,11.357800762440235,1.0785649834515965,0.7463234391166069,-0.55,9.236100170605994,4322.268524501584,-56.31430750340077,-951.8774965944623,-283.3173347429928,-3117.4688590856013,0.0,0.0,866.4652634519847,7.465488804458533,4.0,0.1393320011304935,0.0,0.0,1.3040096776222925,263.9984568888889,-156.4868607019571,0.2527775658664067,7.689031524641691,0.0028636377271180073,87.51011767558519,1.235899875269103,0.15360087571769648,-2417.5138083110414,9.512039052205207,0.4530695454719999,-972.5263907779612,20.648894183499024,0.08085167841413073,-143.00142632120887,-140.31590842178392
2025-01-01 08:00:00,0.7422401663571218,0.14862724079065925,0.3689791666666667,0.7422401663571216,0.14862724079065925,0.3689791666666667,0.06537923150856605,0.19638524040411118,0.4304756944444445,0.05,0.0,0.3689791666666667,0.0,0.13404390745732592,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0031163016264619883,0.0,0.0021088712342395926,0.0,0.06015405864786446,0.0,0.017660030461009887,0.0,0.1359333969521505,0.10195004771411287,6729.758980837157,16.666666666666686,0.26666666666666666,2351.6874617554354,10.813713435185186,0.4304756944444445,0.3333333333333333,8650.97074814815,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,0.0,0.0,86.18257701827997,51.66666666666668,46.10666666666668,0.0,49.7839699897086,0.03714570072915094,97.03708392058547,0.0,134.66027659106246,48.530826050888805,49.7839699897086,47.90425408147892,12.43753247303448,16.451467052306732,-0.043598531898268254,11.091464788683298,0.3553980189766399,0.1956599929781956,-1.4,9.236100170605994,3759.9097337749777,-328.1107647912509,-1029.552108912407,-327.94365232339203,-3416.946611761305,0.0,0.0,484.30377773136,519.5057023658678,3.516,0.14475164477777913,0.0,0.0,1.3547321800480323,232.05464360533333,-37.20641303223446,0.2542365120298751,7.742017080259042,0.002887151139876961,144.2474450668659,1.2362731393650064,0.16286000922583324,-2690.339006945518,10.540780398831892,0.4530695454719999,-1051.3382002957287,21.78609138332183,0.08853192698658767,-187.08950753423954,-140.8541447891525
2025-01-01 09:00:00,0.689010141704516,0.14238619224238086,0.3892446125984105,0.689010141704516,0.14238619224238086,0.3892446125984105,0.045560961630675884,0.18449727035161786,0.40895190972222223,0.05,0.03871440426507711,0.35053020833333337,0.0,0.12780285890904752,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0025131464729532165,0.0,0.0014580473365914887,0.0,0.04158976782113118,0.0,0.014093458472887782,0.0,0.12761199888777933,0.09570899916583446,6393.2710317953,16.666666666666686,0.25333333333333335,2234.103088667663,10.273027763425926,0.40895190972222223,0.31666666666666665,8218.42221074074,25952.912244444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,16032.455133333333,879.2133333333333,0.0,90.2268944922208,51.66666666666668,46.10666666666668,0.0,50.84896959949669,0.14354868926197112,383.3329615930497,879.2133333333333,140.979522644095,49.98961354295215,50.84896959949669,49.559935514679886,12.43753247303448,16.418038979435,-0.04764640634460937,10.88089494057712,0.4335780826422105,0.5134407516634926,-0.85,9.236100170605994,3704.523346715015,-247.41307349107618,-747.7014213502845,-265.57692203196797,-3237.5190963977466,0.0,0.0,353.1246205045936,1477.9530426081703,2.0,0.14184847698153308,0.0,0.0,1.3275614018251558,131.99922844444444,195.64679081286945,0.2578654085323595,7.769821740981841,0.002920837145146904,199.27483086115282,1.2370111980035756,0.16083674567015457,-2493.1934928235955,11.67733066485584,0.4530695454719999,-768.0184463917282,20.31702504144366,0.08702255327572055,-159.65252422988232,-105.92439780208566
