Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 02:38:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.4022281051685845e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4022281051685845e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.644546255951454,0.0,10.059302518116517,1.1,9.236100170605994,-1208.0747763032928,-1702.5587553234984,-1469.6641197851723,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06775692615643619,0.0,0,0.6341377911538139,131.99922844444444,-117.45990595543728,0.2231873676940953,8.133437220008636,0.0027323352121649365,53.33841768667752,1.2319321044815459,0.1471492381734791,-1728.390036387385,25.831281063886635
2025-01-01 02:39:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.409163239117182e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.409163239117182e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.575326663159487,0.0,9.989147572254167,1.1,9.236100170605994,-1195.1604438478048,-1684.8117708957975,-1459.5766250843626,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06757457615218425,0.0,0,0.6324311755283316,131.99922844444444,-114.63306820075883,0.22417935766154423,8.100665014781466,0.0027325186826574503,53.44148906222691,1.2322252821365023,0.1468534821267873,-1711.4093481193997,26.597577223602226
2025-01-01 02:40:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.415900226381533e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.415900226381533e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.507718256025665,0.0,9.92286375644504,1.1,9.236100170605994,-1182.6583916422192,-1668.0944025560611,-1449.750424182766,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06739621694393891,0.0,0,0.6307619098050385,131.99922844444444,-111.95721689676985,0.22515340018570898,8.068751651178603,0.0027327024639524525,53.54157925847715,1.2325117670534207,0.14657349752583215,-1695.4092912864066,27.314888730345423
2025-01-01 02:41:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.422488603632701e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.422488603632701e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.441652553881,0.0,9.860195899085378,1.1,9.236100170605994,-1170.5511168508494,-1652.336150613121,-1440.1737677704366,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06722168410428181,0.0,0,0.6291284551059806,131.99922844444444,-109.4265985177295,0.226110165107852,8.037660341376684,0.002732886546652061,53.638812773996236,1.2327918403216749,0.1463082940808933,-1680.3211725331519,27.985021920030867
2025-01-01 02:42:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.428977907541745e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.428977907541745e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.37706578656056,0.0,9.800912062469811,1.1,9.236100170605994,-1158.820897092618,-1637.4727320674376,-1430.8357278667281,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06705082444280039,0.0,0,0.6275293777204604,131.99922844444444,-107.03441866320671,0.22705027739021585,8.007356842975014,0.002733070921755761,53.73330554431727,1.2330657637680076,0.14605696819676348,-1666.0828570396482,28.610124972210652
2025-01-01 02:43:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.435269064766544e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.435269064766544e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.313898210813175,0.0,9.74479970101349,1.1,9.236100170605994,-1147.4503470264247,-1623.4495310877728,-1421.7260854666413,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06688349431352653,0.0,0,0.6259633332643376,131.99922844444444,-104.77351099710022,0.2279743247788553,7.97716934256699,0.0027332555806329423,53.82516624808732,1.2333337827870627,0.14581868832439682,-1652.637706758437,29.188175670664133
2025-01-01 02:44:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.44146114864922e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.44146114864922e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.25209361494538,-0.02568416283244801,9.691662446269095,1.1,9.236100170605994,-1136.4227157940632,-1610.1983112809985,-1412.83524743122,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06671955840259366,0.0,0,0.6244290553336986,131.99922844444444,-102.63671780015989,0.22888286309692643,7.947711235516552,0.002733440514999597,53.914497240386666,1.2335961283836836,0.1455926826689561,-1639.933694903217,29.735383622218563
2025-01-01 02:45:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.447504622518712e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.447504622518712e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.191598944186733,-0.08617883359109513,9.641319536871224,1.1,9.236100170605994,-1125.7220331222184,-1597.689685579909,-1404.1541823355467,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06655888882228046,0.0,0,0.6229253470260019,131.99922844444444,-100.61710022398836,0.22977642004713136,7.9189539318122195,0.002733625716897991,54.001395248317166,1.2338530187107335,0.1453782379231584,-1627.9231720210314,30.233486441122274
2025-01-01 02:46:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.453449023046081e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.453449023046081e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.132364005342435,-0.14541377243539344,9.593601429146972,1.1,9.236100170605994,-1115.3331658704672,-1585.8437156870473,-1395.6743689509415,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06640136440481736,0.0,0,0.621451074330806,131.99922844444444,-98.70804635684246,0.23065549806177338,7.8908703856263545,0.002733811178678565,54.085951911753455,1.2341046602765706,0.14517468157211214,-1616.5617346763975,30.718018989350078
2025-01-01 02:47:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.459244813560266e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.459244813560266e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.074341225218035,-0.20343655255979343,9.54835253265498,1.1,9.236100170605994,-1105.2418230295234,-1574.6596443656013,-1387.3877534515298,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06624687013040877,0.0,0,0.6200051607766228,131.99922844444444,-96.90331901531047,0.2315205765297999,7.8634349641523125,0.0027339968929835697,54.16825422022061,1.2343512489292763,0.14498139440965532,-1605.8088058709366,31.149161505335275
2025-01-01 02:48:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.4649415307323274e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4649415307323274e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.017485446836428,-0.26029233094140025,9.505424617866558,1.1,9.236100170605994,-1095.4345316305303,-1564.074411157145,-1379.286712880608,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06609529664854105,0.0,0,0.6185865829508347,131.99922844444444,-95.19706818723881,0.23237211360511076,7.836623337134446,0.002734182852732106,54.248384877717555,1.2345929706846726,0.1447977831520499,-1595.6260041564192,31.55159299927407
2025-01-01 02:49:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.4704896378912053e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4704896378912053e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,16.961753753293948,-0.31602402448388034,9.464680599983604,1.1,9.236100170605994,12694.834213617953,2136.909787147287,-1371.36402329527,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06594653986668987,0.0,0,0.6171943666504012,131.99922844444444,-93.58382436161556,0.23321054772364214,7.809783531384083,0.0027343690511063457,54.32642261560089,1.2348300024406047,0.14462329723478365,-1585.9779901822567,31.92468916706577
2025-01-01 02:50:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.450922652821949e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.450922652821949e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.15768619287474,-0.12009158490308991,9.692052422754067,1.1,9.236100170605994,12656.08123806033,2080.166381761187,-1399.2969006749177,-0.0,-0.0,379.04924943731675,0.0,2.0,0.0664687284533249,0.0,0,0.6220815351758733,131.99922844444444,-104.40392253958996,0.23034831588690932,7.903816009993836,0.0027345554815387573,53.87469280949091,1.233996460735758,0.14559434261162324,-1640.026829859307,29.230123458016838
2025-01-01 02:51:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.431851034463307e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.431851034463307e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.34814022984922,0.0,9.906062441610684,1.1,9.236100170605994,12619.236430558944,2026.5328506558494,-1426.6614100815884,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06697422866488384,0.0,0,0.6268125170218571,131.99922844444444,-113.8842206343055,0.22760423214570488,7.995163277955509,0.0027347404866660723,53.435835623533066,1.2331873002777518,0.14650244332002135,-1691.3604199735848,26.930182466956786
2025-01-01 02:52:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.4133243194863404e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4133243194863404e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.533410047875105,0.0,10.107748881179536,1.1,9.236100170605994,12583.199476267608,1975.543004769834,-1453.4813807601527,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06746402463575679,0.0,0,0.6313965227125568,131.99922844444444,-123.10120424707713,0.2249703673103454,8.084017202844848,0.002734924105165398,53.009100842105696,1.232401180122204,0.14735312965241792,-1740.1439247848737,24.723841392230053
2025-01-01 02:53:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.3952929712199875e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3952929712199875e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.71373379019522,0.0,10.297982881237372,1.1,9.236100170605994,12548.083671993145,1927.0907595436224,-1479.774327353313,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06793893055608256,0.0,0,0.6358411722621238,131.99922844444444,-131.9240619283801,0.22243998050173047,8.16988519349534,0.0027351063734910785,52.593870265000874,1.2316370057825514,0.148151034717301,-1786.5156332052852,22.643304586430162
2025-01-01 02:54:00,1.095276760941113,0.16797277670492247,0.709875,0.018254612682351883,0.0027995462784153745,0.01183125,0.02661884863633333,0.006998,0.23347241230477944,0.8281875000000001,0.0,0.709875,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,On,13780.73281183752,17.77777777777783,0.8,3690.9630881624776,20.8043855,0.8281875000000001,1,16643.5084,16643.5084,Off,0.0,0.0,3.377756989664249e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.377756989664249e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.889326660856504,0.0,10.477531587962574,1.1,9.236100170605994,12513.8738592818,1881.0501570088613,-1505.5559362348658,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06839968184127478,0.0,0,0.6401533484312211,131.99922844444444,-140.35226575817182,0.22000698151435283,8.252896149181897,0.0027352873262768787,52.189585972632116,1.2308937873167227,0.14890019993711184,-1830.59955131236,20.68662015874395
2025-01-01 02:55:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.3606173014770015e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3606173014770015e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.060385160520465,0.0,10.647081061820522,1.1,9.236100170605994,-1300.1805559339512,-1853.6573713584737,-1530.8404963862301,-0.0,-0.0,379.04924943731675,0.0,2.0,0.0688469486655572,0.0,0,0.644339323387523,131.99922844444444,-148.3893089850378,0.21766582949956464,8.33383030252576,0.0027354669965152147,51.79573984958677,1.230170620485085,0.1496041995131485,-1872.5090687391323,18.851697380658564
2025-01-01 02:56:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.369038535557441e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.369038535557441e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.97651037659661,0.0,10.541193273779617,1.1,9.236100170605994,-1282.9261282547182,-1826.1263960934937,-1518.4219988352988,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06862783547847813,0.0,0,0.642288640743712,131.99922844444444,-143.55337885673612,0.21883146737742995,8.294490979667735,0.002735645415704704,51.930270023349514,1.2305249053569516,0.14916492414604293,-1846.3036780321586,20.177281938664834
2025-01-01 02:57:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.377162549611512e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.377162549611512e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.895006627544106,0.0,10.442001906984023,1.1,9.236100170605994,-1267.3734343333192,-1800.6510547968849,-1506.39283620927,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06841455826682248,0.0,0,0.6402925770558389,131.99922844444444,-140.02984756136598,0.21997129473106158,8.256410488151431,0.0027358242468034023,52.06032734389969,1.2308693666093733,0.1487522521305509,-1821.8517590346821,21.200704237797503
2025-01-01 02:58:00,0.2670892609411128,0.16797277670492247,0.0,0.0044514876823518795,0.0027995462784153745,0.0,0.02661884863633333,0.006998,0.23347241230477944,0.0,0.0,0.0,0.0,0,0.16797277670492247,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.005579185169956139,0.0,On,0.02103966346637719,0,On,0.009508710031549438,0,On,0.1863034278320071,0.13972757087400528,On,Off,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0,0.0,16643.5084,Off,0.0,0.0,3.3850884169813376e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3850884169813376e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.815694985461633,0.0,10.34883688276285,1.1,9.236100170605994,-1252.0274559891748,-1776.7617795276142,-1494.7234907136624,-0.0,-0.0,379.04924943731675,0.0,2.0,0.06820667631039708,0.0,0,0.6383470076189376,131.99922844444444,-136.35321471282907,0.22108727315384388,8.218837382516355,0.0027360034756059807,52.186255850373016,1.231204744699557,0.1483636065302237,-1798.9704801812866,22.208700653672317
