Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6698143720136772,0.16945936648549706,0.34310625,0.6698143720136772,0.16945936648549706,0.34310625,0.027071215001464907,0.006998,0.23545453201221225,0.40029062500000007,0.0,0.34310625,0.0,0.0,0.16945936648549706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0060315515350877185,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,6660.687525721469,21.111111111111143,0.3866666666666667,1783.9654926118642,10.055452991666666,0.40029062500000007,0.48333333333333334,8044.362393333333,16643.5084,0.0,0.0,3.0835132916154054e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.0835132916154054e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.831640106148395,-0.05464572804769775,10.189545290535088,2.8,9.236100170605994,5111.730818891608,-800.8583953806118,-1761.3010137970311,0.0,0.0,381.4837355098811,0.0,2.0,0.0749370730701526,0.0,0.0,0.7013368623382361,131.99922844444444,-169.13942854271056,0.18213329170492534,9.595994416359442,0.0027190395433614803,19.767603584676518,1.2185286765594523,0.27172717344855685,-2617.175212430607,32.351324438131016
2025-01-01 01:00:00,0.2680803207948292,0.16871607159520977,0.0,0.2680803207948292,0.16871607159520977,0.0,0.02661884863633333,0.006998,0.23446347215849583,0.0,0.0,0.0,0.0,0.0,0.16871607159520977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.005579185169956139,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,0.0,17.77777777777783,0.0,0.0,0.0,0.0,0.0,0.0,16643.5084,0.0,0.0,3.296820674039383e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.296820674039383e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.698564865844514,-0.016556793642517557,8.974204243766247,2.5,9.236100170605994,-1172.5766859855578,-1748.335698891205,-1456.0258104326101,0.0,0.0,380.04030929103317,0.0,2.0,0.06869546278877638,0.0,0.0,0.642921565458673,131.99922844444444,-96.59118484398091,0.20887059883076037,8.615309523845955,0.002723694726628953,29.21474252782433,1.2275094229622565,0.21264390844814798,-1790.9672803629794,42.63158147177421
2025-01-01 02:00:00,0.5155455109411128,0.16797277670492247,0.21296250000000003,0.5155455109411128,0.16797277670492247,0.2129625,0.02661884863633333,0.006998,0.23347241230477944,0.24845625000000002,0.0,0.21296250000000003,0.0,0.0,0.16797277670492247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.005579185169956139,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,4134.219843551256,17.77777777777783,0.24000000000000002,1107.2889264487433,6.24131565,0.24845625000000002,0.3,4993.052519999999,16643.5084,0.0,0.0,3.412515220525671e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.412515220525671e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.541592095560578,-0.046724492858342674,9.878191244110685,1.6500000000000001,9.236100170605994,3027.400987280559,-510.6362035874192,-1377.4218624442578,0.0,0.0,379.04924943731675,0.0,2.0,0.06615914323692486,0.0,0.0,0.6191841238492654,131.99922844444444,-108.4462432637566,0.22461139206523364,8.082858354897565,0.0027312429750754475,44.575655845202114,1.2323709237846778,0.15335452777957004,-1645.8616264650634,27.936496428900867
2025-01-01 03:00:00,0.5142528735106421,0.16722948181463515,0.21296250000000003,0.5142528735106421,0.16722948181463515,0.2129625,0.026317271059578946,0.006998,0.23248135245106305,0.24845625000000002,0.0,0.21296250000000003,0.0,0.0,0.16722948181463515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.005277607593201754,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,4134.219843551256,17.77777777777783,0.24000000000000002,1107.2889264487433,6.24131565,0.24845625000000002,0.3,4993.052519999999,16643.5084,0.0,0.0,3.4225397915261307e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.4225397915261307e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.441375486975474,-0.06130771232882098,9.869474356755743,1.6500000000000001,9.236100170605994,3001.6631258757116,-819.0271639248089,-1378.5654914989266,0.0,0.0,377.75661200684596,0.0,2.0,0.0666643931246639,0.0,0.0,0.6239127629119616,131.99922844444444,-131.7478381834639,0.22675067273064883,8.045571214939196,0.00274002160749197,19.14696161367407,1.2327891131993918,0.18475931830819542,-1953.0791690486187,26.763078675066755
2025-01-01 04:00:00,0.5270649386569256,0.16648618692434786,0.22479375000000001,0.5270649386569256,0.16648618692434786,0.22479375,0.026317271059578946,0.006998,0.23149029259734666,0.262259375,0.0,0.22479375000000001,0.0,0.0,0.16648618692434786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005277607593201754,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,4363.898723748548,17.77777777777783,0.25333333333333335,1168.8049779181179,6.588055408333333,0.262259375,0.31666666666666665,5270.444326666666,16643.5084,0.0,0.0,3.4196278608789044e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.4196278608789044e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.47051332032085,-0.05578530906781308,9.649566517736528,0.55,9.236100170605994,3047.36726423878,-699.2801209252731,-1550.1801159528802,0.0,0.0,376.7655521531296,0.0,2.0,0.06941121833219571,0.0,0.0,0.6496203291874482,131.99922844444444,-143.1168957100179,0.22640057562559887,8.058221748350054,0.0027420929576081423,50.05460179959338,1.232085540244919,0.16906475013298256,-1895.0474171587362,26.9623183153451
2025-01-01 05:00:00,0.5552743438104344,0.16648618692434786,0.24845625,0.5552743438104344,0.16648618692434786,0.24845625,0.02692042621308772,0.006998,0.23149029259734666,0.289865625,0.0,0.24845625,0.0,0.0,0.16648618692434786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.005880762746710526,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,4823.256484143132,17.77777777777783,0.28,1291.8370808568673,7.281534925,0.289865625,0.35,5825.22794,16643.5084,0.0,0.0,3.417932055506236e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.417932055506236e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.487473273206273,-0.055330983386379096,10.034906251678247,-0.25000000000000006,9.236100170605994,3391.108029061827,-695.5573677318894,-1660.2320155175607,0.0,0.0,377.3687073066383,0.0,2.0,0.07098570315696703,0.0,0.0,0.6643559493760102,131.99922844444444,-149.2851468703829,0.2274549643902839,8.08249917393408,0.002759217676896116,56.142800069055056,1.2313827951743364,0.15208108322371092,-2010.5166661062137,23.122217517457337
2025-01-01 06:00:00,0.6175211142868728,0.18239305982003332,0.259859980022049,0.6175211142868728,0.18239305982003334,0.259859980022049,0.06993507349692098,0.006998,0.2645255407899518,0.27606250000000004,0.023234980022048986,0.23662500000000003,0.0,0.0,0.18239305982003332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00663470668859649,0.0,0.06330036680832449,0.0,0.02133479436324064,0.0,0.20553047198548827,0.15414785398911615,4593.577603945841,17.77777777777783,0.26666666666666666,1230.3210293874924,6.934795166666666,0.27606250000000004,0.3333333333333333,5547.836133333332,16643.5084,513.7087864991282,73.40794319793198,3.416476502640838e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.187832896930426,513.7087864991282,513.7087864991282,3.416476502640838e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.502040463272404,-0.05165391516117002,9.555677336603749,0.3,9.236100170605994,3306.9926144776064,-880.5548138341215,-1581.056224338856,0.0,0.0,452.07270969233304,0.0,2.0,0.06992956909039941,0.0,0.0,0.654471579435892,131.99922844444444,-157.6014748217103,0.22753406125787792,8.093551513136775,0.0027627328208874214,9.622190961338855,1.2313185109091065,0.17597863139482509,-2138.0962455300405,27.22040230842614
2025-01-01 07:00:00,0.7114159432102695,0.19904580942856936,0.2741317477189515,0.7114159432102694,0.19904580942856936,0.27413174771895155,0.11276765372564958,0.006998,0.30178466448461977,0.289865625,0.02567549771895152,0.24845625,0.0,0.0,0.19904580942856936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.006182340323464912,0.0,0.10658531340218466,0.0,0.036390251913193915,0.0,0.22575201842277018,0.16931401381707759,4823.256484143132,17.77777777777783,0.28,1291.8370808568673,7.281534925,0.289865625,0.35,5825.22794,16643.5084,567.6668868855164,81.11844625400349,3.4183093595885336e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.20756218047550173,567.6668868855164,567.6668868855164,3.4183093595885336e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.483722147684137,-0.05885061774365656,9.373829314191982,-0.55,9.236100170605994,3459.0573980140052,-1015.8375304784878,-1713.3970519628522,0.0,0.0,506.5600467526754,2.5235467441459867,1.6335000000000002,0.07205054939488183,0.0,0.0,0.6743218566202483,107.810369832,-157.36208091895017,0.22813287125298765,8.089586057452648,0.0027667998733300414,29.017078748219557,1.2313931284464945,0.17822245099984332,-2335.706784585362,28.032173250007524
2025-01-01 08:00:00,0.7613210414406523,0.20619121277082397,0.2897176403295708,0.7613210414406523,0.20619121277082395,0.2897176403295708,0.12875725472872276,0.006998,0.3218970367119294,0.30366875000000004,0.0294301403295708,0.2602875,0.0,0.0,0.20619121277082397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0046744524396929825,0.0,0.1240828022890298,0.0,0.04697541968416404,0.0,0.23428816302539326,0.1757161222690449,5052.935364340424,17.77777777777783,0.29333333333333333,1353.3531323262418,7.628274683333332,0.30366875000000004,0.36666666666666664,6102.619746666666,16643.5084,650.6793490184217,92.98075864795966,3.4173491747916766e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.23791492439100284,650.6793490184217,650.6793490184217,3.4173491747916766e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.49328799112903,-0.05761609491195348,8.839046519863306,-1.4,9.236100170605994,3585.678967307498,-1172.0397080358737,-1858.4688992941067,0.0,0.0,509.0646827497636,183.68418268156165,1.1335000000000002,0.07439737411174238,0.0,0.0,0.6962858140574434,74.81056272088888,-117.85218048858295,0.22889678445264483,8.109148057027598,0.0027764655198229482,69.56113234836117,1.2319239293296973,0.18887949789579042,-2556.9296399402997,31.53679957818414
2025-01-01 09:00:00,0.5581186000417357,0.17020266137578435,0.24845625,0.5581186000417357,0.17020266137578435,0.24845625,0.024809383175807016,0.006998,0.23644559186592862,0.289865625,0.0,0.24845625,0.0,0.0,0.17020266137578435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0037697197094298243,0.0,0.02103966346637719,0.0,0.009508710031549438,0.0,0.1863034278320071,0.13972757087400528,4823.256484143132,17.77777777777783,0.28,1291.8370808568673,7.281534925,0.289865625,0.35,5825.22794,16643.5084,0.0,0.0,3.415920041049958e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.415920041049958e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.507595165756435,-0.05062402135971418,8.818541921606888,-0.85,9.236100170605994,3264.9073265849297,-1065.8665321446636,-1771.477800809964,0.0,0.0,248.21373509349516,530.083419805207,0.0,0.07304168359803162,0.0,0.0,0.6835978921486502,0.0,-35.08509184173362,0.23000123795610067,8.137109833807022,0.002791126952631349,82.95575820575816,1.2324703932828345,0.18698612845462853,-2387.788853651577,30.08524065004644
