Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:12:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.2347941569810246e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2347941569810246e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.318981244626748,0.0,2.3351659912095264,2.714721448624157,2.2,9.236100170605994,969.9541490732695,-223.77705978648794,-25.38279057428053,-316.4375813472658,-0.0,-0.0,226.01044267454864,0.0,2.0,0.01415367879948381,0.0,0,1.647799284681658,131.99922844444444,-10.665224296724379,0.33256567489592526,10.91030657359919,0.004534945183561704,6.7874307801011,1.2235502905520483,0,0,4.102920187619749,0.008472780361981465,-5.695593935416358,-19.687196638864172
2025-01-01 02:13:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.2217660124918744e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2217660124918744e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.449165809709577,0.0,2.3351664592329375,2.7177929309431037,2.2,9.236100170605994,965.5222881322609,-223.9172729247407,-25.42313669426053,-320.32072308323507,-0.0,-0.0,226.01044267454864,0.0,2.0,0.01421923181661954,0.0,0,1.6554310966137558,131.99922844444444,-11.213943501763724,0.3299030061035737,10.967177698096453,0.0045352375998065275,6.325689211532587,1.2230056880973414,0,0,4.102825421410765,0.008475467618540171,-5.731398301244812,-19.69173839301572
2025-01-01 02:14:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.2092827713843995e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2092827713843995e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.57413522418515,0.0,2.335166480583831,2.7208249152280746,2.2,9.236100170605994,961.2647089974687,-224.0281574935276,-25.46302080146081,-324.0660049511914,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014282014617492709,0.0,0,1.662740394488517,131.99922844444444,-11.726240768599592,0.3273689935694509,11.021338398150073,0.0045355102446450225,5.883683296881624,1.222483363842214,0,0,4.104277126078429,0.008478119482651168,-5.766762813905305,-19.696257987555505
2025-01-01 02:15:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.197245360316477e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.197245360316477e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.694169240855956,0.0,2.3351661535137422,2.7238189221655738,2.2,9.236100170605994,-113.87380007729706,-828.1567334043746,-25.50248924662622,-327.6796573935853,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014342186070790616,0.0,0,1.6697456741127914,131.99922844444444,-12.204585358260433,0.32495509892005786,11.073450813679997,0.004535763946846965,5.460306902073621,1.2219820933958512,0,0,4.106196520260163,0.008480737316934822,-5.801704417543554,-19.700784829082664
2025-01-01 02:16:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.209827674766075e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.209827674766075e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.56861727824548,0.0,2.1990748710188575,2.72677648297626,2.2,9.236100170605994,-109.36908150958499,-238.2244587910489,-25.541578179514204,-323.90026915516285,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014279245446298343,0.0,0,1.6624180021000872,131.99922844444444,-11.479255028970778,0.3275163501195034,11.01939606108637,0.0045359994898013225,5.880378064457584,1.2225060491877555,0,0,4.537077313627162,0.00848332249111528,-5.83624023041299,-19.705337949101214
2025-01-01 02:17:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.2218155491629354e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2218155491629354e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.448614082506264,0.0,2.2,2.7296990209824044,2.2,9.236100170605994,-105.19405523722835,-246.25845356615852,-25.580284562284707,-320.30422645041364,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014218954324719556,0.0,0,1.6553987904578245,131.99922844444444,-10.900271461363364,0.3299876626449698,10.967988836966725,0.004536253044777729,6.281589728080898,1.2230072481628513,0,0,4.516134231352324,0.008485876278589564,-5.870386159781712,-19.709898402502994
2025-01-01 02:18:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.233308056849182e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.233308056849182e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.333809777323857,0.0,2.198982511762518,2.7325877652293764,2.2,9.236100170605994,-101.2205531869825,-236.99873157697593,-25.618588274952334,-316.8789355379131,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014161153321682898,0.0,0,1.648669483342196,131.99922844444444,-10.352060323618053,0.33237356676194435,10.91805190368392,0.00453652378852991,6.665074256554344,1.2234870979541548,0,0,4.507528642144754,0.008488399781176426,-5.904155887143946,-19.714432387808387
2025-01-01 02:19:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.244305197824815e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.244305197824815e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.223903863100556,0.0,2.2,2.7354437699515435,2.2,9.236100170605994,-97.44437793378205,-245.58813805142765,-25.656473565944616,-313.6135300960453,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014105706016027156,0.0,0,1.6422141983317442,131.99922844444444,-9.841290512285413,0.33467787047532976,10.870969141705272,0.0045368109482391596,7.031803597102846,1.2239468063449337,0,0,4.505205951736971,0.008490893946411693,-5.9375610886656585,-19.718912477278955
2025-01-01 02:20:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.254806972089833e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.254806972089833e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.11861450383446,0.0,2.198984973911647,2.7382679276794986,2.2,9.236100170605994,-93.8520030964767,-236.47281224110012,-25.6939288822051,-310.49791748025814,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014052483759389188,0.0,0,1.6360179579295397,131.99922844444444,-9.364528290767195,0.33690425034339777,10.825847955452563,0.004537113794415832,7.382693712257232,1.2243875087171674,0,0,4.506497124150207,0.00849335957925242,-5.970611582185977,-19.723317300019122
2025-01-01 02:21:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.2649124529863606e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2649124529863606e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.01767929697498,0.0,2.2,2.7410609814434856,2.2,9.236100170605994,-90.43174393343713,-245.13937669602493,-25.73094268246964,-307.5227764681633,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014001366243205646,0.0,0,1.6300667555746426,131.99922844444444,-8.919410139822489,0.33905620831946076,10.781576582006082,0.004537431638305936,7.718600933662041,1.2248102641686915,0,0,4.503451696507666,0.008495797352963262,-6.003315464341126,-19.727627218128514
2025-01-01 02:22:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.274572103843335e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.274572103843335e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.92085354287343,-0.02359090157102628,2.198985369146592,2.7438235398547235,2.2,9.236100170605994,-87.17273581918033,-236.09377281009208,-25.767502715601616,-304.679483228522,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013952240788281587,0.0,0,1.6243474729322758,131.99922844444444,-8.503695265207014,0.3411370828260867,10.740277815816153,0.00453776382916446,8.040327051001707,1.2252160621612809,0,0,4.501431498024495,0.00849820782248726,-6.0356792820549945,-19.73182343354662
2025-01-01 02:23:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.2838849980028804e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2838849980028804e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.82790887126828,-0.11653557317617569,2.2,2.746556091747245,2.2,9.236100170605994,-84.06494304417151,-244.80194858186846,-25.803596743864382,-301.9600507091215,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013905001795296548,0.0,0,1.6188478159206534,131.99922844444444,-8.115335009598647,0.3431500552808101,10.699865095155417,0.004538109751766895,8.348623274864206,1.2256058277491608,0,0,4.496507276258501,0.008500591437403861,-6.067708199596853,-19.735888544267528
2025-01-01 02:24:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.292801598793934e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.292801598793934e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.738631970835776,-0.20581247360868105,2.1989869337293872,2.74925901908583,2.2,9.236100170605994,-81.09907566942374,-235.80907338687655,-25.839212867468127,-299.3570735060862,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013859550230682662,0.0,0,1.6135562548558968,131.99922844444444,-7.752444837886207,0.3450981569725228,10.661227068415885,0.004538468824108204,8.64419393728907,1.2259804264402738,0,0,4.494146927044326,0.008502948553347576,-6.099406145974959,-19.739806721493167
2025-01-01 02:25:00,0.10450937747745472,0.06535048777590304,0.0006509884226129624,0.0017418229579575786,0.0010891747962650505,1.0849807043549374e-05,0.008529919628756726,0.006614,0.08936545784869798,0.0,0.0,0.0006509884226129624,0.0,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,1614.8218222222222,Off,0.0,0.0,3.3013714428875574e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3013714428875574e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.65282343307028,-0.2916210113741755,2.2,2.751932608605854,2.2,9.236100170605994,-78.26652410058884,-244.53452747944704,-25.874339493236388,-296.8636782344283,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013815793155600229,0.0,0,1.608461969614435,131.99922844444444,-7.413288540709199,0.346984275757067,10.624267639864932,0.00453884049527587,8.92769987924245,1.2263406686347664,0,0,4.489527844344284,0.008505279442297226,-6.130775948034999,-19.74356354520139
2025-01-01 02:26:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.309644066954812e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.309644066954812e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.570296697121066,-0.3741477473233914,2.198988506200335,2.7545770625843686,2.2,9.236100170605994,995.4872113251566,368.46049340915306,-25.90896531119333,-294.47347873176176,-0.0,-0.0,226.01044267454864,0.0,2.0,0.01377364329303641,0.0,0,1.603554799233783,131.99922844444444,-7.096264660341253,0.3488111625900121,10.587933108938403,0.004539224243481684,9.199761561096391,1.2266873136894132,0,0,4.487565341385245,0.008507584302086911,-6.161819453878387,-19.747145857314944
2025-01-01 02:27:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.2934951121887934e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.2934951121887934e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.731789845802908,-0.21265459864154934,2.3360908500540183,2.757192519368596,2.2,9.236100170605994,989.9297988908554,-225.73613456628982,-25.94308773304297,-299.1579530096983,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013856063736992805,0.0,0,1.6131503503635323,131.99922844444444,-7.969202816706013,0.3453327948610266,10.659641226805487,0.004539619574238794,8.617289655637801,1.2260083176445085,0,0,4.0530112108694905,0.008509863274398684,-6.192537771380631,-19.750549961662337
2025-01-01 02:28:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.278039670817634e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.278039670817634e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.886316152297248,-0.05812829214720949,2.3351777037607095,2.759779171316347,2.2,9.236100170605994,984.7029349312021,-222.2531249670791,-25.976741980265313,-303.66783456660716,-0.0,-0.0,226.01044267454864,0.0,2.0,0.013934696690104798,0.0,0,1.6223049543167514,131.99922844444444,-8.686185219450373,0.34204043134648415,10.727697199138756,0.0045399900801840875,8.061686307876467,1.2253593223858952,0,0,4.073225917937227,0.008512116547569058,-6.222932652432919,-19.753809327832393
2025-01-01 02:29:00,0.16477500247745475,0.06535048777590304,0.06021855599018052,0.0027462500412909125,0.0010891747962650505,0.001003642599836342,0.008529919628756726,0.006614,0.08936545784869798,0.060265625,0.0,0.0006509884226129624,0.05956756756756756,0.0,0,0.06535048777590304,0,1,0,0,Off,0,0,Off,0,0,Off,0.03164593731048258,0.02373445298286193,On,0,0,Off,0.002148896541483918,0.0,On,0.003190511543636404,0,On,0.003190511543636404,0.0,On,0.0022314741474939036,0,On,0.055488046390721496,0.04161603479304111,On,0.0006509884226129624,On,0,0,Off,On,1338.8081400533886,19.444444444444457,0.9250000000000002,336.27930716883367,1.745753321321321,0.060265625,1,1614.8218222222222,1614.8218222222222,Off,0.0,0.0,3.263228206170273e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.263228206170273e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,19.034292062202102,0.0,2.3351731493729053,2.7623373510962796,2.2,9.236100170605994,979.68200173575,-222.56412375572188,-26.009979048894408,-308.0116666597795,-0.0,-0.0,226.01044267454864,0.0,2.0,0.014009786097245715,0.0,0,1.6310470116381655,131.99922844444444,-9.363286321730216,0.33892013593078707,10.792319374374888,0.004540336881185198,7.5312604124418625,1.224738487463682,0,0,4.082739749873012,0.008514344431680162,-6.253007509185187,-19.756971539709223
