Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3908578817566261,0.17519304037294245,0.29884292798874695,0.0065142980292771015,0.0029198840062157074,0.004980715466479116,0.02126458022942771,0.2438240707579676,0.10576923076923077,0.020000000000000004,0.0,0.29884292798874695,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,On,7116.909421880342,20.000000000000057,0.8005208676345466,0.0,8.758222895335983,0.10576923076923077,1,7011.140191111112,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,45.89262406828594,51.666666666666686,46.10666666666668,0.0,50.446773385675236,0.0,0.0,0.0,71.70722510669678,50.47610273663894,50.4907674121208,50.446773385675236,12.43753247303448,20.14812046519517,0.0,2.8,6323.1596269338015,-1381.8846814045744,-0.0,-0.0,647.7339628641422,0.0,6.0,0.061122586163359464,0.0,0,0.8535463020927324,395.9976853333333,-59.59907640610881,0.2365553219179795,10.021262631338736,0.003399836901619463,108.45516035282265,1.217368770428472
2025-01-01 00:01:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,45.75236878073091,51.666666666666686,46.10666666666668,0.0,50.439141500473184,0.0,0.0,0.0,71.48807621989205,50.468952349171374,50.48385777352047,50.439141500473184,12.43753247303448,20.233637720779996,0.0,2.8,-812.9077589817132,-1391.7552088928333,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06125720631772965,0.0,0,0.8554262051230578,395.9976853333333,-68.88651295302215,0.23603361778149004,10.084358592767366,0.003400400197221183,107.8985338070942,1.2205685653739216
2025-01-01 00:02:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,45.907794369706416,51.666666666666686,46.10666666666668,0.0,50.4315331102734,0.0,0.0,0.0,71.73092870266628,50.461823814445296,50.47696916653125,50.4315331102734,12.43753247303448,20.12378367651141,0.0,2.8,-802.279256106495,-1379.08077552086,-0.0,-0.0,647.7339628641422,0.0,6.0,0.0610842576726788,0.0,0,0.853011063917472,395.9976853333333,-70.93244344977717,0.23768188150515002,10.035569737702208,0.0034009591326750305,108.36448439968439,1.2210253528826134
2025-01-01 00:03:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.05828078637625,51.666666666666686,46.10666666666668,0.0,50.42389898674355,0.0,0.0,0.0,71.9660637287129,50.45467106334009,50.47005710163837,50.42389898674355,12.43753247303448,20.0171692906384,0.0,2.8,-792.952532462587,-1366.824015976433,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06091625546988502,0.0,0,0.8506649973005457,395.9976853333333,-73.86247935029624,0.23929516308713086,9.98904309552432,0.003401520271842236,108.81417450329309,1.2214689830510348
2025-01-01 00:04:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.20408925191179,51.666666666666686,46.10666666666668,0.0,50.41623995265876,0.0,0.0,0.0,72.19388945611217,50.447494865412885,50.46312232178995,50.41623995265876,12.43753247303448,19.91362271313768,0.0,2.8,-780.805494666366,-1354.9613969476095,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06075294245875537,0.0,0,0.848384412896594,395.9976853333333,-73.57806058289874,0.240875038499594,9.942763050696971,0.0034020835349723414,109.24845247473061,1.2219001433774876
2025-01-01 00:05:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.34529938989392,51.666666666666686,46.10666666666668,0.0,50.4085567872876,0.0,0.0,0.0,72.41453029670924,50.44029594952074,50.456165530637314,50.4085567872876,12.43753247303448,19.813092057405708,0.0,2.8,-766.806518894618,-1343.4834308887407,-0.0,-0.0,647.7339628641422,0.0,6.0,0.0605942494949186,0.0,0,0.8461683451391043,395.9976853333333,-71.05705087001937,0.2424213691705229,9.898634529616901,0.0034026488465421605,109.66754115393786,1.2223190236349872
2025-01-01 00:06:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.48202384651859,51.666666666666686,46.10666666666668,0.0,50.40085025662704,0.0,0.0,0.0,72.62816226018529,50.433075032114814,50.4491874198587,50.40085025662704,12.43753247303448,19.715503602136497,0.0,2.8,-752.3790546408841,-1332.3783245809916,-0.0,-0.0,647.7339628641422,0.0,6.0,0.060440072272904474,0.0,0,0.8440153374544266,395.9976853333333,-67.73469292403473,0.24393438302595494,9.855345443847103,0.003403216132235747,110.07178042046041,1.2227259060809679
2025-01-01 00:07:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.614425865018625,51.666666666666686,46.10666666666668,0.0,50.393121107904804,0.0,0.0,0.0,72.8350404140916,50.4258328120952,50.44218866419041,50.393121107904804,12.43753247303448,19.620750172761767,0.0,2.8,-738.4130455947666,-1321.6306979944543,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06029025283004735,0.0,0,0.841923183973052,395.9976853333333,-64.5163104644544,0.2454148626464322,9.813482069180331,0.003403785319499155,110.46168906169461,1.2231212142521586
2025-01-01 00:08:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.742696040209694,51.666666666666686,46.10666666666668,0.0,50.38537006115585,0.0,0.0,0.0,73.03546256282765,50.418569962927606,50.43516991381349,50.38537006115585,12.43753247303448,19.528706494632665,0.0,2.8,-724.9999561133486,-1311.2233693602818,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06014460367398483,0.0,0,0.8398892664580465,395.9976853333333,-61.51054961720891,0.24686392575692043,9.772353512652519,0.0034043563383908872,110.83788466975568,1.2235054491655724
2025-01-01 00:09:00,0.28508865098739533,0.17519304037294245,0.0,0.004751477516456589,0.0029198840062157074,0.0,0.02126458022942771,0.2438240707579676,0.0,0.020000000000000004,0.0,0.0,0.0,0.16935970703960912,0,0.005833333333333337,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005118174342105263,0.0,On,0.016146405887322447,0,On,0.018011128038488703,0,On,0.19074819223694972,0.14306114417771224,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7011.140191111112,Off,0.0,26.666666666666686,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2242.580142222222,Off,0.0,0,46.867019005195004,51.666666666666686,46.10666666666668,0.0,50.377597804669115,0.0,0.0,0.0,73.2297171956172,50.4112871283817,50.428131790238005,50.377597804669115,12.43753247303448,19.439251202917063,-0.06074879708299363,2.8,-712.1056753369694,-1301.1398531146854,-0.0,-0.0,647.7339628641422,0.0,6.0,0.06000294258264106,0.0,0,0.8379110402693879,395.9976853333333,-58.69978508642616,0.24828269266269512,9.733156851018808,0.0034049291220462387,111.20096774953942,1.2238790974044886
