occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.585,0.0291,0.351,0.0625,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0291,0.351,0.0625,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0291,0.351,0.0625,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.028,0.351,0.0614,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.021,0.351,0.0542,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.021,0.351,0.0542,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.021,0.351,0.0542,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0203,0.36,0.0536,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0172,0.402,0.0546,0.0,0.0,0.0,0.0,0.111,0,0,0,0
1.0,0.605,0.0254,0.29,0.0819,0.0,0.0,0.0,0.0,0.138,0,0,0,0
1.0,0.585,0.021,0.351,0.0671,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.585,0.021,0.351,0.0671,0.0,0.0,0.0,0.0,0.295,0,0,0,0
1.0,0.594,0.0242,0.332,0.0854,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.655,0.0466,0.201,0.211,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.68,0.0551,0.14,0.256,0.0,0.0,0.0,0.133,0.358,0,0,0,0
1.0,0.68,0.0551,0.14,0.256,0.0,0.0,0.0,0.867,0.373,0,0,0,0
0.956,0.68,0.0557,0.15,0.255,0.0,0.0,0.0,0.0,0.462,0,0,0,0
0.644,0.675,0.0575,0.22,0.243,0.0,0.0,0.0,0.0,0.216,0,0,0,0
0.5,0.64,0.0449,0.281,0.184,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.5,0.64,0.0449,0.281,0.184,0.0,0.0,0.0,0.0,0.196,0,0,0,0
0.478,0.641,0.046,0.281,0.186,0.0,0.0,0.0,0.0,0.644,0,0,0,0
0.311,0.641,0.0502,0.29,0.184,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.604,0.0343,0.351,0.122,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
0.167,0.604,0.0343,0.351,0.122,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.604,0.0348,0.351,0.122,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.604,0.0381,0.351,0.124,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.167,0.604,0.0381,0.351,0.124,0.0,0.0,0.0,0.0,0.0841,0,0,0,0
