Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3306807318801652,0.17519304037294245,0.129498602128457,0.33068073188016517,0.17519304037294245,0.129498602128457,0.021193536043523493,0.24365386250330837,0.04583333333333333,0.020000000000000004,0.0,0.129498602128457,0.0,0.16935970703960912,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005118174342105263,0.0,0.01607536170141823,0.0,0.017840919783829446,0.0,0.19074819223694972,0.14306114417771224,0.0,0.0,3083.994082814815,20.000000000000057,0.34689237597497014,0.0,3.79522992131226,0.04583333333333333,0.43333333333333335,3038.1607494814816,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,46.2411864105219,51.66666666666668,46.10666666666668,0.0,50.21974089673784,0.0,0.0,0.0,72.25185376644046,50.263318578642455,50.28510741959476,50.21974089673784,12.43753247303448,19.704509255689665,-0.0565298921189493,2.8,2332.5315089481887,-1331.3324274060133,0.0,0.0,647.4927104235787,0.0,6.0,0.06042198953305748,0.0,0.0,0.8437628210493312,395.9976853333333,-67.62285688419198,0.24508817913460684,9.864321333589835,0.003416389140514204,107.60481822301918,1.2227043474281993
2025-01-01 01:00:00,0.32740069986362275,0.17435216457809025,0.14444074852789435,0.3274006998636227,0.17435216457809027,0.14444074852789435,0.01869772307780382,0.237581181914024,0.05112179487179487,0.020000000000000004,0.0,0.14444074852789435,0.0,0.16851883124475692,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004734311266447367,0.0,0.013963411811356453,0.0,0.012889406921014682,0.0,0.19050364327254338,0.14287773245440746,0.0,0.0,3439.839553908832,20.000000000000057,0.3869184193566975,0.0,4.2331410660790585,0.05112179487179487,0.48333333333333334,3388.717759037037,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,45.54947890217883,51.66666666666668,46.10666666666668,0.0,49.80751018137798,0.0,0.0,0.0,71.17106078465443,49.83391101772283,49.84711143589527,49.80751018137798,12.43753247303448,19.732787923768587,-0.04496284151692554,2.5,2740.4285821594244,-1272.8028871563024,0.0,0.0,638.9413352960833,0.0,6.0,0.05668030499809198,0.0,0.0,0.79151207056764,395.9976853333333,-65.54941988918856,0.24705301432692892,9.91460301623293,0.003449995206685271,116.75783693829229,1.2226206204762087
2025-01-01 02:00:00,0.3187002073088101,0.16825348604850168,0.15440217946085258,0.31870020730881016,0.16825348604850168,0.1544021794608526,0.01765143597630533,0.22640133543506888,0.0546474358974359,0.020000000000000004,0.0,0.15440217946085258,0.0,0.16242015271516835,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004734311266447367,0.0,0.01291712470985796,0.0,0.009841131814844344,0.0,0.1832486906618218,0.13743651799636633,0.0,0.0,3677.06986797151,20.000000000000057,0.41360244827784903,0.0,4.525081829256925,0.0546474358974359,0.5166666666666667,3622.4224320740745,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,45.00270780397769,51.66666666666668,46.10666666666668,0.0,49.37671444282469,0.0,0.0,0.0,70.31673094371514,49.41048649106763,49.427372515189106,49.37671444282469,12.43753247303448,19.670430508494043,-0.05968213822362571,1.6500000000000001,2987.2253934595046,-1259.8512573339224,0.0,0.0,627.22304839838,0.0,6.0,0.05339012580591631,0.0,0.0,0.7455663660583718,395.9976853333333,-57.216265576463194,0.25082309123450036,9.930108753164385,0.003489324233221563,132.07188193189708,1.222852061370048
2025-01-01 03:00:00,0.305227936239898,0.16759602197695428,0.11953717119549877,0.305227936239898,0.16759602197695428,0.11953717119549878,0.017395527259200065,0.22552471667300564,0.0423076923076923,0.020000000000000004,0.0,0.11953717119549877,0.0,0.16176268864362095,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004478402549342105,0.0,0.01291712470985796,0.0,0.009841131814844344,0.0,0.1832486906618218,0.13743651799636633,0.0,0.0,2846.7637687521365,20.000000000000057,0.3202083470538186,0.0,3.5032891581343932,0.0423076923076923,0.4,2804.456076444445,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,44.360975317388196,51.66666666666668,46.10666666666668,0.0,48.95281140636464,0.0,0.0,0.0,69.31402393341905,48.993240964113866,49.01345574298849,48.95281140636464,12.43753247303448,19.67702938567967,-0.05936743931396122,1.6500000000000001,2110.9214924851717,-1306.267182112041,0.0,0.0,626.0905209192115,0.0,6.0,0.055400567301551476,0.0,0.0,0.7736411746011075,395.9976853333333,-55.66561507413565,0.25349805064737024,9.975910111112057,0.0035281029597213484,98.4813005200238,1.2227959845146978
2025-01-01 04:00:00,0.3141527670491287,0.16730538135201636,0.14444074852789435,0.31415276704912865,0.16730538135201636,0.14444074852789435,0.017692621127526797,0.22533835104980693,0.05112179487179487,0.020000000000000004,0.0,0.14444074852789435,0.0,0.16147204801868303,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004478402549342105,0.0,0.013214218578184693,0.0,0.010042287024896195,0.0,0.1837377885906345,0.13780334144297585,0.0,0.0,3439.839553908832,20.000000000000057,0.3869184193566975,0.0,4.2331410660790585,0.05112179487179487,0.48333333333333334,3388.717759037037,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,43.336839463567294,51.66666666666668,46.10666666666668,0.0,48.53322578544801,0.09887958747968964,247.16469916450987,0.0,67.7138116618239,48.40933725778577,48.55547562107054,48.325143158332125,12.43753247303448,19.76356856213331,-0.0406119111552919,0.55,2570.5994830701193,-1440.0623710223215,0.0,0.0,626.1670123093227,0.0,6.0,0.05703030655188252,0.0,0.0,0.7963996669655768,395.9976853333333,-55.34471212571369,0.2538828481776818,10.03966224130966,0.00355437934255857,114.26481026258672,1.2218417536867896
2025-01-01 05:00:00,0.34148000897036834,0.17433616407869879,0.25568722505301306,0.34148000897036834,0.17433616407869876,0.25568722505301306,0.024462785483663502,0.2388441465636279,0.058173076923076925,0.020000000000000004,0.09132361465920223,0.16436361039381084,0.0,0.16850283074536543,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004990219983552631,0.0,0.019472565500110874,0.0,0.01417370556980726,0.0,0.1931121655595444,0.14483412416965827,0.0,0.0,3914.3001820341883,20.000000000000057,0.4402864771990006,0.0,4.817022592434791,0.058173076923076925,0.55,3856.127105111111,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,2110.112,0.0,46.80610290933801,51.66666666666668,46.10666666666668,0.0,51.48480384664563,0.42624683022276794,1151.431224666379,2110.112,73.13453579584062,50.535633754769584,51.48619678694302,50.05965576853418,12.43753247303448,19.683413441364735,-0.057859829375107336,-0.25000000000000006,3017.6583505108633,-1491.5438448957095,0.0,0.0,645.7867657914566,0.0,6.0,0.05683512436035291,0.0,0.0,0.7936740454192439,395.9976853333333,-50.88475241907214,0.258128124420629,10.047553397171704,0.003597927185023385,117.00299941250157,1.2215308079192861
2025-01-01 06:00:00,0.8474966564821849,0.1955818328209108,0.20850965614334296,0.8474966564821849,0.1955818328209108,0.20850965614334296,0.06879473160752121,0.7199198735926123,0.03878205128205128,0.020000000000000004,0.09893391588080243,0.10957574026254055,0.0,0.18974849948757747,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.43404073417121297,0.0,0.005629991776315789,0.0,0.06316473983120542,0.0,0.032881140104629294,0.0,0.21968648635836732,0.16476486476877544,0.0,0.0,2609.5334546894587,20.000000000000057,0.2935243181326671,0.0,3.2113483949565267,0.03878205128205128,0.36666666666666664,2570.7514034074075,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,2285.9546666666665,0.0,46.40061120297222,51.66666666666668,46.10666666666668,0.0,51.71063844645765,1.0408556710751247,2843.730065792753,2285.9546666666665,72.5009550046441,50.31647743576688,51.71083612760073,49.619199249278424,12.43753247303448,19.674018950912664,-0.06687843483275481,0.3,2155.158606141389,-1443.3164934570325,0.0,0.0,1043.446856381775,0.0,5.934,0.05669034863646581,0.0,0.0,0.7916523249471034,391.6417107946666,-54.505211472812114,0.2605112366490245,10.077593065610046,0.0036290890159625363,107.09459081949869,1.2215471866996561
2025-01-01 07:00:00,0.4132481215077668,0.19084417409494858,0.2987194466274931,0.4132481215077668,0.1908441740949486,0.2987194466274931,0.056720870669441856,0.2765913534024275,0.05993589743589744,0.020000000000000004,0.12937512076720317,0.16934432586028994,0.0,0.18501084076161525,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.005246128700657895,0.0,0.05147474196878396,0.0,0.02991023238694043,0.0,0.2116163705329579,0.1587122778997184,0.0,0.0,4032.915339065527,20.000000000000057,0.45362849165957636,0.0,4.962992974023724,0.05993589743589744,0.5666666666666667,3972.97944162963,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,2989.325333333333,0.0,45.39541324386221,51.66666666666668,46.10666666666668,0.0,51.51562713044622,0.9337364700281028,2538.670932589709,2989.325333333333,70.93033319353471,49.665531110244345,51.51562713044622,48.7404831001434,12.43753247303448,19.751597637185437,-0.04543076620318113,-0.55,2945.4617391656357,-1560.8073612828944,0.0,0.0,528.5758502038957,3.0974468726027142,3.183,0.058292043014596756,0.0,0.0,0.8140191847177706,210.07677206933332,-55.2220888208926,0.2599777100994442,10.123347451893206,0.0036392674792038735,-43.85098351647951,1.2212160906716247
2025-01-01 08:00:00,0.3790927430521638,0.18275901268896916,0.17695462708189014,0.3790927430521637,0.18275901268896913,0.17695462708189014,0.03948867806724096,0.2596681675490254,0.05993589743589744,0.020000000000000004,0.007610301221600186,0.16934432586028994,0.0,0.17692567935563583,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003966585115131579,0.0,0.03552209295210938,0.0,0.023767261741510868,0.0,0.19995953656292206,0.1499696524221915,0.0,0.0,4032.915339065527,20.000000000000057,0.45362849165957636,0.0,4.962992974023724,0.05993589743589744,0.5666666666666667,3972.97944162963,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,175.84266666666664,0.0,47.19528093539693,51.66666666666668,46.10666666666668,0.0,51.39193364860578,0.06877370706347187,187.26622702464212,175.84266666666664,73.7426264615577,50.82237073061079,51.39330030031682,50.53622261990226,12.43753247303448,19.653494102334506,-0.063905312548849,-1.4,2703.5582708927113,-1671.9601304362116,0.0,0.0,365.5472081795285,167.2276582243069,1.218,0.06006579811853748,0.0,0.0,0.8387887863465427,80.38753012266666,-22.94414591613281,0.26012088971717534,10.059577204297723,0.0036174093829726087,-90.92270541681725,1.2222150475164677
2025-01-01 09:00:00,0.37461852244124755,0.18312583613557865,0.14444074852789435,0.37461852244124755,0.18312583613557865,0.14444074852789435,0.04001266438691097,0.2634840631825417,0.05112179487179487,0.020000000000000004,0.0,0.14444074852789435,0.0,0.17729250280224532,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031988589638157895,0.0,0.03681380542309518,0.0,0.027094059446214534,0.0,0.20044863449173478,0.15033647586880103,0.0,0.0,3439.839553908832,20.000000000000057,0.3869184193566975,0.0,4.2331410660790585,0.05112179487179487,0.48333333333333334,3388.717759037037,7011.140191111112,0.0,26.666666666666686,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,2242.580142222222,0.0,0.0,44.61212537200533,51.66666666666668,46.10666666666668,0.0,50.743710513186464,0.1406106699273696,374.53245404928435,0.0,69.70644589375833,49.15868789332108,50.743710513186464,48.3661765833884,12.43753247303448,19.71410452835835,-0.05201368744912725,-0.85,2237.369348359954,-1608.8731892536885,0.0,0.0,372.0308405470313,513.6643809781592,1.2510000000000001,0.05922284595833078,0.0,0.0,0.8270173816277938,82.56551739199999,34.37214315777918,0.25781181773864587,10.06822950089317,0.0035968753132370377,-21.179235407335423,1.2225905123352945
