Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:58:00,0.3228257202834417,0.1013098676555922,0.976470588235294,0.005380428671390695,0.00168849779425987,0.016274509803921568,0.017715515462005133,0.3051102048214365,0.0,0.0,0.976470588235294,0.0,0.1013098676555922,0,1,0,0,Off,0,0,Off,0,0,Off,0.02799732642639643,0.020997994819797316,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.086213800795535,0,On,0.07924787438185626,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,95.16426007991046,51.666666666666686,46.10666666666668,0.0,51.28967083454841,0.0,0.0,0.0,148.69415637486009,51.31866789637617,51.33316642729005,51.28967083454841,12.43753247303448,15.852856216130398,-0.31381045053628753,2.197472626727265,4.113302354864697,2.2,9.236100170605994,17312.01431868065,-3666.2901241601057,-304.4032054477319,-2363.1845300249006,-0.0,-0.0,413.8667271969318,0.0,4.0,0.1324896000183279,0.0,0,1.7145535268076229,263.9984568888889,-198.58965626915867,0.2681352298598523,7.508934495753432,0.0029303744385839685,-114.06656007461615,1.2394214247379134,0,0,100.59391236754131,0.13343417703069357,-333.53623105089304,29.133025603161144
2025-01-01 03:59:00,0.3228257202834417,0.1013098676555922,0.976470588235294,0.005380428671390695,0.00168849779425987,0.016274509803921568,0.017715515462005133,0.3051102048214365,0.0,0.0,0.976470588235294,0.0,0.1013098676555922,0,1,0,0,Off,0,0,Off,0,0,Off,0.02799732642639643,0.020997994819797316,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.086213800795535,0,On,0.07924787438185626,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,94.22746633643287,51.666666666666686,46.10666666666668,0.0,51.27384117711679,0.0,0.0,0.0,147.23041615067635,51.30384064806664,51.31884038354157,51.27384117711679,12.43753247303448,16.187109066589734,0.0,2.2000000026580597,4.1148243756445435,2.2,9.236100170605994,17211.10105306929,-3866.1800093495563,-304.75669468730547,-2446.612543592002,-0.0,-0.0,413.8667271969318,0.0,4.0,0.13388900285336663,0.0,0,1.732663258182073,263.9984568888889,-216.07490831341534,0.2624216979035464,7.669699782051822,0.0029298351868668813,-117.22941938596009,1.2379900023227037,0,0,100.63099421683748,0.13344558550634078,-333.83009682935904,29.073402142053553
2025-01-01 04:00:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,93.3223407673934,51.666666666666686,46.10666666666668,0.0,51.258167973534064,0.0,0.0,0.0,145.81615744905218,51.28915935868579,51.304655051261655,51.258167973534064,12.43753247303448,16.509706472863737,0.0,2.1974698536808255,4.116285655995065,2.2,9.236100170605994,17113.92004188608,-3668.193063419619,-305.071620705309,-2528.209546298396,-0.0,-0.0,413.11004269892106,0.0,4.0,0.1352352823049277,0.0,0,1.7500855176003467,263.9984568888889,-230.9022322922221,0.2570334467476708,7.824374912006689,0.002929280341878418,-120.25212951890344,1.2366116522637494,0,0,100.69906680643007,0.13345653777771455,-334.11227547795306,29.040654772644075
2025-01-01 04:01:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,92.44671692105891,51.666666666666686,46.10666666666668,0.0,51.242645946293486,0.0,0.0,0.0,144.44799518915454,51.27461909411354,51.29060566802357,51.242645946293486,12.43753247303448,16.82145085952155,0.0,2.200000002657957,4.117782488451164,2.2,9.236100170605994,17019.82636344095,-3868.178109467682,-305.3432238278586,-2608.0621159999587,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13653221383290773,0.0,0,1.7668691634489153,263.9984568888889,-245.14334103579012,0.2519411033139553,7.9729022392203746,0.002928710556064053,-123.14418930719873,1.2352826123839264,0,0,100.73110463854121,0.1334677555797146,-334.4013603913856,29.058136563526993
2025-01-01 04:02:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,91.59884787137835,51.666666666666686,46.10666666666668,0.0,51.22727017874544,0.0,0.0,0.0,143.12319979902867,51.260215257777936,51.276687797294194,51.22727017874544,12.43753247303448,17.12298864511829,0.0,2.1974673366204165,4.119422322246578,2.2,9.236100170605994,-2531.7250363191442,-3669.905228659601,-305.59193109633094,-2686.231229607982,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13778287919663834,0.0,0,1.7830540769058496,263.9984568888889,-258.603849410083,0.24712003116778758,8.115702874871063,0.00292812643914381,-125.91339990901801,1.2339998262400655,0,0,100.79499329125123,0.13348004400314148,-334.71811095961476,29.12617986328383
2025-01-01 04:03:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,92.08770381325807,51.666666666666686,46.10666666666668,0.0,51.21203604523976,0.0,0.0,0.0,143.88703720821573,51.24594352529019,51.2628972653154,51.21203604523976,12.43753247303448,16.926502220504158,0.0,2.200000000020212,4.1212965790503935,2.2,9.236100170605994,-2469.4802859430933,-3870.0182964575315,-305.8520952079356,-2635.1914243491833,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13696835245292685,0.0,0,1.7725132518077553,263.9984568888889,-247.39890429283113,0.2501664295195124,8.021272598454654,0.0029275285660028375,-123.68338176633611,1.2348361345946273,0,0,100.82400739920635,0.1334940877371008,-335.08020371872084,29.228108510785233
2025-01-01 04:04:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,92.55688795950131,51.666666666666686,46.10666666666668,0.0,51.19672099144089,0.0,0.0,0.0,144.6201374367208,51.23159562567381,51.24903294279027,51.19672099144089,12.43753247303448,16.737270544149148,0.0,2.197464998143433,4.1234197383298445,2.2,9.236100170605994,-2411.7938135659547,-3671.5162390932837,-306.16875060552456,-2586.4028907945835,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13618239716396427,0.0,0,1.762342171116007,263.9984568888889,-238.50096547029202,0.25313944811313155,7.930569280257429,0.0029269416793769798,-121.53019570186044,1.2356426444011628,0,0,100.88605087103983,0.13350999470317698,-335.4904612205633,29.32171061503871
2025-01-01 04:05:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,93.00809119729612,51.666666666666686,46.10666666666668,0.0,51.18132829479678,0.0,0.0,0.0,145.3251424957752,51.21717462393029,51.23509778849706,51.18132829479678,12.43753247303448,16.554666546283876,0.0,2.2000000000202116,4.125728752273998,2.2,9.236100170605994,-2356.3935369858755,-3871.769427068134,-306.5554138308073,-2539.6653874484236,-0.0,-0.0,413.11004269892106,0.0,4.0,0.1354225733501716,0.0,0,1.752509258951502,263.9984568888889,-229.8381922363728,0.25604526342906764,7.842078620295988,0.002926365386170299,-119.44754445631943,1.2364219132179335,0,0,100.91385198091416,0.1335272919638152,-335.93672612858944,29.38131229778211
2025-01-01 04:06:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,93.44252865817404,51.666666666666686,46.10666666666668,0.0,51.1658609511382,0.0,0.0,0.0,146.00395102839693,51.20268332160924,51.221094506844764,51.1658609511382,12.43753247303448,16.37824019262228,0.0,2.197462739195499,4.128143618461961,2.2,9.236100170605994,-2303.336523179024,-3673.045001973693,-306.99882154756415,-2494.829316004661,-0.0,-0.0,413.11004269892106,0.0,4.0,0.1346871551093979,0.0,0,1.7429921803413864,263.9984568888889,-221.61724987328404,0.25888769804554496,7.756771416369977,0.002925799325835624,-117.43089292425682,1.237175759283517,0,0,100.97476706762546,0.13354537978683803,-336.4035547878004,29.40473324023621
2025-01-01 04:07:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,93.86122361432633,51.666666666666686,46.10666666666668,0.0,51.150321753895554,0.0,0.0,0.0,146.6581618973849,51.18812433093436,51.20702561945377,51.150321753895554,12.43753247303448,16.207612759279325,0.0,2.2000000000202116,4.13058824571386,2.2,9.236100170605994,-2252.5124936055786,-3873.4194559914963,-307.47882176825436,-2451.7672455609836,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13397469657450742,0.0,0,1.7337722242578015,263.9984568888889,-213.85529074351575,0.261669788288378,7.674450296769129,0.0029252431614791483,-115.47641126712207,1.2379057082877114,0,0,101.00103797227577,0.13356368803108043,-336.87624664837654,29.397424880122188
2025-01-01 04:08:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,94.26506158124023,51.666666666666686,46.10666666666668,0.0,51.13471332604767,0.0,0.0,0.0,147.28915872068785,51.173500104696515,51.19289349402095,51.13471332604767,12.43753247303448,16.042456700235594,-0.12420996643109206,2.197460547092076,4.132994822121687,2.2,9.236100170605994,-2203.816187386668,-3674.457636938847,-307.9778497811413,-2410.368048878426,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13328395111868274,0.0,0,1.7248332580502903,263.9984568888889,-206.5581812071625,0.26439404186041715,7.593792080918041,0.002924696576233717,-113.5807754190163,1.2386130771375432,0,0,101.05988083825409,0.1335817088548641,-337.34168905660096,29.363839275459675
2025-01-01 04:09:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,94.65482924149467,51.666666666666686,46.10666666666668,0.0,51.11903814306209,0.0,0.0,0.0,147.8981706898354,51.15881295771714,51.17870036504466,51.11903814306209,12.43753247303448,15.88248116321832,-0.28418550344836646,2.200000000020212,4.135304113481416,2.2,9.236100170605994,-2157.1379869578336,-3874.922534361043,-308.48152983990025,-2370.532704102791,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13261381315230314,0.0,0,1.7161609742367312,263.9984568888889,-199.71532555396357,0.26706262638843226,7.51581856897541,0.002924159270642955,-111.74102340942514,1.2392990342785422,0,0,101.08342355438467,0.13359899890748753,-337.7884168712983,29.30688703139807
2025-01-01 04:10:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,95.03123800200929,51.666666666666686,46.10666666666668,0.0,51.10329854935432,0.0,0.0,0.0,148.4863093781395,51.14406508224707,51.16444834869345,51.10329854935432,12.43753247303448,15.727423226059413,-0.4392434406072727,2.1974584756845745,4.1374649099036525,2.2,9.236100170605994,17347.55238028774,-3675.7086523051125,-308.9775214064555,-2332.1716908057892,-0.0,-0.0,413.11004269892106,0.0,4.0,0.1319632831830431,0.0,0,1.7077424383445965,263.9984568888889,-193.30774938316833,0.26967747837857,7.440393007449642,0.0029236309607727612,-109.95446865040421,1.2399646360007945,0,0,101.13894877735554,0.13361517512736468,-338.20650798736534,29.228986580909847
2025-01-01 04:11:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,94.08450314135928,51.666666666666686,46.10666666666668,0.0,51.08749677082448,0.0,0.0,0.0,147.00703615837386,51.129258559695074,51.15013945413037,51.08749677082448,12.43753247303448,16.06540179871392,-0.10126486795276435,2.200000002657957,4.139440192398856,2.2,9.236100170605994,17245.81348930904,-3876.231495547963,-309.4468684717571,-2416.1030068465225,-0.0,-0.0,413.11004269892106,0.0,4.0,0.133379982784825,0.0,0,1.7260760079102537,263.9984568888889,-211.11532432113498,0.26386441143277306,7.603029975317352,0.002923111376764231,-113.13805410599568,1.2385159952925515,0,0,101.15858009856547,0.1336299608340307,-338.58877969651564,29.141911224758516
2025-01-01 04:12:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,93.16986937302434,51.666666666666686,46.10666666666668,0.0,51.07185309774398,0.0,0.0,0.0,145.57792089535053,51.11459954496638,51.135972768577595,51.07185309774398,12.43753247303448,16.391565144271976,0.0,2.197456588673361,4.141263516602767,2.2,9.236100170605994,17148.581020290218,-3676.7725994466514,-309.85778711626864,-2498.2046398765315,-0.0,-0.0,413.11004269892106,0.0,4.0,0.1347427435766206,0.0,0,1.743711553050741,263.9984568888889,-226.24616030994804,0.25838439033086635,7.7594458212440784,0.002922576123559506,-116.18077857025625,1.237121228841711,0,0,101.2098908369024,0.13364360762581617,-338.9417073297389,29.083920213470286
2025-01-01 04:13:00,0.42476938589553587,0.10074235428208417,0.976470588235294,0.007079489764925597,0.001679039238034736,0.016274509803921568,0.017715515462005133,0.40705387043353075,0.0,0.0,0.976470588235294,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,On,19459.921777777778,16.666666666666686,0.6800000000000002,0.0,28.617532026143785,0.0,1,19459.921777777778,19459.921777777778,Off,0.0,0,92.2850892000295,51.666666666666686,46.10666666666668,0.0,51.0563621804801,0.0,0.0,0.0,144.1954518750461,51.100083036489366,51.121943464493995,51.0563621804801,12.43753247303448,16.706745822840066,0.0,2.200000002657957,4.143039146091884,2.2,9.236100170605994,17053.69278407874,-3877.353208388922,-310.2072492045075,-2578.5666585189706,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13605547774119134,0.0,0,1.7606997014889147,263.9984568888889,-240.7723778789864,0.25320692260880384,7.910202092178167,0.0029220258556146923,-119.09237895942059,1.2357764341802573,0,0,101.22548607334551,0.13365689610413822,-339.2854621303748,29.078212925867298
2025-01-01 04:14:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,91.42844258695584,51.666666666666686,46.10666666666668,0.0,51.04101904375263,0.0,0.0,0.0,142.8569415421185,51.08570438286785,51.108047052425476,51.04101904375263,12.43753247303448,17.011580176672553,0.0,2.197454906467149,4.144881914047859,2.2,9.236100170605994,-2498.6328010715647,-3677.702045293394,-310.51731292551005,-2657.243932232636,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13732123504250895,0.0,0,1.7770799203495375,263.9984568888889,-254.49891153784992,0.2483070092255248,8.054531529714103,0.002921461183615323,-121.88050500681007,1.234478588015179,0,0,101.27357804521291,0.13367068563725967,-339.64227631472954,29.12496338921946
2025-01-01 04:15:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,91.90887697913915,51.666666666666686,46.10666666666668,0.0,51.02581899880568,0.0,0.0,0.0,143.60762027990492,51.07145920069914,51.09427930164586,51.02581899880568,12.43753247303448,16.81825901551882,0.0,2.2000000000202116,4.146890073817494,2.2,9.236100170605994,-2437.677933040536,-3878.3731511889646,-310.82384281052634,-2607.239566693952,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13651895523876942,0.0,0,1.7666975834204666,263.9984568888889,-243.54840904550522,0.25132178880607614,7.96169509286166,0.0029208826842661954,-119.7064196374541,1.235302043105317,0,0,101.28709484106902,0.1336857111867483,-340.03118671127544,29.207343900749066
2025-01-01 04:16:00,0.42476938589553587,0.10074235428208417,0.0,0.007079489764925597,0.001679039238034736,0.0,0.017715515462005133,0.40705387043353075,0.0,0.0,0.0,0.0,0.10074235428208417,0,1,0,0,Off,0,0,Off,0,0,Off,0.027240641928385715,0.02043048144628928,On,0.0,0,Off,0.004606846217105263,0.0,On,0.013108669244899871,0,On,0.004568706103255629,0,On,0.1070824971143932,0.08031187283579488,On,0.1397258150824188,0,On,0.1284362102050774,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,19459.921777777778,Off,0.0,0,92.37001137565396,51.666666666666686,46.10666666666668,0.0,51.01053943198752,0.0,0.0,0.0,144.3281427744593,51.057139163537336,51.080439029312245,51.01053943198752,12.43753247303448,16.632055359241278,0.0,2.1974533548100195,4.149084417130284,2.2,9.236100170605994,-2381.208587742398,-3678.579394750102,-311.17324339401745,-2559.431947795717,-0.0,-0.0,413.11004269892106,0.0,4.0,0.13574475908818973,0.0,0,1.7566786782367112,263.9984568888889,-234.88668264560184,0.25426369631118656,7.872518479594543,0.002920314882848065,-117.6071100127223,1.236096227721493,0,0,101.33424560931837,0.13370212787701471,-340.4562395840245,29.282996190007076
