Metric,Value
Total Electric Energy (kWh),450.40610410745603
Total Gas Energy (therms),212.0422054901035
Average Electric Power (kW),0.6255640334825778
Peak Electric Power (kW),3.8982491617554333
Other Electric Energy (kWh),399.2135619875364
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),51.19254211991963
HVAC Heating Gas Energy (therms),198.17470588235292
Water Heating Gas Energy (therms),13.867499607750622
Average Temperature - Indoor (C),17.700263475247496
Unmet Heating Load (C-hours),52.9685234816165
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
