Metric,Value
Total Electric Energy (kWh),12.816243329784117
Total Gas Energy (therms),9.171435596278963
Average Electric Power (kW),0.5340101387410049
Peak Electric Power (kW),1.1596512359667122
Lighting Electric Energy (kWh),1.9446355619388769
Other Electric Energy (kWh),10.87160776784524
HVAC Heating Electric Energy (kWh),0.0
Water Heating Gas Energy (therms),0.4645728511809253
HVAC Heating Gas Energy (therms),8.70686274509804
Average Temperature - Indoor (C),17.373984982050086
Unmet Heating Load (C-hours),2.034922371640608
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),173.51763585185185
Average HVAC Heating COP (-),0.68
Average HVAC Heating Duct Efficiency (-),1.0
Total Hot Water Unmet Demand (kWh),0.0
